match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,captain,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_fouls,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_hitWoodwork
14065136,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,True,5.0,4.0,,,0.0,,,4.0,5.0,,3.0,,,,27.0,10.0,7.0,2.0,0.0222481,,0,,0.1,0.11,0.15,,,1.0,1.0,3.0,1.0,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
14065136,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,7.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,4.0,,3.0,,,,20.0,12.0,6.5,4.0,0.00083866,,0,,-0.05,0.08,-0.04,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
14065136,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,1.0,,,,20.0,7.0,6.5,1.0,0.00207614,,0,,0.04,0.01,0.0,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
14065136,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,True,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,2.0,,,,20.0,17.0,6.1,10.0,0.00542836,,1,,-0.04,0.19,0.14,,2.0,1.0,5.0,1.0,1.0,,,,,1.0,,,2.0,,,,3.0,1.0,,,,,0.0501,,-0.25,,1.0,,,,1.0,,,
14065136,home,1. FC Heidenheim,Adam Kölle,adam-kolle,A. Kölle,D,28,195,37,M,2192753,EUR,1146182400,D,28,28,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,,,,,1.0,2.0,,,0.0007469,,0,,,,,,,,,,,,,,,,,,,,Adam,Kölle,,,,,,,,,,,,,,,,,,
14065136,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065136,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065136,home,1. FC Heidenheim,Thomas Keller,thomas-keller,T. Keller,M,39,187,42,M,940236,EUR,933811200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065136,home,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065136,away,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,False,32.0,26.0,11.0,6.0,0.0,23.0,25.0,3.0,7.0,,15.0,3.0,,,90.0,43.0,6.8,6.0,0.00216938,0.4877,0,-0.16,0.11,0.03,-0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14065136,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,78.0,66.0,8.0,6.0,0.0,23.0,25.0,43.0,53.0,3.0,3.0,,,,90.0,106.0,8.4,23.0,0.288861,,1,,0.42,0.23,-0.08,,3.0,,4.0,5.0,5.0,,,,,1.0,2.0,1.0,1.0,,,,1.0,,1.0,2.0,,1.0,0.0845,0.2707,0.51,,,,,1.0,,,,
14065136,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,99.0,92.0,5.0,3.0,0.0,48.0,49.0,44.0,50.0,7.0,3.0,,,,90.0,115.0,7.2,8.0,0.0388645,,3,,0.37,0.2,-0.04,,1.0,4.0,4.0,6.0,,1.0,,,True,3.0,3.0,,,1.0,,,,,,,,,0.205,,-0.45,,3.0,,,,,,,
14065136,away,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,99.0,91.0,11.0,5.0,0.0,36.0,37.0,55.0,62.0,4.0,4.0,,,,90.0,118.0,7.5,15.0,0.546045,,2,,0.77,0.29,-0.24,,1.0,1.0,3.0,3.0,,,1.0,,,3.0,,,2.0,2.0,,,,2.0,1.0,,1.0,2.0,0.033,0.1447,-0.05,,,,,,,,,
14065136,away,Eintracht Frankfurt,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,20,20,False,39.0,33.0,,,0.0,7.0,7.0,26.0,32.0,1.0,1.0,,,,63.0,56.0,6.3,16.0,0.116646,,0,,-0.13,-0.35,-0.01,,4.0,1.0,3.0,3.0,2.0,,,1.0,,,1.0,,5.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,doanritsu,
14065136,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,87.0,71.0,3.0,3.0,0.0,20.0,24.0,51.0,63.0,,5.0,,,,90.0,102.0,6.8,19.0,0.20956,,2,,0.04,0.1,-0.04,,3.0,,,3.0,,,3.0,,,1.0,2.0,,,3.0,Hugo Larsson,,,,1.0,,,,0.0532,,-0.09,,1.0,,1.0,,,,,
14065136,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,77.0,67.0,7.0,4.0,0.0,17.0,20.0,50.0,57.0,2.0,7.0,,,,90.0,88.0,7.5,11.0,0.147583,,1,,0.39,0.17,-0.01,,,,1.0,6.0,,,2.0,,,6.0,,,1.0,1.0,,,,1.0,,,,,0.0526,,-0.12,,1.0,1.0,,,,,ellyes_skhiri,1.0
14065136,away,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,M,21,21,False,33.0,29.0,1.0,,1.0,16.0,17.0,13.0,16.0,,1.0,,,,63.0,44.0,6.7,8.0,0.166737,,0,,-0.08,0.16,-0.06,,2.0,,3.0,3.0,1.0,,,,,,3.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,
14065136,away,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,F,42,42,False,19.0,18.0,,,0.0,8.0,8.0,10.0,11.0,1.0,2.0,,,,26.0,23.0,6.9,1.0,0.0127343,,0,,0.02,-0.01,0.17,,,,,3.0,,,,1.0,,,2.0,1.0,,,Can Uzun,,,,,,,,,,,,,,,,,,can.uzun10,
14065136,away,Eintracht Frankfurt,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3170,M,979315,EUR,1041465600,F,17,17,False,16.0,14.0,,,0.0,3.0,4.0,11.0,12.0,,1.0,,,,76.0,28.0,6.0,10.0,0.0174882,,1,,0.11,-0.05,0.0,,3.0,1.0,5.0,2.0,2.0,,,1.0,,1.0,,,1.0,,,,2.0,,,,,,0.0089,,-0.16,,1.0,1.0,,,1.0,,e.wahi7,
14065136,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,7,7,False,31.0,26.0,1.0,,0.0,6.0,7.0,20.0,24.0,,5.0,,,,76.0,50.0,6.0,15.0,0.0636649,,2,,-0.37,0.22,-0.03,,3.0,3.0,8.0,4.0,1.0,,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,,,,5.0,,1.0,,,0.1059,,-0.37,,1.0,,1.0,,,,,
14065136,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,37.0,29.0,4.0,2.0,0.0,13.0,14.0,16.0,23.0,1.0,6.0,,,,64.0,56.0,6.7,12.0,0.581001,,1,,0.3,0.13,-0.12,,6.0,2.0,4.0,3.0,2.0,,,1.0,,,,,2.0,4.0,,,,,4.0,2.0,,,0.1038,,-0.06,2.0,,,1.0,,,,MarioGotze,
14065136,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,24.0,24.0,1.0,1.0,0.0,10.0,10.0,14.0,14.0,1.0,1.0,,,,27.0,29.0,7.0,1.0,0.00910083,,0,,0.14,0.06,0.14,,,1.0,1.0,2.0,,,,,,2.0,,,,,Nnamdi Collins,,,,,,,,,,,,,,,,,,,
14065136,away,Eintracht Frankfurt,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,9,9,True,11.0,6.0,,,0.0,2.0,4.0,4.0,7.0,,1.0,,,,27.0,17.0,6.2,5.0,0.0309915,,3,,-0.48,0.15,0.13,,,1.0,1.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,0.312,,-0.63,,1.0,,2.0,,,,,1.0
14065136,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,14.0,10.0,,,0.0,5.0,6.0,5.0,8.0,,,,,,14.0,20.0,6.8,5.0,0.0111341,,0,,-0.08,0.07,0.16,,,,1.0,4.0,,,,,,1.0,3.0,,1.0,1.0,Jean Bahoya,,,1.0,,,,,,,,,,,,,,,,
14065136,away,Eintracht Frankfurt,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6853,M,147745,EUR,749520000,F,30,30,True,2.0,1.0,,,0.0,1.0,2.0,,,,1.0,,,,14.0,6.0,6.2,4.0,8.72e-05,,0,,-0.03,-0.08,-0.01,,,,2.0,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,mbatshuayi,
14065136,away,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065136,away,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065136,away,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065136,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fareschaibi28,
