match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_totalOffside,stat_lastManTackle,stat_bigChanceMissed
11409077,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,38.0,34.0,13.0,9.0,31.0,31.0,3.0,7.0,3.0,6.0,3.0,5.0,1.0,2.0,2.0,90.0,50.0,8.3,4.0,0.00080992,0,2.1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409077,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,D,23,23,False,31.0,22.0,4.0,3.0,12.0,17.0,10.0,16.0,1.0,4.0,,,,,,90.0,60.0,7.3,13.0,0.0326242,1,,,,2.0,3.0,2.0,9.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0115,,,,,,,,,,,,,,,,,
11409077,home,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,Pepe,5884,EUR,415065600,D,3,3,False,54.0,45.0,7.0,4.0,32.0,35.0,13.0,19.0,,9.0,,,,,,90.0,57.0,7.1,9.0,0.00586783,0,,,,,,1.0,1.0,3.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,True,,,,,,,,,,,,,,,,
11409077,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,,252815,EUR,766713600,D,2,2,False,50.0,46.0,7.0,4.0,34.0,36.0,12.0,14.0,2.0,2.0,,,,,,90.0,61.0,8.0,5.0,0.00255603,1,,,,,,,1.0,1.0,,,,,1.0,3.0,1.0,1.0,1.0,,1.0,0.5011,,1.0,1.0,0.926,,,,,,,,,,,,,
11409077,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,,335033,EUR,743126400,D,18,18,False,42.0,34.0,6.0,3.0,15.0,18.0,19.0,26.0,3.0,2.0,,,,,,90.0,62.0,7.1,15.0,0.0355863,0,,,,2.0,,2.0,1.0,5.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11409077,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,38.0,33.0,4.0,2.0,17.0,20.0,16.0,19.0,,4.0,,,,,,90.0,43.0,6.8,6.0,0.0137121,0,,Alan Varela,,1.0,,,2.0,,,,,,,1.0,,,,,3.0,,,,,,,2.0,,,,,,,,,,,
11409077,home,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,16,16,False,39.0,35.0,1.0,,17.0,19.0,18.0,20.0,1.0,1.0,,,,,,79.0,49.0,6.8,7.0,0.265922,1,,,,,2.0,,3.0,1.0,,1.0,1.0,1.0,,1.0,,,3.0,,3.0,0.1886,,,,,,,,,,,,,,,,,
11409077,home,FC Porto,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,FConceicao_7,979222,EUR,1039824000,M,10,10,False,22.0,18.0,2.0,1.0,5.0,7.0,14.0,21.0,1.0,8.0,,,,,,79.0,47.0,7.0,18.0,0.327642,0,,,,6.0,,,8.0,5.0,,4.0,1.0,,,,1.0,1.0,3.0,3.0,2.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,
11409077,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,M,11,11,False,18.0,16.0,,,7.0,9.0,9.0,9.0,,1.0,,,,,,87.0,38.0,6.5,10.0,0.0794572,1,,,,,,1.0,8.0,6.0,,4.0,2.0,,,1.0,,,,3.0,,0.12,,,,,6.0,3.0,,,,1.0,,,,,,,
11409077,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,M,13,13,False,29.0,24.0,3.0,2.0,8.0,9.0,16.0,23.0,2.0,3.0,,,,,,90.0,55.0,6.9,15.0,0.0709989,1,,,,3.0,,,4.0,2.0,,3.0,,1.0,,2.0,,,3.0,2.0,1.0,0.0282,,,,,1.0,2.0,,,,,,,,,,,
