match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,player_firstName,player_lastName,stat_shotOffTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_totalOffside
14083118,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194.0,5879,M,310874,EUR,767145600,F,7,7,False,15.0,9.0,2.0,1.0,0.0,2.0,3.0,7.0,12.0,5.0,6.0,3.0,3.0,,,,,,88.0,34.0,7.9,14.0,0.0345236,,2,,0.25,-0.23,0.18,,8.0,,4.0,2.0,,,,,,,2.0,1.0,1.0,1.0,,1.0,0.5556,0.4201,0.53,,,,,,,,,vedatmuriqi,1.0,1.0,,,
14083118,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179.0,256,M,949722,EUR,861667200,M,6,6,True,9.0,4.0,1.0,,0.0,3.0,4.0,1.0,5.0,1.0,3.0,2.0,5.0,,,,,,27.0,24.0,6.3,10.0,0.0005003,,0,,-0.27,0.27,-0.02,,6.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14083118,home,Mallorca,Takuma Asano,takuma-asano,T. Asano,M,11,173.0,2033,M,309546,EUR,784425600,F,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,,9.0,2.0,6.5,1.0,0.00013047,,0,,-0.03,0.03,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083118,home,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178.0,430,M,826004,EUR,916099200,M,8,8,True,5.0,4.0,,,0.0,1.0,2.0,3.0,3.0,,1.0,,1.0,,,,,,8.0,6.0,6.7,1.0,0.0249514,,0,,0.12,-0.29,0.14,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083118,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181.0,325,M,146852,EUR,724550400,F,9,9,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,3.0,,1.0,0.0117413,,0,,,,,,3.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
14083118,home,Mallorca,Nil Torreguitart,nil-torreguitart,N. Torreguitart,G,38,188.0,17,M,1010465,EUR,1001030400,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083118,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187.0,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083118,home,Mallorca,Iliesse Salhi,iliesse-salhi,I. Salhi,D,26,,205,M,1546227,EUR,1185494400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iliesse Salhi,,,,,,,,
14083118,home,Mallorca,David López,david-lopez,D. López,D,27,195.0,103,M,1513896,EUR,1044230400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083118,home,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171.0,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083118,home,Mallorca,Marc Domenech,marc-domenech,M. Domenech,M,30,182.0,265,M,1914318,EUR,1136073600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marc Domenech,,,,,,,,
14083118,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174.0,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javi Llabrés,,,,,,,,
14083118,home,Mallorca,Pablo Torre,pablo-torre,P. Torre,M,20,173.0,37883,M,1082981,EUR,1049328000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PabloTorre,,,,,
14083118,away,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,23.0,10.0,20.0,7.0,0.0,7.0,8.0,3.0,15.0,,,,9.0,,2.0,,1.0,1.0,90.0,26.0,6.7,13.0,0.00079955,0.6216,0,0.0478,0.07,0.02,-0.08,0.38,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,2.0,,
14083118,away,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,False,32.0,22.0,8.0,2.0,0.0,11.0,13.0,11.0,19.0,1.0,5.0,4.0,6.0,,,,,,90.0,75.0,7.0,24.0,0.165785,,2,,0.39,0.24,-0.23,,2.0,,,4.0,2.0,,,1.0,2.0,2.0,2.0,,,,,,0.048,,-0.06,6.0,1.0,,2.0,,,,,,2.0,,,1.0,
14083118,away,Getafe,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,3,3,False,31.0,24.0,9.0,5.0,0.0,20.0,24.0,4.0,7.0,1.0,3.0,5.0,1.0,,,,,,76.0,44.0,6.4,9.0,0.00334993,,0,,0.08,0.01,-0.16,,2.0,1.0,,,,,,,2.0,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,abdel.abqar,,,,,
14083118,away,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,22,22,False,42.0,35.0,7.0,5.0,0.0,17.0,20.0,18.0,22.0,3.0,11.0,8.0,4.0,,,,,,90.0,67.0,7.1,7.0,0.0160202,,1,,-0.02,0.1,0.27,,6.0,,,,,,1.0,,4.0,1.0,,4.0,,6.0,,,0.0349,,-0.15,,,,,,,,1.0,,,,,,
14083118,away,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,38.0,24.0,9.0,1.0,0.0,7.0,13.0,17.0,25.0,,7.0,,3.0,,,,,,89.0,75.0,6.4,25.0,0.0958064,,1,,0.05,0.04,-0.26,,4.0,1.0,,2.0,1.0,,,,4.0,2.0,1.0,2.0,1.0,1.0,,,0.0155,,-0.07,9.0,1.0,,,,,,,,1.0,,,,
14083118,away,Getafe,Mario Martín,martin-mario,M. Martín,M,6,177.0,16546,M,1154549,EUR,1078444800,M,6,6,False,26.0,21.0,2.0,1.0,0.0,7.0,8.0,14.0,18.0,3.0,9.0,1.0,4.0,,,,,,75.0,44.0,6.7,8.0,0.00854324,,2,,0.0,0.19,-0.03,,9.0,,1.0,1.0,,,,,4.0,3.0,,2.0,1.0,6.0,,,0.0524,,-0.31,1.0,,,,,,,,,2.0,,,,
14083118,away,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,62.0,53.0,7.0,4.0,0.0,11.0,13.0,42.0,49.0,1.0,2.0,4.0,4.0,,,,,,90.0,85.0,6.8,22.0,0.108586,,1,,0.21,0.22,-0.04,,4.0,,2.0,1.0,,,,,1.0,,,,1.0,,,,0.1372,,0.02,13.0,3.0,,3.0,,,,,,1.0,,,,
14083118,away,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175.0,1414,M,385888,EUR,812419200,M,8,8,False,33.0,26.0,4.0,4.0,0.0,7.0,7.0,19.0,26.0,3.0,8.0,1.0,3.0,,,,,,90.0,50.0,7.4,10.0,0.0304774,,3,,0.08,0.12,0.14,,5.0,1.0,,2.0,1.0,1.0,1.0,,2.0,,2.0,2.0,1.0,2.0,,1.0,0.3727,,-0.55,,,1.0,1.0,1.0,,,2.0,,,,,,
14083118,away,Getafe,Álex Sancris,alex-sancris,Á. Sancris,M,18,181.0,216,M,1398518,EUR,853545600,M,18,18,False,19.0,16.0,,,0.0,5.0,6.0,11.0,13.0,,5.0,,6.0,,,,,,75.0,49.0,6.1,19.0,0.0140363,,3,,-0.51,0.22,-0.15,,8.0,2.0,,1.0,1.0,,,,2.0,,4.0,2.0,3.0,3.0,,2.0,0.0531,0.0772,-0.07,11.0,,,,,Álex Sancris,,1.0,,,,,,1.0
14083118,away,Getafe,Adrian Liso,liso-adrian,A. Liso,F,23,182.0,1047,M,1515554,EUR,1112400000,F,23,23,False,12.0,7.0,,,0.0,2.0,3.0,5.0,9.0,2.0,6.0,,3.0,,,,,,67.0,25.0,6.4,12.0,0.00364768,,0,,-0.14,0.09,-0.06,,9.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,4.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,
14083118,away,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182.0,2532,M,604954,EUR,860198400,F,9,9,False,28.0,23.0,2.0,1.0,0.0,7.0,8.0,16.0,20.0,3.0,3.0,,1.0,,,,,,90.0,33.0,6.6,8.0,0.0417417,,0,,-0.25,0.01,0.0,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
14083118,away,Getafe,Coba da Costa,da-costa-coba-gomes,C. d. Costa,M,77,182.0,408,M,1392054,EUR,1027641600,F,20,20,True,17.0,14.0,1.0,,0.0,5.0,6.0,9.0,11.0,1.0,2.0,,1.0,,,,,,23.0,28.0,6.4,10.0,0.026889,,1,,-0.03,0.08,-0.13,,6.0,3.0,1.0,,,,,,1.0,,3.0,,,2.0,,,0.0341,,-0.02,4.0,1.0,,,,,,1.0,,,,,,
14083118,away,Getafe,Abu Kamara,kamara-abu,A. Kamara,M,11,183.0,468,M,1087476,EUR,1058745600,F,11,11,True,10.0,9.0,,,0.0,1.0,1.0,8.0,9.0,,2.0,,,,,,,,15.0,17.0,6.6,4.0,0.0328228,,0,,-0.04,0.07,0.13,,2.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
14083118,away,Getafe,Juanmi,juanmi,Juanmi,F,7,169.0,648,M,96369,EUR,737856000,F,7,7,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,15.0,7.0,6.4,2.0,0.0272732,,0,,-0.02,,0.13,,2.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
14083118,away,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,True,13.0,11.0,2.0,1.0,0.0,2.0,3.0,9.0,10.0,1.0,1.0,4.0,2.0,,,,,,14.0,19.0,6.8,2.0,0.00503762,,0,,0.06,0.03,0.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083118,away,Getafe,Allan Nyom,allan-nyom,A. Nyom,D,12,190.0,777,M,128637,EUR,579225600,D,12,12,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,0.00010329,,0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14083118,away,Getafe,Diego Ferrer,diego-ferrer,D. Ferrer,G,42,,18,M,1893571,EUR,1176768000,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083118,away,Getafe,Lucas Laso,lucas-laso,L. Laso,D,32,188.0,6,M,1019314,EUR,1041638400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083118,away,Getafe,Hugo Solozábal,hugo-solozabal,H. Solozábal,M,34,,14,M,1429059,EUR,1044576000,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugo Solozabal,,,,,,,,
14083118,away,Getafe,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179.0,313,M,353154,EUR,793929600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083118,away,Getafe,José Luis Pérez,jose-luis-perez,J. L. Pérez,F,37,183.0,44,M,1491660,EUR,1079049600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
