match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialWon,stat_wasFouled,stat_outfielderBlock,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalOffside,captain,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_errorLeadToAShot
14065729,home,Paris FC,Willem Geubbels,willem-geubbels,W. Geubbels,F,9,185,817,M,877979,EUR,997920000,F,9,9,False,7.0,6.0,,,0.0,4.0,5.0,2.0,2.0,2.0,45.0,12.0,6.3,3.0,0.00196938,3,,-0.01,0.09,-0.01,,,,,,1.0,,1.0,2.0,,,,,,,0.6134,-0.64,1.0,,,,2.0,,,,,,,1.0,0.0459,,,,,,,,,,,
14065729,home,Paris FC,Alimami Gory,alimami-gory,A. Gory,F,7,182,157,M,842399,EUR,841363200,F,7,7,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,2.0,45.0,19.0,6.9,3.0,0.00532564,2,,-0.04,0.03,-0.03,,,,1.0,4.0,1.0,1.0,,1.0,,,,1.0,1.0,,0.2019,0.3,,,,,,,1.0,,,,1.0,1.0,0.2292,,,,1.0,,,,,,,
14065729,home,Paris FC,Thibault De Smet,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,28,28,True,19.0,19.0,,,0.0,4.0,4.0,15.0,15.0,,21.0,29.0,6.2,1.0,0.0127153,1,,0.02,-0.16,-0.39,,,,,1.0,2.0,,,1.0,,2.0,,,,,0.0188,0.01,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
14065729,home,Paris FC,Nouha Dicko,nouha-dicko,N. Dicko,F,,173,230,M,204286,EUR,705801600,F,12,12,True,4.0,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,,21.0,7.0,8.0,2.0,0.00040145,2,,-0.04,0.02,0.0,,,,1.0,1.0,3.0,,,1.0,,,,,,,0.2834,0.49,2.0,1.0,,1.0,,,,1.0,,,,1.0,0.1182,,,,1.0,,,,,,,
14065729,home,Paris FC,Mathieu Cafaro,mathieu-cafaro,M. Cafaro,M,13,175,264,M,816810,EUR,859248000,M,13,13,True,7.0,5.0,,,0.0,,,5.0,7.0,,11.0,12.0,6.4,4.0,0.00295408,0,,-0.13,0.01,-0.07,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
14065729,home,Paris FC,Jean-Philippe Krasso,jean-philippe-krasso,J. Krasso,F,11,189,2950,M,940328,EUR,869097600,F,11,11,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,11.0,5.0,6.7,2.0,0.202846,0,,0.16,0.27,-0.05,,,JPKrasso,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
14065729,home,Paris FC,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1793,M,38440,EUR,647395200,G,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065729,home,Paris FC,Tuomas Ollila,tuomas-ollila,T. Ollila,D,2,173,204,M,930813,EUR,956620800,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065729,home,Paris FC,Timothée Kolodziejczak,timothee-kolodziejczak,T. Kolodziejczak,D,5,185,163,M,41605,EUR,686275200,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065729,home,Paris FC,Julien López,julien-lopez,J. López,F,10,173,117,M,826492,EUR,699408000,F,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065729,away,RC Strasbourg,Mike Penders,mike-penders,M. Penders,G,39,199,4381,M,1149148,EUR,1122768000,G,39,39,False,43.0,31.0,16.0,6.0,0.0,27.0,30.0,4.0,13.0,10.0,90.0,59.0,6.3,12.0,0.00160731,0,-0.9765,0.12,0.01,0.24,Mike Penders,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,4.0,1.0,0.4943,0.1,
14065729,away,RC Strasbourg,Abdoul Ouattara,abdoul-ouattara,A. Ouattara,M,42,180,1131,M,1930811,EUR,1129939200,D,42,42,False,37.0,30.0,1.0,,0.0,21.0,24.0,9.0,13.0,5.0,90.0,49.0,6.1,10.0,0.0109885,0,,-0.01,0.17,-0.32,,,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
14065729,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,D,6,6,False,60.0,55.0,4.0,1.0,1.0,47.0,48.0,8.0,12.0,2.0,90.0,71.0,6.5,7.0,0.00828442,1,,0.05,0.1,-0.27,Ismael Doukoure,,,,1.0,4.0,,1.0,1.0,,7.0,,,,,0.1903,-0.26,4.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
14065729,away,RC Strasbourg,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194,21849,M,1154657,EUR,1125273600,D,23,23,False,60.0,55.0,5.0,2.0,0.0,50.0,53.0,5.0,7.0,1.0,90.0,70.0,6.5,6.0,0.00191773,0,,0.15,0.06,-0.09,Mamadou Sarr,,,1.0,3.0,2.0,,,,,5.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,True,,,,,,,,
14065729,away,RC Strasbourg,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,802695,EUR,851126400,D,3,3,False,37.0,32.0,4.0,1.0,0.0,23.0,24.0,9.0,13.0,3.0,90.0,62.0,6.6,11.0,0.0674386,0,,0.25,0.11,-0.26,,,Chilly,1.0,2.0,4.0,1.0,,,,4.0,,2.0,2.0,,,,1.0,,,,1.0,1.0,1.0,,,4.0,,,,1.0,,,,,,,,,,
14065729,away,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,1142233,EUR,1091750400,M,7,7,False,36.0,27.0,5.0,3.0,1.0,14.0,16.0,13.0,20.0,6.0,85.0,57.0,7.0,17.0,0.337193,1,,0.19,0.26,-0.01,Diego,Moreira,diegzyyy,,5.0,4.0,2.0,,,1.0,2.0,,3.0,2.0,,0.0204,-0.06,,,,5.0,3.0,1.0,2.0,3.0,,3.0,2.0,,,1.0,,,,,,,,,,
14065729,away,RC Strasbourg,Samir El Mourabet,el-mourabet-samir,S. E. Mourabet,M,29,186,2528,M,1605921,EUR,1128556800,M,29,29,False,36.0,33.0,3.0,3.0,0.0,21.0,22.0,12.0,14.0,5.0,73.0,44.0,7.1,5.0,0.0072643,0,,0.14,0.02,0.24,Samir El Mourabet,,,,1.0,3.0,,,,,2.0,,1.0,,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
14065729,away,RC Strasbourg,Valentín Barco,valentin-barco,V. Barco,M,32,172,11515,M,1127057,EUR,1090540800,M,32,32,False,36.0,27.0,3.0,1.0,0.0,13.0,18.0,14.0,18.0,6.0,90.0,48.0,6.8,12.0,0.22508,0,,0.4,0.12,-0.24,Valentín Barco,,colo.barco,,3.0,5.0,2.0,,,,,,3.0,1.0,2.0,,,,1.0,,2.0,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,
14065729,away,RC Strasbourg,Martial Godo,martial-godo,M. Godo,F,20,169,1281,M,1190938,EUR,1047600000,M,20,20,False,14.0,11.0,,,0.0,1.0,1.0,10.0,13.0,1.0,61.0,23.0,6.1,9.0,0.0862184,0,,-0.6,0.37,-0.09,,,,,6.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,,,,2.0,,,2.0,4.0,,,,1.0,,,,,,,,,
14065729,away,RC Strasbourg,Joaquin Panichelli,panichelli-joaquin,J. Panichelli,F,9,190,11517,M,1410925,EUR,1033948800,F,9,9,False,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,4.0,60.0,22.0,6.3,7.0,0.0200521,0,,-0.1,0.32,0.13,Joaquín Panichelli,,,2.0,7.0,3.0,,,,,,,1.0,1.0,2.0,,,1.0,2.0,,1.0,,,,,,2.0,3.0,,,,,,,,,,,,,
14065729,away,RC Strasbourg,Kendry Páez,kendry-paez,K. Páez,M,19,177,23800,M,1464025,EUR,1178236800,F,16,16,False,19.0,14.0,1.0,,0.0,7.0,10.0,7.0,9.0,1.0,61.0,30.0,6.9,10.0,0.0176302,1,,-0.12,-0.4,-0.23,,,kendrypaez_10,,5.0,1.0,2.0,,,,1.0,,,,1.0,0.2368,0.51,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.9427,,,,1.0,,,,,,,1.0
14065729,away,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,True,5.0,5.0,,,1.0,2.0,2.0,3.0,3.0,2.0,30.0,12.0,7.3,1.0,0.00058706,3,,-0.02,0.29,0.28,,,,,4.0,1.0,1.0,1.0,,1.0,2.0,,,,3.0,0.8031,0.26,,1.0,,1.0,,,,1.0,,,,2.0,0.8296,,,,1.0,,,,,,,
14065729,away,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,22,22,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,,29.0,14.0,6.7,2.0,0.00066702,1,,0.0,0.01,-0.32,,,,1.0,1.0,2.0,,,,,2.0,1.0,1.0,1.0,,0.9603,0.32,1.0,,,,,,,,,,,1.0,0.9926,,,,1.0,,,,,,,
14065729,away,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,1130942,EUR,1060214400,M,80,80,True,9.0,6.0,1.0,,0.0,4.0,4.0,2.0,5.0,2.0,29.0,16.0,6.5,4.0,0.00082343,0,,-0.15,0.14,-0.08,,,,,2.0,3.0,,,,,3.0,,,,,,,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,
14065729,away,RC Strasbourg,Mathis Amougou,mathis-amougou,M. Amougou,M,17,177,3772,M,1426224,EUR,1137542400,M,17,17,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,17.0,9.0,6.4,1.0,0.00463639,1,,0.01,0.13,-0.14,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,0.1653,-0.43,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,
14065729,away,RC Strasbourg,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188,720,M,983066,EUR,1024790400,D,2,2,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,15.0,3.0,6.4,,0.00018591,0,,0.03,,-0.13,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065729,away,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,40973,EUR,633484800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065729,away,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065729,away,RC Strasbourg,Samuel Amo-Ameyaw,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174,1482,M,1407484,EUR,1153180800,F,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065729,away,RC Strasbourg,Rafael Luis,luis-rafael,R. Luís,M,83,186,579,M,1153333,EUR,1108684800,M,83,83,True,,,,,,,,,,,,,,,,0,,,,,Rafael Luís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
