match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_goals,stat_totalOffside,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_clearanceOffLine
12624371,home,Al-Kholood,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180.0,3687,M,927649,EUR,938995200.0,F,18,18,False,,16.0,14.0,1.0,1.0,1.0,3.0,4.0,11.0,12.0,1.0,9.0,,1.0,3.0,,,,,90.0,43.0,7.7,11.0,2,,,12.0,,3.0,5.0,4.0,1.0,1.0,,1.0,,4.0,3.0,5.0,3.0,1.0,,,,,,1.0,,2.0,1.0
12624371,home,Al-Kholood,Mohammed Jahfali,mohammed-jahfali,M. Jahfali,D,70,185.0,103,M,791561,EUR,656726400.0,D,70,70,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,3.0,,1.0,,,,,12.0,8.0,6.7,1.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12624371,home,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200.0,M,11,11,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,8.0,4.0,6.4,,0,Muhammad Sawan,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12624371,home,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200.0,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,home,Al-Kholood,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166.0,121,M,1501453,EUR,1140998400.0,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,home,Al-Kholood,Zaid Al-Anazi,zaid-al-anazi,Z. Al-Anazi,M,11,,12,M,1868595,EUR,1091145600.0,M,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,0,Zaid Al-Anazi,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,home,Al-Kholood,Abdulfattah Asiri,abdulfattah-asiri,A. Asiri,M,,167.0,63,M,374524,EUR,762220800.0,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,home,Al-Kholood,Meshari Al Oufi,meshari-al-oufi,M. A. Oufi,M,16,,7,,2049458,EUR,,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,Meshari Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,home,Al-Kholood,Bassem Al-Arini,bassem-al-arini,B. Al-Arini,F,,,11,M,1927664,EUR,1074384000.0,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,Bassem Al-Arini,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,home,Al-Kholood,Majed Khalifah,majed-khalifah,M. Khalifah,F,19,,24,,1926323,EUR,1086134400.0,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,Majed Khalifah,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,away,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600.0,G,52,52,False,,24.0,19.0,13.0,8.0,0.0,16.0,18.0,3.0,6.0,1.0,1.0,1.0,7.0,,,3.0,6.0,1.0,90.0,34.0,7.5,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,away,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400.0,D,2,2,False,,56.0,49.0,3.0,,0.0,38.0,38.0,11.0,18.0,1.0,3.0,2.0,1.0,1.0,,,,,68.0,64.0,6.5,9.0,0,,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
12624371,away,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000.0,D,5,5,False,,72.0,64.0,4.0,3.0,0.0,50.0,53.0,14.0,19.0,2.0,4.0,2.0,2.0,,,,,,90.0,79.0,6.4,8.0,0,,,4.0,1.0,,,,,,,2.0,,,,,3.0,,,,,,,,,,
12624371,away,Al-Fayha,Gabriel Vareta,gabriel-vareta,G. Vareta,D,25,183.0,214,M,1485273,EUR,1116201600.0,D,23,23,False,,48.0,38.0,7.0,4.0,0.0,24.0,25.0,15.0,25.0,2.0,7.0,6.0,2.0,1.0,,,,,90.0,71.0,6.8,13.0,0,,,5.0,4.0,,,,,,2.0,4.0,1.0,1.0,,,1.0,,,2.0,1.0,,,1.0,,,
12624371,away,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200.0,M,22,22,False,True,16.0,14.0,1.0,1.0,0.0,7.0,8.0,7.0,8.0,1.0,9.0,1.0,2.0,3.0,,,,,80.0,30.0,7.2,4.0,0,,,1.0,,1.0,,,,,,5.0,4.0,1.0,,,,,,,,,,,,,
12624371,away,Al-Fayha,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182.0,2967,M,358890,EUR,835401600.0,M,20,20,False,,64.0,58.0,8.0,6.0,0.0,25.0,25.0,33.0,40.0,2.0,3.0,1.0,5.0,,,,,,90.0,77.0,7.1,7.0,1,,,5.0,2.0,,,,,1.0,2.0,1.0,1.0,,,2.0,1.0,,,1.0,,,,1.0,,,
12624371,away,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200.0,M,13,13,False,,38.0,35.0,4.0,4.0,0.0,19.0,20.0,16.0,18.0,,2.0,,4.0,,,,,,69.0,45.0,7.0,6.0,0,,,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,
12624371,away,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600.0,M,10,10,False,,28.0,24.0,1.0,1.0,0.0,8.0,8.0,18.0,26.0,,6.0,,2.0,,,,,,90.0,58.0,6.6,17.0,2,,,8.0,,1.0,10.0,4.0,,,,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,6.0,2.0,,,,fashionjr10,,
12624371,away,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200.0,F,77,77,False,,10.0,9.0,2.0,1.0,0.0,5.0,5.0,4.0,5.0,,3.0,,4.0,1.0,,,,,68.0,23.0,6.6,8.0,0,,,3.0,,,1.0,,,,,2.0,,6.0,,2.0,1.0,,,,,,,,,,
12624371,away,Al-Fayha,Alejandro Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170.0,264,M,153964,EUR,685238400.0,F,8,8,False,,40.0,32.0,2.0,1.0,0.0,8.0,8.0,27.0,41.0,,2.0,,3.0,1.0,,,,,89.0,59.0,7.1,19.0,0,Alejandro,Pozuelo,4.0,,,2.0,1.0,1.0,,,,,2.0,4.0,2.0,1.0,,,9.0,3.0,,,,,,
12624371,away,Al-Fayha,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400.0,F,9,9,False,,18.0,11.0,,,0.0,3.0,3.0,8.0,15.0,3.0,4.0,2.0,,,,,,,90.0,31.0,6.8,11.0,3,,,5.0,,1.0,,,,2.0,,1.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,,2.0,,,3.0,
12624371,away,Al-Fayha,Faris Abdi,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000.0,D,25,25,True,,20.0,20.0,,,0.0,13.0,13.0,7.0,7.0,,4.0,,3.0,,,,,,22.0,25.0,6.8,,0,,,1.0,,,,,,,,4.0,3.0,,,1.0,,,,,,,,,,,
12624371,away,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,1017888,EUR,889315200.0,F,99,99,True,,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,,,1.0,,,,,,22.0,6.0,6.8,1.0,2,,,2.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,
12624371,away,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400.0,M,29,29,True,,19.0,14.0,1.0,,0.0,6.0,7.0,8.0,12.0,,1.0,1.0,3.0,,,,,,21.0,25.0,6.7,6.0,0,,,3.0,1.0,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,
12624371,away,Al-Fayha,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600.0,M,24,24,True,,4.0,3.0,,,0.0,1.0,1.0,3.0,7.0,,1.0,,1.0,1.0,,,,,10.0,9.0,6.5,4.0,0,Sattam Al-Roqi,,1.0,1.0,,,,,,,,,,1.0,,,,,4.0,1.0,,,,,,
12624371,away,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600.0,M,15,15,True,,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12624371,away,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,away,Al-Fayha,Mohammed Al Dowaish,mohammed-al-dowaish,M. A. Dowaish,D,47,,12,M,1542652,EUR,1085702400.0,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,Mohammed Al Dowaish,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,away,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400.0,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624371,away,Al-Fayha,Ali Al Hussain,ali-al-hussain,A. A. Hussain,M,6,170.0,11,M,1916420,EUR,1117843200.0,F,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,Ali Al Hussain,,,,,,,,,,,,,,,,,,,,,,,,,
