match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_keyPass,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_aerialLost,stat_bigChanceCreated,stat_goodHighClaim,stat_goalAssist,stat_goals
12190341,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,F,24,24,True,5.0,5.0,1.0,1.0,,,5.0,7.0,,1.0,,,,,45.0,15.0,6.5,8.0,0.00473435,1,,3.0,,2.0,,4.0,1.0,,1.0,,,,,,0.0427,,,,simon.adingra,2.0,,,,,,,,,1.0,2.0,,,,,
12190341,home,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,True,18.0,17.0,,,10.0,11.0,7.0,7.0,,2.0,,,,,34.0,23.0,6.7,1.0,0.129669,0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
12190341,home,Brighton & Hove Albion,Mark O'Mahony,omahony-mark,M. O'Mahony,F,20,182,331,M,1149855,EUR,1105660800,F,55,55,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,15.0,5.0,6.5,1.0,0.0019383,0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12190341,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190341,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190341,home,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,julioenciso.33,,,,,,,,,,,,,,,,
12190341,home,Brighton & Hove Albion,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Facundo Buonanotte,,facubuonanotte_,,,,,,,,,,,,,,,,
12190341,home,Brighton & Hove Albion,Ansu Fati,ansu-fati,A. Fati,F,31,178,169176,M,962883,EUR,1036022400,F,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,AnsuFati,,,,,,,,,,,,,,,,
12190341,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,254491,EUR,745545600,G,31,31,False,48.0,42.0,13.0,7.0,40.0,41.0,2.0,7.0,2.0,11.0,2.0,3.0,2.0,2.0,90.0,61.0,7.7,6.0,0.00187141,0,0.3566,,,,,,,,,,,,,,,,,,Ederson93,,,,,,,,,,,,,,1.0,,
12190341,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,44614,EUR,643852800,D,2,2,False,38.0,31.0,1.0,,18.0,20.0,14.0,19.0,,2.0,,,,,79.0,53.0,7.7,12.0,0.0380357,0,,3.0,1.0,2.0,,2.0,,1.0,,,2.0,True,,,,,,,KyleWalker2,1.0,1.0,,2.0,1.0,,,,,,,,1.0,,2.0,
12190341,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,383560,EUR,806112000,D,25,25,False,98.0,94.0,5.0,3.0,69.0,70.0,25.0,28.0,1.0,3.0,,,,,90.0,104.0,7.2,4.0,0.00755643,0,,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,manuel_akanji,,,1.0,,,,,,,,,,,,,
12190341,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,149663,EUR,793065600,D,6,6,False,82.0,81.0,1.0,,60.0,60.0,21.0,22.0,2.0,,,,,,90.0,88.0,7.1,1.0,0.00730648,1,,4.0,2.0,,1.0,,1.0,,1.0,1.0,,,1.0,,0.4242,,,,nathanake,,,2.0,,,,,,,1.0,,1.0,,,,
12190341,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,964994,EUR,1011744000,D,24,24,False,64.0,54.0,3.0,1.0,35.0,40.0,19.0,24.0,,5.0,,,,,90.0,81.0,7.0,13.0,0.011434,0,,1.0,3.0,,2.0,1.0,,,1.0,,,,,,,,,,JGvardiol,,,1.0,1.0,1.0,,,,,,,,,,,
12190341,away,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,827606,EUR,835401600,M,16,16,False,113.0,109.0,7.0,7.0,62.0,65.0,47.0,48.0,,4.0,,,,,79.0,120.0,7.4,5.0,0.0255695,0,,2.0,4.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,Rodri,,,,1.0,1.0,,,1.0,,,,1.0,,,,
12190341,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,331209,EUR,776476800,M,20,20,False,70.0,66.0,2.0,1.0,33.0,33.0,33.0,37.0,,2.0,,,,,78.0,76.0,7.5,5.0,0.0187128,0,,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,BSilva,,,1.0,,,,,,,,,,1.0,,1.0,
12190341,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,70996,EUR,678067200,M,17,17,False,32.0,30.0,2.0,1.0,16.0,17.0,15.0,17.0,1.0,2.0,,,,,72.0,47.0,7.2,8.0,0.0112376,3,,2.0,2.0,,1.0,1.0,,,,1.0,,,,1.0,0.1334,0.1603,,,KDB,2.0,1.0,,2.0,,2.0,,1.0,,,,,,,,1.0
12190341,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,136710,EUR,768182400,M,8,8,False,89.0,87.0,,,45.0,46.0,42.0,43.0,,4.0,,,,,90.0,96.0,7.2,4.0,0.0385206,0,,1.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,Kova8,,,,1.0,1.0,,,,,,,,,,,
12190341,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,859765,EUR,959472000,M,47,47,False,47.0,44.0,2.0,2.0,16.0,16.0,29.0,35.0,1.0,3.0,,,,,71.0,68.0,8.7,11.0,0.18727,3,,6.0,5.0,2.0,1.0,,1.0,,,1.0,3.0,,,2.0,0.283,0.7355,,,Foden,4.0,1.0,,3.0,,1.0,,4.0,,,1.0,,,,,2.0
12190341,away,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,944656,EUR,949276800,F,19,19,False,28.0,25.0,1.0,1.0,7.0,7.0,18.0,22.0,,4.0,,,,,90.0,40.0,8.0,6.0,0.0476035,6,,1.0,1.0,,,2.0,,,,,,,,2.0,0.4163,0.6216,,,LaAraña,1.0,,1.0,,,1.0,,1.0,,3.0,,,,,,1.0
12190341,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,189061,EUR,810691200,M,10,10,True,12.0,12.0,,,3.0,3.0,9.0,9.0,,,,,,,19.0,14.0,6.3,2.0,0.0118691,0,,3.0,,2.0,,,,,,,,,,,,,,,JGrealish,,,1.0,,,,,,,,,,,,,
12190341,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,True,27.0,26.0,,,12.0,12.0,14.0,15.0,,,,,,,18.0,30.0,6.7,2.0,0.0118325,0,,,1.0,,,1.0,,,,,,,,,,,,,matheusnunes,,,,,,,,1.0,,,,,,,,
12190341,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,1136731,EUR,1100995200,D,82,82,True,20.0,17.0,1.0,,13.0,13.0,4.0,7.0,,,,,,,11.0,24.0,6.6,3.0,0.00220619,0,,,1.0,,,,,,,,,,,,,,Rico Lewis,,Rico_Lewis,,,,,,,,1.0,,,,,,,,
12190341,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,F,11,11,True,7.0,5.0,,,4.0,6.0,1.0,2.0,,,,,,,12.0,13.0,6.3,5.0,0.00345943,1,,1.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,0.1077,0.3607,,,Dokss,1.0,,,,,,,1.0,1.0,,,,,,,
12190341,away,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,M,21,21,True,11.0,11.0,,,6.0,6.0,5.0,5.0,,,,,,,11.0,11.0,6.6,,0.00160646,0,,,,,,,,,,,,,,,,,,,sergiogm_10,,,,,,,,,,,,,,,,
12190341,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,stefan.ortega1,,,,,,,,,,,,,,,,
12190341,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,318941,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,RúbenD,,,,,,,,,,,,,,,,
12190341,away,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,johnstones5,,,,,,,,,,,,,,,,
12190341,away,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21551,M,1065216,EUR,1057968000,M,52,52,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Oscar Bobb,,oscarbobb,,,,,,,,,,,,,,,,
