match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_lastManTackle,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_dispossessed,captain,stat_bigChanceMissed,stat_totalOffside,stat_goals,player_sofascoreId,stat_punches
13981560,home,Cagliari,Gennaro Borrelli,,,borrelli-gennaro,G. Borrelli,F,29,194,533,M,979479,EUR,952646400,F,29,29,False,16.0,14.0,3.0,2.0,0.0,6.0,6.0,8.0,10.0,1.0,,,,,,69.0,26.0,6.5,4.0,0.00959985,39.888085816381,4.0,17.955,19.53,,1,,-0.03,0.2,-0.06,,4.0,,1.0,,1.0,1.0,2.0,0.0213,-0.28,,1.0,6.0,,2.0,1.0,1.0,,,1.0,,,,1.0,,,,2.0,,,3.0,,,
13981560,home,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,10,10,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,1.0,,,,,,21.0,13.0,7.6,2.0,0.00465894,43.28062385071,5.0,30.975,14.385,,1,,0.02,-0.01,0.13,,,,,,,,,0.0917,0.54,,,,,,,,,,,,,,,1.0,1.0,0.532,,,,,1.0,,
13981560,home,Cagliari,Matteo Prati,,,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,True,9.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,6.0,1.0,,,,,,21.0,15.0,7.1,2.0,0.00155923,17.697352747431,3.0,1.155,0.525,,0,,0.06,0.01,0.19,,5.0,,1.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,home,Cagliari,Riyad Idrissi,,,riyad-idrissi,R. Idrissi,M,3,182,466,M,1123175,EUR,1118620800,D,3,3,True,11.0,7.0,2.0,1.0,0.0,3.0,3.0,4.0,8.0,3.0,,,,,,13.0,15.0,6.7,5.0,0.00166455,57.114742642431,5.0,54.705,23.73,,0,,-0.02,0.1,0.19,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981560,home,Cagliari,Alessandro Di Pardo,,,alessandro-di-pardo,A. D. Pardo,M,29,182,158,M,928814,EUR,932256000,D,18,18,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,,1.0,3.0,,1.0,1.7e-07,,,,,,0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
13981560,home,Cagliari,Semih Kılıçsoy,,,semih-kilicsoy,S. Kilicsoy,F,9,178,11712,M,1142606,EUR,1124064000,F,9,9,True,,,,,0.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,5.7106304380515,1.0,5.67,5.67,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,semihkilicsoy9,
13981560,home,Cagliari,Giuseppe Ciocci,,,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,home,Cagliari,Boris Radunović,,,boris-radunovic,B. Radunović,G,22,193,193,M,795926,EUR,833068800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,home,Cagliari,Nicola Pintus,,,nicola-pintus,N. Pintus,D,6,189,78,M,1137733,EUR,1116979200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,home,Cagliari,Nicolò Cavuoti,,,nicolo-cavuoti,N. Cavuoti,M,20,178,118,M,1013041,EUR,1049414400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,home,Cagliari,Marko Rog,,,marko-rog,M. Rog,M,20,180,1192,M,573616,EUR,806112000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,home,Cagliari,Joseph Liteta,Joseph Liteta,,joseph-liteta,J. Liteta,M,27,175,422,M,1910527,EUR,1140566400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,home,Cagliari,Zito Luvumbo,,,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LuvumboZito,
13981560,home,Cagliari,Leonardo Pavoletti,,,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,away,Roma,Mile Svilar,,,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,28.0,24.0,17.0,13.0,0.0,19.0,20.0,5.0,8.0,8.0,,4.0,8.0,1.0,1.0,90.0,45.0,8.3,4.0,0.00173847,49.357733620345,7.0,-31.605,-1.89,0.7499,0,0.5192,0.1,0.0,0.21,0.56,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0
13981560,away,Roma,Gianluca Mancini,,,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,56.0,42.0,8.0,2.0,0.0,29.0,29.0,13.0,27.0,3.0,,,,,,90.0,72.0,6.2,16.0,0.00360891,166.67591244399,18.0,-109.41,0.83999999999999,,0,,0.01,0.11,-0.17,,2.0,,2.0,2.0,,,3.0,,,,1.0,4.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
13981560,away,Roma,Evan Ndicka,,,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,65.0,56.0,9.0,5.0,0.0,42.0,46.0,14.0,19.0,2.0,,,,,,90.0,74.0,6.8,11.0,0.0115407,268.9238119706,32.0,-174.3,6.825,,0,,0.04,0.16,0.34,,3.0,,3.0,,1.0,1.0,1.0,,,,,5.0,1.0,2.0,,1.0,,,2.0,1.0,,,,,1.0,,,,,,,evanndicka,
13981560,away,Roma,Mario Hermoso,,,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,False,54.0,46.0,8.0,4.0,0.0,27.0,30.0,19.0,24.0,3.0,,,,,,90.0,68.0,7.0,13.0,0.0605482,112.15627745249,16.0,-62.055,5.46,,0,,0.37,0.05,-0.1,,4.0,,1.0,1.0,2.0,,1.0,,,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,
13981560,away,Roma,Zeki Çelik,,,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,M,19,19,False,19.0,10.0,7.0,2.0,0.0,2.0,5.0,8.0,14.0,2.0,,,,,,52.0,42.0,5.5,13.0,0.065666,40.290712504031,7.0,-12.81,3.465,,1,,0.17,0.02,-0.29,,3.0,1.0,3.0,,1.0,1.0,1.0,0.0731,-0.47,2.0,,2.0,,,,1.0,,1.0,,2.0,2.0,,,,3.0,,,,,,,,
13981560,away,Roma,Bryan Cristante,,,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,43.0,31.0,4.0,2.0,0.0,13.0,20.0,18.0,23.0,3.0,,,,,,63.0,48.0,6.8,13.0,0.102643,49.059251181244,8.0,-8.61,4.515,,0,,0.25,0.04,-0.04,,4.0,,2.0,1.0,1.0,,,,,,3.0,5.0,,,,1.0,,,4.0,,,,,,1.0,,,True,,,,,
13981560,away,Roma,Manu Koné,,,manu-kone,M. Koné,M,17,186,6943,M,974087,EUR,990057600,M,17,17,False,45.0,41.0,5.0,4.0,0.0,18.0,20.0,23.0,25.0,4.0,,,,,,90.0,61.0,7.0,10.0,0.0158175,164.62471087862,16.0,-104.58,4.2,,0,,0.33,0.26,-0.1,,7.0,,1.0,2.0,2.0,1.0,2.0,,,,1.0,8.0,,3.0,,1.0,,,,4.0,1.0,,,,1.0,,2.0,,,,,,
13981560,away,Roma,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,786259,EUR,831859200,M,12,12,False,21.0,16.0,,,0.0,6.0,6.0,10.0,15.0,1.0,,,,,,73.0,35.0,6.6,7.0,0.024978,41.406000707958,7.0,-27.405,1.575,,0,,0.1,0.03,-0.04,,3.0,,4.0,1.0,,,2.0,,,2.0,1.0,6.0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,TK21,
13981560,away,Roma,Matías Soulé,,,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,13.0,9.0,,,0.0,2.0,2.0,7.0,11.0,4.0,,,,,,62.0,32.0,6.9,12.0,0.10195,83.61003670918,11.0,-49.035,5.46,,1,,0.03,0.29,0.25,,6.0,,1.0,,1.0,1.0,,0.0228,-0.09,2.0,1.0,5.0,,3.0,3.0,,,1.0,,4.0,1.0,,,1.0,2.0,0.4375,2.0,,,,,matiassoule11,
13981560,away,Roma,Lorenzo Pellegrini,,,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,F,7,7,False,24.0,20.0,2.0,1.0,0.0,8.0,8.0,12.0,16.0,1.0,,,,,,62.0,39.0,6.5,10.0,0.0152269,37.363544955265,6.0,28.035,6.825,,3,,0.17,-0.44,0.26,,,2.0,1.0,,,,1.0,0.155,-0.49,2.0,,4.0,,,,1.0,2.0,,,1.0,,,,1.0,2.0,0.0677,1.0,,,,,lorepelle7,
13981560,away,Roma,Tommaso Baldanzi,,,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,F,35,35,False,7.0,5.0,,,0.0,,,5.0,7.0,,,,,,,53.0,16.0,6.4,5.0,0.0430274,40.865575456976,4.0,-31.92,1.47,,1,,-0.46,0.17,0.14,,3.0,1.0,,,1.0,,1.0,0.1103,-0.13,,,2.0,,2.0,1.0,,,,1.0,,,,,,2.0,,1.0,,,,,,
13981560,away,Roma,Devyne Rensch,,,devyne-rensch,D. Rensch,D,2,182,2446,M,982778,EUR,1042848000,D,2,2,True,9.0,7.0,,,0.0,5.0,6.0,2.0,3.0,1.0,,,,,,37.0,25.0,6.3,7.0,0.00042336,40.727481283035,5.0,1.89,11.34,,0,,-0.08,-0.09,-0.13,,3.0,,1.0,1.0,2.0,,1.0,,,1.0,,3.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,
13981560,away,Roma,Paulo Dybala,,,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,F,21,21,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,,,,28.0,8.0,6.4,3.0,0.0106697,36.735265115671,2.0,-18.795,0.42,,0,,0.03,0.02,-0.04,,1.0,,,,,,1.0,,,,,3.0,,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,LaJoya,
13981560,away,Roma,Evan Ferguson,,,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,11,11,True,9.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,6.0,,,,,,,28.0,16.0,6.2,6.0,0.00539381,19.883634687716,3.0,-4.935,3.78,,0,,-0.22,0.03,-0.01,,3.0,,,,,,1.0,,,,1.0,8.0,,1.0,,,,,4.0,3.0,1.0,,,,,,1.0,,,,,EvanFerguson9,
13981560,away,Roma,Neil El Aynaoui,Neil,El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,1128530,EUR,994032000,M,8,8,True,16.0,11.0,2.0,1.0,0.0,9.0,9.0,2.0,7.0,1.0,,,,,,27.0,21.0,6.5,7.0,0.00199415,21.315687213912,3.0,-8.295,3.045,,0,,0.03,0.01,-0.07,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,
13981560,away,Roma,Daniele Ghilardi,,,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,True,4.0,1.0,,,0.0,1.0,2.0,,2.0,2.0,,,,,,17.0,9.0,6.1,4.0,5.658e-05,43.459353177361,3.0,-31.605,-3.675,,0,,-0.03,0.04,-0.23,,,,,,,,1.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
13981560,away,Roma,Devis Vásquez,,,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,away,Roma,Pierluigi Gollini,,,pierluigi-gollini,P. Gollini,G,95,194,1254,M,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,away,Roma,Jan Ziółkowski,Jan Ziólkowski,,jan-ziolkowski,J. Ziółkowski,D,24,194,3957,M,1499991,EUR,1117929600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,away,Roma,Leon Bailey,,,leon-bailey,L. Bailey,M,31,178,7677,M,808590,EUR,871084800,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leonbailey,
13981560,away,Roma,Niccolò Pisilli,,,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981560,away,Roma,Stephan El Shaarawy,,,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stewel92,
13981560,away,Roma,Antonio Arena,,,arena-antonio,A. Arena,F,68,188,992,M,1923599,EUR,1234224000,F,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
