match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_aerialWon,stat_wonContest,stat_interceptionWon,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_shotOffTarget,stat_bigChanceMissed,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_errorLeadToAShot,stat_hitWoodwork,stat_totalOffside
14062170,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,41.0,32.0,11.0,4.0,0.0,31.0,33.0,1.0,8.0,7.0,10.0,6.0,7.0,2.0,3.0,3.0,90.0,60.0,8.2,9.0,0.00047296,59.662103086695,11.0,9.555,4.305,1.4579,0,0.5076,0.0,0.01,-0.31,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062170,home,RB Leipzig,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,D,17,17,False,47.0,40.0,6.0,4.0,0.0,27.0,30.0,13.0,17.0,2.0,5.0,,,,,,90.0,65.0,5.4,8.0,0.198045,52.438731552453,12.0,10.605,5.145,,1,,0.31,0.07,-0.83,,,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0281,2.0,0.03,,,,,,,,,,,,,,,,,,,,,
14062170,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,58.0,49.0,8.0,1.0,0.0,37.0,40.0,12.0,18.0,5.0,1.0,,,,,,90.0,68.0,5.6,9.0,0.00663196,108.43195054585,18.0,18.06,6.72,,0,,0.1,0.04,-0.65,,,,1.0,2.0,1.0,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
14062170,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,False,73.0,65.0,6.0,4.0,0.0,49.0,51.0,16.0,22.0,3.0,9.0,,,,,,90.0,84.0,5.8,8.0,0.0132201,278.26020906397,31.0,99.75,35.28,,0,,0.16,0.16,-0.9,,,,,2.0,2.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,52.605328539821,2.0,,,,,,,,,,,,,,,
14062170,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,36.0,28.0,4.0,,1.0,23.0,26.0,5.0,10.0,6.0,4.0,,,,,,90.0,70.0,6.2,15.0,0.360236,89.290347540273,10.0,56.07,19.53,,0,,0.34,-0.01,-0.62,,,,1.0,4.0,4.0,1.0,2.0,1.0,,,3.0,2.0,,,,1.0,,1.0,,1.0,,19.598069394713,1.0,True,6.0,2.0,1.0,,,,,,,,,,,
14062170,home,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,34.0,28.0,1.0,,0.0,15.0,19.0,13.0,15.0,,5.0,,,,,,90.0,45.0,6.6,10.0,0.0315671,137.60321810099,11.0,24.045,22.575,,0,,0.25,0.15,-0.18,,,,,3.0,3.0,,2.0,,,,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,23.389848759665,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,
14062170,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,False,22.0,19.0,1.0,,0.0,13.0,14.0,6.0,8.0,1.0,4.0,,,,,,81.0,41.0,6.3,8.0,0.00265954,15.546408479975,3.0,5.355,4.83,,2,,-0.05,0.19,0.13,,,,1.0,3.0,2.0,,1.0,1.0,1.0,,,,,1.0,0.0893,1.0,-0.33,1.0,1.0,1.0,5.0,,,,,,1.0,4.0,1.0,,,,,,,,,
14062170,home,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,False,30.0,22.0,3.0,1.0,0.0,17.0,20.0,5.0,10.0,,1.0,,,,,,84.0,43.0,5.6,13.0,0.00618944,48.850939936898,6.0,27.825,10.605,,2,,-0.2,0.38,-0.53,,,,1.0,5.0,5.0,1.0,,,,,2.0,1.0,1.0,1.0,0.273,,-0.67,,2.0,,,,,,,,2.0,3.0,2.0,1.0,1.0,,,,,,,
14062170,home,RB Leipzig,Yan Diomande,yan-diomande,Y. Diomande,F,49,180,20986,M,2087085,EUR,1163462400,F,49,49,False,35.0,29.0,3.0,2.0,0.0,9.0,10.0,20.0,25.0,1.0,8.0,,,,,,90.0,55.0,7.7,14.0,0.738796,219.28379383227,21.0,116.025,31.605,,2,,0.63,0.56,0.16,,Yan Diomande,,1.0,7.0,3.0,,6.0,2.0,1.0,,,,,1.0,0.1775,3.0,-0.52,,,2.0,1.0,118.35370236325,6.0,,,,1.0,3.0,,1.0,1.0,1.0,0.2327,,,,,
14062170,home,RB Leipzig,Rômulo,romulo,Rômulo,F,40,193,3725,M,1133743,EUR,1013126400,F,40,40,False,21.0,13.0,1.0,,0.0,5.0,8.0,8.0,13.0,1.0,3.0,,,,,,81.0,34.0,8.1,10.0,0.113325,49.906902265949,6.0,32.97,17.01,,3,,0.04,0.1,0.0,,Rômulo,,1.0,2.0,5.0,,3.0,,,,1.0,,,,0.6496,2.0,0.62,,1.0,2.0,,,,,,,,1.0,,1.0,1.0,3.0,1.5951,1.0,,,,
