match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_wasFouled,stat_wonContest,stat_outfielderBlock,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,captain,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
10583849,home,Al-Hilal,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,178,8457,M,966849,EUR,932256000,D,66,66,True,13.0,12.0,,,1.0,2.0,11.0,11.0,1.0,,,25.0,18.0,7.5,2.0,0,,,23,,,1.0,1.0,,1.0,,1.0,1.0,,,,3.0,,,,1.0,1.0,,1.0,,,,,,,s.abdulhamed66,,,,,
10583849,home,Al-Hilal,Matheus Pereira,matheus-pereira,M. Pereira,M,175,14140,M,377238,EUR,831254400,M,15,15,True,22.0,19.0,2.0,2.0,5.0,5.0,14.0,19.0,,,,25.0,27.0,6.8,6.0,1,,,10,,,1.0,,,1.0,,,,,,,1.0,,,,,,2.0,,,1.0,,,,,matheus_pereira,,,,,
10583849,home,Al-Hilal,Michael,michael,Michael,M,166,9025,M,878084,EUR,826588800,F,96,96,True,10.0,6.0,,,2.0,2.0,4.0,10.0,1.0,,,18.0,25.0,6.6,9.0,1,,,96,,,2.0,5.0,,5.0,,1.0,,,,,,2.0,,5.0,,,2.0,,,1.0,,,,,Michael19,,1.0,,,
10583849,home,Al-Hilal,Luciano Vietto,luciano-vietto,L. Vietto,F,173,1084,M,249407,EUR,755049600,F,10,10,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,9.0,3.0,7.8,,1,,,19,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,
10583849,home,Al-Hilal,Mohammed Al-Owais,mohammed-al-owais,M. Al-Owais,G,185,753,M,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,0,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583849,home,Al-Hilal,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,176,460,M,931837,EUR,915235200,D,4,4,True,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583849,home,Al-Hilal,Abdullah Otayf,abdullah-otayf,A. Otayf,M,176,163,M,160925,EUR,712800000,M,8,8,True,,,,,,,,,,,,,,,,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583849,home,Al-Hilal,Nasser Al-Dawsari,nasser-al-dawsari,N. Al-Dawsari,M,178,1153,M,872607,EUR,914025600,M,16,16,True,,,,,,,,,,,,,,,,0,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583849,home,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,185,1411,M,915991,EUR,937094400,F,14,14,True,,,,,,,,,,,,,,,,0,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583849,away,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,190,3804,M,141967,EUR,610761600,G,1,1,False,18.0,12.0,13.0,7.0,7.0,8.0,5.0,10.0,8.0,,,90.0,29.0,5.8,6.0,0,,,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,Munir,,,1.0,1.0,2.0
10583849,away,Al Wehda,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,179,18,M,1065328,EUR,794966400,D,5,5,False,25.0,20.0,2.0,1.0,11.0,12.0,9.0,15.0,3.0,,,90.0,64.0,6.2,14.0,0,Noor Al-Rashidi,,4,1.0,,9.0,9.0,4.0,4.0,5.0,2.0,5.0,1.0,,1.0,,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,,
10583849,away,Al Wehda,Alberto Botía,alberto-botia,A. Botía,D,189,71,M,31877,EUR,601776000,D,14,14,False,20.0,14.0,3.0,,12.0,14.0,2.0,6.0,3.0,,,90.0,31.0,6.1,6.0,0,Alberto,Botía,4,,,2.0,1.0,2.0,,5.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
10583849,away,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,184,231,M,156401,EUR,612835200,D,6,6,False,14.0,10.0,3.0,,8.0,11.0,2.0,3.0,1.0,,,90.0,26.0,6.3,6.0,0,,,6,1.0,,2.0,1.0,1.0,,5.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10583849,away,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,177,10,M,832637,EUR,774489600,D,3,3,False,16.0,13.0,,,4.0,4.0,9.0,12.0,3.0,,,90.0,36.0,6.0,9.0,1,,,3,2.0,,6.0,4.0,,4.0,1.0,1.0,2.0,,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,
10583849,away,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,178,1037,M,143786,EUR,586396800,M,76,76,False,46.0,39.0,11.0,8.0,18.0,19.0,22.0,30.0,5.0,,,90.0,60.0,6.6,13.0,3,,,76,,,2.0,2.0,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,,3.0,,,3.0,,,1.0,,,,,,,
10583849,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,176,23,M,911303,EUR,626832000,M,4,4,False,40.0,36.0,1.0,,17.0,18.0,19.0,23.0,11.0,,,86.0,47.0,6.5,6.0,0,,,,,1.0,2.0,1.0,2.0,,,2.0,,,1.0,,1.0,,,,,,1.0,,,,,,,True,,,,,,
10583849,away,Al Wehda,Karim Yoda,karim-yoda,K. Yoda,M,182,57,M,23448,EUR,593740800,M,74,74,False,11.0,9.0,1.0,,5.0,5.0,5.0,8.0,7.0,,,59.0,26.0,6.4,9.0,1,,,10,,,6.0,3.0,1.0,5.0,,2.0,2.0,2.0,,,,1.0,,1.0,,,2.0,,,1.0,,,1.0,,,,,,,
10583849,away,Al Wehda,Anselmo,anselmo,Anselmo,M,182,171,M,256671,EUR,603936000,M,87,87,False,38.0,31.0,3.0,2.0,8.0,10.0,23.0,28.0,6.0,,,90.0,54.0,7.2,10.0,1,,,87,,,5.0,7.0,,6.0,1.0,,1.0,1.0,,3.0,1.0,1.0,1.0,5.0,,,,,2.0,,,,,,,1.0,,,,
10583849,away,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,173,80,M,1085115,EUR,916617600,M,24,24,False,11.0,8.0,1.0,1.0,2.0,2.0,6.0,9.0,2.0,,,71.0,33.0,6.3,12.0,3,Abdulaziz Noor,,24,,1.0,6.0,5.0,,4.0,2.0,,2.0,1.0,2.0,,1.0,2.0,2.0,,,,,,,2.0,,,,,,1.0,,,,
10583849,away,Al Wehda,Jean-David Beauguel,jean-david-beauguel,J. Beauguel,F,192,94,M,174895,EUR,701136000,F,9,9,False,33.0,28.0,,,8.0,11.0,20.0,22.0,7.0,,,86.0,46.0,6.8,12.0,0,,,9,1.0,1.0,5.0,3.0,,2.0,2.0,,2.0,1.0,4.0,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,,
10583849,away,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,174,33,M,1095802,EUR,979171200,M,90,90,True,7.0,6.0,,,2.0,3.0,4.0,6.0,2.0,,,31.0,21.0,6.3,7.0,0,Hazzaa Ahmed Al-Ghamdi,,90,,,4.0,5.0,1.0,6.0,,,,,1.0,,1.0,1.0,1.0,4.0,,,2.0,,,,,,,,,,,,,
10583849,away,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,170,30,M,1106232,EUR,1009411200,D,27,27,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,19.0,5.0,5.8,1.0,0,Hawsawi Islam Ahmed,,27,,,2.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10583849,away,Al Wehda,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,174,4,M,148870,EUR,627868800,M,8,8,True,2.0,1.0,,,1.0,2.0,,,,,,10.0,2.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583849,away,Al Wehda,Sultan Al-Sawadi,sultan-al-sawadi,S. Al-Sawadi,M,168,8,M,818777,EUR,724291200,M,49,49,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,,10.0,7.0,6.8,1.0,0,,,49,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10583849,away,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,183,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583849,away,Al Wehda,Ali Makki,ali-makki,A. Makki,D,174,20,M,1399144,EUR,924566400,D,2,2,True,,,,,,,,,,,,,,,,0,Ali Makki,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583849,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,188,29,M,160901,EUR,725241600,D,17,17,True,,,,,,,,,,,,,,,,0,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583849,away,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,173,32,M,826242,EUR,817948800,M,88,88,True,,,,,,,,,,,,,,,,0,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583849,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,170,27,M,984587,EUR,920332800,F,80,80,True,,,,,,,,,,,,,,,,0,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
