match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_wonTackle,player_lastName,captain,stat_interceptionWon,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_bigChanceMissed,stat_totalOffside
12117343,home,Athletico,Agustín Canobbio,,agustin-canobbio,A. Canobbio,M,17,175.0,3082,M,846413,EUR,907200000,F,14,14,True,18.0,16.0,1.0,1.0,0.0,1.0,3.0,16.0,20.0,,3.0,,,,,,,35.0,39.0,7.0,12.0,0.103846,2.0,1,,5.0,1.0,,1.0,4.0,4.0,,3.0,2.0,,1.0,1.0,2.0,,0.0422,0.2124,,1.0,,,,1.0,,,,,1.0,,
12117343,home,Athletico,Emersonn,Emersonn,emersonn,Emersonn,F,20,186.0,559,M,1128844,EUR,1089936000,F,90,90,True,6.0,2.0,,,0.0,1.0,2.0,1.0,4.0,,,,,,,,,35.0,12.0,6.7,6.0,0.00869179,,0,,,,1.0,1.0,2.0,3.0,,,1.0,,,1.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,
12117343,home,Athletico,Fernandinho,,fernandinho,Fernandinho,M,,179.0,1901,M,13630,EUR,484012800,M,5,5,True,32.0,27.0,7.0,7.0,0.0,6.0,6.0,21.0,26.0,,1.0,,,,,,,34.0,35.0,6.8,5.0,0.0242398,,0,,,,1.0,2.0,2.0,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
12117343,home,Athletico,Bruno Zapelli,,bruno-zapelli,Bruno Zapelli,M,10,181.0,1443,M,1092354,EUR,1021507200,M,10,10,True,13.0,9.0,1.0,,1.0,,,9.0,15.0,,,,,,,,,27.0,21.0,7.0,10.0,0.593521,2.0,0,,2.0,,,,2.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,
12117343,home,Athletico,Lucas Di Yorio,,lucas-di-yorio,L. D. Yorio,F,9,190.0,908,M,838303,EUR,848620800,F,7,7,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,,2.0,,,,,,,13.0,6.0,6.4,2.0,0.00071401,,0,,,,2.0,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12117343,home,Athletico,Matheus Soares,,matheus-rocha,M. Soares,G,42,193.0,84,M,1485244,EUR,1105228800,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,home,Athletico,Kaique Rocha,,kaique-rocha,K. Rocha,D,27,195.0,456,M,963990,EUR,983318400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,home,Athletico,Mateo Gamarra,,gamarra-mateo,M. Gamarra,D,14,185.0,727,M,1085451,EUR,972000000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,home,Athletico,Fernando,,fernando,Fernando,D,17,181.0,188,M,1017746,EUR,937267200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,home,Athletico,Gabriel Girotto,,gabriel-girotto,Gabriel,M,6,171.0,540,M,242052,EUR,710726400,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,home,Athletico,João Cruz,,joao-cruz,J. Cruz,M,8,172.0,469,M,1485226,EUR,1147392000,M,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,home,Athletico,Dudu,Dudu,dudu,Dudu,M,53,177.0,549,M,1482354,EUR,1136073600,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,away,Red Bull Bragantino,Cleiton,,cleiton,Cleiton,G,1,190.0,551,M,844576,EUR,871948800,G,1,1,False,32.0,17.0,21.0,6.0,0.0,13.0,14.0,4.0,18.0,1.0,14.0,2.0,2.0,6.0,1.0,,,90.0,51.0,8.3,17.0,0.00094217,,0,1.6531,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
12117343,away,Red Bull Bragantino,José Andrés Hurtado,,andres-hurtado,J. A. Hurtado,D,34,178.0,537,M,987589,EUR,1009065600,D,34,34,False,23.0,16.0,8.0,1.0,1.0,11.0,13.0,7.0,13.0,,3.0,,,,,,,71.0,42.0,7.2,12.0,0.197611,1.0,1,,3.0,2.0,,,2.0,2.0,2.0,,,1.0,,1.0,,,0.0154,,,1.0,,,,,1.0,,,1.0,1.0,,
12117343,away,Red Bull Bragantino,Pedro Henrique,,pedro-henrique,P. Henrique,D,14,188.0,417,M,551774,EUR,812592000,D,14,14,False,45.0,39.0,6.0,3.0,0.0,37.0,39.0,2.0,6.0,11.0,,,,,,,,90.0,63.0,7.1,6.0,0.00243782,,0,,,,,8.0,2.0,11.0,1.0,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,3.0,,
12117343,away,Red Bull Bragantino,Lucas Cunha,,lucas-cunha,L. Cunha,D,3,186.0,169,M,794139,EUR,853977600,D,4,4,False,39.0,31.0,8.0,3.0,0.0,23.0,23.0,8.0,16.0,4.0,1.0,,,,,,,90.0,47.0,6.9,9.0,0.0027248,,1,,,,,4.0,1.0,4.0,,,,,1.0,,1.0,1.0,0.0525,0.5327,,,,,,,,,,1.0,,,
12117343,away,Red Bull Bragantino,Juninho Capixaba,,juninho-capixaba,J. Capixaba,D,29,176.0,909,M,870556,EUR,868147200,D,29,29,False,31.0,26.0,,,0.0,13.0,17.0,13.0,16.0,4.0,1.0,,,,,,,67.0,45.0,6.6,8.0,0.0533577,,1,,2.0,,4.0,2.0,9.0,2.0,,,,,,,1.0,5.0,0.0258,,,,,,1.0,,,1.0,,,,,
12117343,away,Red Bull Bragantino,Matheus Fernandes,,matheus-fernandes,M. Fernandes,M,35,183.0,759,M,840150,EUR,899164800,M,35,35,False,13.0,10.0,1.0,,0.0,3.0,3.0,7.0,11.0,1.0,3.0,,,,,,,45.0,29.0,7.3,6.0,0.00622551,,1,,1.0,,1.0,2.0,3.0,5.0,,1.0,1.0,,,2.0,1.0,1.0,0.0192,,1.0,1.0,,,3.0,1.0,1.0,,,1.0,,,
12117343,away,Red Bull Bragantino,Lucas Evangelista,,lucas-evangelista,L. Evangelista,M,30,181.0,3216,M,331397,EUR,799718400,M,8,8,False,26.0,22.0,1.0,,0.0,8.0,10.0,14.0,16.0,5.0,6.0,,,,,,,90.0,46.0,7.0,8.0,0.00734629,1.0,2,,,,3.0,4.0,6.0,6.0,,2.0,2.0,,,,1.0,,0.1313,,,,,,3.0,1.0,2.0,,,,2.0,,
12117343,away,Red Bull Bragantino,Lincoln,,lincoln,Lincoln,M,18,177.0,846,M,794928,EUR,910396800,M,10,10,False,31.0,23.0,6.0,3.0,0.0,13.0,15.0,12.0,24.0,1.0,1.0,,,,,,,85.0,53.0,7.1,19.0,0.172001,1.0,2,,8.0,2.0,1.0,1.0,4.0,4.0,2.0,,2.0,,,,5.0,1.0,0.2182,,,,,,,2.0,1.0,1.0,,2.0,1.0,,
12117343,away,Red Bull Bragantino,Jhon Jhon,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178.0,2841,M,1167069,EUR,1031529600,M,6,6,False,29.0,23.0,1.0,,0.0,7.0,7.0,16.0,22.0,2.0,4.0,,,,,,,90.0,49.0,6.8,15.0,0.0660001,2.0,1,,,,4.0,1.0,12.0,5.0,,4.0,5.0,,1.0,,4.0,3.0,0.0225,0.0496,,,,,1.0,4.0,,,,,,,
12117343,away,Red Bull Bragantino,Vinicinho,Vinicius,vinicinho,Vinicinho,F,17,174.0,339,M,1587965,EUR,1077235200,M,54,54,False,19.0,16.0,1.0,,0.0,3.0,4.0,13.0,15.0,,5.0,,,,,,,67.0,34.0,7.2,7.0,0.311415,,1,,,,1.0,1.0,5.0,10.0,1.0,2.0,3.0,,,1.0,1.0,,0.0261,,,1.0,Mendonça Pereira,,,2.0,1.0,,,1.0,6.0,,
12117343,away,Red Bull Bragantino,Eduardo Sasha,,eduardo-sasha,E. Sasha,F,8,173.0,1446,M,143846,EUR,698889600,F,19,19,False,26.0,21.0,2.0,,0.0,9.0,9.0,12.0,18.0,2.0,2.0,,,,,,,90.0,39.0,8.9,11.0,0.247863,6.0,2,,1.0,,7.0,4.0,10.0,6.0,,,2.0,,2.0,1.0,3.0,1.0,0.2038,1.4409,,1.0,,,,,,,2.0,,1.0,,1.0
12117343,away,Red Bull Bragantino,Jadsom,,jadsom,Jadsom,M,25,176.0,193,M,964127,EUR,990316800,M,5,5,True,15.0,13.0,2.0,,1.0,7.0,7.0,6.0,8.0,,3.0,,,,,,,45.0,28.0,6.9,4.0,0.0258819,1.0,1,,,,1.0,,5.0,6.0,2.0,,,,,6.0,2.0,2.0,0.021,,,1.0,,,1.0,,1.0,,,1.0,,,
12117343,away,Red Bull Bragantino,Luan Cândido,,luan-candido,L. Cândido,D,36,187.0,716,M,905459,EUR,981072000,D,36,36,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,23.0,7.0,6.5,1.0,0.00040935,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
12117343,away,Red Bull Bragantino,Raul,,raul,Raul,M,31,180.0,175,M,870760,EUR,837043200,M,23,23,True,8.0,4.0,,,0.0,3.0,3.0,1.0,5.0,,4.0,,,,,,,23.0,13.0,6.8,5.0,0.00021474,,0,,,,1.0,,1.0,2.0,,,,,,2.0,,,,,,2.0,,,1.0,,,,,1.0,,,
12117343,away,Red Bull Bragantino,Douglas Mendes,Douglas Mendes,douglas-mendes,D. Mendes,D,39,189.0,257,M,1134472,EUR,1087084800,D,39,39,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,1.0,,,,,,,19.0,12.0,6.2,4.0,0.00026595,,0,,,,1.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12117343,away,Red Bull Bragantino,Guilherme Lopes,,guilherme-lopes,G. Lopes,D,31,178.0,87,M,1097858,EUR,1013644800,D,31,31,True,2.0,,1.0,,0.0,,,,2.0,,,,,,,,,13.0,7.0,6.5,4.0,0.00012724,,0,,,,3.0,,3.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12117343,away,Red Bull Bragantino,Lucão,,lucao,Lucão,G,40,190.0,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,away,Red Bull Bragantino,Kauan Martins,Kauan Martins,kauan-martins,K. Martins,D,49,,10,M,1924580,EUR,1070323200,D,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,away,Red Bull Bragantino,Gustavo Neves,,gustavo-neves,G. Neves,M,22,176.0,308,M,1463904,EUR,1082678400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,away,Red Bull Bragantino,Vitinho,,vitinho,Vitinho,M,28,181.0,1064,M,982405,EUR,922924800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,away,Red Bull Bragantino,Vitinho,,vitinho,Vitinho,M,7,175.0,55,M,2125637,EUR,1059264000,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,away,Red Bull Bragantino,Henry Mosquera,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175.0,705,M,1170680,EUR,1005782400,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117343,away,Red Bull Bragantino,Ivan Cavaleiro,,ivan-cavaleiro,I. Cavaleiro,F,8,175.0,373,M,110950,EUR,750902400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
