match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_penaltyMiss,stat_penaltyWon,stat_hitWoodwork
12441749,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,True,62.0,44.0,25.0,8.0,0.0,37.0,39.0,7.0,23.0,10.0,2.0,1.0,1.0,3.0,90.0,67.0,7.6,18.0,0.00580523,0,0.8802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,,71.0,60.0,9.0,4.0,0.0,29.0,30.0,31.0,42.0,6.0,,,,,90.0,97.0,7.6,13.0,0.0292997,0,,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Marvin Young,marvin-young,M. Young,D,3,182,187,M,1648759,EUR,1128211200,D,3,3,False,,78.0,69.0,8.0,2.0,0.0,50.0,51.0,19.0,27.0,3.0,,,,,90.0,101.0,7.4,9.0,0.00810834,0,,,2.0,3.0,3.0,7.0,,,12.0,2.0,3.0,3.0,,Marvin,Young ,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,4,4,False,,76.0,66.0,14.0,8.0,0.0,49.0,51.0,17.0,25.0,8.0,,,,,90.0,90.0,7.7,10.0,0.076065,0,,,1.0,8.0,2.0,10.0,1.0,1.0,6.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Patrick van Aanholt,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,5,5,False,,30.0,21.0,2.0,1.0,0.0,14.0,14.0,8.0,18.0,7.0,,,,,90.0,42.0,7.0,13.0,0.370085,0,,2.0,,,3.0,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,6,6,False,,41.0,29.0,5.0,3.0,0.0,16.0,19.0,13.0,22.0,4.0,,,,,90.0,62.0,7.1,14.0,0.0308422,1,,,1.0,2.0,4.0,6.0,2.0,1.0,5.0,5.0,3.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,0.0796,0.0953,,,,,,,,
12441749,home,Sparta Rotterdam,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,8,8,False,,32.0,25.0,4.0,2.0,1.0,13.0,14.0,14.0,23.0,,,,,,90.0,53.0,7.7,11.0,0.387053,0,,5.0,3.0,,5.0,3.0,,,1.0,2.0,2.0,1.0,3.0,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,
12441749,home,Sparta Rotterdam,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,M,7,7,False,,24.0,23.0,1.0,,0.0,2.0,3.0,22.0,28.0,4.0,,,,,77.0,50.0,6.0,19.0,0.0956649,0,,7.0,1.0,,11.0,2.0,5.0,,,,2.0,,1.0,,,,,1.0,1.0,1.0,3.0,,2.0,,,,,,1.0,,,,,,
12441749,home,Sparta Rotterdam,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,M,10,10,False,,38.0,30.0,4.0,2.0,0.0,9.0,13.0,21.0,25.0,5.0,,,,,86.0,51.0,6.7,10.0,0.0406085,3,,,4.0,2.0,7.0,3.0,,,2.0,,1.0,,,,,,,,,3.0,,,1.0,1.0,1.0,0.3723,0.3256,,1.0,1.0,1.0,,,,
12441749,home,Sparta Rotterdam,Shunsuke Mito,shunsuke-mito,S. Mito,M,11,164,867,M,1002479,EUR,1033171200,M,11,11,False,,21.0,19.0,3.0,2.0,0.0,8.0,8.0,11.0,13.0,6.0,,,,,89.0,42.0,6.9,10.0,0.0231609,1,,,3.0,,8.0,7.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,2.0,,,1.0,,,3.0,,,0.0684,,,,1.0,,,,,
12441749,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,,22.0,8.0,,,0.0,5.0,10.0,3.0,13.0,2.0,,,,,89.0,32.0,7.6,16.0,0.00234474,3,,1.0,6.0,11.0,7.0,15.0,,,,,,,,,,,4.0,,,,1.0,,,,1.0,0.1327,0.0892,,1.0,1.0,1.0,1.0,,,
12441749,home,Sparta Rotterdam,Mohamed Nassoh,mohamed-nassoh,M. Nassoh,M,10,186,724,M,1088895,EUR,1043539200,M,17,17,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,13.0,5.0,6.7,,0.023911,0,,,,,,1.0,,,,1.0,,,,Mohamed Nassoh,,,1.0,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Teo Quintero,teo-quintero,T. Q. León,D,5,188,438,M,966299,EUR,920332800,D,13,13,True,,,,,,0.0,,,,,,,,,,12.0,8.0,6.9,,,0,,,2.0,4.0,2.0,4.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,14,14,True,,,,,,0.0,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,1.0,,,,,Rick Meijssen,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Nökkvi Þórisson,nokkvi-thorisson,N. Þórisson,F,19,188,101,M,987077,EUR,934502400,M,19,19,True,,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Kaylen Reitmaier,kaylen-reitmaier,K. Reitmaier,G,,197,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Kaylen Reitmaier,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Boyd Reith,boyd-reith,B. Reith,D,2,175,53,M,825836,EUR,925862400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Mike Kleijn,kleijn-mike,M. Kleijn,D,15,175,123,M,1193084,EUR,1107907200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Ayoub Oufkir,ayoub-oufkir,A. Oufkir,M,24,170,550,M,1648756,EUR,1136332800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ayoub,Oufkir,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441749,home,Sparta Rotterdam,Hamza El Dahri,el-dahri-hamza,H. e. Dahri,M,21,177,113,M,1539611,EUR,1109980800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Hamza el Dahri,,,,,,,,,,,,,,,,,,,,,
12441749,away,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,,52.0,25.0,32.0,9.0,0.0,17.0,31.0,8.0,21.0,12.0,1.0,,,2.0,90.0,59.0,6.5,27.0,0.00172227,0,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441749,away,FC Groningen,Leandro Bacuna,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,D,7,7,False,True,66.0,54.0,5.0,2.0,0.0,21.0,25.0,33.0,41.0,5.0,,,,,90.0,81.0,6.5,16.0,0.0205568,2,,,3.0,,4.0,,1.0,,4.0,,,,1.0,,,,,,,,,,,1.0,1.0,0.8355,0.8021,1.0,,,1.0,,1.0,,
12441749,away,FC Groningen,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,547,M,875360,EUR,908928000,D,4,4,False,,69.0,60.0,5.0,1.0,0.0,43.0,49.0,17.0,20.0,4.0,,,,,90.0,81.0,6.7,10.0,0.00925855,0,,,6.0,7.0,11.0,8.0,,,8.0,1.0,1.0,1.0,,,,,,4.0,,,1.0,,,,,,,,,,,,,,
12441749,away,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,3,3,False,,65.0,57.0,4.0,2.0,0.0,36.0,39.0,21.0,26.0,9.0,,,,,90.0,78.0,7.1,8.0,0.0757703,0,,,2.0,4.0,3.0,6.0,,,7.0,,2.0,1.0,,Thijmen Blokzijl,,,,1.0,,,,,,,,,,,,,,,,,
12441749,away,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173,77,M,1481249,EUR,1076025600,D,2,2,False,,34.0,29.0,2.0,,0.0,21.0,23.0,9.0,12.0,7.0,,,,,90.0,69.0,6.9,13.0,0.0194975,0,,1.0,2.0,3.0,7.0,8.0,3.0,1.0,7.0,1.0,4.0,1.0,,,,,,,1.0,2.0,1.0,,2.0,,,,,1.0,,,,,,,
12441749,away,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,6,6,False,,73.0,59.0,5.0,2.0,0.0,21.0,23.0,38.0,52.0,4.0,,,,,90.0,89.0,7.3,17.0,0.0229053,1,,2.0,3.0,5.0,6.0,12.0,3.0,3.0,1.0,,4.0,2.0,,Stije Resink,,,,2.0,,1.0,1.0,,,,,0.0177,,,,1.0,,,,,
12441749,away,FC Groningen,Johan Hove,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,8,8,False,,27.0,24.0,2.0,1.0,0.0,11.0,11.0,13.0,16.0,2.0,,,,,45.0,29.0,6.6,3.0,0.00756119,0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12441749,away,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,10,10,False,,61.0,53.0,2.0,1.0,0.0,16.0,16.0,37.0,46.0,6.0,,,,,89.0,70.0,7.1,14.0,0.386129,1,,1.0,1.0,,4.0,2.0,3.0,1.0,,,1.0,1.0,1.0,Luciano Valente,,,,,,1.0,,,3.0,,1.0,0.0216,0.0087,,,,,,,,
12441749,away,FC Groningen,Thijs Oosting,thijs-oosting,T. Oosting,M,25,176,133,M,876233,EUR,957225600,M,25,25,False,,11.0,6.0,1.0,,0.0,3.0,5.0,3.0,6.0,,,,,,45.0,13.0,6.5,5.0,0.00105461,1,,,3.0,1.0,4.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,0.0487,0.0693,,,,,,,,
12441749,away,FC Groningen,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,M,20,20,False,,30.0,17.0,6.0,2.0,0.0,7.0,11.0,11.0,20.0,,,,,,71.0,41.0,6.6,15.0,0.0503099,0,,1.0,,1.0,1.0,4.0,,,2.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,
12441749,away,FC Groningen,Brynjólfur Darri Willumsson,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185,358,M,907520,EUR,966038400,F,9,9,False,,15.0,10.0,1.0,1.0,0.0,6.0,7.0,4.0,8.0,1.0,,,,,61.0,25.0,6.7,10.0,0.0248399,0,,,4.0,1.0,8.0,4.0,1.0,,,,,,1.0,,,,3.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,1.0,
12441749,away,FC Groningen,Tika de Jonge,tika-de-jonge,T. d. Jonge,M,8,182,103,M,1121402,EUR,1047340800,M,18,18,True,,44.0,37.0,3.0,,0.0,12.0,12.0,25.0,33.0,1.0,,,,,45.0,51.0,6.6,10.0,0.337756,0,,1.0,,1.0,2.0,2.0,,,,,1.0,,1.0,Tika de Jonge,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
12441749,away,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,26,26,True,,17.0,10.0,1.0,,0.0,4.0,7.0,6.0,10.0,3.0,,,,,45.0,31.0,6.9,11.0,0.00723882,1,,,2.0,2.0,5.0,6.0,3.0,2.0,,,1.0,1.0,1.0,Thom van Bergen,,,1.0,1.0,,,1.0,,2.0,,,0.1095,,,,1.0,,,,,1.0
12441749,away,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,True,,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,,,,,29.0,8.0,6.5,1.0,0.00474264,1,,,3.0,,4.0,,,,,,,,,,,,,1.0,,,1.0,,,,,0.0359,,,,1.0,,,,,
12441749,away,FC Groningen,Dave Kwakman,dave-kwakman,D. Kwakman,M,23,186,255,M,1146002,EUR,1091836800,M,16,16,True,,22.0,17.0,2.0,,0.0,2.0,2.0,16.0,22.0,1.0,,,,,19.0,28.0,6.8,7.0,0.0280232,0,,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12441749,away,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,14,14,True,,,,,,0.0,,,1.0,3.0,,,,,,1.0,3.0,,2.0,0.0254643,0,,3.0,,,,,,,,,,,,Jorg Schreuders,,,,,1.0,,,,,,,,,,,,,,,,
12441749,away,FC Groningen,Dirk Baron,dirk-baron,D. Baron,G,24,191,47,M,1191214,EUR,1029456000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Dirk Baron,,,,,,,,,,,,,,,,,,,,,
12441749,away,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
