match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_fouls,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceMissed,captain,stat_goals,stat_goodHighClaim
11392871,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,False,24.0,21.0,4.0,2.0,21.0,24.0,1.0,1.0,1.0,7.0,1.0,4.0,5.0,90.0,38.0,6.8,3.0,0.0,0.0,4.978e-05,0,-0.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392871,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,96.0,82.0,7.0,2.0,29.0,32.0,6.0,2.0,1.0,6.0,,,,90.0,125.0,7.4,22.0,0.0548,0.075,0.245885,2,,1.0,55.0,69.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,
11392871,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,D,15,15,False,119.0,113.0,8.0,4.0,65.0,66.0,5.0,,,13.0,,,,90.0,133.0,7.7,6.0,0.0,0.0,0.271333,0,,,48.0,53.0,,,1.0,1.0,,,,,3.0,3.0,,1.0,,1.0,2.0,3.0,2.0,,,,,,,,,,
11392871,home,Paris Saint-Germain,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9818,M,milanskriniar,187205,EUR,792460800,D,37,37,False,98.0,89.0,4.0,1.0,61.0,66.0,4.0,,,9.0,,,,90.0,109.0,6.3,11.0,0.0,0.0,0.0292089,0,,,28.0,32.0,,,4.0,,,,,,1.0,1.0,2.0,1.0,,2.0,,,,2.0,2.0,,,,,,,,
11392871,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,64.0,59.0,1.0,,23.0,26.0,6.0,1.0,1.0,7.0,,,,90.0,83.0,6.6,7.0,0.0,0.0,0.0204491,0,,,36.0,39.0,1.0,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,
11392871,home,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,M,28,28,False,34.0,28.0,2.0,2.0,17.0,18.0,1.0,,,4.0,,,,63.0,44.0,6.6,11.0,0.0934,0.0,0.00895193,1,,,11.0,18.0,2.0,,3.0,2.0,,,,,,,3.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,
11392871,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,63.0,58.0,1.0,1.0,16.0,19.0,5.0,,,4.0,,,,90.0,81.0,6.8,11.0,0.0,0.0,0.0726117,0,,,42.0,44.0,,,4.0,,2.0,,,,3.0,1.0,3.0,2.0,,,,1.0,,2.0,,,,,,,,,
11392871,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,71.0,59.0,2.0,,19.0,22.0,2.0,1.0,1.0,7.0,1.0,,,90.0,82.0,6.7,18.0,0.0334,0.0,0.0667194,1,,,40.0,51.0,2.0,,5.0,2.0,1.0,,1.0,,1.0,1.0,2.0,,3.0,,,,1.0,1.0,1.0,,,,,,,,
11392871,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,10,10,False,31.0,26.0,1.0,1.0,5.0,7.0,6.0,7.0,2.0,1.0,,,,67.0,54.0,6.5,18.0,0.2992,0.0,0.25349,2,,,22.0,30.0,6.0,1.0,9.0,1.0,2.0,,2.0,,,,,4.0,2.0,,,,1.0,,1.0,,,,,1.0,,,
11392871,home,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,False,10.0,8.0,,,3.0,5.0,3.0,,,1.0,,,,64.0,17.0,6.4,4.0,0.1543,0.0,0.197171,1,,,5.0,5.0,,,3.0,,1.0,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,1.0,,,
