match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalContest,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_errorLeadToAGoal,stat_totalOffside
11392873,home,Le Havre,Andy Logbo,logbo-andy,A. Logbo,F,20,188,74,M,1494855,EUR,1083801600,F,20,20,False,7.0,5.0,,,3.0,4.0,2.0,3.0,1.0,1.0,3.0,,,,,,63.0,13.0,6.7,4.0,0.1499,0.0,0.00319381,2,,,5.0,1.0,,,1.0,1.0,Andy Logbo,,,3.0,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,
11392873,home,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,21,21,True,10.0,9.0,,,1.0,1.0,8.0,10.0,1.0,3.0,2.0,,,,,,27.0,19.0,7.6,5.0,0.0425,0.0,0.0620111,1,,1.0,5.0,1.0,1.0,,,,Antoine Joujou,,,2.0,,1.0,,3.0,1.0,,,,,3.0,1.0,,,2.0,,,,,
11392873,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,True,19.0,19.0,,,8.0,8.0,11.0,12.0,,1.0,,,,,,,18.0,23.0,6.8,1.0,0.047,0.0,0.00760206,1,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11392873,home,Le Havre,Oualid El Hajjam,oualid-el-hajjam,O. E. Hajjam,D,2,180,439,M,363532,EUR,666921600,D,17,17,True,9.0,9.0,1.0,1.0,6.0,6.0,4.0,4.0,,2.0,2.0,,,,,,9.0,15.0,7.1,1.0,0.0,0.0,0.124831,0,,1.0,,,1.0,,1.0,,,,,,,,,2.0,2.0,,,1.0,,,2.0,,,,,,,,
11392873,home,Le Havre,Nolan Mbemba,nolan-mbemba,N. Mbemba,M,26,182,98,M,577768,EUR,793152000,M,18,18,True,8.0,7.0,1.0,,,,7.0,10.0,,,,,,,,,9.0,11.0,7.4,3.0,0.0266,0.1688,0.00269493,1,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
11392873,home,Le Havre,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,9,9,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,2.0,,,,,,,9.0,8.0,7.0,,0.2798,0.0,0.00582263,1,,,,1.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,mohamedbayo27,,
11392873,home,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392873,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392873,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392873,home,Le Havre,Emmanuel Sabbi,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,880765,EUR,882921600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392873,away,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,31.0,27.0,13.0,9.0,22.0,24.0,5.0,7.0,,,8.0,1.0,1.0,3.0,,,90.0,40.0,6.4,4.0,0.0,0.0,0.00079764,0,-1.4775,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11392873,away,Lorient,Formose Mendy,formose-mendy,F. Mendy,D,27,191,1488,M,982316,EUR,978393600,D,13,13,False,41.0,33.0,3.0,1.0,22.0,26.0,11.0,15.0,2.0,2.0,1.0,,,,,,45.0,48.0,6.5,9.0,0.0,0.0,0.00314683,0,,,2.0,,3.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
11392873,away,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,90.0,85.0,8.0,7.0,56.0,59.0,29.0,31.0,1.0,2.0,1.0,,,,,,90.0,101.0,7.1,5.0,0.0,0.0,0.0151679,0,,,2.0,,6.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,
11392873,away,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,87.0,82.0,2.0,,39.0,41.0,43.0,46.0,2.0,4.0,3.0,,,,,,90.0,93.0,6.5,5.0,0.0,0.0,0.0228749,0,,,1.0,,3.0,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,
11392873,away,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,M,24,24,False,67.0,61.0,2.0,1.0,27.0,30.0,35.0,38.0,2.0,4.0,6.0,,,,,,90.0,81.0,7.0,6.0,0.0,0.0,0.0729559,0,,1.0,3.0,,3.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,,,,1.0,,,,,,,,,gedeon_K2,,
11392873,away,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,74.0,68.0,7.0,4.0,37.0,39.0,31.0,36.0,,2.0,6.0,,,,,,90.0,83.0,6.4,11.0,0.0373,0.0,0.235945,0,,1.0,3.0,,,,3.0,1.0,,,True,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,
11392873,away,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,False,51.0,46.0,1.0,1.0,25.0,25.0,21.0,28.0,2.0,4.0,5.0,,,,,,71.0,67.0,6.7,11.0,0.1076,0.0,0.0288811,1,,2.0,3.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,3.0,1.0,1.0,,,,,,,
11392873,away,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,M,25,25,False,35.0,33.0,1.0,1.0,13.0,13.0,20.0,25.0,1.0,5.0,4.0,,,,,,71.0,50.0,7.0,7.0,0.0,0.0,0.0528239,0,,3.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,,3.0,,,,1.0,,,,,,,,
11392873,away,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,F,14,14,False,42.0,40.0,3.0,3.0,9.0,9.0,32.0,35.0,,5.0,4.0,,,,,,90.0,59.0,7.2,8.0,0.0817,0.0,0.15477,2,,2.0,5.0,,1.0,,1.0,,,,,1.0,,,,2.0,5.0,,2.0,1.0,,2.0,3.0,2.0,,,,,,,
11392873,away,Lorient,Pablo Pagis,pablo-pagis,P. Pagis,M,10,181,437,M,1174462,EUR,1041120000,F,26,26,False,29.0,25.0,2.0,1.0,12.0,13.0,13.0,17.0,,6.0,2.0,,,,,,62.0,44.0,7.2,7.0,0.1336,0.2059,0.0148906,3,,1.0,2.0,1.0,,1.0,1.0,,Pablo Pagis,,,1.0,,3.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,1.0,,,,,,
11392873,away,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,False,9.0,7.0,,,3.0,3.0,4.0,6.0,5.0,6.0,1.0,,,,,,61.0,23.0,6.7,11.0,0.0789,0.0,0.0852789,1,,,5.0,,1.0,,7.0,2.0,Siriné,Doucouré,,1.0,,,,2.0,1.0,,,,,2.0,1.0,1.0,,,,,,,1.0
11392873,away,Lorient,Dembo Sylla,dembo-sylla,D. Sylla,M,22,175,1060,M,1397569,EUR,1036886400,D,20,20,True,14.0,14.0,1.0,1.0,1.0,1.0,14.0,17.0,,1.0,,,,,,,45.0,29.0,6.4,5.0,0.1053,0.0,0.010669,1,,4.0,1.0,1.0,2.0,1.0,1.0,,Dembo Sylla,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,
11392873,away,Lorient,Aiyegun Tosin,aiyegun-tosin,A. Tosin,F,15,179,2383,M,875548,EUR,898819200,F,27,27,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,1.0,4.0,,,,,,,29.0,9.0,6.7,3.0,0.0,0.0,0.00041784,0,,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,2.0,,,,,,2.0,,,,,,,,1.0
11392873,away,Lorient,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,M,22,22,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,,,,28.0,8.0,6.0,1.0,0.1688,0.4296,0.00712749,1,,,5.0,,,,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,
11392873,away,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,3.0,3.0,,,1.0,1.0,2.0,4.0,,,1.0,,,,,,19.0,10.0,6.3,4.0,0.0,0.0,0.00169091,0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11392873,away,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,12.0,9.0,1.0,1.0,2.0,3.0,7.0,9.0,,1.0,1.0,,,,,,19.0,15.0,6.3,4.0,0.0,0.0,0.0174727,0,,,2.0,,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,
11392873,away,Lorient,Dominique Youfeigane,dominique-youfeigane,D. Youfeigane,G,,188,55,M,989832,EUR,949881600,G,94,94,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392873,away,Lorient,Loris Mouyokolo,mouyokolo-loris,L. Mouyokolo,D,24,194,63,M,1094793,EUR,990489600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392873,away,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392873,away,Lorient,Joel Mugisha Mvuka,joel-mugisha-mvuka,J. Mvuka Mvuka,M,93,173,322,M,1027091,EUR,1037059200,F,93,93,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
