match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_totalOffside,captain,stat_dispossessed,stat_fouls,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyConceded
12421123,home,KVC Westerlo,Allahyar Sayyadmanesh,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182,1519,M,905474,EUR,993772800,F,7,7,False,21.0,13.0,1.0,1.0,1.0,3.0,4.0,10.0,19.0,,3.0,,,,,74.0,44.0,7.8,21.0,0.0277498,3,,2.0,,4.0,5.0,2.0,1.0,,,0.9096,1.0,,3.0,2.0,9.0,,5.0,,,2.0,1.0,,,0.7616,,,1.0,,1.0,,,1.0,,1.0,,,,,,
12421123,home,KVC Westerlo,Adedire Mebude,adedire-mebude,A. Mebude,F,17,179,339,M,1144096,EUR,1085702400,F,47,47,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,,,,,28.0,10.0,6.7,1.0,0.0170262,1,,,,,,,,,,0.4592,2.0,,,,,,1.0,Adedire Mebude,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,
12421123,home,KVC Westerlo,Jordan Bos,jordan-bos,J. Bos,D,15,180,747,M,1144138,EUR,1035849600,D,5,5,True,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,1.0,1.0,,,,,16.0,10.0,7.0,2.0,0.512682,1,,,,,1.0,,,,,0.074,1.0,,1.0,,2.0,,,Jordan Bos,,,1.0,,,0.0552,,,,,,,,,,1.0,,,,,,
12421123,home,KVC Westerlo,Serhiy Sydorchuk,serhiy-sydorchuk,S. Sydorchuk,M,8,189,289,M,81202,EUR,673142400,M,15,15,True,9.0,8.0,,,0.0,1.0,2.0,7.0,8.0,,,,,,,16.0,14.0,6.7,3.0,0.024903,0,,1.0,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12421123,home,KVC Westerlo,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,178,M,929649,EUR,978307200,M,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,2.0,,,0.00168646,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421123,home,KVC Westerlo,Mathias Fixelles,mathias-fixelles,M. Fixelles,M,11,174,39,M,876447,EUR,839721600,M,4,4,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421123,home,KVC Westerlo,Nick Gillekens,nick-gillekens,N. Gillekens,G,1,185,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421123,home,KVC Westerlo,Edisson Jordanov,edisson-jordanov,E. Jordanov,D,24,172,62,M,129922,EUR,739497600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421123,home,KVC Westerlo,Rubin Seigers,rubin-seigers,R. Seigers,D,4,187,36,M,794983,EUR,884476800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421123,home,KVC Westerlo,Emir Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185,408,M,1091815,EUR,1087862400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Emir,Ortakaya,,,,,,,,,,,,,,,,,,,,,
12421123,away,FCV Dender,Julien Devriendt,julien-devriendt,J. Devriendt,G,16,189,17,M,857141,EUR,911952000,G,13,13,False,18.0,14.0,8.0,4.0,0.0,13.0,13.0,1.0,5.0,3.0,15.0,,4.0,6.0,1.0,90.0,39.0,7.9,5.0,0.00036189,0,0.1812,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,
12421123,away,FCV Dender,Bryan Goncalves,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,4,4,False,57.0,39.0,26.0,14.0,0.0,27.0,29.0,13.0,32.0,1.0,7.0,,,,,90.0,75.0,6.4,23.0,0.11899,1,,4.0,1.0,7.0,1.0,,1.0,,,0.0193,2.0,,1.0,3.0,5.0,3.0,1.0,,,2.0,,4.0,2.0,,,,,1.0,,,,,,,,,,,1.0,
12421123,away,FCV Dender,Kobe Cools,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,False,48.0,34.0,12.0,7.0,0.0,23.0,25.0,11.0,23.0,3.0,3.0,,,,,90.0,59.0,6.6,15.0,0.00699149,2,,,,9.0,,,2.0,1.0,,0.1884,,,3.0,9.0,6.0,3.0,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,1.0
12421123,away,FCV Dender,Joedrick Pupe,pupe-joedrick,J. Pupe,D,23,189,67,M,891609,EUR,865382400,D,3,3,False,50.0,41.0,8.0,3.0,0.0,22.0,22.0,19.0,31.0,2.0,2.0,,,,,90.0,73.0,6.9,16.0,0.0343753,1,,3.0,,3.0,,,1.0,1.0,2.0,0.0228,,,3.0,,5.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
12421123,away,FCV Dender,Dembo Sylla,dembo-sylla,D. Sylla,M,22,175,1057,M,1397569,EUR,1036886400,M,53,53,False,18.0,10.0,1.0,,0.0,7.0,11.0,3.0,7.0,1.0,1.0,,,,,60.0,41.0,6.2,14.0,0.00208357,0,,,,3.0,3.0,1.0,,,,,,,3.0,1.0,6.0,1.0,3.0,Dembo Sylla,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12421123,away,FCV Dender,Lennard Hens,lennard-hens,L. Hens,M,10,183,58,M,1502941,EUR,823737600,M,10,10,False,24.0,16.0,3.0,2.0,0.0,10.0,14.0,7.0,11.0,2.0,1.0,,,,,60.0,37.0,6.9,12.0,0.0501107,0,,1.0,1.0,7.0,3.0,2.0,,1.0,,,1.0,,2.0,4.0,6.0,1.0,2.0,Lennard Hens,,1.0,,1.0,1.0,,,True,1.0,1.0,,,,,,,,,,,,
12421123,away,FCV Dender,Nathan Rodes,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,False,36.0,31.0,2.0,1.0,0.0,23.0,23.0,8.0,13.0,1.0,6.0,,,,,72.0,43.0,6.7,5.0,0.00809628,0,,,,4.0,,,,1.0,,,1.0,,1.0,1.0,4.0,1.0,,,,2.0,,3.0,1.0,,,,,1.0,,,,,,,,,,,,
12421123,away,FCV Dender,Malcolm Viltard,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,False,9.0,6.0,,,0.0,,1.0,6.0,8.0,,1.0,,,,,26.0,11.0,6.8,3.0,0.0714274,0,,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421123,away,FCV Dender,Fabio Ferraro,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,M,88,88,False,31.0,21.0,4.0,,0.0,14.0,18.0,7.0,18.0,,4.0,,,,,72.0,42.0,6.5,16.0,0.00343764,0,,5.0,,2.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,,Fabio Ferraro,,,,,,,,,,,,,,,,,,,,,,
12421123,away,FCV Dender,Bruny Nsimba,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,19.0,6.0,3.0,1.0,0.0,2.0,6.0,4.0,14.0,,4.0,1.0,,,,90.0,34.0,6.5,19.0,0.00942954,5,,1.0,,6.0,3.0,2.0,2.0,,1.0,0.2277,,,,2.0,6.0,,2.0,,,1.0,,1.0,1.0,,2.0,,2.0,2.0,3.0,,,,,,,,,,,
12421123,away,FCV Dender,Aurélien Scheidler,aurelien-scheidler,A. Scheidler,F,21,192,170,M,915567,EUR,896918400,F,11,11,False,30.0,18.0,,,0.0,8.0,10.0,10.0,20.0,,3.0,,,,,90.0,42.0,6.0,15.0,0.0390652,5,,,,6.0,2.0,1.0,3.0,,,0.8355,1.0,,4.0,4.0,8.0,,2.0,,,2.0,,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,
12421123,away,FCV Dender,Roman Kvet,roman-kvet,R. Kvet,M,16,187,92,M,858926,EUR,882316800,M,16,16,True,39.0,31.0,4.0,2.0,0.0,17.0,18.0,15.0,22.0,,5.0,,,,,64.0,46.0,6.6,10.0,0.0478745,1,,1.0,1.0,3.0,1.0,,1.0,,,0.0103,,,2.0,1.0,5.0,,,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
12421123,away,FCV Dender,David Hrnčár,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,M,20,20,True,5.0,4.0,,,0.0,,1.0,7.0,8.0,1.0,1.0,,,,,30.0,16.0,6.9,3.0,0.0851921,2,,4.0,3.0,,,,1.0,,,0.0413,3.0,,,,,,1.0,,,,1.0,,,0.5187,,,,,,,,,,1.0,,,,,,
12421123,away,FCV Dender,Desmond Acquah,desmond-acquah,D. Acquah,M,23,173,47,M,1388443,EUR,1027382400,M,23,23,True,11.0,10.0,,,0.0,5.0,5.0,5.0,6.0,1.0,2.0,,,,,30.0,14.0,6.5,1.0,0.00867549,0,,,,1.0,,,,,,,,,,,1.0,,,Desmond Acquah,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12421123,away,FCV Dender,Jasper Van Oudenhove,jasper-van-oudenhove,J. Oudenhove,M,5,178,23,M,1137081,EUR,910051200,M,8,8,True,3.0,1.0,,,0.0,,1.0,1.0,4.0,,,,,,,18.0,8.0,6.6,4.0,0.00670732,0,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421123,away,FCV Dender,Mohamed Berte,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,3.0,,,,,18.0,12.0,6.9,5.0,0.0648267,0,,,,2.0,1.0,,,,,,1.0,,,,4.0,1.0,1.0,Mohamed Berte,,,,2.0,1.0,,,,2.0,1.0,,,,,,,,,,,,
12421123,away,FCV Dender,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421123,away,FCV Dender,Gilles Ruyssen,gilles-ruyssen,G. Ruyssen,D,22,186,38,M,329415,EUR,771897600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421123,away,FCV Dender,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0ratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421123,away,FCV Dender,Ali Akman,akman-ali,A. Akman,F,9,174,408,M,958227,EUR,1019088000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ali,Akman,,,,,,,,,,,,,,,,,,,,,
