match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_punches,stat_outfielderBlock,player_sofascoreId
11401857,home,Heracles Almelo,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,1,1,False,47.0,29.0,27.0,9.0,22.0,26.0,7.0,21.0,6.0,1.0,3.0,5.0,90.0,56.0,7.2,19.0,0.0,0.0,0.0131549,0,-0.6774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401857,home,Heracles Almelo,Navajo Bakboord,navajo-bakboord,N. Bakboord,D,,177,75,M,837264,EUR,917568000,D,19,19,False,54.0,43.0,11.0,7.0,28.0,32.0,15.0,22.0,5.0,,,,90.0,79.0,6.1,17.0,0.0,0.0,0.0269751,0,,1.0,6.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11401857,home,Heracles Almelo,Sven Sonnenberg,sven-sonnenberg,S. Sonnenberg,D,4,194,16,M,836713,EUR,916704000,D,4,4,False,88.0,81.0,11.0,8.0,56.0,57.0,25.0,31.0,7.0,,,,90.0,97.0,6.8,9.0,0.0139,0.0,0.0389782,1,,2.0,2.0,4.0,,1.0,,,1.0,2.0,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11401857,home,Heracles Almelo,Justin Hoogma,justin-hoogma,J. Hoogma,D,4,190,87,M,833246,EUR,897523200,D,21,21,False,62.0,56.0,9.0,6.0,32.0,34.0,25.0,29.0,11.0,,,,90.0,71.0,7.0,6.0,0.0399,0.0,0.0685155,0,,3.0,1.0,6.0,,,,,1.0,3.0,3.0,3.0,,,,1.0,,,,,True,1.0,1.0,,,,,,,,,,,,
11401857,home,Heracles Almelo,Jetro Willems,jetro-willems,J. Willems,D,15,177,182,M,138828,EUR,764985600,D,15,15,False,44.0,41.0,5.0,4.0,24.0,24.0,17.0,22.0,6.0,,,,89.0,62.0,6.7,7.0,0.0603,0.0,0.0468679,1,,,2.0,4.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,2.0,,,,2.0,,1.0,,,,,,,,,,,
11401857,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,M,8,8,False,7.0,5.0,,,2.0,2.0,4.0,7.0,2.0,,,,45.0,14.0,6.5,6.0,0.0373,0.0,0.0048192,1,,,2.0,,,,,,,,,,,2.0,,2.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,
11401857,home,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,235,M,981222,EUR,957571200,M,14,14,False,49.0,41.0,4.0,4.0,21.0,22.0,20.0,27.0,6.0,,,,89.0,64.0,7.1,10.0,0.0312,0.0,0.0162485,1,,1.0,4.0,6.0,1.0,,3.0,2.0,,1.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
11401857,home,Heracles Almelo,Anas Ouahim,anas-ouahim,A. Ouahim,M,10,175,200,M,845102,EUR,874972800,M,10,10,False,21.0,16.0,,,5.0,7.0,11.0,14.0,5.0,,,,57.0,30.0,6.1,11.0,0.0,0.0,0.0190568,0,,,7.0,3.0,1.0,2.0,1.0,,,,1.0,,,3.0,3.0,,,2.0,,1.0,,,,,,,,,,,,,,,
11401857,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,F,7,7,False,10.0,6.0,1.0,,1.0,3.0,5.0,7.0,5.0,,,,45.0,16.0,6.6,6.0,0.1113,0.0,0.0157695,2,,1.0,4.0,2.0,,,,,,,,,,2.0,3.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
11401857,home,Heracles Almelo,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,44,44,False,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,90.0,16.0,6.3,5.0,0.1352,0.0,0.00020154,2,,2.0,3.0,4.0,,2.0,1.0,1.0,,,,,,3.0,1.0,1.0,2.0,1.0,3.0,,,,,,Mohamed,Sankoh,1.0,1.0,,,,,,,
