match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_wonContest,stat_fouls,stat_bigChanceCreated,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_ownGoals
12421129,home,Sint-Truidense VV,Andrés Ferrari,,,andres-ferrari,A. Ferrari,F,9,183,452,M,1177406,EUR,1041552000,F,9,9,False,11.0,8.0,,,0.0,2.0,2.0,6.0,9.0,1.0,,,,74.0,34.0,7.8,13.0,0.0222089,5,,3.0,2.0,7.0,8.0,2.0,1.0,,,1.0,1.0,6.0,0.5053,,,,,,,7.0,,5.0,2.0,,1.0,,2.0,,0.9868,,1.0,,
12421129,home,Sint-Truidense VV,Zineddine Belaid,,,zineddine-belaid,Z. Belaid,D,5,187,3379,M,1018822,EUR,921888000,D,4,4,True,35.0,32.0,2.0,1.0,0.0,30.0,32.0,2.0,3.0,1.0,,,,76.0,45.0,6.7,3.0,0.00072192,0,,2.0,1.0,3.0,4.0,,,7.0,,3.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,
12421129,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,D,60,60,True,4.0,1.0,,,0.0,1.0,1.0,,3.0,1.0,,,,16.0,6.0,6.4,4.0,3.585e-05,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12421129,home,Sint-Truidense VV,Kahveh Zahiroleslam,Kahveh Zahiroleslam,,kahveh-zahiroleslam,K. Zahiroleslam,F,18,193,237,M,1519355,EUR,1023926400,F,15,15,True,7.0,3.0,,,0.0,1.0,1.0,2.0,6.0,,,,,16.0,12.0,6.9,6.0,0.00643007,1,,1.0,3.0,2.0,4.0,,,,,,,1.0,0.0741,,,,,,,1.0,,1.0,,,1.0,,1.0,,0.0903,,,,
12421129,home,Sint-Truidense VV,Isaías Delpupo,Isaias Del Pupo,,delpupo-isaias,I. Delpupo,M,11,176,147,M,1046241,EUR,1049068800,M,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,1.0,5.0,,,0.0140236,0,,,,,3.0,,,1.0,,1.0,1.0,,,1.0,,,,,,2.0,,2.0,,,,,,,,,,,
12421129,home,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421129,home,Sint-Truidense VV,David Mindombe,,,david-mindombe,D. Mindombe,D,24,183,20,M,1051324,EUR,992908800,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421129,home,Sint-Truidense VV,Hugo Lambotte,Hugo Lambotte,,hugo-lambotte,H. Lambotte,D,34,180,27,M,1888649,EUR,1150675200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421129,home,Sint-Truidense VV,Adam Nhaili,Adam Nhaili,,adam-nhaili,A. Nhaili,M,53,174,94,M,1510029,EUR,1123545600,F,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421129,home,Sint-Truidense VV,Mats Kuipers,Mats Kuipers,,mats-kuipers,M. Kuipers,F,14,176,21,M,1888653,EUR,1149724800,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421129,away,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,40.0,36.0,8.0,4.0,0.0,34.0,37.0,2.0,3.0,12.0,2.0,2.0,4.0,90.0,57.0,7.1,5.0,0.00103697,0,-0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421129,away,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,70.0,61.0,10.0,5.0,0.0,39.0,40.0,22.0,30.0,3.0,,,,70.0,82.0,6.4,11.0,0.0157445,0,,1.0,,3.0,4.0,,,2.0,,4.0,3.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
12421129,away,KV Mechelen,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,6,6,False,61.0,58.0,4.0,3.0,0.0,39.0,42.0,19.0,19.0,5.0,,,,90.0,76.0,6.5,6.0,0.00970032,0,,2.0,3.0,6.0,6.0,,,7.0,,2.0,2.0,,,,1.0,,,,2.0,,,,,,2.0,,,,,,,Toubaahmed59,
12421129,away,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,65.0,55.0,6.0,1.0,0.0,29.0,31.0,26.0,37.0,2.0,,,,90.0,85.0,6.6,14.0,0.015551,0,,3.0,1.0,7.0,4.0,,,3.0,,2.0,2.0,,,1.0,2.0,,3.0,,1.0,,1.0,,3.0,,,,,,,,,,
12421129,away,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,M,77,77,False,59.0,52.0,7.0,4.0,0.0,24.0,26.0,28.0,39.0,4.0,,,,90.0,81.0,7.1,15.0,0.0765663,1,,,,3.0,4.0,,1.0,1.0,,3.0,3.0,1.0,0.145,1.0,,,6.0,,3.0,1.0,,1.0,,,,,,,,,,,
12421129,away,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,False,35.0,32.0,,,0.0,15.0,16.0,17.0,19.0,4.0,,,,62.0,44.0,6.5,5.0,0.013641,1,,1.0,,2.0,2.0,,1.0,,1.0,2.0,1.0,1.0,0.016,,,,,,,,1.0,,,,1.0,,,,,,,,1.0
12421129,away,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,68.0,61.0,4.0,4.0,0.0,30.0,35.0,31.0,34.0,10.0,,,,90.0,88.0,6.7,15.0,0.104729,2,,,,5.0,7.0,,2.0,,,3.0,1.0,2.0,0.0828,,1.0,True,1.0,,1.0,3.0,,3.0,,,4.0,,,,,,,,
12421129,away,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,M,23,23,False,46.0,41.0,2.0,,1.0,17.0,18.0,26.0,33.0,3.0,,,,90.0,78.0,6.6,17.0,0.321062,0,,3.0,2.0,9.0,3.0,,,6.0,,1.0,,4.0,,2.0,,,5.0,2.0,1.0,3.0,,,,1.0,2.0,2.0,,,,,,,
12421129,away,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,F,35,35,False,19.0,17.0,,,0.0,9.0,10.0,8.0,10.0,4.0,,,,61.0,34.0,6.6,8.0,0.384321,0,,2.0,,6.0,3.0,,,1.0,,,,1.0,,,,,1.0,,,4.0,,3.0,,,3.0,1.0,,,,,,,
12421129,away,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,False,59.0,50.0,5.0,5.0,0.0,21.0,24.0,29.0,36.0,8.0,,,,90.0,76.0,7.1,15.0,0.0544157,0,,1.0,2.0,6.0,4.0,,,1.0,2.0,1.0,1.0,4.0,,,1.0,,1.0,,3.0,,2.0,,1.0,,1.0,,,,,,,,
12421129,away,KV Mechelen,Lion Lauberbach,,,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,False,16.0,15.0,,,0.0,6.0,6.0,9.0,10.0,2.0,,,,62.0,29.0,6.4,10.0,0.00735111,0,,1.0,1.0,8.0,4.0,,,,,1.0,1.0,3.0,,,1.0,,,,,1.0,,1.0,1.0,,6.0,,,,,,,,
12421129,away,KV Mechelen,Geoffry Hairemans,,,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,M,7,7,True,37.0,32.0,5.0,4.0,0.0,9.0,9.0,23.0,30.0,4.0,,,,29.0,45.0,7.1,10.0,0.143624,0,,2.0,,4.0,1.0,,,,,1.0,,2.0,,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,
12421129,away,KV Mechelen,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,F,10,10,True,13.0,10.0,2.0,2.0,0.0,3.0,5.0,7.0,8.0,1.0,,,,28.0,21.0,6.7,6.0,0.118981,1,,1.0,1.0,4.0,2.0,1.0,,,1.0,,,,0.0361,1.0,,,,,,3.0,,1.0,,,1.0,1.0,,,,,,,
12421129,away,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,14,14,True,7.0,4.0,,,0.0,1.0,3.0,4.0,5.0,1.0,,,,28.0,10.0,7.4,3.0,0.101602,2,,2.0,,2.0,,,,,,,,,0.761,,,,1.0,1.0,,,,,,,,,2.0,,1.0614,,1.0,,
12421129,away,KV Mechelen,Jules Van Cleemput,,,jules-van-cleemput,J. Van Cleemput,D,2,182,37,M,799163,EUR,878601600,D,2,2,True,22.0,18.0,5.0,2.0,0.0,11.0,12.0,7.0,10.0,2.0,,,,20.0,23.0,6.5,4.0,0.0116355,0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12421129,away,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421129,away,KV Mechelen,Sandy Walsh,,,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandywalsh,
12421129,away,KV Mechelen,Lukas Baert,Lukas Baert,,lukas-baert,L. Baert,D,30,186,25,M,1922893,EUR,1107216000,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421129,away,KV Mechelen,Noah Makanza,Noah Makanza,,noah-makanza,N. Makanza,M,26,175,203,M,1972918,EUR,1105660800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421129,away,KV Mechelen,Elton Yeboah,,,elton-yeboah,E. Yeboah,M,21,185,78,M,1893878,EUR,1111708800,M,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
