match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_dispossessed,stat_accurateCross,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox
10438122,home,Casa Pia,Felippe Cardoso,felippe-cardoso,F. Cardoso,F,70,187,417,M,922616,EUR,907459200,F,30,30,True,5.0,3.0,,,2.0,2.0,1.0,3.0,2.0,4.0,,,,,,,,25.0,12.0,6.5,6.0,0,,3.0,9.0,1.0,,,,1.0,1.0,,4.0,,3.0,,,,,1.0,1.0,,,1.0,,,,,,,
10438122,home,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,True,2.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,2.0,2.0,,,,,,14.0,4.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438122,home,Casa Pia,Diogo Pinto,pinto-diogo,D. Pinto,M,23,175,174,M,991929,EUR,930614400,M,10,10,True,7.0,5.0,,,4.0,5.0,1.0,2.0,1.0,2.0,,,,,,,,14.0,9.0,6.7,2.0,0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
10438122,home,Casa Pia,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,D,6,6,True,3.0,2.0,,,2.0,3.0,,,,,,1.0,,,,,,9.0,9.0,6.3,3.0,0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10438122,home,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438122,home,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438122,home,Casa Pia,Cuca,cuca,Cuca,M,13,177,39,M,1093294,EUR,663379200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Cuca,,,,,,,,,,,,,
10438122,home,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438122,away,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,49.0,41.0,22.0,14.0,34.0,35.0,7.0,14.0,,,2.0,8.0,,3.0,1.0,1.0,1.0,90.0,62.0,6.9,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
10438122,away,Portimonense SAD,Alemão,alemao,Alemão,D,43,194,174,M,1199402,EUR,1036540800,D,43,43,False,69.0,59.0,6.0,2.0,45.0,49.0,14.0,20.0,1.0,2.0,2.0,5.0,,,,,,90.0,86.0,6.7,14.0,0,,2.0,6.0,1.0,,,2.0,2.0,1.0,1.0,3.0,,2.0,,,Alemão,,,,,,,,,,,,,
10438122,away,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,74.0,65.0,7.0,5.0,41.0,45.0,24.0,30.0,1.0,8.0,5.0,9.0,,,,,,90.0,93.0,7.2,11.0,0,1.0,,2.0,1.0,,,,2.0,2.0,1.0,,,,2.0,,,,3.0,3.0,,,1.0,,,,,,,
10438122,away,Portimonense SAD,Park Ji-soo,park-ji-soo,P. Ji-soo,D,5,184,69,M,958647,EUR,771465600,D,23,23,False,45.0,38.0,6.0,3.0,29.0,33.0,9.0,12.0,4.0,7.0,1.0,4.0,,,,,,90.0,53.0,6.8,8.0,0,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,
10438122,away,Portimonense SAD,Fahd Moufi,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,M,18,18,False,37.0,28.0,4.0,2.0,10.0,11.0,18.0,30.0,4.0,5.0,3.0,4.0,,,,,,79.0,65.0,7.0,16.0,1,4.0,2.0,2.0,,1.0,,,2.0,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,
10438122,away,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,7,7,False,53.0,48.0,4.0,4.0,21.0,21.0,27.0,32.0,,3.0,,4.0,,,,,,86.0,62.0,7.2,8.0,2,,,3.0,,,1.0,1.0,,,,1.0,,1.0,1.0,3.0,,,4.0,2.0,1.0,,,,,,,,,
10438122,away,Portimonense SAD,Maurício,mauricio,Maurício,M,27,180,163,M,33538,EUR,593395200,M,8,8,False,49.0,42.0,6.0,3.0,24.0,26.0,18.0,23.0,,6.0,1.0,4.0,,,,,,86.0,60.0,6.9,8.0,0,,,2.0,1.0,,,,2.0,3.0,2.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,
10438122,away,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,M,22,22,False,54.0,38.0,8.0,4.0,23.0,25.0,16.0,33.0,5.0,5.0,,1.0,,,,,,90.0,71.0,6.6,22.0,0,4.0,1.0,5.0,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,2.0,,,,,1.0,,,,1.0,,
10438122,away,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,F,70,70,False,23.0,16.0,1.0,1.0,6.0,8.0,10.0,20.0,,3.0,,3.0,,,,,,65.0,35.0,6.7,14.0,0,5.0,3.0,7.0,2.0,,,,,2.0,1.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,
10438122,away,Portimonense SAD,Yony González,yony-gonzalez,Y. González,F,11,182,381,M,351432,EUR,773884800,F,15,15,False,27.0,23.0,,,7.0,7.0,17.0,23.0,2.0,7.0,1.0,7.0,,,,,,90.0,44.0,7.0,8.0,1,3.0,3.0,5.0,,,,1.0,1.0,,,,,,2.0,,,,4.0,3.0,1.0,,1.0,1.0,,,,,,
10438122,away,Portimonense SAD,Welinton Junior,welinton-junior,W. Junior,M,93,175,43,M,329307,EUR,739497600,F,93,93,False,15.0,10.0,1.0,1.0,1.0,1.0,9.0,14.0,1.0,7.0,,,,,,,,79.0,40.0,7.0,16.0,4,,1.0,8.0,,3.0,1.0,,1.0,,,2.0,,6.0,2.0,1.0,,,9.0,4.0,,,,,,,,,,
10438122,away,Portimonense SAD,Yago Cariello,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600,F,99,99,True,10.0,7.0,,,2.0,2.0,5.0,8.0,1.0,5.0,,1.0,,,,,,25.0,19.0,6.6,6.0,0,,2.0,4.0,,,,,,,,1.0,,2.0,3.0,,,,2.0,1.0,,,,,,,,,,
10438122,away,Portimonense SAD,Sérgio Conceição,sergio-conceicao,S. Conceição,M,35,180,139,M,1010877,EUR,847756800,D,53,53,True,14.0,10.0,1.0,,7.0,9.0,3.0,6.0,,3.0,,3.0,,,,,,11.0,22.0,6.9,6.0,0,1.0,1.0,1.0,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,
10438122,away,Portimonense SAD,Bryan Róchez,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400,F,35,35,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,11.0,3.0,7.4,1.0,1,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
10438122,away,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,True,9.0,5.0,5.0,1.0,2.0,3.0,3.0,7.0,,,,,,,,,,10.0,11.0,6.3,5.0,0,1.0,,1.0,1.0,,,,,,,,,,,,Paulo,Estrela,,,,,,,,,,,,
10438122,away,Portimonense SAD,Ricardo Matos,ricardo-matos,R. Matos,F,17,181,151,M,976416,EUR,953942400,F,17,17,True,1.0,,,,,,,1.0,,,,,,,,,,10.0,3.0,6.7,1.0,1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
10438122,away,Portimonense SAD,Matheus Nogueira,matheus-nogueira,Matheus Nogueira,G,40,191,118,M,977806,EUR,874713600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438122,away,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438122,away,Portimonense SAD,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Klismahn,,,,,,,,,,,,,
10438122,away,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
