match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,captain,stat_aerialLost,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_clearanceOffLine,stat_lastManTackle,stat_blockedScoringAttempt,stat_goals,stat_goalAssist
10433773,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185.0,235,M,825850,EUR,923529600,G,25,25,False,19.0,18.0,4.0,3.0,17.0,18.0,1.0,1.0,1.0,9.0,1.0,1.0,90.0,28.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433773,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179.0,949,M,595396,EUR,780019200,D,11,11,False,65.0,53.0,7.0,3.0,21.0,24.0,33.0,45.0,1.0,8.0,,,90.0,97.0,6.8,20.0,0,4.0,1.0,2.0,5.0,7.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
10433773,home,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187.0,803,M,359332,EUR,835228800,D,5,5,False,79.0,68.0,5.0,1.0,47.0,53.0,21.0,27.0,,7.0,,,90.0,93.0,7.2,13.0,0,1.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,6.0,4.0,,,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,
10433773,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183.0,103,M,68228,EUR,687571200,D,4,4,False,68.0,62.0,5.0,3.0,46.0,48.0,16.0,20.0,4.0,3.0,,,84.0,78.0,6.9,6.0,1,,,1.0,3.0,1.0,,,,,,,,,,,,2.0,,True,3.0,1.0,,,,,,,,,,,,,
10433773,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180.0,183,M,332963,EUR,769564800,D,3,3,False,75.0,68.0,7.0,5.0,39.0,42.0,29.0,34.0,1.0,10.0,,,90.0,90.0,7.3,9.0,1,1.0,,,,3.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,
10433773,home,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176.0,59,M,993108,EUR,924307200,M,80,80,False,42.0,36.0,2.0,1.0,13.0,17.0,24.0,28.0,1.0,5.0,,,90.0,65.0,7.1,14.0,1,3.0,1.0,1.0,2.0,7.0,,,1.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,
10433773,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182.0,95,M,1215110,EUR,1125014400,M,26,26,False,53.0,48.0,4.0,3.0,33.0,35.0,15.0,18.0,,5.0,,,79.0,59.0,6.3,8.0,0,,,1.0,8.0,3.0,2.0,3.0,1.0,1.0,1.0,,,,2.0,,,1.0,,,1.0,,Baran Ali Gezek,,,,,,,,,,,,
10433773,home,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177.0,827,M,280447,EUR,837820800,M,10,10,False,50.0,44.0,7.0,4.0,27.0,28.0,19.0,29.0,1.0,7.0,,,90.0,80.0,7.3,18.0,1,7.0,2.0,,11.0,14.0,,4.0,7.0,4.0,6.0,4.0,,4.0,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10433773,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172.0,381,M,859748,EUR,763344000,M,20,20,False,43.0,32.0,1.0,,18.0,19.0,15.0,30.0,,5.0,,,79.0,63.0,7.4,20.0,2,6.0,1.0,1.0,3.0,6.0,,1.0,3.0,2.0,3.0,2.0,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,
10433773,home,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185.0,1076,M,180981,EUR,718588800,F,27,27,False,27.0,20.0,1.0,1.0,4.0,7.0,16.0,21.0,2.0,6.0,,,90.0,42.0,6.6,14.0,1,1.0,,5.0,7.0,6.0,1.0,1.0,3.0,1.0,,,2.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,
