match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,from,period,player_id,player_name,rescinded
12512553,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12512553,,,,,90,,,1,,,substitution,122905524.0,False,True,regular,,,,,,
12512553,,,,,90,,,1,,,substitution,122905513.0,False,True,regular,,,,,,
12512553,,,,,90,0.0,,1,,,injuryTime,,,,,4.0,,,,,
12512553,,3.0,1.0,,86,,,5,,,goal,185538436.0,,True,regular,,regular,period2,1397460.0,Matteo Francesconi,
12512553,,,,,79,,,12,,,substitution,122905463.0,False,False,regular,,,,,,
12512553,,,,,75,,,16,,,substitution,122905462.0,False,True,regular,,,,,,
12512553,,2.0,1.0,,73,,,18,,,goal,185538060.0,,False,regular,,regular,period2,327781.0,Mattia Bortolussi,
12512553,,,,,66,,,25,,,substitution,122905433.0,False,False,regular,,,,,,
12512553,,,,,65,,,26,,,substitution,122905421.0,False,True,regular,,,,,,
12512553,,,,,65,,,26,,,substitution,122905418.0,False,True,regular,,,,,,
12512553,,,,,56,,,35,,,substitution,122905402.0,False,False,regular,,,,,,
12512553,,,,,56,,,35,,,substitution,122905400.0,False,False,regular,,,,,,
12512553,,,,,56,,,35,,,substitution,122905398.0,False,False,regular,,,,,,
12512553,,,,,50,,,41,,,card,121459901.0,,True,yellow,,,,906656.0,Marco Curto,False
12512553,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12512553,,,,,45,0.0,,1,,,injuryTime,,,,,2.0,,,,,
12512553,,2.0,0.0,,38,,,8,,,goal,185536087.0,,True,regular,,regular,period1,1138012.0,Cristian Shpendi,
12512553,,1.0,0.0,,10,,,36,,,goal,185535256.0,,True,regular,,regular,period1,917327.0,Augustus Kargbo,
