match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,player_sofascoreId,stat_hitWoodwork,stat_totalOffside
12420986,home,Royal Antwerp FC,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193.0,27447,M,964753,EUR,1026000000,G,91,91,False,28.0,18.0,19.0,9.0,0.0,16.0,18.0,2.0,10.0,6.0,1.0,2.0,3.0,90.0,36.0,6.4,10.0,0.00028752,0,-1.1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Jelle Bataille,,,jelle-bataille,J. Bataille,D,25,175.0,224,M,889387,EUR,927158400,D,25,25,False,53.0,43.0,8.0,3.0,0.0,22.0,27.0,22.0,28.0,4.0,,,,90.0,68.0,6.8,14.0,0.411886,0,,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Toby Alderweireld,,,toby-alderweireld,T. Alderweireld,D,,186.0,1445,M,44575,EUR,604800000,D,23,23,False,33.0,27.0,11.0,9.0,0.0,18.0,20.0,9.0,13.0,7.0,,,,90.0,42.0,6.8,6.0,0.00382771,1,,,,4.0,6.0,5.0,,,2.0,,1.0,2.0,1.0,,1.0,2.0,,True,2.0,1.0,0.0745,,,,,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,46.0,36.0,9.0,4.0,0.0,32.0,36.0,4.0,11.0,3.0,,,,90.0,56.0,6.3,13.0,0.00231089,0,,1.0,,1.0,4.0,2.0,1.0,,2.0,,2.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Ayrton Costa,,,ayrton-costa,A. Costa,D,32,179.0,1038,M,976485,EUR,931824000,D,5,5,False,27.0,23.0,2.0,1.0,0.0,15.0,18.0,8.0,10.0,1.0,,,,86.0,56.0,7.0,12.0,0.00541737,4,,1.0,,2.0,7.0,6.0,,1.0,4.0,,3.0,2.0,2.0,2.0,1.0,3.0,1.0,,3.0,3.0,0.3498,1.0,1.0,0.3217,,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Denis Odoi,Denis,Odoi,denis-odoi,D. Odoi,M,3,177.0,876,M,58994,EUR,580694400,M,6,6,False,43.0,34.0,5.0,3.0,0.0,14.0,17.0,20.0,27.0,7.0,,,,90.0,58.0,6.8,13.0,0.0177639,1,,1.0,,,5.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,,,2.0,,0.0287,,,,1.0,1.0,,,,,,,,,,
12420986,home,Royal Antwerp FC,Mahamadou Doumbia,Mahamadou Doumbia,,mahamadou-doumbia,M. Doumbia,M,17,186.0,5407,M,1400846,EUR,1084579200,M,20,20,False,38.0,29.0,3.0,1.0,0.0,14.0,18.0,15.0,20.0,7.0,,,,90.0,56.0,6.8,13.0,0.0481679,3,,,,2.0,7.0,6.0,,3.0,1.0,,,3.0,2.0,2.0,1.0,2.0,2.0,,1.0,2.0,0.0767,1.0,,,1.0,1.0,,,,,,,,,,
12420986,home,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,M,7,7,False,16.0,12.0,1.0,,0.0,2.0,3.0,10.0,16.0,4.0,,,,67.0,26.0,7.1,12.0,0.0248838,2,,3.0,,2.0,4.0,2.0,,1.0,,,,,,4.0,,,1.0,,2.0,,0.6222,1.0,2.0,0.5621,,,1.0,1.0,,,,,,,,
12420986,home,Royal Antwerp FC,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,M,4,4,False,17.0,15.0,1.0,1.0,0.0,6.0,7.0,10.0,20.0,,,,,86.0,40.0,7.1,14.0,0.038661,7,,10.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,5.0,0.2554,,2.0,0.1942,1.0,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Jacob Ondrejka,,,ondrejka-jacob,J. Ondrejka,M,17,180.0,1006,M,1004790,EUR,1030924800,M,11,11,False,16.0,11.0,,,0.0,2.0,4.0,11.0,15.0,2.0,,,,86.0,30.0,7.4,9.0,0.176777,4,,3.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,2.0,2.0,1.0,6.0,,,3.0,0.4236,,,,1.0,1.0,,,,,,,,,,
12420986,home,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,14.0,13.0,2.0,2.0,1.0,5.0,5.0,8.0,9.0,,,,,90.0,32.0,8.2,4.0,0.0685784,7,,,,2.0,6.0,7.0,,2.0,1.0,,1.0,,,3.0,1.0,4.0,4.0,,4.0,3.0,0.8228,,2.0,0.8484,2.0,2.0,,,1.0,,,,,,,
12420986,home,Royal Antwerp FC,Anthony Valencia,,,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,F,14,14,True,18.0,12.0,1.0,,0.0,3.0,5.0,10.0,14.0,3.0,,,,23.0,29.0,6.6,11.0,0.0496027,0,,1.0,1.0,1.0,3.0,1.0,,3.0,1.0,,,,,3.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180.0,1237,M,1110136,EUR,1020988800,M,27,27,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,,,,11.0,6.0,6.7,2.0,0.00246342,0,,,,,,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Christopher Scott,,,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,M,30,30,True,1.0,,,,0.0,,,,1.0,,,,,11.0,2.0,6.6,1.0,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Victor Udoh,,,udoh-victor,V. Udoh,F,,172.0,129,M,1512489,EUR,1098057600,F,19,19,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,11.0,7.0,6.6,3.0,0.107651,0,,,,,2.0,1.0,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Jean Butez,,,jean-butez,J. Butez,G,1,188.0,1350,M,599114,EUR,802569600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Kobe Corbanie,Kobe Corbanie,,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Alhassan Yusuf,,,alhassan-yusuf,A. Yusuf,M,80,175.0,917,M,943114,EUR,963878400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420986,home,Royal Antwerp FC,Milan Smits,Milan Smits,,smits-milan,M. Smits,M,6,183.0,74,M,1475074,EUR,1100304000,M,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420986,away,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,False,59.0,44.0,26.0,13.0,0.0,33.0,39.0,11.0,20.0,5.0,,5.0,6.0,90.0,70.0,8.0,15.0,0.00859972,0,0.9264,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,
12420986,away,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177.0,482,M,909964,EUR,1020297600,D,54,54,False,43.0,32.0,4.0,3.0,0.0,16.0,20.0,16.0,24.0,3.0,,,,89.0,64.0,6.9,18.0,0.208572,0,,1.0,,2.0,4.0,5.0,,2.0,1.0,,1.0,1.0,,3.0,2.0,,2.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,
12420986,away,RSC Anderlecht,Jan-Carlo Simić,Jan-Carlo Simić,,jan-carlo-simic,J. Simić,D,4,185.0,1987,M,1214992,EUR,1114992000,D,4,4,False,54.0,45.0,5.0,3.0,0.0,31.0,38.0,14.0,16.0,1.0,,,,90.0,63.0,6.8,9.0,0.00706396,0,,,,3.0,5.0,7.0,,,2.0,1.0,1.0,1.0,,,4.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,
12420986,away,RSC Anderlecht,Jan Vertonghen,,,jan-vertonghen,J. Vertonghen,D,,189.0,1673,M,16921,EUR,546220800,D,14,14,False,71.0,61.0,8.0,6.0,0.0,48.0,51.0,13.0,20.0,4.0,,,,90.0,79.0,7.1,10.0,0.0110859,0,,,,2.0,2.0,5.0,,,4.0,2.0,,,,,1.0,,,True,4.0,,,,,,,,,,,,,,,,,
12420986,away,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181.0,1546,M,982315,EUR,1024358400,D,5,5,False,41.0,35.0,1.0,,0.0,12.0,13.0,23.0,31.0,3.0,,,,90.0,66.0,7.0,13.0,0.0680245,0,,3.0,,1.0,4.0,7.0,,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,
12420986,away,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177.0,3682,M,1101702,EUR,1096416000,M,29,29,False,40.0,33.0,,,0.0,18.0,20.0,16.0,23.0,3.0,,,,75.0,51.0,6.9,12.0,0.0307909,1,,3.0,1.0,1.0,4.0,4.0,1.0,1.0,,,,,,2.0,,2.0,1.0,,3.0,1.0,0.0655,,,,1.0,,,,,,,,,,,
12420986,away,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174.0,569,M,867251,EUR,956275200,M,17,17,False,69.0,62.0,3.0,3.0,0.0,27.0,29.0,35.0,41.0,3.0,,,,90.0,88.0,7.8,11.0,0.340895,1,,1.0,,,3.0,3.0,1.0,,3.0,,2.0,2.0,2.0,1.0,1.0,1.0,3.0,,,1.0,0.0429,1.0,,,,,,,,,,,,,,
12420986,away,RSC Anderlecht,Mats Rits,,,mats-rits,M. Rits,M,23,180.0,216,M,70961,EUR,742953600,M,23,23,False,34.0,26.0,10.0,6.0,0.0,9.0,10.0,18.0,26.0,4.0,,,,90.0,44.0,6.8,10.0,0.0500374,0,,2.0,1.0,3.0,4.0,2.0,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
12420986,away,RSC Anderlecht,Anders Dreyer,,,anders-dreyer,A. Dreyer,F,10,174.0,2337,M,809280,EUR,894067200,F,36,36,False,30.0,23.0,5.0,4.0,0.0,9.0,9.0,14.0,21.0,1.0,,,,89.0,42.0,7.1,12.0,0.0310737,2,,,,1.0,5.0,4.0,3.0,2.0,,,,2.0,2.0,1.0,1.0,,2.0,,,,0.1007,,1.0,0.1116,1.0,1.0,,,,,,,,,,
12420986,away,RSC Anderlecht,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187.0,4191,M,795761,EUR,876096000,F,12,12,False,17.0,12.0,,,0.0,2.0,3.0,10.0,14.0,1.0,,,,75.0,28.0,6.8,11.0,0.0214619,4,,,,,6.0,3.0,2.0,1.0,,,,,,3.0,,1.0,1.0,,3.0,1.0,0.3446,2.0,2.0,0.5958,,1.0,1.0,,,,,,,KDolberg,1.0,
12420986,away,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172.0,1145,M,901898,EUR,994896000,F,10,10,False,42.0,39.0,3.0,2.0,1.0,13.0,16.0,27.0,29.0,7.0,,,,90.0,63.0,7.7,13.0,0.248896,1,,3.0,1.0,,3.0,7.0,,2.0,,,,3.0,3.0,6.0,3.0,1.0,1.0,,,1.0,0.052,1.0,,,1.0,,,,1.0,,,,,,,1.0
12420986,away,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182.0,1285,M,901149,EUR,876441600,M,18,18,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,3.0,,,,15.0,11.0,7.3,3.0,0.00170816,1,,,,,2.0,2.0,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,0.153,1.0,1.0,0.1487,,,,1.0,,,,,,,,
12420986,away,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,20,20,True,9.0,6.0,,,0.0,,,6.0,9.0,1.0,,,,15.0,12.0,6.4,5.0,0.0128267,0,,,,1.0,5.0,1.0,1.0,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
