match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,confirmed,description,from
14572728,FT,0.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14572728,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,,
14572728,,,,,88,,,3,,,card,,Jan Ziółkowski,Foul,False,124432046.0,False,yellow,1499991.0,Jan Ziółkowski,,,,
14572728,,,,,85,,,6,,,substitution,,,,,125248378.0,False,regular,,,False,,,
14572728,,,,,80,,,11,,,substitution,,,,,125248335.0,False,regular,,,False,,,
14572728,,,,,78,,,13,,,card,,Evan Ndicka,Foul,False,124431985.0,False,yellow,848287.0,Evan Ndicka,,,,
14572728,,,,,77,,,14,,,substitution,,,,,125248289.0,True,regular,,,False,,,
14572728,,,,,76,,,15,,,varDecision,,,,,92826.0,False,goalAwarded,808590.0,Leon Bailey,,False,,
14572728,,,,,69,,,22,,,substitution,,,,,125248125.0,False,regular,,,False,,,
14572728,,,,,69,,,22,,,substitution,,,,,125248124.0,False,regular,,,False,,,
14572728,,,,,69,,,22,,,substitution,,,,,125248107.0,False,regular,,,False,,,
14572728,,,,,65,,,26,,,varDecision,,,,,92824.0,True,goalAwarded,359642.0,Kelechi Iheanacho,,False,,
14572728,,,,,62,,,29,,,substitution,,,,,125248034.0,True,regular,,,False,,,
14572728,,,,,46,,,45,,,substitution,,,,,125247898.0,True,regular,,,False,,,
14572728,,,,,46,,,45,,,substitution,,,,,125247897.0,True,regular,,,False,,,
14572728,,,,,46,,,45,,,substitution,,,,,125247895.0,True,regular,,,False,,,
14572728,HT,0.0,3.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14572728,,,,,45,5.0,,1,,,card,,Matías Soulé,Argument,False,124431842.0,False,yellow,1082406.0,Matías Soulé,,,,
14572728,,,,,45,5.0,,1,,,inGamePenalty,,,woodwork,,118592123.0,True,missed,1001867.0,Arne Engels,,,Woodwork,
14572728,,,,,45,4.0,,1,,,card,,Stephan El Shaarawy,Argument,False,124431819.0,False,yellow,45925.0,Stephan El Shaarawy,,,,
14572728,,,,,45,3.0,,1,,,card,,Mario Hermoso,Argument,False,124431817.0,False,yellow,353130.0,Mario Hermoso,,,,
14572728,,0.0,3.0,,45,1.0,,1,,,goal,,,,,331942188.0,False,regular,999231.0,Evan Ferguson,,,,
14572728,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,,,
14572728,,0.0,2.0,,36,,,10,,,goal,,,,,331941450.0,False,regular,999231.0,Evan Ferguson,,,,
14572728,,0.0,1.0,,6,,,40,,,goal,,,,,331938884.0,False,ownGoal,847990.0,Liam Scales,,,,owngoal
