match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,player_lastName,stat_duelLost,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,captain,stat_outfielderBlock,stat_wonTackle,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12421145,home,Standard Liège,Matthieu Epolo,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,40,40,False,21.0,11.0,15.0,5.0,0.0,9.0,9.0,2.0,12.0,6.0,90.0,24.0,6.3,10.0,0.00284085,0,-0.4314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421145,home,Standard Liège,Henry Lawrence,,henry-lawrence,H. Lawrence,D,18,171,129,M,976265,EUR,1001030400,D,88,88,False,33.0,23.0,6.0,2.0,0.0,10.0,11.0,13.0,22.0,,90.0,49.0,7.1,11.0,0.0383546,0,,5.0,9.0,1.0,1.0,10.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421145,home,Standard Liège,Ibe Hautekiet,,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,False,30.0,29.0,1.0,1.0,0.0,24.0,25.0,5.0,5.0,4.0,90.0,48.0,7.0,1.0,0.00418191,0,,2.0,6.0,,,10.0,3.0,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12421145,home,Standard Liège,Alexandro Calut,,alexandro-calut,A. Calut,D,22,180,71,M,1000311,EUR,1050969600,D,54,54,False,20.0,15.0,5.0,3.0,0.0,13.0,13.0,2.0,7.0,2.0,29.0,25.0,6.4,5.0,0.00369276,0,,1.0,2.0,,,1.0,1.0,,,,5.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
12421145,home,Standard Liège,Marlon Fossey,,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,26.0,18.0,2.0,,0.0,8.0,8.0,12.0,20.0,2.0,90.0,42.0,6.9,10.0,0.228642,1,,1.0,2.0,,,3.0,1.0,2.0,,,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,0.0296,1.0,,,,,,,,,,,,,,,,
12421145,home,Standard Liège,Isaac Price,,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,False,25.0,20.0,6.0,4.0,0.0,8.0,8.0,15.0,22.0,2.0,90.0,51.0,7.2,11.0,0.200361,3,,2.0,6.0,2.0,1.0,5.0,2.0,2.0,1.0,,10.0,2.0,1.0,5.0,5.0,3.0,,,1.0,0.8092,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5251,,,,,,,,,
12421145,home,Standard Liège,Aiden O'Neill,,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,False,31.0,28.0,4.0,3.0,0.0,12.0,12.0,16.0,19.0,3.0,90.0,41.0,7.0,6.0,0.243202,0,,2.0,4.0,,,,2.0,,,,6.0,,2.0,1.0,,,1.0,,,,2.0,1.0,2.0,,,,,,True,1.0,2.0,,,,,,
12421145,home,Standard Liège,Léandre Kuavita,Léandre Kuavita,leandre-kuavita,L. Kuavita,M,14,180,165,M,1198065,EUR,1085961600,M,14,14,False,25.0,18.0,2.0,1.0,0.0,8.0,9.0,10.0,17.0,7.0,90.0,36.0,6.4,13.0,0.0761503,1,,,1.0,2.0,,,1.0,2.0,,,4.0,,1.0,,1.0,,,,,0.2516,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,
12421145,home,Standard Liège,Ilay Camara,Ilay Camara,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,M,17,17,False,24.0,20.0,2.0,,1.0,8.0,8.0,14.0,23.0,5.0,90.0,69.0,7.8,15.0,0.550156,2,,,8.0,6.0,5.0,3.0,2.0,3.0,1.0,,5.0,,1.0,1.0,7.0,2.0,,,,0.0518,2.0,1.0,1.0,,1.0,1.0,,0.1337,,,1.0,,,,,,
12421145,home,Standard Liège,Andi Zeqiri,,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,False,9.0,4.0,2.0,,0.0,2.0,3.0,2.0,6.0,,83.0,27.0,7.1,12.0,0.00154621,5,,6.0,7.0,3.0,1.0,,,4.0,,,7.0,,1.0,,,,,1.0,1.0,0.4759,,4.0,,1.0,3.0,1.0,1.0,0.7257,,,,1.0,,,,,
