match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_goalAssist,stat_challengeLost,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_punches
11598408,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53710,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,34.0,31.0,4.0,1.0,31.0,32.0,2.0,1.0,4.0,1.0,2.0,2.0,90.0,40.0,7.2,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598408,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22937,M,DDalot,843200,EUR,921715200,D,20,20,False,73.0,62.0,3.0,2.0,29.0,33.0,44.0,7.0,5.0,,,,90.0,101.0,8.3,17.0,3,34.0,4.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,,,,,,,,,,,
11598408,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10105,M,raphael_varane,138310,EUR,735696000,D,19,19,False,78.0,74.0,4.0,3.0,43.0,45.0,33.0,1.0,7.0,,,,61.0,81.0,7.0,4.0,0,31.0,,,,1.0,,,,,,1.0,1.0,,,,1.0,,True,1.0,,,,,,,,,
11598408,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,27967,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,116.0,108.0,7.0,6.0,65.0,69.0,47.0,5.0,4.0,,,,90.0,125.0,7.6,8.0,0,43.0,,,,1.0,,,,,,2.0,2.0,2.0,2.0,,1.0,,,3.0,,,,,,,,,
11598408,home,Manchester United,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,sofyanamrabat,359272,EUR,840585600,D,4,4,False,81.0,78.0,6.0,5.0,29.0,29.0,52.0,5.0,3.0,3.0,,,61.0,92.0,7.3,4.0,1,49.0,,,,1.0,,,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,
11598408,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,85477,M,Casemiro,122951,EUR,698803200,M,18,18,False,112.0,100.0,14.0,10.0,48.0,50.0,64.0,3.0,6.0,,,,90.0,122.0,8.9,14.0,1,53.0,2.0,1.0,1.0,5.0,,,1.0,1.0,,,3.0,2.0,1.0,,,1.0,,1.0,1.0,,1.0,3.0,1.0,,,,
11598408,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41150,M,MMount,836694,EUR,915926400,M,7,7,False,30.0,28.0,3.0,2.0,9.0,9.0,24.0,,1.0,,,,45.0,37.0,7.3,6.0,0,20.0,3.0,1.0,,3.0,1.0,,1.0,,,,,,,1.0,,3.0,,,,,1.0,2.0,,,,,
11598408,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7618,M,facupellistri,989803,EUR,1008806400,M,28,28,False,41.0,33.0,,,14.0,16.0,27.0,7.0,7.0,,,,90.0,65.0,6.8,17.0,4,19.0,2.0,,,8.0,5.0,3.0,,,4.0,,1.0,4.0,3.0,2.0,2.0,,,,2.0,,,2.0,,1.0,1.0,,
11598408,home,Manchester United,Hannibal Mejbri,,,hannibal-mejbri,H. Mejbri,M,28,182,23824,M,hannibal_mj,1009386,EUR,1043107200,M,46,46,False,33.0,28.0,,,6.0,8.0,25.0,2.0,3.0,2.0,,,71.0,38.0,6.4,6.0,0,22.0,,,,7.0,1.0,,,,,,1.0,,,,4.0,,,,,,,2.0,,,,,
11598408,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,137323,M,AleGarnacho,1135873,EUR,1088640000,M,17,17,False,46.0,41.0,2.0,2.0,9.0,11.0,36.0,3.0,3.0,2.0,,,90.0,58.0,7.7,9.0,2,32.0,1.0,,,4.0,2.0,,,2.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,
11598408,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16087,M,martial_9,191176,EUR,818121600,F,9,9,False,22.0,17.0,,,5.0,5.0,17.0,1.0,1.0,,,,75.0,30.0,7.1,9.0,1,12.0,,,,3.0,,,,1.0,,1.0,,,,2.0,1.0,,,1.0,2.0,,,,1.0,,,,
11598408,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8787,M,victorlindelof,143334,EUR,774403200,D,2,2,True,68.0,65.0,1.0,,29.0,31.0,37.0,1.0,1.0,,,,45.0,77.0,7.1,5.0,1,36.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
11598408,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4300,M,6jevans,30144,EUR,568166400,D,35,35,True,19.0,16.0,2.0,,13.0,13.0,6.0,,3.0,,,,29.0,20.0,6.5,3.0,1,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
11598408,home,Manchester United,Daniel Gore,,,gore-daniel,D. Gore,M,44,170,3318,M,,1146145,EUR,1096156800,M,44,44,True,27.0,25.0,1.0,1.0,8.0,8.0,19.0,1.0,1.0,,,,29.0,33.0,6.7,5.0,0,17.0,,,1.0,4.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,
11598408,home,Manchester United,Donny van de Beek,,,donny-van-de-beek,D. v. d. Beek,M,6,183,7945,M,donnyvdbeek,361790,EUR,861321600,M,34,34,True,11.0,9.0,,,4.0,5.0,6.0,1.0,2.0,,,,19.0,14.0,6.3,4.0,0,5.0,,,,4.0,,,,,,,,1.0,,1.0,3.0,,,,1.0,,,,,,,,
11598408,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,69881,M,RHøjlund,1086417,EUR,1044316800,F,11,11,True,3.0,3.0,,,,,3.0,1.0,,,,,15.0,7.0,6.6,3.0,0,3.0,,,1.0,3.0,2.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,
11598408,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15107,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598408,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6095,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598408,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,237692,M,BrunoFernandes,288205,EUR,778982400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598408,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,363363,M,Rashford,814590,EUR,878256000,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598408,away,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5014,M,deanhenderson,788134,EUR,858124800,G,30,30,False,9.0,8.0,4.0,3.0,7.0,7.0,2.0,,3.0,,,,19.0,12.0,6.8,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598408,away,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,679,M,,43215,EUR,670809600,D,17,17,False,23.0,18.0,2.0,1.0,14.0,18.0,5.0,5.0,3.0,,,,90.0,42.0,6.7,7.0,1,4.0,,,,,2.0,2.0,,,,2.0,1.0,3.0,2.0,,,,,,,1.0,,,,,,,
11598408,away,Crystal Palace,Rob Holding,,,rob-holding,R. Holding,D,6,189,1059,M,,793228,EUR,811555200,D,4,4,False,47.0,42.0,7.0,4.0,37.0,38.0,9.0,2.0,3.0,,,,90.0,55.0,6.6,5.0,0,5.0,,,1.0,1.0,,,,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,2.0,
11598408,away,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2016,M,,931844,EUR,954201600,D,26,26,False,41.0,37.0,3.0,,36.0,37.0,4.0,1.0,2.0,,,,90.0,50.0,6.3,6.0,0,1.0,,,,2.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,2.0,
11598408,away,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,D,3,3,False,43.0,32.0,4.0,1.0,25.0,29.0,15.0,2.0,6.0,,,,90.0,64.0,6.0,17.0,0,7.0,1.0,,,3.0,1.0,,,,,2.0,1.0,2.0,1.0,1.0,,,,,1.0,,,1.0,,,,,
