match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_accurateLongBalls,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_dispossessed,stat_clearanceOffLine,stat_shotOffTarget,stat_keyPass,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_goalAssist,stat_goals,stat_hitWoodwork
10390045,home,Nantes,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,7,7,False,,20.0,17.0,1.0,3.0,3.0,19.0,,3.0,,,,66.0,29.0,6.6,7.0,0.0497,0.0,0.0220961,1,,,,14.0,,4.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,2.0,,,,,1.0,2.0,,,,1.0,,,,,
10390045,home,Nantes,Sébastien Corchia,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,True,,11.0,9.0,,6.0,7.0,4.0,,2.0,,,,24.0,14.0,6.4,3.0,0.0,0.0,0.00141779,0,,,,3.0,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10390045,home,Nantes,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,True,,7.0,5.0,1.0,3.0,4.0,4.0,,,,,,24.0,11.0,6.6,3.0,0.0,0.0,0.00123568,0,,,,2.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
10390045,home,Nantes,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,20,20,True,,9.0,7.0,2.0,4.0,6.0,3.0,,3.0,,,,11.0,12.0,6.7,2.0,0.0,0.0,0.00214386,0,,Lohann Doucet,,3.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10390045,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,10.0,7.0,1.0,4.0,6.0,4.0,,3.0,,,,10.0,13.0,6.9,3.0,0.0295,0.0,0.00589134,1,,,,3.0,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
10390045,home,Nantes,Mohamed Achi,mohamed-achi,M. Achi,M,7,181,105,M,1172764,EUR,1011139200,M,19,19,True,,6.0,6.0,,2.0,2.0,4.0,,,,,,5.0,7.0,,,0.0,0.0,0.00553606,0,,Mohamed Achi,,4.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10390045,home,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390045,home,Nantes,Denis Petrić,denis-petric,D. Petrić,G,,186,72,M,20705,EUR,580435200,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390045,home,Nantes,Michel Diaz,michel-diaz,M. Diaz,D,4,193,403,M,1400993,EUR,1058918400,D,63,63,True,,,,,,,,,,,,,,,,,,0.0,,0,,Michel Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390045,home,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,55,55,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390045,away,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,824509,EUR,919900800,G,99,99,False,,21.0,16.0,8.0,16.0,19.0,2.0,,6.0,1.0,1.0,,90.0,29.0,7.1,5.0,0.0,0.0,9.645e-05,0,0.0693,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,donnarumma,,,,,,
10390045,away,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,99545,EUR,684374400,D,15,15,False,,59.0,56.0,4.0,28.0,30.0,29.0,,11.0,,,,90.0,68.0,7.1,4.0,0.2351,0.0307,0.0638948,2,,,,28.0,3.0,2.0,5.0,2.0,1.0,1.0,,1.0,1.0,,4.0,1.0,,,,,,,1.0,,,,1.0,DaniloP,,1.0,,,,
10390045,away,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,155995,EUR,768873600,D,5,5,False,True,45.0,43.0,,33.0,34.0,11.0,3.0,7.0,,,,90.0,57.0,7.2,3.0,0.0364,0.0,0.010819,1,,,,10.0,2.0,2.0,3.0,,,,3.0,,,1.0,,,,,1.0,1.0,,1.0,,,,,,marquinhosm5,,,,,,
10390045,away,Paris Saint-Germain,Presnel Kimpembe,presnel-kimpembe,P. Kimpembe,D,3,183,7212,M,352916,EUR,808272000,D,3,3,False,,58.0,51.0,3.0,24.0,27.0,31.0,,6.0,,,,90.0,67.0,7.4,8.0,0.0,0.0,0.0181358,0,,,,27.0,1.0,5.0,5.0,1.0,1.0,,2.0,3.0,1.0,,3.0,,1.0,5.0,,,,,,1.0,,,,kimpembe3,,,,,,
10390045,away,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,814594,EUR,910137600,M,2,2,False,,50.0,45.0,,10.0,12.0,39.0,,2.0,,,,90.0,58.0,6.5,8.0,0.0,0.0,0.751827,0,,,,35.0,,5.0,,1.0,,,1.0,,,,,3.0,,,1.0,,,,2.0,1.0,1.0,,,AHakimi,1.0,,,,,
10390045,away,Paris Saint-Germain,Marco Verratti,marco-verratti,M. Verratti,M,6,165,6337,M,126691,EUR,720921600,M,6,6,False,,86.0,83.0,3.0,36.0,37.0,49.0,,5.0,,,,62.0,94.0,6.6,7.0,0.0,0.0,0.0748877,0,,,,47.0,,4.0,,2.0,,,1.0,,,,3.0,1.0,,1.0,,,,,,2.0,,,,marcoverratti,,,,,,
10390045,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,902029,EUR,950400000,M,17,17,False,,18.0,18.0,1.0,11.0,11.0,7.0,1.0,1.0,,,,33.0,21.0,6.6,,0.0,0.0,0.00794779,0,,,,7.0,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,vitinha,,,,,,
10390045,away,Paris Saint-Germain,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,M,14,14,False,,27.0,22.0,,11.0,11.0,17.0,,3.0,,,,45.0,30.0,6.5,7.0,0.0,0.0,0.0733161,0,,,,11.0,,3.0,,,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
10390045,away,Paris Saint-Germain,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,F,19,19,False,,24.0,19.0,,9.0,10.0,17.0,,3.0,,,,71.0,36.0,7.3,11.0,0.2814,0.0,0.247729,2,,,,11.0,,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,2.0,2.0,,1.0,2.0,2.0,3.0,1.0,,,,,1.0,,,
10390045,away,Paris Saint-Germain,Lionel Messi,lionel-messi,L. Messi,F,10,169,2023630,M,12994,EUR,551491200,F,30,30,False,,87.0,72.0,5.0,21.0,21.0,70.0,,,,,,90.0,119.0,9.4,27.0,0.4991,0.0401,1.20302,6,,,,52.0,,8.0,10.0,15.0,10.0,3.0,,,,,4.0,,,,1.0,2.0,,2.0,4.0,2.0,4.0,1.0,1.0,LM10,,,2.0,2.0,,
10390045,away,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,7,7,False,,38.0,34.0,,10.0,10.0,29.0,,2.0,,,,63.0,55.0,8.2,14.0,0.9513,1.3556,0.232151,4,,,,24.0,,7.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,4.0,,,3.0,3.0,1.0,,3.0,KMbappé,,1.0,1.0,,2.0,
10390045,away,Paris Saint-Germain,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,318967,EUR,871862400,M,18,18,True,,74.0,69.0,6.0,22.0,23.0,51.0,,5.0,,,,57.0,82.0,7.3,6.0,0.0394,0.0,0.0824702,1,,,,47.0,,2.0,1.0,,,1.0,1.0,1.0,,,6.0,,,1.0,,1.0,,,1.0,,,,,renatosanches,,,1.0,,,
10390045,away,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,989768,EUR,1024444800,D,25,25,True,,32.0,30.0,1.0,10.0,10.0,22.0,,5.0,,,,45.0,48.0,7.8,3.0,0.3427,0.4782,0.0990105,2,,,,20.0,,2.0,5.0,,,,2.0,4.0,3.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,2.0,nunomendes_5,,1.0,,,1.0,
10390045,away,Paris Saint-Germain,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,True,,22.0,19.0,1.0,9.0,10.0,12.0,,1.0,,,,28.0,28.0,6.3,5.0,0.0,0.0,0.0132308,0,,,,10.0,,3.0,,,,,2.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,SergioRamos,,,,,,
10390045,away,Paris Saint-Germain,Neymar,neymar,Neymar,F,10,175,1000788,M,124712,EUR,697248000,F,10,10,True,,35.0,31.0,,1.0,1.0,34.0,,,,,,27.0,42.0,6.9,6.0,0.3855,0.0,0.425635,1,,,,30.0,,1.0,3.0,3.0,2.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,Neymar,,1.0,,,,1.0
10390045,away,Paris Saint-Germain,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,1048422,EUR,1024531200,F,44,44,True,,16.0,14.0,1.0,4.0,4.0,12.0,,,,,,19.0,20.0,6.6,4.0,0.0,0.0,0.0381645,0,,Hugo Ekitiké,,10.0,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,hekitike,,,,,,
10390045,away,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,keylornavas_1,,,,,,
10390045,away,Paris Saint-Germain,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390045,away,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos10Soler,,,,,,
10390045,away,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,1142672,EUR,1141776000,M,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,wzairemery6,,,,,,
