match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,confirmed,from,injury,length,playerName,rescinded
10913502,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10913502,,,,,90,11.0,,1,,,inGamePenalty,Goalkeeper save,118417121.0,False,missed,goalkeeperSave,880790.0,Mourad Batna,,,,,,
10913502,,,,,90,9.0,,1,,,varDecision,,15863.0,False,penaltyNotAwarded,,114157.0,Cristian Tello,False,,,,,
10913502,,2.0,2.0,,90,6.0,,1,,,goal,,168302670.0,False,penalty,,880790.0,Mourad Batna,,penalty,,,,
10913502,,,,,90,2.0,,1,,,substitution,,121613770.0,True,regular,,,,,,False,,,
10913502,,,,,90,2.0,,1,,,substitution,,121613769.0,True,regular,,,,,,False,,,
10913502,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,8.0,,
10913502,,,,,80,,,11,,,card,,120654962.0,True,yellow,Time wasting,791578.0,Saleh Al-Amri,,,,,Saleh Al-Amri,False
10913502,,,,,67,,,24,,,substitution,,121613734.0,True,regular,,,,,,False,,,
10913502,,,,,63,,,28,,,substitution,,121613726.0,False,regular,,,,,,False,,,
10913502,,,,,61,,,30,,,substitution,,121613715.0,True,regular,,,,,,False,,,
10913502,,2.0,1.0,,50,,,41,,,goal,,168302369.0,False,penalty,,880790.0,Mourad Batna,,penalty,,,,
10913502,,,,,48,,,43,,,varDecision,,15862.0,False,penaltyNotAwarded,,880790.0,Mourad Batna,False,,,,,
10913502,,,,,46,,,45,,,substitution,,121613704.0,False,regular,,,,,,False,,,
10913502,,,,,46,,,45,,,substitution,,121613698.0,False,regular,,,,,,False,,,
10913502,,,,,46,,,45,,,substitution,,121613697.0,False,regular,,,,,,False,,,
10913502,,,,,46,,,45,,,substitution,,121613696.0,False,regular,,,,,,False,,,
10913502,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10913502,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,3.0,,
10913502,,2.0,0.0,,20,,,26,,,goal,,168302194.0,True,regular,,18841.0,Felipe Caicedo,,,,,,
10913502,,1.0,0.0,,11,,,35,,,goal,,168302125.0,True,regular,,118137.0,Abdullah Al-Zoari,,,,,,
10913502,,,,,-5,,,6,,,card,,120654974.0,False,yellow,Argument,,,,,,,Georgios Donis,False
