match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_penaltyConceded,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_goalAssist,stat_challengeLost,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,stat_penaltyMiss
10408349,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,25.0,18.0,12.0,6.0,15.0,17.0,3.0,8.0,7.0,1.0,1.0,1.0,90.0,33.0,6.1,7.0,0.0,0.0,0.0004298,0,-1.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,False,31.0,24.0,3.0,1.0,15.0,19.0,9.0,17.0,4.0,,,,90.0,53.0,6.3,17.0,0.0,0.0,0.0107252,0,,,,5.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,,124737,EUR,659577600,D,5,5,False,73.0,60.0,13.0,6.0,42.0,48.0,18.0,25.0,6.0,,,,90.0,89.0,6.6,13.0,0.0,0.0,0.03008,0,,,,,4.0,1.0,4.0,,,1.0,1.0,6.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,,953097,EUR,970790400,D,15,15,False,70.0,56.0,8.0,3.0,42.0,51.0,14.0,19.0,12.0,,,,90.0,87.0,6.1,15.0,0.3258,0.0582,0.00282271,3,,,,,1.0,3.0,3.0,1.0,,,2.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10408349,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,50.0,37.0,8.0,2.0,19.0,24.0,22.0,36.0,14.0,,,,90.0,83.0,8.1,22.0,0.3946,0.9929,0.795846,2,,,,10.0,2.0,,6.0,3.0,1.0,,,2.0,,,,,,,1.0,1.0,,1.0,,,3.0,True,4.0,1.0,1.0,1.0,1.0,,,,,,
10408349,home,Valencia,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,,828239,EUR,880070400,M,3,3,False,20.0,19.0,1.0,,6.0,6.0,13.0,14.0,5.0,,,,76.0,26.0,7.0,1.0,0.0096,0.0,0.046735,1,,,,,,1.0,4.0,4.0,,,1.0,,,,,,,,1.0,,,3.0,,,1.0,,,,,,,1.0,,,,,
10408349,home,Valencia,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,4,4,False,62.0,54.0,5.0,4.0,24.0,27.0,30.0,37.0,12.0,,,,90.0,86.0,6.9,19.0,0.0975,0.0,0.0725178,1,,,,2.0,1.0,6.0,8.0,3.0,3.0,,1.0,,,1.0,,,4.0,,1.0,,,3.0,,3.0,1.0,,,2.0,1.0,,,,,,,,
10408349,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,18,18,False,50.0,39.0,3.0,1.0,20.0,22.0,21.0,30.0,4.0,,,,76.0,70.0,7.2,16.0,0.0161,0.0,0.195398,1,,,,2.0,,6.0,5.0,2.0,1.0,1.0,1.0,,,1.0,,,3.0,,,,1.0,1.0,,1.0,2.0,,2.0,3.0,2.0,1.0,,,1.0,,,,
10408349,home,Valencia,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,M,9,9,False,33.0,23.0,,,4.0,6.0,19.0,29.0,7.0,,,,88.0,54.0,7.3,16.0,0.592,0.8471,0.0444564,4,,,,2.0,,8.0,6.0,4.0,2.0,2.0,3.0,,,1.0,,,,1.0,,3.0,1.0,3.0,,1.0,1.0,,,3.0,1.0,,1.0,1.0,,1.0,,,
10408349,home,Valencia,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,F,16,16,False,27.0,21.0,1.0,,6.0,6.0,15.0,24.0,3.0,,,,90.0,51.0,6.4,18.0,0.0401,0.1078,0.182952,1,,,,3.0,,8.0,3.0,2.0,3.0,2.0,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,3.0,,,,1.0,,2.0,,,
10408349,home,Valencia,Edinson Cavani,edinson-cavani,E. Cavani,F,10,184,18667,M,ElMatador,21521,EUR,540259200,F,7,7,False,21.0,15.0,,,6.0,6.0,9.0,17.0,1.0,,,,88.0,29.0,6.5,11.0,0.3644,0.0,0.0998424,2,,,,2.0,,1.0,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,
10408349,home,Valencia,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,ilaixmk,962890,EUR,1042934400,M,8,8,True,16.0,15.0,2.0,2.0,9.0,10.0,6.0,6.0,,,,,14.0,19.0,6.6,1.0,0.0,0.0,0.00704681,0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,19,19,True,,,,,,,,,,,,,14.0,3.0,6.6,1.0,0.0,0.0,0.0,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10408349,home,Valencia,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182,950,M,,188405,EUR,790387200,M,11,11,True,4.0,3.0,1.0,1.0,,,3.0,4.0,,,,,9.0,6.0,6.3,2.0,0.1036,0.0,0.00822451,1,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Marcos André,marcos-andre,M. André,F,10,184,480,M,,880157,EUR,845769600,F,22,22,True,,,,,,,,,1.0,,,,9.0,2.0,6.4,2.0,0.0,0.0,0.0,0,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Iago Herrerín,iago-herrerin,I. Herrerín,G,1,188,62,M,,139931,EUR,570067200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,mouctar_dkh,797306,EUR,850953600,D,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,,814023,EUR,886550400,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408349,away,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,,139925,EUR,644976000,G,13,13,False,29.0,16.0,20.0,8.0,13.0,15.0,3.0,14.0,8.0,,,4.0,90.0,40.0,6.9,13.0,0.0,0.0,0.00168851,0,0.0059999999999998,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,
10408349,away,Almería,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183,116,M,,845119,EUR,894240000,D,24,24,False,11.0,4.0,2.0,,4.0,7.0,,4.0,5.0,,,,66.0,32.0,5.9,15.0,0.0167,0.0,0.0002582,1,,,,,,4.0,2.0,2.0,1.0,,,1.0,,,,,3.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,
10408349,away,Almería,Chumi,chumi,Chumi,D,21,186,188,M,,913455,EUR,920332800,D,21,21,False,36.0,27.0,10.0,3.0,18.0,20.0,9.0,16.0,8.0,,,,90.0,46.0,7.3,9.0,0.1935,0.233,0.00251149,1,,,,,1.0,,1.0,,,,,3.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
10408349,away,Almería,Rodrigo Ely,rodrigo-ely,R. Ely,D,5,188,877,M,,168745,EUR,752284800,D,19,19,False,27.0,22.0,6.0,4.0,15.0,16.0,7.0,11.0,2.0,,,,90.0,39.0,6.7,5.0,0.0,0.0,0.00318805,0,,,,,1.0,1.0,2.0,1.0,,1.0,,9.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10408349,away,Almería,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175,293,M,,827942,EUR,882230400,D,15,15,False,23.0,19.0,3.0,1.0,10.0,11.0,9.0,15.0,4.0,,,,90.0,50.0,6.0,15.0,0.0177,0.0,0.0312099,1,,,,3.0,1.0,6.0,1.0,,,,,2.0,,2.0,,,6.0,,1.0,,,,,,1.0,,,,,,,,,,,,
10408349,away,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,,848926,EUR,858643200,M,5,5,False,45.0,32.0,8.0,5.0,21.0,25.0,13.0,25.0,11.0,,,,90.0,71.0,7.7,21.0,0.0195,0.0,0.239031,1,,,,5.0,1.0,6.0,8.0,3.0,3.0,1.0,1.0,,1.0,3.0,,,,,1.0,,,2.0,,3.0,3.0,True,2.0,3.0,1.0,1.0,,,1.0,2.0,,,
10408349,away,Almería,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,,988351,EUR,975283200,M,23,23,False,43.0,32.0,11.0,4.0,23.0,26.0,9.0,17.0,5.0,,,,90.0,63.0,7.1,15.0,0.0,0.0,0.00632885,0,,,,,1.0,2.0,8.0,6.0,2.0,1.0,,2.0,,1.0,,,,,,,,4.0,,1.0,1.0,,,,,,,,,1.0,,,
10408349,away,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183,159,M,,789886,EUR,757468800,M,3,3,False,36.0,28.0,2.0,,16.0,19.0,12.0,17.0,6.0,,,,84.0,52.0,6.7,12.0,0.0293,0.1146,0.100356,1,,,,,,3.0,2.0,,4.0,2.0,,2.0,,1.0,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,
10408349,away,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181,560,M,,252857,EUR,714787200,F,12,12,False,27.0,20.0,1.0,1.0,9.0,10.0,11.0,17.0,4.0,,,,76.0,46.0,6.9,13.0,0.1308,0.0,0.034178,4,,,,,1.0,2.0,5.0,2.0,5.0,1.0,,,,2.0,,,,,2.0,,2.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,
10408349,away,Almería,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,el_bilal_9,982615,EUR,1002067200,F,9,9,False,18.0,14.0,,,8.0,9.0,6.0,9.0,5.0,,,,76.0,27.0,6.7,8.0,0.0536,0.0,0.0871826,1,,,,,1.0,7.0,1.0,,2.0,1.0,4.0,2.0,,,,,,,,,1.0,,,,1.0,,,2.0,,,,1.0,1.0,,,,
10408349,away,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,,909966,EUR,983232000,F,7,7,False,12.0,10.0,,,4.0,6.0,6.0,7.0,4.0,,,,66.0,23.0,6.1,5.0,0.8639,0.0,0.0290375,2,,,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,1.0
10408349,away,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,,848080,EUR,919641600,M,17,17,True,22.0,16.0,3.0,,6.0,7.0,10.0,16.0,3.0,,,,24.0,31.0,6.5,8.0,0.0,0.0,0.0066492,0,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10408349,away,Almería,Francisco Portillo,francisco-portillo,F. Portillo,M,20,169,93,M,,106288,EUR,645235200,M,8,8,True,15.0,11.0,1.0,,4.0,5.0,7.0,10.0,3.0,,,,24.0,19.0,7.3,5.0,0.138,0.3764,0.0153811,1,,,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
