match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_ownGoals,captain,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAShot,stat_challengeLost,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside
10411696,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,,186845,EUR,794534400,M,5,5,True,11.0,10.0,,,5.0,5.0,5.0,6.0,1.0,1.0,,,,,33.0,14.0,6.7,1.0,0.1203,0.2565,0.00106656,1,,,,,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,
10411696,home,Empoli,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,,43905,EUR,555206400,F,19,19,True,2.0,1.0,,,,1.0,1.0,2.0,,,,,,,33.0,4.0,6.5,2.0,0.0,0.0,0.00107973,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10411696,home,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177,665,M,,227082,EUR,813024000,D,30,30,True,23.0,19.0,2.0,1.0,15.0,16.0,4.0,7.0,,1.0,,,,,22.0,30.0,6.8,4.0,0.0,0.0,0.00214716,0,,,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
10411696,home,Empoli,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186,3803,M,MarkoPjaca,190435,EUR,799718400,F,14,14,True,10.0,8.0,,,1.0,2.0,7.0,8.0,,2.0,,,,,14.0,19.0,7.4,4.0,0.0,0.0,0.0215963,0,,,,,,7.0,6.0,,,,,,,,,,,,,,6.0,2.0,1.0,,,,,,,,,
10411696,home,Empoli,Emanuel Vignato,emanuel-vignato,E. Vignato,F,25,175,267,M,,862373,EUR,967075200,F,55,55,True,6.0,5.0,,,2.0,3.0,4.0,4.0,,,,,,,13.0,11.0,6.9,3.0,0.0,0.0,0.206282,0,,Emanuel,Vignato,1.0,1.0,3.0,,2.0,,1.0,1.0,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,
10411696,home,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,home,Empoli,Samir Ujkani,samir-ujkani,S. Ujkani,G,,186,72,,,27991,EUR,584064000,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,,905264,EUR,970012800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,home,Empoli,Lorenzo Tonelli,lorenzo-tonelli,L. Tonelli,D,,183,56,M,,24818,EUR,632534400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,home,Empoli,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,,1001828,EUR,1023840000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,home,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,,886243,EUR,954892800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,home,Empoli,Duccio Degli Innocenti,duccio-degli-innocenti,D. D. Innocenti,M,6,180,80,M,,1015856,EUR,1051488000,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,,592794,EUR,858988800,G,1,1,False,18.0,15.0,11.0,8.0,12.0,13.0,3.0,5.0,2.0,6.0,,1.0,2.0,2.0,90.0,24.0,7.5,3.0,0.0,0.0,0.00029841,0,0.5248,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,dilorenzo22,153257,EUR,744422400,D,22,22,False,62.0,50.0,4.0,2.0,26.0,27.0,24.0,38.0,2.0,3.0,,,,,90.0,85.0,6.7,17.0,0.0,0.0,0.235896,0,,,,3.0,7.0,3.0,,1.0,,2.0,1.0,,,,True,1.0,,,,2.0,,,1.0,4.0,,,,,,,,
10411696,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,,332155,EUR,762048000,D,13,13,False,35.0,32.0,3.0,2.0,18.0,20.0,14.0,15.0,3.0,4.0,,,,,90.0,46.0,7.1,3.0,0.0,0.0,0.00405357,0,,,,,2.0,2.0,,2.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
10411696,away,Napoli,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15025,M,kiminjae3,896569,EUR,848016000,D,3,3,False,52.0,48.0,6.0,5.0,30.0,30.0,18.0,22.0,2.0,2.0,,,,,90.0,59.0,7.4,5.0,0.168,0.0,0.00809904,1,,,,,,3.0,,1.0,,,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,
10411696,away,Napoli,Mário Rui,mario-rui,M. Rui,D,,168,1034,M,,99546,EUR,675302400,D,6,6,False,69.0,61.0,17.0,11.0,24.0,27.0,39.0,50.0,,10.0,,,,,67.0,92.0,6.8,18.0,0.0,0.0,0.107859,0,,,,8.0,3.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,2.0,1.0,1.0,,2.0,,,,,,
10411696,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,anguiss_29,787941,EUR,816480000,M,99,99,False,53.0,50.0,1.0,1.0,15.0,15.0,35.0,39.0,1.0,5.0,,,,,89.0,74.0,6.4,14.0,0.0128,0.0,0.0621204,1,,,,1.0,12.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,,,2.0,1.0,1.0,,6.0,1.0,6.0,,,,,,,,,,
10411696,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,StanLobotka,150383,EUR,785721600,M,68,68,False,47.0,44.0,4.0,2.0,18.0,18.0,26.0,29.0,,6.0,,,,,90.0,58.0,7.0,6.0,0.0,0.0,0.0148209,0,,,,,3.0,5.0,,3.0,2.0,,,,1.0,,,2.0,,,,1.0,,2.0,2.0,,,,,,,,,
10411696,away,Napoli,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,20,20,False,50.0,42.0,3.0,2.0,7.0,7.0,37.0,48.0,,3.0,,,,,89.0,63.0,7.6,13.0,0.0,0.0,0.25115,0,,,,5.0,1.0,5.0,,1.0,,4.0,,,,,,1.0,,,,,,1.0,4.0,,,2.0,,,,,,
10411696,away,Napoli,Hirving Lozano,hirving-lozano,H. Lozano,F,11,175,6583,M,hirvinglozano,385320,EUR,807062400,F,11,11,False,26.0,22.0,2.0,2.0,4.0,5.0,18.0,27.0,,3.0,,,,,70.0,50.0,7.4,13.0,0.0431,0.0,0.0618256,1,,,,6.0,9.0,8.0,5.0,3.0,2.0,3.0,1.0,,3.0,,,2.0,1.0,1.0,,2.0,3.0,,1.0,2.0,,,,,1.0,,,
10411696,away,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,227771,M,Osimhen9,822471,EUR,914889600,F,9,9,False,9.0,8.0,1.0,1.0,,,8.0,9.0,,3.0,,,,,85.0,27.0,6.5,7.0,1.8968,2.291,0.00659709,7,,,,,5.0,2.0,5.0,,,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,3.0,,2.0,,,2.0,1.0,3.0
10411696,away,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,Kvaradona,889259,EUR,981936000,F,77,77,False,27.0,22.0,2.0,2.0,4.0,5.0,18.0,23.0,,,,,,,71.0,36.0,7.0,8.0,0.074,0.0951,0.0551978,4,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,,1.0
10411696,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,,805078,EUR,878256000,D,17,17,True,10.0,9.0,,,2.0,2.0,7.0,8.0,2.0,,,,,,20.0,19.0,6.5,3.0,0.0,0.0,0.0453646,0,,,,,2.0,,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,
10411696,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,,838232,EUR,938131200,M,7,7,True,14.0,14.0,,,2.0,2.0,12.0,13.0,,3.0,,,,,19.0,23.0,6.9,5.0,0.1009,0.0,0.385807,2,,,,1.0,5.0,2.0,3.0,,,2.0,,,,,,1.0,3.0,1.0,,,2.0,,,,,,1.0,,1.0,,,
10411696,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,simeonegiovanni,341143,EUR,804902400,F,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,,,,12.0,6.0,7.0,2.0,0.1333,0.56,0.00722043,2,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,
10411696,away,Napoli,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,,902019,EUR,957484800,M,70,70,True,2.0,1.0,,,,,1.0,2.0,,2.0,,,,,1.0,5.0,,1.0,0.2138,0.435,0.00207523,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,
10411696,away,Napoli,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,,845486,EUR,851731200,M,91,91,True,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194,1254,M,,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Davide Marfella,marfella-davide,D. Marfella,G,12,182,85,M,,917248,EUR,937353600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,,109461,EUR,710899200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Diego Demme,diego-demme,D. Demme,M,6,170,333,M,,124318,EUR,690681600,M,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Karim Zedadka,karim-zedadka,K. Zedadka,M,7,182,578,M,,954036,EUR,960508800,M,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411696,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,,235672,EUR,744336000,F,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
