match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_accurateCross,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,captain,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAShot
12499472,home,FC Bayern München,Harry Kane,,,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,28.0,19.0,4.0,3.0,0.0,2.0,3.0,17.0,25.0,1.0,1.0,,,,,,90.0,42.0,6.6,13.0,0.231948,6,,HurriKane,,4.0,1.0,2.0,2.0,,,,1.0,,0.4346,,,1.0,,,,,,2.0,,1.0,4.0,0.9698,1.0,,,1.0,,,,
12499472,home,FC Bayern München,Raphaël Guerreiro,,,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,22,22,True,30.0,28.0,,,0.0,6.0,6.0,23.0,25.0,,1.0,,,,,,36.0,36.0,7.7,3.0,0.0797904,2,,raphaelguerreiro14,1.0,1.0,1.0,,,,,,,,0.1684,1.0,1.0,1.0,,,,,1.0,,1.0,,2.0,0.815,,,,,1.0,,,
12499472,home,FC Bayern München,Serge Gnabry,,,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,F,7,7,True,13.0,12.0,1.0,1.0,0.0,,,12.0,13.0,1.0,2.0,,,,,,27.0,19.0,7.7,1.0,0.199474,2,,sergegnabry,,1.0,2.0,,1.0,,,,,,0.315,1.0,,1.0,,,,,,,,,1.0,0.8054,2.0,2.0,,,1.0,1.0,,
12499472,home,FC Bayern München,Aleksandar Pavlović,,,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,1142251,EUR,1083542400,M,45,45,True,25.0,22.0,,,0.0,7.0,9.0,15.0,16.0,1.0,2.0,,,,,,27.0,28.0,6.7,4.0,0.0211886,0,,alekspavlovic_,1.0,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12499472,home,FC Bayern München,Kingsley Coman,,,kingsley-coman,K. Coman,M,21,178,32905,M,280441,EUR,834624000,F,11,11,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,,,,,,,9.0,8.0,6.5,1.0,0.00141983,0,,KingComan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12499472,home,FC Bayern München,Daniel Peretz,,,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499472,home,FC Bayern München,Sacha Boey,,,boey-sacha,S. Boey,D,93,178,14393,M,980418,EUR,968803200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,sacha_boey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499472,home,FC Bayern München,João Palhinha,,,joao-palhinha,J. Palhinha,M,6,189,16482,M,364612,EUR,805248000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499472,home,FC Bayern München,Gabriel Vidović,,,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499472,home,FC Bayern München,Jonah Kusi-Asare,,,jonah-kusi-asare,J. Kusi-Asare,F,18,196,3953,M,1503757,EUR,1183507200,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499472,away,Borussia Dortmund,Gregor Kobel,,,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,46.0,26.0,27.0,7.0,0.0,21.0,25.0,5.0,21.0,4.0,14.0,8.0,9.0,1.0,1.0,1.0,90.0,68.0,8.9,21.0,0.00221483,0,1.2889,gregorkobel,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12499472,away,Borussia Dortmund,Niklas Süle,,,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,30.0,28.0,1.0,,0.0,21.0,23.0,7.0,7.0,2.0,2.0,,,,,,81.0,39.0,6.5,2.0,0.00698113,1,,NiklasSule,,2.0,2.0,,,1.0,2.0,1.0,,,0.0068,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12499472,away,Borussia Dortmund,Emre Can,,,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,D,23,23,False,46.0,37.0,10.0,3.0,0.0,27.0,30.0,10.0,16.0,8.0,5.0,,,,,,90.0,64.0,6.8,9.0,0.00884004,0,,emrecan23,2.0,2.0,4.0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,True,,,,,
12499472,away,Borussia Dortmund,Waldemar Anton,,,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,3,3,False,55.0,45.0,6.0,2.0,0.0,26.0,32.0,19.0,23.0,9.0,4.0,,,,,,90.0,74.0,7.6,10.0,0.0090183,2,,,1.0,2.0,4.0,,,1.0,3.0,1.0,,,0.6271,,,1.0,1.0,2.0,,1.0,,,,,1.0,0.6208,,,,,1.0,,,
12499472,away,Borussia Dortmund,Salih Özcan,,,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,False,25.0,19.0,3.0,1.0,0.0,9.0,9.0,10.0,16.0,3.0,4.0,,,,,,71.0,39.0,6.6,8.0,0.039876,0,,,2.0,4.0,5.0,1.0,,,1.0,,1.0,1.0,,,,,,4.0,,2.0,,,,2.0,,,,,,,,,,
12499472,away,Borussia Dortmund,Julian Ryerson,,,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,M,26,26,False,16.0,12.0,2.0,,1.0,10.0,13.0,3.0,8.0,2.0,4.0,,,,,,90.0,38.0,6.9,13.0,0.304796,0,,,,5.0,4.0,1.0,,,1.0,,3.0,,,1.0,5.0,3.0,,,,,1.0,,1.0,,,,4.0,3.0,,,,,,
12499472,away,Borussia Dortmund,Pascal Groß,,,pascal-gross,P. Groß,M,30,181,4705,M,48480,EUR,676944000,M,13,13,False,50.0,41.0,4.0,2.0,0.0,27.0,28.0,15.0,29.0,,4.0,,,,,,90.0,68.0,6.7,15.0,0.0199525,2,,pascalgross65,1.0,4.0,1.0,,1.0,1.0,,,,1.0,0.086,1.0,7.0,2.0,4.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
12499472,away,Borussia Dortmund,Julian Brandt,,,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,10,10,False,24.0,15.0,1.0,1.0,0.0,7.0,12.0,8.0,12.0,,6.0,,,,,,71.0,35.0,6.5,14.0,0.0571424,1,,julianbrandt,1.0,5.0,5.0,1.0,1.0,,2.0,1.0,1.0,,0.0319,1.0,,,,,,2.0,,,,1.0,,,3.0,1.0,,,,,,
12499472,away,Borussia Dortmund,Daniel Svensson,,,daniel-svensson,D. Svensson,M,24,183,3298,M,1021272,EUR,1013472000,M,24,24,False,29.0,24.0,1.0,1.0,0.0,10.0,12.0,15.0,19.0,1.0,2.0,,,,,,90.0,45.0,7.1,7.0,0.0425468,1,,,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,,1.0,0.0226,1.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,
12499472,away,Borussia Dortmund,Serhou Guirassy,,,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,24.0,16.0,2.0,1.0,0.0,11.0,13.0,5.0,11.0,1.0,5.0,,,,,,90.0,38.0,6.9,13.0,0.00229002,1,,guirassy19off,5.0,3.0,7.0,1.0,,,1.0,1.0,4.0,,0.1653,,,2.0,,,,,,,,1.0,1.0,0.306,,,,,,1.0,,
12499472,away,Borussia Dortmund,Maximilian Beier,,,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,F,14,14,False,21.0,15.0,,,0.0,3.0,4.0,12.0,17.0,,,,,,,,81.0,30.0,7.7,8.0,0.0671156,2,,,,3.0,4.0,,,1.0,,,1.0,,0.6569,3.0,,2.0,,,,,,,,3.0,1.0,0.8038,2.0,1.0,,,1.0,,,
12499472,away,Borussia Dortmund,Carney Chukwuemeka,,,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10385,M,994556,EUR,1066608000,M,17,17,True,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,,2.0,,,,,,19.0,12.0,6.9,3.0,0.00328496,1,,chukwuemeka10,,2.0,2.0,,,1.0,1.0,1.0,,1.0,0.1558,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,
12499472,away,Borussia Dortmund,Felix Nmecha,,,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,8,8,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,,1.0,,,,,,19.0,6.0,6.3,2.0,0.0222779,0,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0
12499472,away,Borussia Dortmund,Ramy Bensebaini,,,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,9.0,4.0,6.7,1.0,7.29e-06,0,,rbens,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499472,away,Borussia Dortmund,Karim Adeyemi,,,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,True,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,,1.0,,,,,,9.0,3.0,6.5,1.0,0.00078255,0,,karim_adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499472,away,Borussia Dortmund,Alexander Meyer,,,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499472,away,Borussia Dortmund,Yan Couto,,,couto-yan,Y. Couto,D,2,169,7173,M,1002813,EUR,1023062400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,yan.couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499472,away,Borussia Dortmund,Giovanni Reyna,,,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,gioareyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499472,away,Borussia Dortmund,Jamie Gittens,,,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,jbgittens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499472,away,Borussia Dortmund,Julien Duranville,,,julien-duranville,J. Duranville,F,18,170,4601,M,1171540,EUR,1146787200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,julien.drnl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
