match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,player_sofascoreId,stat_shotOffTarget,stat_wonTackle,stat_goalAssist,stat_dispossessed,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,stat_clearanceOffLine
10408285,home,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,26.0,13.0,20.0,7.0,8.0,8.0,5.0,18.0,4.0,14.0,1.0,2.0,4.0,3.0,90.0,38.0,8.0,13.0,0.0,0.0,0.00236741,0,1.1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408285,home,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,34.0,23.0,1.0,1.0,11.0,13.0,14.0,28.0,2.0,7.0,,,,,90.0,54.0,7.1,18.0,0.0,0.0,0.250477,0,,7.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408285,home,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,,182,89,M,260097,EUR,608515200,D,23,23,False,54.0,50.0,10.0,6.0,28.0,28.0,22.0,27.0,5.0,3.0,,,,,90.0,69.0,7.0,10.0,0.0,0.0,0.119521,0,,1.0,,1.0,1.0,6.0,1.0,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
10408285,home,Cádiz,Jorge Meré,jorge-mere,J. Meré,D,3,182,166,M,355046,EUR,861235200,D,25,25,False,40.0,32.0,4.0,1.0,21.0,24.0,11.0,16.0,2.0,5.0,,,,,90.0,45.0,6.7,8.0,0.1101,0.2731,0.00338419,2,,,,2.0,2.0,3.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10408285,home,Cádiz,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,False,40.0,26.0,9.0,4.0,11.0,13.0,17.0,31.0,,15.0,,,,,90.0,63.0,7.4,21.0,0.0,0.0,0.170955,0,,4.0,2.0,,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,1.0,,,,True,1.0,1.0,1.0,2.0,,,,,,,,,,,,
10408285,home,Cádiz,Théo Bongonda,theo-bongonda,T. Bongonda,M,77,177,22829,M,344953,EUR,816825600,M,10,10,False,10.0,7.0,1.0,1.0,1.0,1.0,7.0,10.0,,6.0,,,,,76.0,33.0,7.1,10.0,0.3573,0.0,0.182385,2,,1.0,1.0,,1.0,6.0,10.0,6.0,3.0,3.0,,1.0,1.0,2.0,,,,,,3.0,4.0,,,theo_bongonda,2.0,2.0,,,,,,,
10408285,home,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,False,41.0,35.0,2.0,1.0,14.0,14.0,21.0,27.0,,8.0,,,,,90.0,55.0,8.0,9.0,0.3355,0.0,0.25224,1,,,,1.0,2.0,4.0,8.0,4.0,3.0,,,1.0,,1.0,1.0,,,1.0,2.0,3.0,1.0,,,,,3.0,1.0,1.0,,,,,
10408285,home,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,61.0,50.0,11.0,8.0,20.0,25.0,31.0,39.0,1.0,6.0,,,,,86.0,84.0,6.6,18.0,0.1962,0.0,0.0260642,3,,3.0,1.0,2.0,1.0,9.0,3.0,2.0,1.0,,,,2.0,2.0,,2.0,,,1.0,1.0,1.0,,,,1.0,,,2.0,,,,,
10408285,home,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,M,7,7,False,26.0,18.0,1.0,,5.0,5.0,13.0,21.0,,7.0,,,,,90.0,48.0,7.4,15.0,0.3788,0.7529,0.0236425,2,,,,2.0,3.0,9.0,9.0,1.0,,2.0,,1.0,2.0,2.0,1.0,,,,5.0,4.0,3.0,,,,1.0,2.0,,2.0,1.0,,,,
10408285,home,Cádiz,Anthony Lozano,anthony-lozano,A. Lozano,F,11,183,1489,M,169549,EUR,735696000,F,9,9,False,14.0,9.0,,,,,9.0,14.0,,5.0,,,,,63.0,24.0,6.5,10.0,0.0,0.0,0.10761,0,,,,4.0,1.0,10.0,4.0,2.0,1.0,1.0,,1.0,2.0,2.0,,,,,,1.0,3.0,,,,,1.0,,1.0,,,,,
10408285,home,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,False,19.0,14.0,1.0,1.0,3.0,4.0,11.0,17.0,,3.0,,,,,76.0,30.0,6.4,10.0,0.0,0.0,0.00756941,0,,2.0,,3.0,1.0,7.0,2.0,,,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,3.0,,,,,
10408285,home,Cádiz,Fede San Emeterio,fede-san-emeterio,F. S. E. Diaz,M,6,174,81,M,376382,EUR,858470400,M,24,24,True,9.0,6.0,2.0,,3.0,6.0,3.0,3.0,1.0,5.0,,,,,27.0,12.0,6.8,3.0,0.0,0.0,0.222043,0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
10408285,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,True,5.0,2.0,1.0,,2.0,5.0,,1.0,1.0,2.0,,,,,14.0,15.0,6.6,6.0,0.1212,0.0,1.024e-05,2,,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,2.0,,,,2.0,,,,,1.0,,,
