match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_wasFouled,stat_blockedScoringAttempt,stat_dispossessed,stat_goals,stat_shotOffTarget,player_sofascoreId,stat_bigChanceMissed,stat_goodHighClaim,stat_hitWoodwork,stat_lastManTackle,stat_accurateCross,stat_totalOffside
12450269,home,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,1,1,False,52.0,39.0,24.0,11.0,0.0,37.0,43.0,2.0,9.0,1.0,7.0,1.0,5.0,6.0,1.0,1.0,90.0,61.0,8.4,13.0,0.00037677,0,1.1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450269,home,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191,9015,M,1445625,EUR,1121212800,D,97,97,False,42.0,31.0,4.0,2.0,0.0,19.0,26.0,12.0,17.0,,3.0,,,,,,90.0,60.0,7.3,16.0,0.0105796,0,,,,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12450269,home,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,24,24,False,46.0,44.0,4.0,2.0,0.0,34.0,35.0,10.0,11.0,7.0,2.0,,,,,,90.0,56.0,7.2,2.0,0.00615892,0,,,,,2.0,5.0,,2.0,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12450269,home,Stade Rennais,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,5,5,False,70.0,58.0,8.0,4.0,0.0,39.0,43.0,19.0,28.0,4.0,5.0,,,,,,90.0,77.0,7.2,13.0,0.0148669,0,,,,1.0,2.0,4.0,,2.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
12450269,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,38.0,32.0,4.0,1.0,0.0,19.0,24.0,13.0,17.0,5.0,4.0,,,,,,90.0,67.0,7.4,11.0,0.0401613,1,,,,3.0,,2.0,1.0,2.0,1.0,1.0,,,,True,1.0,0.0567,0.1286,1.0,,,,,,,,,,,,,,,,,
12450269,home,Stade Rennais,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,6,6,False,39.0,37.0,5.0,4.0,1.0,16.0,17.0,21.0,22.0,2.0,4.0,,,,,,90.0,52.0,8.0,2.0,0.370594,0,,,,,3.0,4.0,,1.0,1.0,,,2.0,,,,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
12450269,home,Stade Rennais,Djaoui Cissé,djaoui-cisse,D. Cissé,M,6,188,1161,M,1445628,EUR,1075507200,M,38,38,False,44.0,38.0,5.0,3.0,0.0,20.0,24.0,18.0,20.0,1.0,8.0,1.0,,,,,84.0,55.0,7.0,7.0,0.0238578,1,,,,,,3.0,,2.0,2.0,1.0,,,,,,0.0287,,,,,,,,1.0,1.0,,,,,,,,,,
12450269,home,Stade Rennais,Ismael Koné,ismael-kone,I. Koné,M,90,188,2687,M,1134351,EUR,1023321600,M,90,90,False,27.0,23.0,3.0,2.0,0.0,7.0,8.0,16.0,19.0,1.0,5.0,,,,,,75.0,41.0,7.3,8.0,0.397984,0,,Ismael Koné,,,2.0,4.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,,,,
12450269,home,Stade Rennais,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,11,11,False,12.0,11.0,,,0.0,3.0,3.0,8.0,11.0,,3.0,,,,,,62.0,28.0,6.7,10.0,0.0362642,1,,,,2.0,6.0,3.0,,1.0,1.0,5.0,,3.0,,,,0.0281,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,
12450269,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,19.0,16.0,2.0,2.0,0.0,8.0,9.0,8.0,10.0,2.0,3.0,1.0,,,,,89.0,37.0,8.4,7.0,0.0186655,3,,,,,8.0,7.0,,1.0,1.0,2.0,1.0,3.0,1.0,,3.0,0.788,1.126,1.0,2.0,2.0,1.0,,,4.0,,1.0,2.0,,,,,,,,
12450269,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,F,10,10,False,32.0,26.0,6.0,4.0,1.0,9.0,9.0,17.0,27.0,2.0,4.0,,,,,,90.0,60.0,7.4,21.0,0.728472,2,,,,4.0,9.0,4.0,,,,2.0,1.0,1.0,,,,0.0537,,2.0,,4.0,2.0,1.0,,2.0,,5.0,,2.0,,,,,,,
12450269,home,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,True,9.0,8.0,,,0.0,2.0,2.0,6.0,8.0,3.0,,,,,,,28.0,17.0,6.9,4.0,0.103353,1,,,,1.0,,3.0,,1.0,,,,,2.0,,,0.0678,,,,,,,,,1.0,,,,,,,,,,
12450269,home,Stade Rennais,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,True,11.0,9.0,,,0.0,4.0,4.0,5.0,7.0,,2.0,,,,,,15.0,16.0,6.4,3.0,0.00298899,1,,,,,,1.0,1.0,1.0,,1.0,,,,,,0.2187,,,,,,,,,,,,1.0,sekofofana,1.0,,,,,
12450269,home,Stade Rennais,Jordan James,jordan-james,J. James,M,6,190,940,M,1136409,EUR,1083024000,M,17,17,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,13.0,4.0,7.0,,0.140259,0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12450269,home,Stade Rennais,Mohamed Kader Meite,mohamed-kader-meite,M. K. Meite,F,75,191,2028,M,1606642,EUR,1192060800,F,62,62,True,2.0,,,,0.0,,,,2.0,,,,,,,,1.0,4.0,,4.0,,0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
12450269,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450269,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chriswooh,,,,,,
12450269,home,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,Mahamadou Nagida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450269,home,Stade Rennais,Andrés Gómez,andres-gomez,A. Gómez,M,11,172,4058,M,1160386,EUR,1031788800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450269,home,Stade Rennais,Kyogo Furuhashi,furuhashi-kyogo,K. Furuhashi,F,9,170,4184,M,877766,EUR,790560000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyogo_Furuhashi,,,,,,
12450269,away,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,889590,EUR,938995200,G,1,1,False,25.0,21.0,5.0,2.0,0.0,21.0,24.0,,1.0,,7.0,,1.0,2.0,,,90.0,33.0,6.7,4.0,0.00012308,0,-0.7454,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcinbulka1,,1.0,,,,
12450269,away,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,1120615,EUR,1085529600,D,33,33,False,21.0,18.0,2.0,,0.0,13.0,14.0,5.0,7.0,1.0,2.0,,,,,,45.0,26.0,6.6,3.0,0.0072246,1,,,,,2.0,2.0,1.0,,,,1.0,,1.0,,,0.0461,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,
12450269,away,Nice,Moise Bombito,bombito-moise,M. Bombito,D,64,190,602,M,1469180,EUR,954374400,D,64,64,False,57.0,51.0,4.0,4.0,0.0,34.0,34.0,17.0,23.0,4.0,3.0,,,,,,90.0,66.0,6.9,7.0,0.00587701,0,,Moise Bombito,,,4.0,5.0,,1.0,1.0,,3.0,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,
12450269,away,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,D,26,26,False,55.0,44.0,9.0,6.0,0.0,23.0,26.0,22.0,30.0,2.0,5.0,,,,,,90.0,81.0,7.0,15.0,0.0335485,2,,,,1.0,2.0,6.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,,,0.0669,,,,1.0,1.0,,,,2.0,,,,,,,,,1.0,
12450269,away,Nice,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,92,92,False,51.0,38.0,2.0,,0.0,11.0,13.0,27.0,49.0,,9.0,,,,,,90.0,81.0,6.9,31.0,0.0573521,0,,,,11.0,2.0,2.0,3.0,2.0,,4.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
12450269,away,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,6,6,False,37.0,30.0,1.0,1.0,0.0,8.0,8.0,22.0,29.0,1.0,8.0,,,,,,90.0,55.0,7.1,16.0,0.240417,0,,,,,8.0,6.0,1.0,3.0,3.0,4.0,2.0,,1.0,,,,,1.0,2.0,1.0,,1.0,,2.0,,3.0,,,hicham_boudaoui,,,,,,3.0
12450269,away,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188,1208,M,804472,EUR,852595200,M,8,8,False,21.0,18.0,2.0,,0.0,10.0,11.0,8.0,10.0,,3.0,,,,,,62.0,25.0,6.7,4.0,0.0148502,1,,,,,2.0,1.0,1.0,1.0,1.0,,2.0,,,True,,0.0371,,1.0,,,,,,,,,,1.0,,,,,,,
12450269,away,Nice,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,250133,EUR,777168000,M,11,11,False,15.0,12.0,3.0,2.0,0.0,5.0,6.0,7.0,9.0,,3.0,,,,,,45.0,28.0,6.6,7.0,0.0184067,3,,,,,2.0,3.0,,2.0,1.0,3.0,1.0,,,,1.0,0.1495,0.0469,,,2.0,1.0,,,,,,,2.0,,1.0,,,,,
12450269,away,Nice,Ali Abdi,ali-abdi,A. Abdi,M,2,183,4213,M,919027,EUR,756345600,M,2,2,False,13.0,7.0,2.0,,0.0,2.0,3.0,6.0,12.0,2.0,4.0,,,,,,45.0,32.0,6.7,11.0,0.177901,1,,,,2.0,3.0,3.0,,,,,2.0,,2.0,,,0.0324,,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,
12450269,away,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,1153265,EUR,1102464000,F,19,19,False,24.0,19.0,1.0,,0.0,5.0,5.0,16.0,23.0,,4.0,,,,,,90.0,39.0,7.2,12.0,0.0594443,2,,Badredine Bouanani,,4.0,3.0,1.0,,,,2.0,1.0,,,,2.0,0.1759,0.2741,2.0,1.0,2.0,1.0,1.0,,,,1.0,,,bouanani,,,,,2.0,
12450269,away,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,29,29,False,12.0,6.0,1.0,,0.0,1.0,2.0,6.0,11.0,1.0,2.0,,,,,,62.0,24.0,6.4,12.0,0.166108,1,,,,1.0,7.0,1.0,,,,2.0,,3.0,,,1.0,0.4941,0.3044,1.0,,1.0,1.0,1.0,,,,4.0,,,,1.0,,,,1.0,1.0
12450269,away,Nice,Dante,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,True,40.0,38.0,1.0,1.0,0.0,23.0,23.0,15.0,17.0,3.0,3.0,,,,,,45.0,46.0,7.0,2.0,0.00484144,0,,,,,1.0,3.0,1.0,,,,,,3.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,
12450269,away,Nice,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,367056,EUR,852249600,F,7,7,True,8.0,7.0,,,0.0,4.0,4.0,3.0,5.0,,2.0,,,,,,37.0,15.0,6.8,5.0,0.00162006,2,,,,1.0,2.0,1.0,,1.0,,1.0,,,,,2.0,0.0572,0.4838,,,1.0,,,,,,1.0,,,jeremieboga,,,,,,
12450269,away,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,149730,EUR,767923200,F,24,24,True,11.0,9.0,,,0.0,5.0,5.0,4.0,6.0,,1.0,,,,,,45.0,14.0,6.5,3.0,0.00182477,0,,,,,2.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,3.0
12450269,away,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,M,10,10,True,12.0,10.0,2.0,2.0,0.0,3.0,3.0,7.0,10.0,,,,,,,,28.0,18.0,6.3,6.0,0.00932821,0,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,
12450269,away,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,1127313,EUR,1052006400,M,20,20,True,15.0,14.0,2.0,1.0,0.0,3.0,4.0,11.0,12.0,2.0,3.0,,,,,,28.0,19.0,6.5,2.0,0.0116622,0,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12450269,away,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1757,M,1063235,EUR,1074470400,F,25,25,True,9.0,7.0,,,0.0,3.0,3.0,4.0,7.0,,,,,,,,8.0,13.0,6.5,5.0,0.0220193,1,,,,1.0,1.0,,,,,1.0,,,,,,0.0125,,,,1.0,,,,,,,,1.0,,,,,,,
12450269,away,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
