match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_errorLeadToAShot,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_wonContest,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_penaltyMiss,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated
10411471,home,Napoli,Pierluigi Gollini,,,pierluigi-gollini,P. Gollini,G,95,194,1254,M,329175,EUR,795484800,G,95,95,False,34.0,26.0,18.0,10.0,25.0,25.0,1.0,9.0,1.0,7.0,1.0,2.0,3.0,1.0,1.0,90.0,44.0,7.6,8.0,0.0,0.0,0.00048139,0,0.4481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411471,home,Napoli,Giovanni Di Lorenzo,,,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,40.0,32.0,4.0,3.0,22.0,24.0,10.0,16.0,3.0,5.0,,,,,,90.0,59.0,7.2,12.0,0.0459,0.0569,0.0276968,1,,dilorenzo22,True,1.0,6.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10411471,home,Napoli,Leo Østigård,,,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,False,60.0,48.0,5.0,2.0,35.0,38.0,13.0,22.0,5.0,5.0,,,,,,90.0,70.0,7.2,12.0,0.0,0.0,0.0127271,0,,,,4.0,2.0,4.0,,,3.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
10411471,home,Napoli,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,15025,M,896569,EUR,848016000,D,3,3,False,53.0,48.0,6.0,4.0,40.0,41.0,8.0,12.0,7.0,5.0,,,,,,90.0,65.0,7.2,5.0,0.0,0.0,0.00268694,0,,kiminjae3,,4.0,4.0,4.0,,,,2.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,
10411471,home,Napoli,Mathías Olivera,,,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,False,37.0,30.0,8.0,3.0,14.0,17.0,16.0,20.0,,4.0,,,,,,90.0,62.0,6.8,11.0,0.0,0.0,0.0118525,0,,,,1.0,11.0,7.0,1.0,,,1.0,4.0,4.0,1.0,1.0,6.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10411471,home,Napoli,Frank Anguissa,,,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,52.0,44.0,1.0,,31.0,34.0,13.0,18.0,,8.0,,,,,,90.0,63.0,6.8,11.0,0.0991,0.0,0.19809,2,,anguiss_29,,1.0,3.0,4.0,,,,,2.0,2.0,,,,,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,
10411471,home,Napoli,Diego Demme,,,diego-demme,D. Demme,M,6,170,333,M,124318,EUR,690681600,M,4,4,False,24.0,22.0,4.0,2.0,17.0,18.0,5.0,6.0,,2.0,,,,,,45.0,28.0,6.5,4.0,0.0,0.0,0.00429977,0,,,,2.0,2.0,3.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10411471,home,Napoli,Eljif Elmas,,,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,7,7,False,23.0,21.0,1.0,1.0,13.0,14.0,8.0,9.0,,3.0,,,,,,84.0,34.0,6.7,6.0,0.0437,0.0,0.0391254,1,,,,,5.0,4.0,2.0,,1.0,,2.0,,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
10411471,home,Napoli,Hirving Lozano,,,hirving-lozano,H. Lozano,F,11,175,6583,M,385320,EUR,807062400,F,11,11,False,13.0,11.0,,,7.0,8.0,5.0,6.0,,1.0,,,,,,45.0,21.0,6.4,5.0,0.0,0.0,0.0461327,0,,hirvinglozano,,,6.0,3.0,2.0,,,,,,1.0,1.0,,,3.0,,,3.0,,,1.0,1.0,,,,,,,,,,
10411471,home,Napoli,Victor Osimhen,,,victor-osimhen,V. Osimhen,F,45,186,227771,M,822471,EUR,914889600,F,9,9,False,5.0,3.0,,,1.0,2.0,3.0,5.0,2.0,,,,,,,78.0,19.0,6.7,7.0,1.7103,1.9224,0.00253231,5,,Osimhen9,,,4.0,1.0,1.0,2.0,,,1.0,,2.0,,2.0,,,,3.0,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,
