match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_wasFouled,stat_bigChanceCreated,stat_bigChanceMissed,stat_keyPass,captain,stat_totalOffside,player_sofascoreId,stat_goals,stat_lastManTackle
13472782,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,17.0,13.0,6.0,2.0,0.0,13.0,15.0,2.0,5.0,3.0,4.0,90.0,25.0,7.7,5.0,0.0001578,0,0.5028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472782,home,Internacional,Braian Aguirre,braian-aguirre,B. Aguirre,D,35,174,797,M,1084963,EUR,964742400,D,35,35,False,61.0,52.0,3.0,3.0,0.0,21.0,21.0,40.0,6.0,,,90.0,87.0,7.2,16.0,0.0593076,1,,Brian Aguirre,,31.0,5.0,1.0,3.0,3.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,0.022,,,,,,,,,,,,,,
13472782,home,Internacional,Clayton Sampaio,clayton,C. Sampaio,D,20,187,354,M,1394242,EUR,954806400,D,20,20,False,39.0,34.0,3.0,1.0,0.0,25.0,26.0,13.0,2.0,,,45.0,41.0,6.7,5.0,0.00412496,0,,,,9.0,,,,2.0,1.0,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
13472782,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,4,4,False,89.0,82.0,11.0,6.0,0.0,45.0,45.0,44.0,8.0,,,90.0,101.0,7.2,8.0,0.0271552,0,,,,37.0,,,1.0,,2.0,1.0,1.0,,,7.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
13472782,home,Internacional,Victor Gabriel,victor-gabriel,V. Gabriel,D,41,185,831,M,1106487,EUR,1083110400,D,41,41,False,88.0,82.0,11.0,8.0,0.0,44.0,45.0,43.0,5.0,,,90.0,113.0,7.3,12.0,0.0286732,1,,Victor,Gabriel,38.0,2.0,,,4.0,4.0,8.0,1.0,1.0,,7.0,,,3.0,3.0,1.0,3.0,2.0,0.0102,1.0,1.0,1.0,0.0149,,,,,,,,,,
13472782,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,False,34.0,30.0,4.0,2.0,0.0,19.0,20.0,14.0,6.0,,,61.0,47.0,7.1,5.0,0.0188713,3,,,,11.0,,,,1.0,4.0,6.0,,1.0,1.0,1.0,,,3.0,2.0,,,3.0,0.1188,,,1.0,0.0716,1.0,2.0,,,,,,,,
13472782,home,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,False,84.0,78.0,6.0,4.0,0.0,32.0,32.0,52.0,9.0,,,90.0,97.0,6.8,8.0,0.0207912,0,,,,46.0,,,2.0,1.0,7.0,2.0,1.0,1.0,,3.0,,,,,,,3.0,,,,,,,1.0,,,,,,,,
13472782,home,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,21,21,False,23.0,16.0,,,0.0,,1.0,22.0,3.0,,,79.0,37.0,7.1,9.0,0.415909,3,,,,16.0,3.0,1.0,,1.0,3.0,5.0,2.0,,,1.0,,,1.0,,,,1.0,0.9398,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,,,,
13472782,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,58.0,49.0,1.0,1.0,0.0,10.0,12.0,46.0,5.0,,,90.0,79.0,8.4,17.0,0.558767,1,,,,39.0,4.0,2.0,1.0,,5.0,5.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,,3.0,,0.0258,1.0,1.0,,,,2.0,1.0,,6.0,True,,,,
13472782,home,Internacional,Johan Carbonero,carbonero-johan,J. Carbonero,F,7,170,2389,M,925125,EUR,932428800,M,7,7,False,37.0,31.0,2.0,1.0,0.0,3.0,3.0,34.0,3.0,,,71.0,55.0,6.7,14.0,0.0925964,3,,,,28.0,1.0,,,1.0,7.0,5.0,,6.0,2.0,,,,1.0,,,1.0,1.0,0.1173,,,,,1.0,3.0,,,3.0,,1.0,,,
