match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,captain,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_penaltyWon,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyFaced,stat_clearanceOffLine,stat_errorLeadToAShot,stat_penaltyConceded
14109739,home,Fenerbahçe,Jhon Durán,jhon-duran,J. Durán,F,10,185.0,33270,M,jaderduran9,974577,EUR,1071273600,F,10,10,False,11.0,9.0,,,0.0,4.0,5.0,5.0,6.0,,1.0,,,,,67.0,20.0,6.8,6.0,0.00439469,15.856321324242,3.0,-5.25,-0.63,,,0,,-0.25,0.02,0.15,,,2.0,3.0,,1.0,,,,,,,,3.0,1.0,,,,,,,1.0,,1.0,2.0,,,,,,,,,1.0,1.0,,,,,
14109739,home,Fenerbahçe,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176.0,1693,M,,1085938,EUR,976406400,D,22,22,True,17.0,13.0,3.0,2.0,0.0,9.0,11.0,4.0,6.0,1.0,2.0,,,,,35.0,35.0,7.0,7.0,0.0035242,38.249955908538,6.0,1.47,6.825,,,0,,0.0,0.06,0.49,,,2.0,1.0,1.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14109739,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183.0,3147,M,,952600,EUR,917308800,M,5,5,True,17.0,17.0,1.0,1.0,0.0,14.0,14.0,3.0,3.0,,,,,,,23.0,21.0,6.7,,0.00243391,13.829447846719,3.0,-8.925,-1.26,,,0,,-0.02,0.01,-0.04,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14109739,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174.0,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,True,10.0,7.0,1.0,,0.0,4.0,5.0,3.0,5.0,,1.0,,,,,23.0,13.0,6.7,4.0,0.00222696,18.912463601049,3.0,6.93,8.085,,,0,,-0.05,0.0,,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14109739,home,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179.0,1215,M,,997165,EUR,1045612800,M,28,28,True,10.0,10.0,,,0.0,7.0,7.0,3.0,3.0,,,,,,,12.0,14.0,6.8,,0.00278866,9.5918520109518,1.0,6.405,6.405,,1.0,0,,0.07,0.01,0.22,,,1.0,2.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14109739,home,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183.0,3374,M,,999396,EUR,972604800,F,70,70,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,12.0,7.0,6.5,3.0,0.000348,13.758614732828,2.0,6.72,9.66,,,1,,-0.06,0.31,0.0,,1.0,,,,,,,1.0,,,,,2.0,,0.0543,,10.218504000097,1.0,-0.53,,,,,,,,,,,,,,,,,,,,
14109739,home,Fenerbahçe,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193.0,862,M,,913985,EUR,852681600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109739,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193.0,1983,M,,594618,EUR,891216000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109739,home,Fenerbahçe,Yiğit Efe Demir,yigit-efe-demir,Y. E. Demir,D,14,194.0,1161,M,,1133200,EUR,1091404800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109739,home,Fenerbahçe,Kamil Efe Üregen,kamil-efe-uregen,K. E. Üregen,D,67,194.0,369,M,,2325510,EUR,1207699200,D,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamil Efe Üregen,,,,,,,,,,,,,,
14109739,home,Fenerbahçe,Haydar Karataş,haydar-karatas,H. Karataş,F,17,,215,M,,1823934,EUR,1173744000,M,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haydar Karataş,,,,,,,,,,,,,,
14109739,away,Konyaspor,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,,807289,EUR,821750400,G,13,13,False,27.0,18.0,12.0,3.0,0.0,17.0,17.0,1.0,10.0,2.0,7.0,4.0,4.0,1.0,1.0,90.0,36.0,6.1,9.0,0.00119001,44.54521889717,7.0,15.855,9.24,1.134,,0,-1.242,0.05,-0.04,-0.71,0.46,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,
14109739,away,Konyaspor,Yhoan Andzouana,yhoan-andzouana,Y. Andzouana,D,23,179.0,261,M,,605548,EUR,850435200,D,23,23,False,34.0,31.0,1.0,1.0,0.0,16.0,16.0,15.0,18.0,,7.0,,,,,90.0,55.0,6.0,6.0,0.217033,75.458532206805,8.0,41.58,22.365,,,2,,0.27,0.1,-0.67,,3.0,3.0,4.0,,3.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0368,0.0621,44.767668152677,2.0,-0.17,,1.0,,,,,,,2.0,1.0,,,,,,,,,,
14109739,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184.0,99,M,,904303,EUR,923616000,D,5,5,False,54.0,48.0,6.0,3.0,0.0,34.0,36.0,14.0,18.0,1.0,7.0,,,,,90.0,64.0,6.1,7.0,0.0136891,59.588029330745,7.0,24.675,16.59,,,1,,0.2,0.06,-0.73,,,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,2.0,0.0709,,,,-0.39,,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0
14109739,away,Konyaspor,Josip Ćalušić,josip-calusic,J. Ćalušić,D,15,184.0,78,M,,172331,EUR,750297600,D,15,15,False,46.0,43.0,4.0,2.0,0.0,28.0,28.0,15.0,18.0,2.0,3.0,,,,,90.0,57.0,5.5,5.0,0.0058973,34.448469713009,5.0,5.46,10.29,,,0,,0.14,-0.05,-0.79,,,5.0,1.0,,1.0,,,,,2.0,,,1.0,,,,,,,,1.0,,3.0,,,,3.0,,1.0,,,,,,,,,2.0,
14109739,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179.0,254,M,,224112,EUR,638928000,D,12,12,False,31.0,25.0,5.0,1.0,0.0,12.0,13.0,13.0,18.0,2.0,1.0,,,,,85.0,54.0,6.2,11.0,0.0631375,51.110324790557,5.0,48.825,17.64,,,1,,0.05,0.06,-0.43,,6.0,,3.0,,,,,1.0,,3.0,2.0,2.0,1.0,,0.0193,,,,-0.01,True,1.0,,,,,,,2.0,,,,,,,,,,,
14109739,away,Konyaspor,Jo Jin-ho,jin-ho-jo,J. Jo,M,21,172.0,550,M,,1019710,EUR,1057795200,M,21,21,False,20.0,16.0,1.0,1.0,0.0,5.0,8.0,11.0,12.0,,,,,,,45.0,22.0,6.0,4.0,0.013678,18.447932557085,2.0,8.61,7.875,,,0,,0.03,0.02,-0.23,,,4.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,
14109739,away,Konyaspor,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180.0,3687,M,,927649,EUR,938995200,M,40,40,False,30.0,23.0,2.0,1.0,0.0,6.0,8.0,17.0,22.0,,6.0,,,,,90.0,72.0,6.3,20.0,0.101191,176.14291065413,13.0,100.695,38.955,,2.0,4,,-0.03,0.09,-0.18,,,10.0,9.0,2.0,9.0,3.0,1.0,2.0,,1.0,2.0,2.0,5.0,1.0,0.2354,0.0918,101.77069733889,3.0,-0.11,,,1.0,,4.0,,,1.0,,,,,,,,,,,,
14109739,away,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175.0,134,M,,998462,EUR,963792000,M,77,77,False,37.0,32.0,,,0.0,14.0,16.0,18.0,21.0,,5.0,,,,,89.0,48.0,6.4,8.0,0.246547,131.35108082646,11.0,75.705,24.99,,2.0,2,,-0.04,-0.2,-0.29,,1.0,4.0,6.0,1.0,3.0,2.0,1.0,1.0,,,3.0,2.0,,,0.1012,0.0797,63.885856224865,3.0,-0.36,,,,,1.0,,,,,2.0,,,,,,,,,,
14109739,away,Konyaspor,Morten Bjørlo,morten-bjorlo,M. Bjorlo,M,42,176.0,156,M,,921358,EUR,812764800,M,42,42,False,45.0,44.0,1.0,1.0,0.0,25.0,25.0,19.0,20.0,1.0,4.0,,,,,90.0,61.0,6.7,4.0,0.0243426,66.645005576684,9.0,27.3,17.745,,,1,,0.02,0.11,-0.1,,,7.0,8.0,2.0,1.0,,,,,,5.0,2.0,,2.0,0.0396,,,,-0.28,,,1.0,,3.0,,,1.0,,1.0,,,,,,,,,,
14109739,away,Konyaspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172.0,1009,M,,355024,EUR,804643200,M,10,10,False,43.0,39.0,2.0,1.0,0.0,14.0,15.0,25.0,28.0,,4.0,,,,,89.0,63.0,6.4,9.0,0.096885,80.592246582744,14.0,16.8,10.92,,4.0,3,,-0.11,0.1,-0.29,,2.0,4.0,5.0,,4.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,0.1915,0.1183,,,0.02,,,,,3.0,,,,1.0,1.0,,,,,,,,,,
14109739,away,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191.0,738,M,,284767,EUR,741225600,F,22,22,False,14.0,11.0,,,0.0,4.0,4.0,7.0,10.0,2.0,,,,,,84.0,21.0,6.5,4.0,0.375758,,,,,,2.0,1,,-0.09,,0.16,,,3.0,3.0,1.0,,,1.0,,,,,,,,0.2161,0.3461,,,-0.22,,2.0,,,1.0,,,2.0,,,,,,,,,,,,
14109739,away,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173.0,205,M,,1015939,EUR,850953600,F,8,8,True,20.0,16.0,2.0,1.0,0.0,5.0,6.0,11.0,14.0,,1.0,,,,,45.0,31.0,6.3,9.0,0.0879736,80.50169030748,9.0,27.195,26.355,,,2,,-0.08,0.02,-0.07,,2.0,5.0,2.0,,3.0,,,1.0,,,,,1.0,1.0,0.0581,,26.372188551578,1.0,-0.1,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,
14109739,away,Konyaspor,Melih Bostan,melih-bostan,M. Bostan,F,91,173.0,184,M,,1133195,EUR,1081382400,F,17,17,True,1.0,,,,0.0,,,,1.0,,,,,,,9.0,2.0,6.4,1.0,,,,,,,1.0,0,,-0.06,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109739,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180.0,51,M,,796555,EUR,820454400,D,3,3,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,,,8.0,3.0,6.3,1.0,2.415e-05,3.408005281686,1.0,-2.73,-2.73,,,0,,-0.01,-0.02,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109739,away,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194.0,134,M,,310068,EUR,743472000,M,16,16,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,2.0,,,,,1.0,3.0,,1.0,4.38e-06,,,,,,,0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14109739,away,Konyaspor,Kaan Akyazı,akyazi-kaan,K. Akyazı,F,70,182.0,101,M,,1476229,EUR,1125100800,F,70,70,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109739,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194.0,250,M,,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,,,
14109739,away,Konyaspor,Muzaffer Utku Eriş,muzaffer-utku-eris,M. U. Eriş,D,37,186.0,38,M,,1981253,EUR,1153267200,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109739,away,Konyaspor,Marius Ștefănescu,marius-stefanescu,M. Ștefănescu,M,15,168.0,495,M,,988637,EUR,903398400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109739,away,Konyaspor,Ismail Esat Buga,esat-buga-ismail,I. E. Buga,M,30,188.0,21,M,,2166295,EUR,1154995200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109739,away,Konyaspor,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172.0,136,M,,980612,EUR,1020038400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
