match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_dispossessed,stat_challengeLost,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_bigChanceMissed,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
12530840,home,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,26.0,20.0,11.0,5.0,0.0,17.0,18.0,3.0,8.0,4.0,1.0,1.0,1.0,90.0,31.0,6.9,6.0,0.00049045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530840,home,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,29.0,19.0,9.0,4.0,1.0,6.0,9.0,15.0,23.0,3.0,,,,68.0,49.0,7.4,12.0,0.137677,1,True,3.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0313,3.0,,,,,,,,,,,,,,,,,,,,,,
12530840,home,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,43.0,41.0,7.0,5.0,0.0,27.0,29.0,14.0,14.0,1.0,,,,90.0,52.0,7.2,2.0,0.00451932,0,,,,,1.0,,,5.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12530840,home,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,53.0,44.0,11.0,4.0,0.0,33.0,36.0,11.0,17.0,6.0,,,,90.0,70.0,8.3,10.0,0.00332508,1,,,,2.0,,5.0,,7.0,,3.0,2.0,,0.0728,,,1.0,1.0,2.0,1.0,0.4602,,,,,,,,,,,,,,,,
12530840,home,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,D,16,16,False,38.0,29.0,3.0,1.0,0.0,17.0,20.0,13.0,20.0,2.0,,,,78.0,53.0,7.0,12.0,0.134983,0,,2.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12530840,home,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,36.0,32.0,5.0,4.0,0.0,21.0,22.0,11.0,14.0,7.0,,,,90.0,48.0,6.6,6.0,0.00442751,1,,,,,7.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0124,,2.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,
12530840,home,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,36.0,34.0,3.0,2.0,0.0,7.0,7.0,27.0,29.0,5.0,,,,67.0,44.0,6.8,5.0,0.0282678,3,,,,,3.0,,1.0,,,,,1.0,0.0705,,,1.0,,,1.0,0.0341,2.0,,,1.0,,,,,,,,,,,,
12530840,home,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,31.0,25.0,4.0,4.0,1.0,9.0,12.0,16.0,21.0,8.0,,,,90.0,48.0,8.0,8.0,0.928849,0,,2.0,,,2.0,5.0,,,2.0,3.0,1.0,2.0,,3.0,,,,,,,,1.0,,,2.0,2.0,2.0,,,,,,,,,
12530840,home,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,34.0,25.0,4.0,2.0,1.0,11.0,16.0,14.0,19.0,4.0,,,,85.0,49.0,7.7,12.0,0.189001,3,,1.0,,2.0,4.0,7.0,2.0,,,2.0,,1.0,0.5564,2.0,1.0,1.0,,,1.0,0.4812,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,
12530840,home,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,M,14,14,False,33.0,27.0,,,0.0,7.0,9.0,20.0,25.0,3.0,,,,78.0,49.0,6.6,10.0,0.316656,2,,1.0,,,4.0,4.0,2.0,2.0,,,,2.0,1.6723,3.0,,,,,1.0,,,1.0,,,,3.0,,3.0,1.0,1.0,2.0,,,,,
