match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_goalAssist,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,player_firstName,player_lastName,stat_totalCross,stat_unsuccessfulTouch,stat_goals,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_outfielderBlock,stat_penaltyWon
10433933,home,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,147745,EUR,749520000,F,23,23,False,20.0,15.0,1.0,1.0,6.0,8.0,9.0,13.0,4.0,9.0,2.0,,,,,83.0,34.0,7.7,11.0,2,mbatshuayi,,,3.0,,5.0,3.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,3.0,1.0,,,,,,2.0,,,
10433933,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,952600,EUR,917308800,M,80,80,True,18.0,15.0,5.0,3.0,7.0,8.0,8.0,10.0,,,5.0,,,,,18.0,22.0,6.6,4.0,0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
10433933,home,Fenerbahçe,Joshua King,joshua-king,J. King,F,7,180,2230,M,100621,EUR,695433600,F,15,15,True,6.0,5.0,,,,,5.0,6.0,1.0,1.0,,,,,,18.0,7.0,6.6,1.0,1,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
10433933,home,Fenerbahçe,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,27,27,True,7.0,6.0,,,3.0,3.0,3.0,4.0,,,2.0,,,,,8.0,9.0,6.4,3.0,0,,,,1.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,
10433933,home,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,99,169,2594,M,826258,EUR,869702400,M,99,99,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,14.0,4.0,6.3,1.0,1,,,1.0,4.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10433933,home,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,856849,EUR,777254400,M,8,8,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433933,home,Fenerbahçe,Osman Ertuğrul Çetin,osman-ertugrul-cetin,O. E. Çetin,G,34,188,500,M,1023481,EUR,1050883200,G,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433933,home,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,1048324,EUR,988243200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Jayden Oosterwolde,,,,,,,,,,,,,
10433933,home,Fenerbahçe,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,243181,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433933,home,Fenerbahçe,João Pedro Galvão,joao-pedro-galvao,João Pedro Galvão,F,9,184,2071,M,123208,EUR,700099200,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433933,home,Fenerbahçe,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433933,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,27.0,13.0,21.0,7.0,9.0,10.0,4.0,17.0,,,5.0,,5.0,,5.0,90.0,37.0,7.0,14.0,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,
10433933,away,Trabzonspor,Marc Bartra,marc-bartra,M. Bartra,D,5,183,1897,M,99519,EUR,663897600,D,3,3,False,46.0,35.0,10.0,3.0,19.0,21.0,16.0,25.0,4.0,9.0,8.0,,,,,90.0,58.0,6.6,11.0,0,,,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,1.0,,1.0,,,3.0,2.0,,,,,,,,,,,,,,
10433933,away,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,False,42.0,36.0,7.0,5.0,26.0,27.0,10.0,15.0,3.0,7.0,6.0,,,,,90.0,59.0,6.9,6.0,0,,,3.0,4.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,8.0,1.0,,,,,,,,,,,,,1.0,
10433933,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,45.0,35.0,4.0,,19.0,24.0,16.0,22.0,1.0,7.0,8.0,,,,,90.0,60.0,6.2,15.0,0,,,1.0,5.0,,5.0,3.0,2.0,2.0,,1.0,1.0,,,,,2.0,,,1.0,,,,1.0,,,,,,,
10433933,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,31.0,22.0,4.0,3.0,11.0,12.0,12.0,22.0,,6.0,2.0,,,,,72.0,60.0,6.9,17.0,0,,,1.0,5.0,1.0,5.0,4.0,2.0,2.0,,,1.0,1.0,,,,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,
10433933,away,Trabzonspor,Marek Hamšík,marek-hamsik,M. Hamšík,M,17,183,1354,,25985,EUR,554342400,M,17,17,False,51.0,44.0,8.0,7.0,24.0,25.0,20.0,26.0,,,1.0,,,,,62.0,58.0,6.4,10.0,1,,,,5.0,2.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,2.0,,1.0,,,,,
10433933,away,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,456,M,846087,EUR,950227200,M,34,34,False,34.0,30.0,3.0,2.0,17.0,18.0,13.0,16.0,,4.0,3.0,,,,,62.0,46.0,6.4,8.0,0,,,2.0,7.0,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,,2.0,,,1.0,,,,,,,
10433933,away,Trabzonspor,Manolis Siopis,manolis-siopis,M. Siopis,M,6,168,971,M,136675,EUR,768873600,M,6,6,False,34.0,26.0,6.0,4.0,11.0,13.0,15.0,21.0,1.0,5.0,4.0,,,,,90.0,43.0,6.2,9.0,0,,,1.0,7.0,4.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10433933,away,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180,369,M,44848,EUR,667094400,M,19,19,False,42.0,36.0,2.0,1.0,16.0,18.0,20.0,25.0,2.0,2.0,6.0,,,,,90.0,64.0,6.3,12.0,1,,,1.0,6.0,2.0,,,,,,,2.0,1.0,,,2.0,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,
10433933,away,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,False,9.0,6.0,,,2.0,2.0,4.0,7.0,1.0,2.0,,,,,,62.0,12.0,6.4,4.0,0,,,4.0,7.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,2.0,,,
10433933,away,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,F,10,10,False,19.0,15.0,1.0,,5.0,7.0,10.0,12.0,,2.0,4.0,,,,,62.0,26.0,6.5,6.0,0,,,1.0,4.0,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,
10433933,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,29,29,True,16.0,13.0,1.0,1.0,3.0,4.0,11.0,16.0,,1.0,1.0,,,,,28.0,23.0,6.5,6.0,0,,,,4.0,1.0,1.0,1.0,,,,,3.0,,,,,,,,4.0,,,1.0,,,,,,,,
10433933,away,Trabzonspor,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1198,M,326343,EUR,811987200,M,25,25,True,8.0,8.0,,,3.0,3.0,5.0,5.0,,,2.0,,,,,28.0,14.0,6.4,4.0,1,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,3.0,,,1.0,,,,,,,
10433933,away,Trabzonspor,Mahmoud Trézéguet,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,295361,EUR,780969600,M,27,27,True,9.0,5.0,1.0,1.0,2.0,2.0,3.0,7.0,,4.0,3.0,,,,,28.0,23.0,7.6,9.0,3,mahmoudtrezeguet,,1.0,5.0,1.0,5.0,2.0,1.0,,,1.0,,,3.0,,1.0,,,,,2.0,1.0,,,,,,,,,1.0
10433933,away,Trabzonspor,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1052,M,805245,EUR,839980800,F,30,30,True,5.0,4.0,,,2.0,3.0,2.0,3.0,,,1.0,,,,,28.0,8.0,6.2,3.0,1,,,2.0,2.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,
10433933,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,72,72,True,8.0,5.0,,,1.0,2.0,4.0,6.0,,2.0,2.0,,,,,18.0,14.0,6.7,5.0,1,,,1.0,2.0,,,,2.0,2.0,,,1.0,,,,,,Arif Bosluk,,,1.0,,,,,1.0,,,,,
10433933,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433933,away,Trabzonspor,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188,271,M,1101279,EUR,1061510400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433933,away,Trabzonspor,Serkan Asan,serkan-asan,S. Asan,D,61,170,62,M,952726,EUR,925257600,D,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433933,away,Trabzonspor,Mountassir Lahtimi,mountassir-lahtimi,M. Elhtemy,M,21,180,708,M,1013427,EUR,986083200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433933,away,Trabzonspor,Lazar Marković,lazar-markovic,L. Marković,M,50,175,330,M,98461,EUR,762566400,M,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
