match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot
13349043,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198.0,265,M,94835,EUR,648432000,G,1,1,False,26.0,13.0,16.0,4.0,0.0,11.0,15.0,2.0,11.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,90.0,36.0,7.2,13.0,0.0011767,0,0.6966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13349043,home,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174.0,343,M,946506,EUR,990835200,D,28,28,False,40.0,34.0,3.0,2.0,0.0,22.0,23.0,12.0,17.0,,1.0,,,3.0,3.0,,,,,,90.0,54.0,6.9,8.0,0.0107142,1,,,,1.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0281,,,,,,,,,,,,,,,,,,
13349043,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186.0,104,M,1091627,EUR,1036540800,D,38,38,False,64.0,57.0,8.0,3.0,0.0,34.0,36.0,23.0,28.0,1.0,2.0,,,4.0,4.0,,,,,,90.0,74.0,7.3,8.0,0.00811244,1,,Max Bruns,,1.0,3.0,,1.0,1.0,,2.0,0.0138,2.0,,,,,,,,,,,,,,,,,
13349043,home,FC Twente,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193.0,475,M,965263,EUR,955324800,D,3,3,False,63.0,55.0,5.0,2.0,1.0,33.0,37.0,22.0,26.0,4.0,6.0,,,7.0,7.0,,,,,,90.0,78.0,7.9,8.0,0.0159185,3,,,,1.0,1.0,,2.0,2.0,2.0,,0.4735,1.0,1.0,2.0,1.0,0.1394,1.0,,,,,,,,,,,,
13349043,home,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180.0,146,M,339879,EUR,777081600,D,5,5,False,40.0,32.0,7.0,2.0,0.0,16.0,18.0,17.0,25.0,,2.0,,,1.0,3.0,,,,,,90.0,65.0,9.0,15.0,0.0393885,2,,,,,2.0,1.0,,2.0,2.0,1.0,0.6374,,,,2.0,1.9208,1.0,3.0,1.0,2.0,1.0,,,,,,,,
13349043,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189.0,423,M,798181,EUR,865209600,M,18,18,False,39.0,35.0,2.0,1.0,0.0,20.0,21.0,16.0,19.0,1.0,2.0,,,,2.0,,,,,,62.0,43.0,7.0,5.0,0.140128,0,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,
13349043,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168.0,329,M,825731,EUR,928108800,M,23,23,False,47.0,41.0,4.0,1.0,0.0,20.0,23.0,24.0,30.0,,2.0,,,1.0,1.0,,,,,,89.0,62.0,7.3,9.0,0.094308,0,,,,,3.0,,,2.0,1.0,3.0,,,,,,,3.0,6.0,3.0,,2.0,,,True,,,,,
13349043,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179.0,509,M,1048430,EUR,996019200,M,11,11,False,15.0,12.0,1.0,,0.0,5.0,5.0,8.0,12.0,,6.0,,,1.0,3.0,,,,,,67.0,31.0,7.1,7.0,0.307831,1,,,,1.0,6.0,4.0,,5.0,2.0,,0.0502,1.0,1.0,,,,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,
13349043,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173.0,3417,M,944467,EUR,1005523200,M,14,14,False,15.0,10.0,1.0,,0.0,4.0,4.0,6.0,11.0,,2.0,,,1.0,1.0,,,,,,68.0,22.0,6.4,7.0,0.0145951,0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,
13349043,home,FC Twente,Taylor Booth,taylor-booth,T. Booth,M,8,173.0,530,M,906024,EUR,991267200,M,8,8,False,13.0,10.0,1.0,,0.0,2.0,3.0,8.0,13.0,,5.0,2.0,2.0,,3.0,,,,,,62.0,27.0,7.1,11.0,0.00743211,1,,,,1.0,4.0,,1.0,1.0,,1.0,0.0235,,1.0,,,,1.0,3.0,,,,3.0,2.0,,2.0,,3.0,,
13349043,home,FC Twente,Sam Lammers,sam-lammers,S. Lammers,F,10,191.0,842,M,804901,EUR,862358400,F,10,10,False,19.0,9.0,1.0,1.0,0.0,2.0,3.0,7.0,16.0,2.0,3.0,3.0,,1.0,2.0,,,,,,90.0,29.0,6.6,14.0,0.0355872,1,,,,1.0,4.0,,,,,,0.0649,,,,1.0,0.2457,1.0,,,,,1.0,1.0,,,,,,
13349043,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174.0,167,M,966546,EUR,993600000,M,4,4,True,13.0,9.0,2.0,1.0,0.0,2.0,6.0,7.0,7.0,,1.0,,,,1.0,,,,,,28.0,17.0,6.6,5.0,0.0103097,0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,
13349043,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168.0,1162,M,954317,EUR,1055462400,M,37,37,True,9.0,8.0,1.0,1.0,0.0,1.0,2.0,8.0,9.0,,3.0,2.0,1.0,,,,,,,,28.0,20.0,7.0,5.0,0.114269,2,,,,2.0,4.0,,1.0,2.0,1.0,,0.1055,,,,1.0,0.0987,1.0,2.0,1.0,,,1.0,,,1.0,,,,
13349043,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,794,M,35193,EUR,601862400,F,9,9,True,12.0,10.0,1.0,,0.0,6.0,6.0,4.0,6.0,,2.0,1.0,1.0,1.0,3.0,,,,,,23.0,20.0,7.1,2.0,0.00681898,1,,,,1.0,3.0,1.0,1.0,,,1.0,0.0492,,,,,,,,,,1.0,,1.0,,,,,,
13349043,home,FC Twente,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,32,32,True,11.0,11.0,,,0.0,1.0,1.0,10.0,10.0,,,,,,3.0,,,,,,22.0,13.0,7.0,,0.0760471,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13349043,home,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180.0,105,M,1440801,EUR,1087344000,M,41,41,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,2.0,,,,2.0,,,,,,1.0,6.0,,1.0,0.00405019,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
