match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_unsuccessfulTouch,captain,stat_totalContest,player_lastName,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside
11369405,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,21.0,15.0,12.0,6.0,10.0,11.0,5.0,10.0,9.0,1.0,1.0,90.0,30.0,7.0,7.0,0.00211615,0,0.1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369405,home,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,12,12,False,48.0,41.0,7.0,2.0,26.0,28.0,16.0,23.0,8.0,,,90.0,87.0,8.1,13.0,0.0498275,0,,3.0,1.0,3.0,6.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11369405,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,74.0,67.0,3.0,1.0,49.0,53.0,18.0,21.0,8.0,,,90.0,90.0,7.7,9.0,0.00844258,0,,,,4.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,,,,Cristhian Mosquera,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11369405,home,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,,124737,EUR,659577600,D,5,5,False,82.0,74.0,12.0,5.0,57.0,59.0,17.0,23.0,9.0,,,90.0,95.0,7.6,8.0,0.00550816,0,,,,2.0,3.0,,4.0,2.0,3.0,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,
11369405,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,24.0,19.0,,,13.0,13.0,7.0,15.0,1.0,,,45.0,37.0,6.5,11.0,0.0171044,0,,4.0,1.0,6.0,2.0,,1.0,,,2.0,1.0,,1.0,,,,,3.0,,True,2.0,,,,,,,,,,,,
11369405,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,False,23.0,16.0,1.0,,8.0,9.0,9.0,18.0,10.0,,,84.0,43.0,6.8,17.0,0.103372,1,,4.0,1.0,4.0,4.0,1.0,,,,2.0,1.0,,,,,,,1.0,4.0,,4.0,,2.0,1.0,0.0458,,,,,,,,
11369405,home,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,False,66.0,55.0,5.0,4.0,30.0,32.0,27.0,41.0,4.0,,,90.0,87.0,7.5,19.0,0.197759,0,,7.0,2.0,6.0,4.0,,4.0,,3.0,2.0,2.0,,4.0,2.0,,1.0,2.0,,2.0,,1.0,,,,,,,,,,,,
11369405,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,False,25.0,13.0,4.0,1.0,5.0,8.0,8.0,17.0,4.0,,,90.0,44.0,5.9,24.0,0.0044609,2,,,,15.0,5.0,4.0,,,,1.0,,1.0,2.0,,,3.0,1.0,2.0,4.0,,6.0,,2.0,1.0,0.0724,1.0,,,,,,,
11369405,home,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,M,7,7,False,21.0,15.0,1.0,1.0,4.0,4.0,11.0,17.0,4.0,,,64.0,39.0,7.1,11.0,0.0159115,0,,,,3.0,7.0,1.0,,,3.0,2.0,1.0,1.0,,,,,3.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,
11369405,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,F,16,16,False,24.0,10.0,3.0,3.0,2.0,4.0,9.0,22.0,3.0,,,89.0,38.0,6.4,22.0,0.0802825,0,,2.0,1.0,9.0,4.0,2.0,,,,,,,1.0,1.0,,3.0,3.0,,2.0,,4.0,,1.0,,,,,,,,,,
