match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_lastManTackle,stat_wonTackle,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_wasFouled,captain,stat_totalOffside,stat_goalAssist,stat_goals,stat_savedShotsFromInsideTheBox,stat_blockedScoringAttempt,stat_bigChanceCreated
10385372,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,False,26.0,17.0,15.0,6.0,12.0,13.0,5.0,13.0,3.0,15.0,1.0,5.0,1.0,2.0,2.0,90.0,47.0,7.1,10.0,0.0,0.0,0.00099993,0,-0.7006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385372,home,West Ham United,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,,281277,EUR,843264000,D,24,24,False,38.0,30.0,1.0,,15.0,19.0,15.0,21.0,,5.0,,,,,,90.0,60.0,5.9,12.0,0.0593,0.0229,0.00582609,1,,2.0,2.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10385372,home,West Ham United,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,,50027,EUR,641952000,D,15,15,False,42.0,31.0,7.0,,26.0,27.0,5.0,15.0,5.0,8.0,,,,,,90.0,56.0,7.1,12.0,0.0214,0.0,0.00111143,1,,,,2.0,2.0,5.0,,,,,2.0,2.0,3.0,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
10385372,home,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,4,190,2248,M,,139227,EUR,783216000,D,4,4,False,55.0,51.0,5.0,3.0,48.0,50.0,3.0,5.0,3.0,7.0,,,,,,90.0,59.0,6.5,4.0,0.0,0.0,0.00088092,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10385372,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,False,42.0,34.0,3.0,2.0,21.0,25.0,14.0,18.0,2.0,5.0,,,,,,90.0,56.0,6.2,9.0,0.0,0.0,0.0981198,0,,1.0,3.0,4.0,7.0,4.0,2.0,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,
10385372,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,False,29.0,22.0,2.0,1.0,17.0,19.0,5.0,10.0,2.0,3.0,,,,,,64.0,39.0,6.8,7.0,0.0,0.0,0.00189426,0,,,,,2.0,2.0,1.0,,,,1.0,4.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,
10385372,home,West Ham United,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,67.0,60.0,6.0,4.0,36.0,37.0,24.0,32.0,,8.0,,,,,,90.0,74.0,6.7,10.0,0.0365,0.0,0.0641484,1,,2.0,2.0,1.0,3.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,True,,,,,,
10385372,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,jarrodbowen,552884,EUR,851040000,M,20,20,False,17.0,14.0,5.0,3.0,5.0,6.0,10.0,17.0,,2.0,,,,,,90.0,32.0,6.2,14.0,0.0297,0.0,0.0395407,1,,6.0,2.0,,6.0,1.0,,3.0,,,,,,,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,,
10385372,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,M,11,11,False,43.0,31.0,2.0,2.0,19.0,23.0,12.0,21.0,,5.0,,,,,,89.0,57.0,7.4,15.0,0.0,0.0,0.00857071,0,,1.0,,2.0,6.0,9.0,1.0,1.0,1.0,,2.0,,6.0,,,4.0,,,5.0,,,,1.0,1.0,,,,1.0,,,,
10385372,home,West Ham United,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172,11234,M,said_benrahma11,354808,EUR,808012800,M,22,22,False,12.0,10.0,1.0,,5.0,6.0,5.0,6.0,,6.0,,,,,,64.0,23.0,6.8,9.0,0.1149,0.2057,0.00377808,1,,,,,4.0,2.0,,2.0,,1.0,,,2.0,,3.0,,,,1.0,,,,2.0,,,,,,1.0,,,
