match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalCross,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceMissed,stat_bigChanceCreated
12448287,home,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,45.0,22.0,30.0,7.0,0.0,19.0,21.0,3.0,24.0,1.0,17.0,2.0,4.0,4.0,1.0,1.0,1.0,90.0,55.0,7.7,23.0,0.00078416,0,0.7365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448287,home,FC Groningen,Leandro Bacuna,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,D,7,7,False,27.0,21.0,1.0,1.0,0.0,14.0,16.0,7.0,11.0,3.0,5.0,,,,,,,90.0,43.0,6.6,11.0,0.00362647,0,,True,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
12448287,home,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,51.0,40.0,12.0,3.0,0.0,28.0,29.0,12.0,22.0,3.0,3.0,,,,,,,90.0,56.0,6.8,11.0,0.00758217,0,,,2.0,3.0,,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12448287,home,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185,131,M,76160,EUR,666144000,D,43,43,False,55.0,42.0,5.0,2.0,0.0,31.0,38.0,11.0,18.0,4.0,5.0,,,,,,,86.0,69.0,6.9,17.0,0.0266328,0,,,1.0,4.0,1.0,,,,2.0,,,,,3.0,,1.0,1.0,2.0,,,,,,,,,,,,
12448287,home,FC Groningen,Finn Stam,finn-stam,F. Stam,D,3,188,79,M,1125984,EUR,1050192000,D,22,22,False,34.0,29.0,3.0,1.0,0.0,17.0,18.0,13.0,17.0,,5.0,,,,,,,77.0,55.0,7.1,9.0,0.0852884,0,,,3.0,8.0,1.0,,6.0,4.0,2.0,1.0,Finn Stam,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
12448287,home,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,14,14,False,25.0,13.0,3.0,,0.0,6.0,9.0,7.0,16.0,1.0,1.0,,,,,,,90.0,40.0,6.5,19.0,0.0167353,0,,,4.0,4.0,,1.0,1.0,1.0,5.0,,Jorg Schreuders,,2.0,,1.0,,,3.0,,,,,,,,,,,,
12448287,home,FC Groningen,Johan Hove,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,8,8,False,34.0,25.0,7.0,3.0,0.0,9.0,9.0,16.0,28.0,3.0,1.0,,,,,,,90.0,48.0,6.9,13.0,0.0193167,1,,,2.0,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0,3.0,,,,1.0,1.0,0.0189,,,,,,,,
12448287,home,FC Groningen,Tika de Jonge,tika-de-jonge,T. d. Jonge,M,8,182,103,M,1121402,EUR,1047340800,M,18,18,False,53.0,39.0,6.0,2.0,0.0,23.0,25.0,16.0,28.0,2.0,6.0,,,,,,,89.0,69.0,6.7,17.0,0.0469433,0,,,5.0,5.0,1.0,4.0,3.0,2.0,,1.0,Tika de Jonge,,1.0,,,,,,,,3.0,,2.0,,,,,,,
12448287,home,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,10,10,False,20.0,18.0,,,0.0,7.0,7.0,11.0,15.0,,5.0,,,,,,,86.0,37.0,6.9,10.0,0.0226658,0,,,2.0,2.0,1.0,,,,3.0,1.0,Luciano Valente,,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,
12448287,home,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,False,15.0,11.0,,,0.0,6.0,6.0,5.0,9.0,1.0,2.0,,,,,,,77.0,25.0,6.6,6.0,0.0103901,1,,,5.0,7.0,,1.0,2.0,2.0,1.0,2.0,,,2.0,2.0,,,,3.0,,,,0.0855,,,1.0,1.0,0.1526,,,
