match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,playerName,rescinded,description,reason
12476441,FT,0.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12476441,,0.0,4.0,,90,1.0,,1,,,goal,185875726.0,False,regular,219060.0,Lee Evans,,,,,,
12476441,,,,,90,0.0,,1,,,injuryTime,,,,,,4.0,,,,,
12476441,,,,,84,,,7,,,substitution,122933519.0,False,regular,,,,False,,,,
12476441,,0.0,3.0,,81,,,10,,,goal,185875399.0,False,regular,371366.0,Matthew Pennington,,,,,,
12476441,,,,,77,,,14,,,substitution,122933464.0,True,regular,,,,False,,,,
12476441,,0.0,2.0,,76,,,15,,,goal,185875282.0,False,regular,371366.0,Matthew Pennington,,,,,,
12476441,,0.0,1.0,,69,,,22,,,goal,185874949.0,False,regular,1089682.0,Ryan Finnigan,,,,,,
12476441,,,,,68,,,23,,,substitution,122933382.0,True,regular,,,,False,,,,
12476441,,,,,65,,,26,,,substitution,122933347.0,False,regular,,,,False,,,,
12476441,,,,,64,,,27,,,substitution,122933309.0,False,regular,,,,False,,,,
12476441,,,,,64,,,27,,,substitution,122933308.0,False,regular,,,,False,,,,
12476441,,,,,63,,,28,,,substitution,122933307.0,False,regular,,,,False,,,,
12476441,,,,,63,,,28,,,substitution,122933306.0,True,regular,,,,False,,,,
12476441,,,,,48,,,43,,,card,121478230.0,True,yellow,994520.0,Kgagelo Chauke,,,Kgagelo Chauke,False,,
12476441,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12476441,,,,,45,0.0,,1,,,injuryTime,,,,,,2.0,,,,,
12476441,,,,,13,,,33,,,inGamePenalty,118482829.0,False,missed,353224.0,Ashley Fletcher,,,,,Goalkeeper save,goalkeeperSave
12476441,,,,,11,,,35,,,card,121478093.0,True,red,777219.0,Ryan Sweeney,,,Ryan Sweeney,False,,Professional handball
