match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_dispossessed,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_outfielderBlock,stat_lastManTackle
11368624,home,Athletic Club,Julen Agirrezabala,,,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,13,13,False,25.0,18.0,16.0,9.0,0.0,10.0,13.0,8.0,12.0,1.0,1.0,2.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,90.0,41.0,8.2,7.0,0.00198749,0,0.4871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Óscar de Marcos,,,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,47.0,39.0,1.0,1.0,1.0,15.0,16.0,26.0,35.0,,,3.0,3.0,,,,,,,90.0,72.0,7.6,11.0,0.169087,0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Daniel Vivian,,,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,56.0,50.0,4.0,1.0,0.0,33.0,36.0,17.0,20.0,1.0,4.0,4.0,9.0,,,,,,,90.0,67.0,7.2,7.0,0.00617824,0,,,,1.0,,,1.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Yeray Álvarez,,,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,False,49.0,40.0,7.0,1.0,0.0,24.0,27.0,16.0,22.0,1.0,4.0,4.0,9.0,,,,,,,90.0,62.0,7.0,11.0,0.00432696,1,,,,4.0,2.0,,,2.0,,,3.0,2.0,,,2.0,1.0,0.0381,,,,,,,,,,,,
11368624,home,Athletic Club,Yuri Berchiche,,,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,False,40.0,38.0,,,0.0,16.0,18.0,22.0,22.0,,3.0,1.0,3.0,,,,,,,90.0,56.0,7.2,4.0,0.0332535,2,,,,4.0,,,1.0,,,,2.0,2.0,,1.0,2.0,1.0,0.0445,2.0,1.0,1.0,,,,,,,,,
11368624,home,Athletic Club,Beñat Prados,,,benat-prados,B. Prados,M,24,179,600,M,1012409,EUR,981590400,M,24,24,False,62.0,55.0,3.0,1.0,0.0,27.0,29.0,28.0,33.0,2.0,6.0,,5.0,,,,,,,90.0,72.0,7.4,8.0,0.0302796,0,,,,,,,2.0,1.0,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Iñigo Ruiz de Galarreta,,,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,16,16,False,64.0,59.0,12.0,11.0,0.0,18.0,18.0,44.0,49.0,,,,4.0,,,,,,,75.0,74.0,7.9,8.0,0.302939,1,,3.0,3.0,6.0,1.0,1.0,,,,6.0,,,,3.0,,,0.0191,,,1.0,2.0,,,,,,,,
11368624,home,Athletic Club,Iñaki Williams,,,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,M,9,9,False,20.0,18.0,,,0.0,2.0,2.0,16.0,21.0,,1.0,,3.0,,,,,,,82.0,39.0,6.3,13.0,0.0202819,3,,3.0,,6.0,,,,3.0,1.0,,,,1.0,1.0,,1.0,0.6099,4.0,,1.0,1.0,IñakiWill,1.0,1.0,0.2284,,,,
11368624,home,Athletic Club,Iker Muniain,,,iker-muniain,I. Muniain,M,19,169,1079,M,71707,EUR,724723200,M,10,10,False,40.0,34.0,1.0,,0.0,12.0,12.0,22.0,28.0,,,,1.0,,,,,,,63.0,46.0,7.2,9.0,0.0348011,1,,,,2.0,1.0,,,2.0,,1.0,,,,,,,0.2795,1.0,,,,,,1.0,0.4096,True,1.0,,
11368624,home,Athletic Club,Nico Williams,,,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,M,11,11,False,30.0,25.0,,,1.0,7.0,7.0,18.0,26.0,1.0,4.0,,4.0,,,,,,,75.0,51.0,6.8,19.0,0.0855912,2,,3.0,,12.0,,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,0.0877,10.0,2.0,,2.0,NicoWill,,2.0,0.174,,,,
11368624,home,Athletic Club,Raúl García,,,raul-garcia,R. García,M,22,184,373,M,4581,EUR,521424000,F,22,22,False,16.0,8.0,1.0,1.0,0.0,2.0,4.0,6.0,13.0,4.0,6.0,1.0,2.0,,,,,,,82.0,27.0,7.6,12.0,0.0153502,3,,1.0,,6.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,3.0,,0.4569,,,2.0,,,,1.0,0.6593,,1.0,,
11368624,home,Athletic Club,Mikel Jauregizar,,,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,1495844,EUR,1068681600,M,31,31,True,16.0,13.0,1.0,,0.0,4.0,4.0,9.0,14.0,,,,,,,,,,,27.0,19.0,6.5,6.0,0.0133851,0,,2.0,,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Álex Berenguer,,,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,F,7,7,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,15.0,6.0,6.2,3.0,0.00119273,0,,,,3.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
11368624,home,Athletic Club,Ander Herrera,,,ander-herrera,A. Herrera,M,21,182,3084,M,82474,EUR,619056000,M,21,21,True,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,,,,,,,,,,,15.0,13.0,6.5,1.0,0.00368107,0,,,,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Aingeru Olabarrieta,Aingeru Olabarrieta,,olabarrieta-aingeru,A. Olabarrieta,M,15,182,210,M,1605227,EUR,1131926400,F,33,33,True,3.0,2.0,,,0.0,,,2.0,5.0,,,,,,,,,,,8.0,6.0,6.5,3.0,0.00439564,1,,2.0,,,,,,,,,,,,,,1.0,0.0119,,,,,,,,,,,,
11368624,home,Athletic Club,Asier Villalibre,,,asier-villalibre,A. Villalibre,F,12,183,829,M,355072,EUR,875577600,F,20,20,True,3.0,3.0,,,0.0,,,3.0,3.0,2.0,2.0,1.0,,,,,,,,8.0,5.0,7.0,,0.00637379,1,,,,,,,,,,1.0,,,,,,,0.0242,,,,,,,1.0,0.0462,,,,
11368624,home,Athletic Club,Alex Padilla,Álex Padilla,,padilla-alex,Á. Padilla,G,27,190,1431,M,1155116,EUR,1062374400,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Aitor Paredes,,,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Imanol García de Albéniz,,,imanol-garcia-de-albeniz,I. G. d. Albéniz,D,19,177,202,M,1009662,EUR,960422400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Íñigo Lekue,,,inigo-lekue,Í. Lekue,D,15,180,388,M,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Unai Gómez,,,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Dani García,,,dani-garcia,D. García,M,14,180,701,M,298920,EUR,643507200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368624,home,Athletic Club,Mikel Vesga,,,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368624,away,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,22.0,16.0,12.0,6.0,0.0,12.0,14.0,4.0,8.0,,,,9.0,,4.0,4.0,,,,90.0,34.0,7.1,7.0,0.00051928,0,-0.4825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368624,away,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,63.0,50.0,9.0,2.0,0.0,39.0,48.0,11.0,15.0,1.0,7.0,5.0,6.0,,,,,,,90.0,81.0,6.5,17.0,0.0034302,0,,,,6.0,1.0,,1.0,2.0,,,3.0,2.0,,,3.0,,,5.0,3.0,,,,,,,,,,
