match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_aerialWon,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,player_firstName,player_lastName,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_dispossessed,stat_outfielderBlock
10389758,away,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,121180,EUR,641001600,D,25,25,False,62.0,60.0,1.0,1.0,42.0,44.0,18.0,18.0,1.0,1.0,3.0,,1.0,,,,,,90.0,69.0,6.4,3.0,0.0,0.0,0.00495775,0,,,,,2.0,,,,1.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,
10389758,away,Angers,Souleyman Doumbia,souleyman-doumbia,S. Doumbia,D,15,175,136,M,366760,EUR,843523200,D,3,3,False,43.0,33.0,,,17.0,24.0,16.0,21.0,,7.0,2.0,,1.0,,,,,,90.0,72.0,5.9,20.0,0.0,0.0,0.014937,0,,,2.0,,4.0,,3.0,1.0,3.0,2.0,,,,,,,3.0,,,3.0,,,,,,,,3.0,
10389758,away,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181,58,M,209768,EUR,545443200,M,15,15,False,48.0,46.0,1.0,1.0,20.0,21.0,27.0,32.0,3.0,10.0,4.0,,3.0,,,,,,90.0,65.0,6.2,11.0,0.0,0.0,0.0825789,0,,,5.0,1.0,2.0,3.0,1.0,,2.0,,,,,,,1.0,,,,2.0,,,,True,,,,1.0,1.0
10389758,away,Angers,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,67.0,63.0,6.0,4.0,36.0,36.0,27.0,31.0,,4.0,5.0,,,,,,,,90.0,83.0,6.9,7.0,0.0,0.0,0.0333293,0,,nabilbentaleb,,,8.0,,2.0,2.0,1.0,1.0,4.0,,,1.0,,1.0,3.0,,,1.0,,,,,,,,3.0,1.0
10389758,away,Angers,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,M,2,2,False,40.0,34.0,2.0,1.0,17.0,18.0,17.0,22.0,,5.0,3.0,,,,,,,,78.0,47.0,6.0,9.0,0.0,0.0,0.0163155,0,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,3.0,,,,,,,1.0,1.0,
10389758,away,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,945830,EUR,942796800,F,10,10,False,41.0,33.0,3.0,1.0,21.0,23.0,12.0,18.0,,1.0,5.0,,,,,,,,69.0,45.0,7.0,9.0,0.0,0.0,0.260672,0,,,,,1.0,,1.0,1.0,,,,2.0,,,1.0,,2.0,,,2.0,,,,,,,1.0,,
10389758,away,Angers,Ibrahima Niane,ibrahima-niane,I. Niane,F,,187,431,M,880775,EUR,921110400,F,7,7,False,9.0,7.0,1.0,1.0,3.0,3.0,4.0,6.0,3.0,4.0,1.0,,,,,,,,69.0,13.0,6.3,3.0,0.2251,0.5283,0.00239039,1,,,,,3.0,,,,,,1.0,,,2.0,,1.0,,1.0,,1.0,,,,,1.0,,,,
10389758,away,Angers,Cédric Hountondji,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,True,27.0,24.0,2.0,1.0,19.0,21.0,5.0,6.0,,,3.0,,,,,,,,34.0,30.0,6.8,3.0,0.0,0.0,0.00161445,0,,,,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,1.0
10389758,away,Angers,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2309,M,1146148,EUR,1115424000,F,24,24,True,8.0,8.0,,,2.0,2.0,6.0,6.0,1.0,2.0,1.0,,1.0,,,,,,21.0,15.0,6.4,2.0,0.2757,0.0,0.00560912,1,,,,,3.0,,3.0,2.0,,,1.0,,,,,,,1.0,1.0,1.0,Jean Bahoya,,,,,,,,
10389758,away,Angers,Abdallah Sima,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,19,19,True,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,1.0,,,,,,,,,21.0,5.0,6.5,,0.0,0.0,0.00538449,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389758,away,Angers,Waniss Taibi,waniss-taibi,W. Taibi,M,26,184,334,M,1002623,EUR,1013040000,M,26,26,True,12.0,11.0,,,3.0,3.0,8.0,9.0,1.0,2.0,1.0,,2.0,,,,,,12.0,15.0,6.5,3.0,0.0,0.0,0.00730381,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389758,away,Angers,Sada Thioub,thioub-sada,S. Thioub,M,,179,120,,787542,EUR,801964800,M,92,92,True,11.0,10.0,1.0,,1.0,1.0,9.0,10.0,,,,,,,,,,,12.0,13.0,6.6,1.0,0.0,0.0,0.0151386,0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389758,away,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3568,M,877977,EUR,966816000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,yahia.fofana_,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389758,away,Angers,Halid Šabanović,halid-sabanovic,H. Šabanović,D,,182,68,M,928334,EUR,935280000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389758,away,Angers,Adrien Hunou,adrien-hunou,A. Hunou,M,23,176,98,M,283083,EUR,758937600,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389758,away,Angers,Guédé Nadje,guede-nadje,G. Nadje,F,24,184,31,M,1146215,EUR,1068595200,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
