match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_keyPass,player_firstName,player_lastName,stat_goodHighClaim,stat_saves,stat_penaltyWon,stat_goalAssist,stat_hitWoodwork
10385389,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,False,7.0,6.0,,,3.0,3.0,3.0,4.0,1.0,,,,,59.0,16.0,6.5,5.0,0.0,0.0,0.00182042,0,,,,3.0,,,,,3.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10385389,home,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,julioenciso.33,973556,EUR,1074816000,F,20,20,True,10.0,6.0,1.0,,4.0,5.0,2.0,5.0,,1.0,,,,54.0,19.0,6.3,8.0,0.0,0.0,0.00132052,0,,,,3.0,1.0,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10385389,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,True,40.0,39.0,1.0,1.0,11.0,11.0,28.0,29.0,,,,,,31.0,41.0,6.6,1.0,0.0,0.0,0.0173309,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385389,home,Brighton & Hove Albion,Deniz Undav,deniz-undav,D. Undav,F,26,179,7434,M,denizundav,794298,EUR,837734400,F,21,21,True,5.0,3.0,,,,,3.0,5.0,,,,,,31.0,6.0,6.5,2.0,0.067,0.0,0.00975031,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385389,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,TariqLamptey,914691,EUR,970272000,D,2,2,True,6.0,5.0,,,1.0,1.0,5.0,7.0,,2.0,,,,9.0,14.0,6.7,4.0,0.0323,0.0,0.0637831,1,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,
10385389,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385389,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,,962012,EUR,960422400,D,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385389,home,Brighton & Hove Albion,Ed Turns,ed-turns,E. Turns,D,4,185,114,M,,1014429,EUR,1034899200,D,43,43,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385389,home,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,billygilmour,907668,EUR,992217600,M,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385389,home,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,EvanFerguson9,999231,EUR,1098144000,F,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,36.0,22.0,21.0,7.0,17.0,21.0,5.0,15.0,2.0,5.0,,1.0,1.0,90.0,41.0,6.7,14.0,0.0,0.0,0.200681,0,-0.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,
10385389,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,31.0,19.0,7.0,,9.0,14.0,10.0,17.0,3.0,6.0,,,,90.0,53.0,6.7,12.0,0.0,0.0,0.158144,0,,,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,
10385389,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,38.0,31.0,8.0,3.0,27.0,31.0,4.0,7.0,6.0,3.0,,,,90.0,50.0,6.9,7.0,0.0,0.0,0.00072889,0,,,,,3.0,,1.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,24.0,19.0,4.0,1.0,16.0,19.0,3.0,5.0,11.0,3.0,,,,90.0,40.0,6.7,6.0,0.0,0.0,0.00061147,0,,,,2.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,27,27,False,22.0,14.0,2.0,,10.0,16.0,4.0,6.0,2.0,8.0,,,,82.0,39.0,6.8,9.0,0.0,0.0,0.00145839,0,,,,1.0,4.0,,2.0,3.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,24.0,17.0,3.0,2.0,9.0,13.0,8.0,11.0,1.0,9.0,,,,90.0,51.0,6.8,17.0,0.0,0.0,0.00415967,0,,,2.0,10.0,11.0,2.0,,4.0,3.0,True,1.0,1.0,5.0,,,,5.0,1.0,,,2.0,,,1.0,,,,,,,,,,1.0,,
10385389,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,30.0,24.0,1.0,,12.0,14.0,12.0,16.0,5.0,5.0,,,,90.0,48.0,7.1,8.0,0.0215,0.0,0.00520886,1,,,1.0,4.0,8.0,1.0,,6.0,2.0,,,1.0,,,,,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
10385389,away,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,20.0,18.0,,,10.0,11.0,8.0,12.0,,4.0,,,,83.0,34.0,6.8,7.0,0.0035,0.0,0.0255968,1,,3.0,,1.0,7.0,1.0,1.0,4.0,2.0,,1.0,,,1.0,,,1.0,1.0,,,4.0,,,1.0,,,,1.0,1.0,,,,,,1.0,
10385389,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,13.0,9.0,,,5.0,7.0,4.0,6.0,1.0,1.0,,,,69.0,20.0,6.5,6.0,0.0748,0.0,0.0254376,1,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,F,10,10,False,19.0,13.0,1.0,,7.0,9.0,6.0,11.0,,3.0,,,,74.0,36.0,6.8,13.0,0.2687,0.0,0.247255,1,,1.0,2.0,7.0,4.0,2.0,2.0,,3.0,,1.0,1.0,1.0,,,,2.0,2.0,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0
10385389,away,Aston Villa,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,9,9,False,17.0,13.0,1.0,,7.0,8.0,6.0,9.0,2.0,2.0,,,,83.0,34.0,8.2,10.0,1.085,1.4414,0.0501555,3,,,1.0,5.0,8.0,4.0,,3.0,2.0,,3.0,,1.0,1.0,,,1.0,,,,3.0,,,1.0,,2.0,2.0,,1.0,,,,,,,
10385389,away,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,True,7.0,5.0,4.0,2.0,2.0,2.0,3.0,5.0,,4.0,,,,21.0,10.0,6.7,2.0,0.0347,0.0,0.00156625,1,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,F,31,31,True,7.0,2.0,,,1.0,1.0,1.0,6.0,,2.0,,,,16.0,13.0,6.3,8.0,0.0,0.0,0.00041342,0,,,4.0,6.0,1.0,,,,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181,397,M,,138546,EUR,766886400,D,17,17,True,2.0,2.0,,,2.0,2.0,,,,2.0,,,,8.0,6.0,6.5,1.0,0.0,0.0,0.00011904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,2.0,2.0,,,2.0,2.0,,,1.0,,,,,16.0,4.0,6.7,,0.0,0.0,3.753e-05,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,35,35,True,1.0,1.0,,,1.0,1.0,,,,,,,,16.0,2.0,6.5,1.0,0.0,0.0,1.484e-05,0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10385389,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385389,away,Aston Villa,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,,250133,EUR,777168000,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
