match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_totalContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_totalOffside,player_sofascoreId,stat_wonContest,stat_keyPass,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals
12436626,home,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,7.0,5.0,,,0.0,4.0,6.0,1.0,1.0,1.0,,2.0,,,,,,,,62.0,9.0,6.5,3.0,0.00031785,0,,,,1.0,4.0,,,,,,,1.0,1.0,4.0,,,,,,,,,,,Vardy7,,,True,,,,,
12436626,home,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,True,11.0,7.0,2.0,,0.0,1.0,1.0,6.0,11.0,3.0,2.0,1.0,,,,,,,,29.0,22.0,6.6,8.0,0.0387354,2,,Facundo Buonanotte,,2.0,6.0,1.0,,,,1.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,2.0,,,0.1652,,facubuonanotte_,,1.0,,,,,,
12436626,home,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,2.0,,,,,,,,,,28.0,10.0,6.8,3.0,0.012442,0,,,,,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,patsondaka,,1.0,,,,,,
12436626,home,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,2,2,True,10.0,8.0,1.0,,0.0,7.0,7.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,15.0,17.0,6.5,4.0,0.00023047,0,,,,,2.0,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
12436626,home,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,22,22,True,3.0,1.0,,,0.0,,1.0,1.0,3.0,2.0,,,1.0,,,,,,,15.0,7.0,6.7,3.0,0.00014249,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12436626,home,Leicester City,Jeremy Monga,jeremy-monga,J. Monga,F,28,173,1726,M,1861707,EUR,1247184000,M,93,93,True,1.0,1.0,,,0.0,1.0,1.0,,,,,1.0,,,,,,,,13.0,3.0,6.3,2.0,1.658e-05,0,,Jeremy Monga,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436626,home,Leicester City,Jakub Stolarczyk,jakub-stolarczyk,J. Stolarczyk,G,1,194,1035,M,997830,EUR,977184000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436626,home,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436626,home,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436626,home,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,jordanayew9,,,,,,,,
12436626,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,243609,EUR,717984000,G,1,1,False,28.0,22.0,7.0,2.0,0.0,21.0,22.0,1.0,6.0,1.0,,7.0,1.0,1.0,,,,,,90.0,35.0,6.9,6.0,0.00019778,0,,,,,,,,,,,,,,,,,,,,,,,,,AlissonBecker,,,,,,,,
12436626,away,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15946,M,1008402,EUR,1057708800,D,84,84,False,52.0,41.0,5.0,1.0,0.0,19.0,20.0,22.0,32.0,6.0,2.0,1.0,3.0,,,,,,,71.0,78.0,7.1,17.0,0.279186,1,,,,,8.0,8.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,0.0306,,conorbradley03,3.0,2.0,,1.0,,,,
12436626,away,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,826215,EUR,927590400,D,5,5,False,76.0,71.0,2.0,1.0,0.0,46.0,48.0,25.0,28.0,3.0,8.0,10.0,1.0,,,,,,,90.0,89.0,7.8,5.0,0.00959212,3,,,,2.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,0.043,,ibrahimakonate,,,,,2.0,0.009,,
12436626,away,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,151545,EUR,678931200,D,4,4,False,86.0,76.0,13.0,10.0,0.0,41.0,44.0,35.0,42.0,7.0,3.0,3.0,,,,,,,,90.0,97.0,8.0,12.0,0.0426119,2,,,,7.0,1.0,,,,1.0,,,2.0,,1.0,,,,,,1.0,1.0,,0.2061,,VvD,,1.0,True,1.0,,,,
12436626,away,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,786259,EUR,831859200,D,21,21,False,36.0,32.0,4.0,2.0,0.0,13.0,13.0,21.0,34.0,5.0,,4.0,1.0,,,,,,,90.0,67.0,7.7,17.0,0.540606,1,,,,,4.0,1.0,,,2.0,3.0,2.0,,,1.0,1.0,2.0,,11.0,2.0,,,,0.2702,,TK21,1.0,3.0,,1.0,1.0,0.2087,1.0,
12436626,away,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,904897,EUR,1021507200,M,38,38,False,50.0,45.0,3.0,2.0,0.0,16.0,18.0,29.0,32.0,8.0,3.0,3.0,1.0,,,,,,,90.0,64.0,7.4,7.0,0.0467998,1,,,,4.0,3.0,,,1.0,2.0,3.0,2.0,1.0,1.0,2.0,,,,,,,1.0,,0.0459,,ryanjiro,,,,,,,,
12436626,away,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,895324,EUR,914457600,M,10,10,False,46.0,40.0,3.0,,0.0,8.0,10.0,37.0,46.0,5.0,2.0,6.0,1.0,,,,,,,90.0,74.0,7.7,17.0,0.223612,0,,,,,6.0,2.0,,,1.0,3.0,3.0,3.0,1.0,2.0,,2.0,,10.0,5.0,,,,,,Macca10,1.0,3.0,,,,,,
12436626,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,159665,EUR,708566400,M,11,11,False,22.0,17.0,1.0,1.0,0.0,3.0,3.0,14.0,22.0,2.0,,3.0,,,,,,,,90.0,41.0,6.3,13.0,0.0582352,7,,,,,3.0,3.0,,,1.0,,,3.0,1.0,,,1.0,,3.0,,4.0,2.0,2.0,1.0879,,MoSalah,2.0,2.0,,,1.0,0.0095,4.0,
12436626,away,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,869856,EUR,972432000,M,8,8,False,36.0,33.0,1.0,1.0,0.0,10.0,11.0,24.0,26.0,2.0,2.0,5.0,,,,,,,,71.0,46.0,7.6,3.0,0.225902,2,,,,1.0,2.0,,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,,,0.0374,,DomSzobo,,2.0,,1.0,2.0,0.1467,,
12436626,away,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,862967,EUR,926035200,M,18,18,False,21.0,19.0,,,0.0,2.0,2.0,19.0,24.0,2.0,1.0,,,,,,,,,60.0,36.0,7.2,9.0,0.159688,3,,,,2.0,3.0,,,,1.0,,,3.0,,1.0,1.0,1.0,,5.0,2.0,,,,0.2366,,CodyGakpo,,2.0,,1.0,3.0,0.1288,1.0,
12436626,away,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,883537,EUR,853113600,F,7,7,False,23.0,20.0,,,0.0,2.0,2.0,19.0,22.0,8.0,,3.0,2.0,,,,,,,89.0,40.0,7.8,6.0,0.365761,2,,,,1.0,6.0,4.0,,,1.0,2.0,2.0,1.0,1.0,4.0,,,,1.0,1.0,2.0,,,0.132,1.0,LuisDíaz,3.0,4.0,,1.0,,,1.0,
12436626,away,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,606164,EUR,849657600,F,20,20,True,7.0,5.0,1.0,,0.0,,,5.0,7.0,4.0,,,1.0,,,,,,,30.0,15.0,5.7,3.0,0.00222514,4,,,,1.0,3.0,,,,,2.0,,1.0,2.0,1.0,,,,,,3.0,1.0,1.0,0.4643,,DiogoJ18,,,,,,,3.0,
12436626,away,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,795064,EUR,907718400,D,66,66,True,8.0,4.0,4.0,,0.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,,,,,,,,19.0,15.0,7.4,8.0,0.00049458,1,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,0.0155,,TrentAA,,,,,1.0,0.0266,,1.0
12436626,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,955245,EUR,1049414400,M,19,19,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,,1.0,,,,,,,,19.0,13.0,6.6,3.0,0.00831742,1,,,,,2.0,,,,1.0,,,,,,,2.0,,,,1.0,,,0.0468,,harvelliott,,1.0,,,,,,
12436626,away,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,927353,EUR,980812800,M,17,17,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,3.0,,1.0,0.00026883,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,curtisjones,,,,,,,,
12436626,away,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,caoimhinkelleher98,,,,,,,,
12436626,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,262911,EUR,763344000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,andyrobertson94,,,,,,,,
12436626,away,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,jarellquansah,,,,,,,,
12436626,away,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,endowataru,,,,,,,,
12436626,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,924871,EUR,930182400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Darwin,,,,,,,,
