match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,player_sofascoreId,stat_keyPass,stat_totalCross,captain,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_accurateCross
11406900,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,25.0,18.0,2.0,1.0,5.0,5.0,13.0,22.0,3.0,,,,,,79.0,41.0,6.3,15.0,0.0422962,1,,,6.0,4.0,,1.0,3.0,1.0,,,,3.0,,,1.0,,1.0,3.0,3.0,0.1674,,,1.0,2.0,,,,,,,,1.0,
11406900,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,True,49.0,46.0,4.0,3.0,31.0,31.0,15.0,18.0,3.0,,,,,,66.0,55.0,7.1,3.0,0.00921449,0,,4.0,1.0,5.0,,,,,2.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,
11406900,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,27.0,20.0,1.0,,7.0,7.0,13.0,21.0,2.0,,,,,,45.0,36.0,6.4,12.0,0.00986959,1,,,5.0,1.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,,1.0,1.0,0.0328,,Pedro,,1.0,,,,,,,,,
11406900,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,13.0,12.0,,,5.0,6.0,7.0,8.0,1.0,,,,,,25.0,17.0,6.5,3.0,0.00096206,0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
11406900,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,19.0,17.0,2.0,2.0,5.0,5.0,12.0,14.0,2.0,,,,,,25.0,23.0,7.0,2.0,0.00476539,1,,1.0,2.0,4.0,,,2.0,2.0,,1.0,1.0,,,,,,,,1.0,0.1258,1.0,,,,,,,1.0,,,,,
11406900,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,True,5.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,,,,,,,11.0,7.0,6.5,1.0,0.0101443,0,,,2.0,,,,,,,,,1.0,,,,,,,2.0,,,ciroimmobile17,,,,,,,,,,,
11406900,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406900,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406900,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406900,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406900,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406900,home,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,794338,EUR,839203200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,kamadadaichi,,,,,,,,,,,
11406900,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406900,home,Lazio,Saná Fernandes,sana-fernandes,S. Fernandes,F,77,165,365,M,1513787,EUR,1141948800,F,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406900,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,40.0,33.0,8.0,2.0,32.0,35.0,1.0,5.0,7.0,,1.0,1.0,1.0,1.0,90.0,49.0,6.8,7.0,0.00043069,0,-0.2522,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11406900,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,23.0,19.0,1.0,,13.0,15.0,6.0,10.0,1.0,,,,,,57.0,45.0,6.3,9.0,0.00246185,0,,,7.0,4.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,1.0,3.0,2.0,,1.0,,,2.0,,,,,,,,,
11406900,away,Lecce,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,71.0,65.0,9.0,5.0,56.0,58.0,9.0,13.0,6.0,,,,,,90.0,81.0,6.8,8.0,0.00365776,1,,,2.0,1.0,1.0,,,,,,,2.0,,,1.0,1.0,3.0,1.0,2.0,0.19,,,,,,,,,,,,,
11406900,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,89.0,80.0,11.0,7.0,76.0,76.0,4.0,13.0,11.0,,,,,,90.0,96.0,7.1,9.0,0.00124308,2,,2.0,,2.0,,,,,2.0,,,,,,1.0,,1.0,,,0.1334,,,,,True,,,,1.0,0.2782,,,
11406900,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,48.0,38.0,10.0,5.0,25.0,30.0,15.0,23.0,9.0,,,,,,85.0,78.0,7.0,18.0,0.136164,0,,,3.0,4.0,1.0,,3.0,1.0,4.0,3.0,3.0,3.0,,,,,1.0,,,,,,2.0,5.0,,,,,,,,,2.0
11406900,away,Lecce,Mohamed Kaba,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,False,26.0,20.0,4.0,,9.0,10.0,11.0,16.0,5.0,,,,,,72.0,41.0,6.8,10.0,0.0112021,2,,1.0,5.0,5.0,,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,0.2297,1.0,,1.0,,,,,,1.0,0.0843,,,
11406900,away,Lecce,Ylber Ramadani,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,30.0,25.0,3.0,3.0,18.0,19.0,7.0,11.0,6.0,,,,,,90.0,45.0,7.1,9.0,0.004238,1,,2.0,4.0,7.0,1.0,1.0,,,1.0,4.0,3.0,3.0,,,1.0,,2.0,1.0,1.0,0.0126,1.0,,1.0,,,,,,,,,,
11406900,away,Lecce,Joan González,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,False,21.0,15.0,2.0,,7.0,8.0,8.0,13.0,3.0,,,,,,72.0,31.0,6.7,9.0,0.0046204,0,,1.0,2.0,5.0,,1.0,,,,3.0,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
11406900,away,Lecce,Rémi Oudin,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,F,10,10,False,29.0,21.0,6.0,3.0,6.0,8.0,16.0,26.0,1.0,,,,,,85.0,49.0,6.9,18.0,0.2513,1,,,5.0,2.0,,4.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,0.011,,,4.0,5.0,,,,1.0,,,,,1.0
11406900,away,Lecce,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,9,9,False,23.0,17.0,1.0,1.0,6.0,6.0,11.0,17.0,2.0,,,,,,90.0,34.0,6.7,9.0,0.00804601,3,,2.0,5.0,5.0,1.0,,2.0,1.0,1.0,,,2.0,,,2.0,,,2.0,2.0,0.4846,2.0,,1.0,,,,,,1.0,0.0827,,1.0,
11406900,away,Lecce,Pontus Almqvist,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,7,7,False,13.0,11.0,,,7.0,7.0,5.0,7.0,3.0,,,,,,90.0,33.0,6.9,8.0,0.292879,1,,,7.0,7.0,,,9.0,5.0,,2.0,2.0,2.0,,,,,1.0,,2.0,0.0474,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0
11406900,away,Lecce,Lorenzo Venuti,lorenzo-venuti,L. Venuti,D,18,176,101,M,357756,EUR,797644800,D,12,12,True,15.0,12.0,1.0,1.0,8.0,8.0,4.0,7.0,,,,,,,33.0,20.0,6.3,3.0,0.00048426,0,,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
11406900,away,Lecce,Alexis Blin,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,True,7.0,6.0,1.0,,4.0,4.0,2.0,3.0,2.0,,,,,,18.0,9.0,6.6,1.0,0.00183527,0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406900,away,Lecce,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,True,8.0,5.0,3.0,,2.0,2.0,3.0,7.0,2.0,,,,,,18.0,17.0,6.3,7.0,0.00092843,0,,,4.0,2.0,,1.0,2.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
11406900,away,Lecce,Patrick Dorgu,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,D,13,13,True,9.0,7.0,1.0,,4.0,5.0,3.0,4.0,1.0,,,,,,10.0,12.0,6.6,4.0,0.00191134,0,,,1.0,,,,1.0,,,,,,,,,,,,,,,Odogwu,,,,,,,,,,,
11406900,away,Lecce,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,True,2.0,2.0,,,,,2.0,2.0,,,,,,,10.0,2.0,6.6,,0.0030823,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11406900,away,Lecce,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406900,away,Lecce,Jasper Samooja,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406900,away,Lecce,Zinedin Smajlović,zinedin-smajlovic,Z. Smajlović,D,2,191,137,M,1466488,EUR,1071878400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406900,away,Lecce,Medon Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Medon,Berisha,,,,,,,,,,,,,,,,,,,
11406900,away,Lecce,Marcin Listkowski,listkowski-marcin,M. Listkowski,F,10,178,284,M,796673,EUR,887068800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
