match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_goalAssist
11067354,home,Corinthians,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,12,12,False,True,19.0,16.0,8.0,5.0,14.0,14.0,2.0,5.0,5.0,1.0,1.0,90.0,23.0,6.3,3.0,0.0,0.0,0.0004419,0,-0.1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067354,home,Corinthians,Fagner,fagner,Fagner,D,23,168,3781,M,Fagner,25554,EUR,613526400,D,23,23,False,,67.0,55.0,7.0,,32.0,34.0,27.0,42.0,8.0,,,90.0,105.0,7.3,21.0,0.0782,0.0,0.425464,2,,9.0,4.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,
11067354,home,Corinthians,Gil,gil,Gil,D,4,191,1081,M,,106402,EUR,550454400,D,4,4,False,,57.0,53.0,6.0,4.0,42.0,43.0,11.0,14.0,4.0,,,90.0,62.0,6.9,4.0,0.0,0.0,0.0255867,0,,,,1.0,2.0,2.0,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,
11067354,home,Corinthians,Murillo,murillo,Murillo,D,5,180,9927,M,murillosantiago40,1199282,EUR,1025740800,D,34,34,False,,57.0,49.0,8.0,6.0,37.0,43.0,12.0,14.0,5.0,,,90.0,75.0,7.5,9.0,0.0774,0.0,0.00346055,1,,,,1.0,2.0,1.0,,,,,,1.0,,,9.0,,,,,1.0,1.0,Murillo,,1.0,3.0,1.0,,,,,,,
11067354,home,Corinthians,Fábio Santos,fabio-santos,Fábio Santos,D,6,179,356,,,35519,EUR,495676800,D,6,6,False,,36.0,32.0,5.0,3.0,16.0,16.0,16.0,21.0,4.0,,,66.0,55.0,6.8,6.0,0.0,0.0,0.0190271,0,,1.0,,,4.0,2.0,2.0,,1.0,1.0,,,,,3.0,1.0,1.0,1.0,,2.0,,,,,1.0,2.0,,,,,,,
11067354,home,Corinthians,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,,930690,EUR,954028800,M,5,5,False,,57.0,49.0,3.0,2.0,27.0,29.0,22.0,29.0,5.0,,,80.0,66.0,6.8,10.0,0.0202,0.0,0.257419,1,,1.0,,1.0,4.0,2.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,2.0,,,1.0,,1.0,,,,,,,
11067354,home,Corinthians,Roni,roni,Roni,M,70,174,491,M,,1046440,EUR,924134400,M,29,29,False,,56.0,49.0,3.0,2.0,24.0,27.0,25.0,29.0,5.0,,,90.0,63.0,6.9,7.0,0.0192,0.0,0.0276583,1,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,2.0,Roni,,,1.0,1.0,,,,,,,
11067354,home,Corinthians,Adson,adson,Adson,M,28,171,2153,M,,1105970,EUR,970790400,M,28,28,False,,34.0,30.0,2.0,1.0,5.0,6.0,25.0,30.0,3.0,,,69.0,51.0,7.0,10.0,0.0202,0.0,0.0366769,1,,2.0,,1.0,6.0,8.0,2.0,,5.0,2.0,,1.0,,,,3.0,3.0,1.0,2.0,,1.0,Adson,,1.0,,1.0,1.0,,,,,,
11067354,home,Corinthians,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,,1002617,EUR,1022025600,M,30,30,False,,29.0,24.0,1.0,1.0,11.0,13.0,13.0,17.0,3.0,,,66.0,42.0,6.8,10.0,0.1962,0.205,0.0174685,2,,1.0,,1.0,2.0,2.0,,1.0,,,,,1.0,,,,,2.0,2.0,,1.0,,,,,,,1.0,,,,,
11067354,home,Corinthians,Pedro,pedro,Pedro,M,20,170,2350,M,,1199285,EUR,1139097600,M,27,27,False,,10.0,8.0,,,2.0,2.0,6.0,8.0,1.0,,,45.0,13.0,6.5,4.0,0.0282,0.2562,0.00846661,1,,,,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,Pedro,,,,,2.0,1.0,,,,,
