match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_interceptionWon,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_goals,stat_totalOffside,stat_goodHighClaim
13981547,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183.0,2248,M,1093695,EUR,953078400,F,9,9,False,15.0,9.0,,,1.0,2.0,3.0,7.0,12.0,4.0,,,,,72.0,37.0,7.3,16.0,0.215482,124.34598993407,15.0,54.18,26.145,,1,,0.15,0.26,-0.01,,,,3.0,3.0,9.0,10.0,1.0,,,2.0,2.0,0.0377,-0.05,1.0,5.0,1.0,,,,,,4.0,,,,2.0,,2.0,,1.0,1.0,1.0,,,2.0,
13981547,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182.0,842,M,309156,EUR,764380800,F,18,18,True,3.0,,,,0.0,,,,3.0,,,,,,23.0,10.0,6.6,5.0,,18.381258375571,4.0,5.46,3.885,,0,,-0.18,0.11,,,,,,,1.0,3.0,,,,,,,,,1.0,,,,,,,3.0,,,,,1.0,1.0,,,,1.0,,,,
13981547,home,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182.0,291,M,970998,EUR,980553600,M,73,73,True,4.0,1.0,1.0,,0.0,,,1.0,4.0,,,,,,18.0,11.0,6.6,5.0,0.0220487,,,,,,1,,0.11,,0.17,,,,1.0,,2.0,1.0,,,,1.0,1.0,0.0426,-0.1,,,,,,,1.0,,,1.0,,,,,2.0,,,1.0,1.0,,,,
13981547,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179.0,199,M,184421,EUR,726883200,D,20,20,True,,,,,0.0,,,,,,,,,,11.0,1.0,6.6,1.0,,,,,,,0,,,,0.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,home,Genoa,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185.0,7112,M,1153083,EUR,1109980800,M,23,23,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,11.0,4.0,6.6,1.0,0.00017242,20.043193947317,2.0,18.48,13.545,,0,,-0.02,0.03,0.15,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,valencarboni,,,
13981547,home,Genoa,Benjamin Siegrist,benjamin-siegrist,B. Siegrist,G,31,194.0,176,M,137773,EUR,696816000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186.0,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,home,Genoa,Sebastian Otoa,otoa-sebastian,S. Otoa,D,34,198.0,372,M,1404639,EUR,1084406400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,home,Genoa,Albert Grønbæk,albert-gronbaek,A. Grønbæk,M,11,176.0,1696,M,1000263,EUR,990576000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,home,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184.0,769,M,1618563,EUR,1150934400,F,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,home,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178.0,400,M,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Seydou,Fini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,home,Genoa,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171.0,4030,M,108673,EUR,736732800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,home,Genoa,Jean Onana,jean-onana,J. Onana,M,14,189.0,1410,M,978301,EUR,947289600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,home,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188.0,605,M,1613917,EUR,1163203200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191.0,564,M,253391,EUR,820454400,G,1,1,False,27.0,13.0,22.0,8.0,0.0,7.0,8.0,6.0,19.0,8.0,2.0,2.0,1.0,1.0,90.0,34.0,6.5,14.0,0.00330453,15.363081101087,3.0,-3.36,0.315,0.1284,0,-0.0467,0.16,0.01,-0.17,0.15,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,1.0
13981547,away,Hellas Verona,Unai Núñez,unai-nunez,U. Núñez,D,4,186.0,733,M,892521,EUR,854582400,D,5,5,False,36.0,27.0,11.0,6.0,0.0,17.0,19.0,10.0,17.0,3.0,,,,,90.0,52.0,6.5,11.0,0.145667,55.556254205988,8.0,-28.455,1.68,,0,,0.39,0.07,-0.22,,,,5.0,1.0,10.0,4.0,1.0,,2.0,3.0,3.0,,,1.0,,,,,,1.0,,,3.0,,,2.0,3.0,,1.0,,,1.0,,,,
13981547,away,Hellas Verona,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187.0,2685,M,846148,EUR,908323200,D,15,15,False,23.0,18.0,1.0,,0.0,11.0,13.0,7.0,10.0,1.0,,,,,90.0,36.0,6.7,5.0,0.00121475,43.366488360755,6.0,-6.405,2.94,,0,,0.04,0.02,-0.12,,,,,2.0,1.0,5.0,,,4.0,2.0,2.0,,,,,,,,,1.0,,1.0,1.0,,,,4.0,,,,,,Nelsson,,,
13981547,away,Hellas Verona,Nicolás Valentini,nicolas-valentini,N. Valentini,D,6,184.0,1144,M,1116570,EUR,986515200,D,6,6,False,29.0,21.0,7.0,1.0,0.0,12.0,13.0,9.0,16.0,2.0,,,,,90.0,40.0,6.4,10.0,0.0904879,95.458487997447,9.0,-76.44,0.315,,0,,0.29,0.09,-0.29,,Nicolás Valentini,,1.0,1.0,1.0,2.0,,,4.0,1.0,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,1.0,,,,
13981547,away,Hellas Verona,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177.0,6591,M,1103488,EUR,1023408000,M,7,7,False,19.0,15.0,1.0,1.0,0.0,7.0,7.0,8.0,12.0,2.0,,,,,81.0,42.0,7.6,8.0,0.0526673,81.23301375653,6.0,-61.005,0.83999999999999,,2,,0.14,0.25,-0.02,,,,1.0,2.0,3.0,8.0,,,,1.0,,0.6108,0.32,,6.0,4.0,,1.0,,1.0,,1.0,1.0,0.8813,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,
13981547,away,Hellas Verona,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188.0,1378,M,972523,EUR,948240000,M,36,36,False,22.0,18.0,1.0,,0.0,7.0,8.0,11.0,14.0,2.0,,,,,81.0,44.0,6.4,6.0,0.0510036,41.769897889023,3.0,-16.275,-3.36,,0,,0.24,0.02,-0.13,,,,10.0,2.0,18.0,12.0,1.0,,1.0,7.0,4.0,,,2.0,1.0,1.0,,,,,,2.0,5.0,,,1.0,1.0,1.0,1.0,,,2.0,,,,
13981547,away,Hellas Verona,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188.0,567,M,287057,EUR,765676800,M,63,63,False,40.0,25.0,1.0,,0.0,10.0,13.0,15.0,27.0,5.0,,,,,90.0,55.0,6.4,19.0,0.00617341,26.858695395117,3.0,-13.965,1.365,,1,,-0.16,-0.08,-0.22,,,,1.0,7.0,6.0,9.0,,,1.0,2.0,2.0,0.3017,0.08,1.0,2.0,,,,,,,,2.0,,,,2.0,1.0,,,1.0,,,,,
13981547,away,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177.0,421,M,837080,EUR,927676800,M,24,24,False,21.0,12.0,5.0,,0.0,2.0,3.0,10.0,18.0,2.0,,,,,66.0,41.0,6.2,17.0,0.0102868,39.211072463991,7.0,-11.76,5.25,,0,,-0.1,0.05,-0.07,,,,1.0,1.0,5.0,5.0,2.0,,1.0,3.0,2.0,,,,,,,,,,,1.0,2.0,,,1.0,2.0,4.0,,,,,,,,
13981547,away,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,M,12,12,False,10.0,4.0,3.0,,0.0,3.0,4.0,1.0,6.0,3.0,,,,,30.0,17.0,6.6,7.0,0.0020766,23.973201555512,4.0,4.515,6.93,,1,,-0.09,0.0,0.13,,,,1.0,1.0,1.0,3.0,,,,1.0,1.0,0.0402,-0.11,,,,,1.0,,,,1.0,,0.309,,1.0,,,,,,,,,,
13981547,away,Hellas Verona,Giovane,giovane,Giovane,F,23,184.0,4926,M,1170773,EUR,1069632000,F,17,17,False,21.0,11.0,,,0.0,3.0,5.0,8.0,16.0,2.0,,,,,90.0,39.0,6.4,18.0,0.0187413,126.34690642387,8.0,-82.11,8.715,,2,,-0.34,0.12,-0.03,,,,4.0,5.0,7.0,8.0,2.0,1.0,,,,0.213,-0.39,,3.0,2.0,1.0,1.0,,,,1.0,,0.1055,,3.0,,2.0,1.0,,,2.0,,,1.0,
13981547,away,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180.0,1031,M,1018179,EUR,940377600,F,25,25,False,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,3.0,,,,,66.0,22.0,6.4,8.0,0.00178617,36.624479453932,3.0,-28.14,3.15,,2,,0.01,0.02,-0.03,,,,3.0,,11.0,1.0,3.0,,2.0,1.0,1.0,0.0898,0.32,1.0,2.0,,,1.0,,,,,2.0,0.1715,,,,2.0,,,1.0,,,,1.0,
13981547,away,Hellas Verona,Martin Frese,frese-martin,M. Frese,D,3,179.0,350,M,874812,EUR,883872000,D,3,3,True,20.0,14.0,1.0,,0.0,3.0,6.0,11.0,14.0,1.0,,,,,60.0,28.0,6.6,11.0,0.528828,16.54584168814,2.0,2.94,9.555,,1,,0.34,0.0,-0.29,,,,,3.0,1.0,4.0,,1.0,,1.0,,0.2084,-0.3,,,,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,,,
13981547,away,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190.0,942,M,1022204,EUR,984268800,F,9,9,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,2.0,,,,,24.0,16.0,6.2,6.0,0.0143413,32.606326583001,4.0,-26.565,-4.62,,0,,-0.07,0.04,-0.01,,,,2.0,,6.0,1.0,2.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,
13981547,away,Hellas Verona,Gift Orban,gift-orban,G. Orban,F,16,178.0,5518,M,1217613,EUR,1026864000,F,16,16,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,,,,24.0,10.0,6.4,,0.00959393,13.549315724295,2.0,-6.825,-3.045,,2,,0.0,0.02,0.13,,,,2.0,,2.0,3.0,,,,,,0.7123,-0.62,,2.0,2.0,2.0,1.0,,,,1.0,,0.5223,,,,,,,1.0,,giftorban,,1.0,
13981547,away,Hellas Verona,Daniel Oyegoke,daniel-oyegoke,D. Oyegoke,D,2,188.0,170,M,998830,EUR,1041552000,D,2,2,True,5.0,3.0,1.0,1.0,0.0,3.0,4.0,,1.0,2.0,,,,,9.0,13.0,6.5,4.0,0.00060871,9.424099685087,2.0,-4.095,0.315,,1,,-0.02,-0.26,0.0,,,,3.0,,3.0,,,1.0,,,,0.0188,-0.09,,,,,,,,,,,,,1.0,,,,,,,,,,
13981547,away,Hellas Verona,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189.0,2821,M,868958,EUR,828748800,M,73,73,True,8.0,6.0,1.0,,0.0,3.0,4.0,3.0,4.0,3.0,,,,,9.0,10.0,6.5,2.0,0.00060573,38.440185395808,5.0,-1.575,3.465,,1,,0.01,0.02,-0.01,,,,2.0,1.0,3.0,1.0,,,,,,0.1041,-0.03,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,
13981547,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195.0,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,away,Hellas Verona,Mirko Castagnini,mirko-castagnini,M. Castagnini,G,1,,19,M,1464110,EUR,1179964800,G,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,away,Hellas Verona,Tobias Slotsager,tobias-slotsager,T. Slotsager,D,19,190.0,485,M,1133236,EUR,1136073600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,away,Hellas Verona,Fallou Cham,fallou-cham,F. Cham,D,70,185.0,247,M,1945133,EUR,1139875200,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Fallou Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,away,Hellas Verona,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185.0,507,M,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,away,Hellas Verona,Armel Bella-Kotchap,armel-bella-kotchap,A. Bella-Kotchap,D,37,190.0,1085,M,976025,EUR,1008028800,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,away,Hellas Verona,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181.0,1064,M,915812,EUR,884649600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,away,Hellas Verona,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192.0,223,M,1211005,EUR,1085443200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jesús Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981547,away,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183.0,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
