match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,confirmed,player_id,player_name,playerName,reason,rescinded,description,from
10437954,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10437954,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,,
10437954,,,,,88,,,3,,,substitution,,121498358.0,False,False,regular,,,,,,,,
10437954,,,,,88,,,3,,,substitution,,121498357.0,False,False,regular,,,,,,,,
10437954,,,,,88,,,3,,,substitution,,121498356.0,False,False,regular,,,,,,,,
10437954,,,,,87,,,4,,,substitution,,121498355.0,True,True,injury,,,,,,,,
10437954,,,,,81,,,10,,,substitution,,121498321.0,False,True,regular,,,,,,,,
10437954,,,,,77,,,14,,,substitution,,121498298.0,False,True,regular,,,,,,,,
10437954,,,,,77,,,14,,,substitution,,121498297.0,False,True,regular,,,,,,,,
10437954,,,,,63,,,28,,,substitution,,121498226.0,False,False,regular,,,,,,,,
10437954,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10437954,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,,
10437954,,,,,42,,,4,,,varDecision,,14752.0,,True,penaltyAwarded,False,228364.0,Fredrik Aursnes,,,,,
10437954,,,,,25,,,21,,,card,,120583666.0,,False,yellow,,1005407.0,Zié Ouattara,Zié Ouattara,Foul,False,,
10437954,,,,,19,,,27,,,inGamePenalty,,118413380.0,,True,missed,,228364.0,Fredrik Aursnes,,goalkeeperSave,,Goalkeeper save,
10437954,,1.0,0.0,,9,,,37,,,goal,,167635249.0,,True,penalty,,97001.0,João Mário,,,,,penalty
10437954,,,,,7,,,39,,,card,,120583654.0,,False,yellow,,155775.0,Kosuke Nakamura,Kosuke Nakamura,Foul,False,,
