match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_outfielderBlock,stat_penaltyConceded,stat_wasFouled,stat_keyPass,stat_totalOffside,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceCreated,stat_accurateCross,stat_clearanceOffLine,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_penaltyMiss
12437018,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,35.0,16.0,25.0,6.0,0.0,11.0,11.0,5.0,24.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,90.0,46.0,7.7,19.0,0.00308478,0,0.8644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437018,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,D,37,37,False,25.0,18.0,4.0,1.0,0.0,10.0,12.0,8.0,15.0,2.0,11.0,,,,,,,,,,90.0,50.0,7.3,14.0,0.00208754,1,,2.0,1.0,1.0,4.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,0.0389,,,,,,,,,,,,,,,,,
12437018,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,40.0,31.0,10.0,4.0,0.0,18.0,20.0,13.0,20.0,10.0,2.0,,,,,,,,,,90.0,60.0,7.6,9.0,0.00849079,0,,,,2.0,1.0,8.0,,,1.0,1.0,,,4.0,3.0,,1.0,,True,2.0,1.0,1.0,,,,,,,,,,,,,
12437018,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,False,32.0,29.0,7.0,6.0,0.0,22.0,24.0,7.0,8.0,8.0,1.0,,,,,,,,,,90.0,45.0,7.3,3.0,0.00313292,0,,,,2.0,2.0,2.0,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,
12437018,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,26.0,19.0,7.0,2.0,0.0,11.0,13.0,8.0,14.0,3.0,,,,,,,,,,,90.0,45.0,7.0,10.0,0.0024007,0,,1.0,,1.0,2.0,3.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
12437018,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,M,16,16,False,30.0,23.0,1.0,,0.0,6.0,6.0,17.0,25.0,,8.0,,,,,,,,,,90.0,42.0,7.1,10.0,0.0214845,0,,1.0,,1.0,5.0,6.0,,1.0,2.0,1.0,,,3.0,2.0,,3.0,,,,,1.0,3.0,1.0,,,,,,,,,,,
12437018,home,Everton,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,8,8,False,18.0,17.0,,,0.0,8.0,9.0,9.0,9.0,,2.0,,,,,,,,,,57.0,25.0,6.4,3.0,0.00326196,1,,,,,4.0,1.0,,2.0,,,,1.0,1.0,,,2.0,0.0189,,,,,,,1.0,,,,,,,,,,
12437018,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,21.0,16.0,1.0,,0.0,4.0,7.0,12.0,15.0,,6.0,,,,,,,,,,68.0,39.0,6.3,13.0,0.0209913,0,,1.0,,,7.0,2.0,2.0,3.0,3.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12437018,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,False,20.0,17.0,1.0,1.0,0.0,4.0,4.0,13.0,17.0,,7.0,,,,,,,,,,90.0,38.0,7.1,12.0,0.0860006,2,,1.0,1.0,,6.0,3.0,,3.0,3.0,2.0,2.0,1.0,,,4.0,1.0,0.0374,,,,1.0,2.0,,,Dwight,McNeil,1.0,,,,,,,
12437018,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,22.0,18.0,,,0.0,7.0,7.0,13.0,17.0,,9.0,,,,,,,,,,90.0,45.0,7.3,13.0,0.0559372,0,,2.0,,2.0,7.0,10.0,,2.0,10.0,5.0,,,1.0,,1.0,,,,1.0,,3.0,,,,,,,2.0,1.0,,,,,
12437018,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,16.0,8.0,,,0.0,2.0,4.0,6.0,13.0,4.0,2.0,,,,,,,,,,90.0,34.0,6.4,15.0,0.0144438,2,,1.0,9.0,4.0,14.0,5.0,,4.0,,,,,,,2.0,1.0,0.214,,,,1.0,,1.0,,,,,,,1.0,2.0,0.5626,,
12437018,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,True,20.0,13.0,1.0,,0.0,7.0,10.0,6.0,10.0,,4.0,,,,,,,,,,33.0,29.0,6.8,7.0,0.00253098,2,,,,,1.0,3.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,0.4084,,1.0,,1.0,,,,,,,,,1.0,,,,
12437018,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,42,42,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,22.0,10.0,6.6,2.0,0.00022289,0,,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437018,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,,,,
12437018,home,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437018,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437018,home,Everton,Roman Dixon,roman-dixon,R. Dixon,D,12,175,114,M,,1415001,EUR,1104019200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Roman Dixon,,,,,,,,,
12437018,home,Everton,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2672,M,,947929,EUR,951782400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437018,home,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185,581,M,,1627560,EUR,1169164800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437018,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437018,away,Newcastle United,Nick Pope,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,26.0,22.0,4.0,,0.0,22.0,22.0,,4.0,1.0,7.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,90.0,36.0,7.2,4.0,4.995e-05,0,0.5626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437018,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,75.0,62.0,4.0,2.0,0.0,40.0,45.0,25.0,35.0,,8.0,,,,,,,,,,71.0,93.0,7.3,15.0,0.121061,0,,5.0,2.0,1.0,8.0,5.0,5.0,,,,,,3.0,2.0,,2.0,,,1.0,,1.0,2.0,,,,,,3.0,,,,,,
