match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_fouls,captain,stat_aerialLost,stat_wonTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,stat_goals,player_sofascoreId
11309389,home,Birmingham Legion FC,Matt Van Oekel,,,matt-van-oekel,M. V. Oekel,G,193.0,3,M,864923,EUR,527558400,G,1,1,False,14.0,12.0,5.0,3.0,9.0,9.0,3.0,5.0,4.0,2.0,6.0,90.0,23.0,7.6,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11309389,home,Birmingham Legion FC,Collin Smith,Collin Smith,,collin-smith,C. Smith,D,180.0,13,M,1046699,EUR,1070496000,D,4,4,False,37.0,33.0,7.0,6.0,18.0,21.0,15.0,17.0,3.0,,,89.0,55.0,6.7,8.0,0,2,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11309389,home,Birmingham Legion FC,Alex Crognale,,,alex-crognale,A. Crognale,D,196.0,5,M,864175,EUR,777945600,D,21,21,False,29.0,24.0,6.0,3.0,16.0,18.0,8.0,11.0,1.0,,,90.0,37.0,6.7,6.0,1,21,,,3.0,1.0,,,,,3.0,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
11309389,home,Birmingham Legion FC,Phanuel Kavita,,,phanuel-kavita,P. Kavita,D,185.0,43,M,790160,EUR,731635200,D,3,3,False,30.0,26.0,5.0,2.0,19.0,19.0,7.0,11.0,2.0,,,90.0,39.0,6.5,6.0,0,3,,,2.0,1.0,,,,,4.0,,2.0,,,,1.0,1.0,True,1.0,,,,,,,,,,,,,
11309389,home,Birmingham Legion FC,Gabriel Alves,Gabriel Alves,,gabriel-alves,G. Alves,D,185.0,23,M,1476358,EUR,918604800,D,16,16,False,23.0,16.0,6.0,4.0,10.0,12.0,6.0,11.0,3.0,,,90.0,37.0,6.9,9.0,0,,,,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
11309389,home,Birmingham Legion FC,Mikey Lopez,,,mikey-lopez,M. Lopez,M,175.0,11,M,314024,EUR,730166400,M,5,5,False,50.0,41.0,4.0,,22.0,24.0,19.0,27.0,1.0,,,90.0,59.0,6.4,11.0,0,5,1.0,,7.0,1.0,2.0,1.0,,,,4.0,,1.0,,,,3.0,,1.0,,2.0,,,,,,,,,,,
11309389,home,Birmingham Legion FC,Anderson Asiedu,Anderson,Asiedu,anderson-asiedu,A. Asiedu,M,168.0,22,M,978149,EUR,834537600,M,6,6,False,28.0,21.0,4.0,1.0,11.0,14.0,10.0,15.0,9.0,,,90.0,43.0,6.6,14.0,0,8,1.0,1.0,5.0,6.0,,3.0,1.0,1.0,,2.0,2.0,2.0,,,2.0,3.0,,,1.0,,,,,,,,,,,,
11309389,home,Birmingham Legion FC,Tyler Pasher,,,tyler-pasher,T. Pasher,M,171.0,17,M,155828,EUR,767404800,M,15,15,False,39.0,34.0,5.0,4.0,12.0,12.0,22.0,33.0,9.0,,,90.0,64.0,7.3,15.0,3,15,6.0,,3.0,5.0,,1.0,3.0,3.0,,2.0,2.0,2.0,1.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,
11309389,home,Birmingham Legion FC,Enzo Martínez,,,enzo-martinez,E. Martínez,M,170.0,24,M,881660,EUR,654566400,M,19,19,False,26.0,18.0,4.0,3.0,6.0,10.0,12.0,19.0,4.0,,,90.0,56.0,7.1,20.0,4,,3.0,2.0,8.0,8.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,,,2.0,2.0,,,1.0,1.0,2.0,2.0,,,,,,,,,
11309389,home,Birmingham Legion FC,Prosper Kassim,,,prosper-kassim,P. Kassim,M,176.0,27,M,793332,EUR,850608000,M,10,10,False,24.0,20.0,5.0,1.0,9.0,10.0,11.0,16.0,7.0,,,90.0,34.0,6.8,8.0,1,10,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,4.0,,1.0,,,,,,,,,
