match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name,reason,from
13473428,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
13473428,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,
13473428,,,,,89,,,2,,,substitution,,124052374.0,False,True,regular,,,,,,
13473428,,,,,88,,,3,,,card,,123507550.0,,True,yellow,Guga,False,928134.0,Guga,,
13473428,,2.0,1.0,,87,,,4,,,goal,,316424793.0,,True,regular,,,928134.0,Guga,,
13473428,,,,,86,,,5,,,substitution,,124052365.0,True,False,injury,,,,,,
13473428,,,,,83,,,8,,,substitution,,124052357.0,False,False,regular,,,,,,
13473428,,,,,78,,,13,,,substitution,,124052332.0,False,True,regular,,,,,,
13473428,,,,,78,,,13,,,substitution,,124052327.0,False,True,regular,,,,,,
13473428,,,,,69,,,22,,,card,,123507515.0,,False,yellow,Hugo Moura,False,973293.0,Hugo Moura,Foul,
13473428,,,,,61,,,30,,,substitution,,124052247.0,False,True,regular,,,,,,
13473428,,,,,60,,,31,,,substitution,,124052260.0,False,False,regular,,,,,,
13473428,,,,,60,,,31,,,substitution,,124052261.0,False,False,regular,,,,,,
13473428,,,,,54,,,37,,,card,,123507478.0,,False,yellow,Luiz Gustavo,False,1634148.0,Luiz Gustavo,Foul,
13473428,,,,,49,,,42,,,card,,123507451.0,,False,yellow,Mateus Carvalho,False,1391962.0,Mateus Carvalho,Foul,
13473428,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
13473428,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,
13473428,,1.0,1.0,,42,,,4,,,goal,,316422933.0,,True,ownGoal,,,583974.0,Pablo Vegetti,,owngoal
13473428,,,,,29,,,17,,,card,,123507313.0,,True,yellow,Fábio,False,17785.0,Fábio,Argument,
13473428,,,,,29,,,17,,,card,,123507310.0,,True,yellow,Everaldo,False,386212.0,Everaldo,Argument,
13473428,,0.0,1.0,,25,,,21,,,goal,,316422414.0,,False,regular,,,982998.0,João Victor,,
13473428,,,,,24,,,22,,,card,,123507301.0,,True,yellow,Juan Freytes,False,962187.0,Juan Freytes,Foul,
