match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,captain,stat_shotOffTarget,stat_errorLeadToAShot,stat_dispossessed,stat_bigChanceMissed,stat_interceptionWon,stat_hitWoodwork,stat_totalOffside,stat_ownGoals,stat_lastManTackle
13473428,home,Fluminense,Isaque,Isaque,,isaque,Isaque,M,14,172,1018,M,1835892,EUR,1177372800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473428,home,Fluminense,Joaquín Lavega,,,joaquin-lavega,J. Lavega,F,7,172,1189,M,1122737,EUR,1107388800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473428,away,Vasco da Gama,Léo Jardim,,,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,29.0,19.0,14.0,4.0,0.0,17.0,23.0,2.0,6.0,,,,1.0,1.0,6.0,2.0,4.0,,90.0,40.0,6.9,10.0,0.00061876,0,-0.7828,,,,,,,,,,,,,,1.0,,,,,leocjardim,,,,,,,,,,
13473428,away,Vasco da Gama,Paulo Henrique,,,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,False,31.0,22.0,3.0,1.0,0.0,8.0,11.0,14.0,20.0,4.0,3.0,9.0,8.0,5.0,6.0,,,,90.0,67.0,6.4,21.0,0.00867707,0,,3.0,,,4.0,2.0,,,,,,2.0,2.0,3.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,,
13473428,away,Vasco da Gama,João Victor,,,joao-victor,J. Victor,D,38,187,1769,M,982998,EUR,900633600,D,38,38,False,55.0,54.0,1.0,1.0,0.0,34.0,35.0,20.0,20.0,2.0,6.0,3.0,10.0,10.0,6.0,,,,90.0,74.0,8.0,2.0,0.0111048,1,,,,,,,,1.0,,1.0,1.0,3.0,3.0,1.0,1.0,2.0,0.3111,0.8316,,,,,,,,,,,,
13473428,away,Vasco da Gama,Luiz Gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,,gustavo-luiz,L. Gustavo,D,44,188,882,M,1634148,EUR,1144800000,D,44,44,False,34.0,28.0,4.0,2.0,0.0,23.0,24.0,5.0,10.0,1.0,,3.0,1.0,4.0,1.0,,,,60.0,40.0,6.4,6.0,0.0017535,0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,
13473428,away,Vasco da Gama,Lucas Piton,,,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,39.0,34.0,4.0,3.0,1.0,20.0,22.0,14.0,17.0,1.0,,5.0,1.0,6.0,3.0,,,,90.0,72.0,7.3,14.0,0.377629,0,,5.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,3.0,,,2.0,,,,,,,3.0,,,,
13473428,away,Vasco da Gama,Hugo Moura,,,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,25,25,False,53.0,49.0,4.0,,0.0,35.0,35.0,14.0,18.0,,,4.0,3.0,2.0,3.0,,,,83.0,61.0,6.4,6.0,0.00779437,0,,1.0,,,,,,,,,,2.0,,,1.0,3.0,,,,,,,,1.0,,,,,,
13473428,away,Vasco da Gama,Mateus Carvalho,Matheus Carvalho,,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,False,32.0,30.0,2.0,1.0,0.0,23.0,25.0,7.0,7.0,,,4.0,2.0,2.0,4.0,,,,60.0,40.0,6.3,5.0,0.00236152,0,,,,1.0,,,,,,,,2.0,,1.0,,1.0,,,,,,,,2.0,,,,,,
13473428,away,Vasco da Gama,Rayan,Rayan,,rayan,Rayan,M,37,185,31537,M,1464966,EUR,1154563200,M,77,77,False,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,1.0,,7.0,4.0,,2.0,,,,90.0,27.0,6.3,6.0,0.00186227,4,,1.0,,1.0,2.0,,,1.0,1.0,,,2.0,,,2.0,1.0,0.2333,0.1998,,,,2.0,,2.0,1.0,2.0,1.0,,,
13473428,away,Vasco da Gama,Tchê Tchê,,,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,3,3,False,38.0,38.0,2.0,2.0,0.0,14.0,14.0,24.0,24.0,1.0,,5.0,4.0,,4.0,,,,86.0,48.0,6.8,3.0,0.0140558,1,,,,1.0,2.0,2.0,,,,,,,,1.0,2.0,1.0,0.0182,,,,,1.0,,2.0,,,,,,
13473428,away,Vasco da Gama,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4340,M,851285,EUR,929491200,M,17,17,False,28.0,22.0,1.0,,0.0,9.0,11.0,13.0,17.0,,1.0,7.0,8.0,2.0,2.0,,,,90.0,50.0,6.6,15.0,0.133829,0,,2.0,1.0,2.0,5.0,1.0,,,,,,3.0,2.0,3.0,3.0,,,,1.0,,,,,1.0,,,,1.0,,
13473428,away,Vasco da Gama,Pablo Vegetti,,,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,8.0,5.0,,,0.0,5.0,5.0,,3.0,4.0,4.0,6.0,5.0,1.0,,,,,90.0,15.0,6.5,4.0,0.00010892,1,,,,,,,,,,,,1.0,,1.0,,2.0,0.1341,,,pablovegetti,True,1.0,,,,,,,1.0,
13473428,away,Vasco da Gama,Lucas Freitas,,,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,True,26.0,24.0,2.0,1.0,0.0,12.0,12.0,12.0,14.0,1.0,,1.0,3.0,7.0,2.0,,,,30.0,38.0,7.0,3.0,0.00494629,0,,,,,1.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,1.0
13473428,away,Vasco da Gama,Adson,Adson,,adson,Adson,M,28,171,2153,M,1105970,EUR,970790400,F,28,28,True,14.0,13.0,,,0.0,5.0,5.0,8.0,9.0,,,,3.0,1.0,2.0,,,,30.0,19.0,6.7,1.0,0.00841117,0,,,,,,,,,,,,3.0,2.0,,,,,,1.0,,,,,,,,,,,
13473428,away,Vasco da Gama,Paulinho Paula,,,paulinho-paula,Paulinho,M,18,173,1795,M,879902,EUR,852681600,M,18,18,True,12.0,11.0,,,0.0,6.0,6.0,5.0,6.0,,,,1.0,,,,,,14.0,13.0,6.6,1.0,0.00170699,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13473428,away,Vasco da Gama,Juan Sforza,,,juan-sforza,J. Sforza,M,13,179,1614,M,1003013,EUR,1013644800,M,20,20,True,14.0,13.0,,,0.0,6.0,7.0,7.0,7.0,,,,,,,,,,11.0,14.0,6.4,1.0,0.00291694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473428,away,Vasco da Gama,Daniel Fuzato,,,daniel-fuzato,D. Fuzato,G,13,190,953,M,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473428,away,Vasco da Gama,Mauricio Lemos,,,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473428,away,Vasco da Gama,Victor Luis,,,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473428,away,Vasco da Gama,Puma Rodríguez,,,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473428,away,Vasco da Gama,Benjamín Garré,,,benjamin-garre,B. Garré,M,90,171,1416,M,904847,EUR,963273600,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473428,away,Vasco da Gama,Loide Augusto,Loide Augusto,,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473428,away,Vasco da Gama,Jean Meneses,,,jean-meneses,J. Meneses,M,16,163,1064,M,818816,EUR,732240000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473428,away,Vasco da Gama,Alex Teixeira,,,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
