match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_outfielderBlock,stat_keyPass,captain,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_totalContest,player_firstName,player_lastName,stat_wonContest,stat_blockedScoringAttempt
11067399,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,15.0,11.0,2.0,2.0,7.0,7.0,4.0,10.0,4.0,3.0,,,90.0,39.0,7.0,11.0,0.0104312,1,,2.0,9.0,6.0,16.0,12.0,1.0,,,1.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0608,,,1.0,,,2.0,,2.0,1.0,,,1.0,
11067399,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,7,7,True,17.0,14.0,,,6.0,8.0,9.0,11.0,,6.0,,,39.0,26.0,6.7,6.0,0.0168573,0,,2.0,2.0,1.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,
11067399,home,Vasco da Gama,Jair,jair,Jair,M,8,178,1707,M,,268419,EUR,777859200,M,8,8,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,,,,11.0,7.0,6.5,2.0,0.0045448,0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11067399,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,6.33e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,home,Vasco da Gama,Ivan Quaresma,ivan-quaresma,Ivan,G,12,195,673,M,,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,home,Vasco da Gama,Robson Bambu,robson-bambu,R. Bambu,D,3,184,359,M,,923186,EUR,879292800,D,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,home,Vasco da Gama,Gabriel Dias,gabriel-dias,G. Dias,D,,183,64,M,,870697,EUR,768528000,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,home,Vasco da Gama,Zé Vitor,ze-vitor,Zé Vitor,D,14,192,88,M,,1174625,EUR,1023667200,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Zé Vitor,,,
11067399,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Carvalho,,,
11067399,home,Vasco da Gama,Serginho,serginho,Serginho,M,70,180,332,M,,849301,EUR,797126400,F,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,home,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175,8203,M,payet27,14216,EUR,543974400,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,home,Vasco da Gama,Sebastián Ferreira,sebastian-ferreira,S. Ferreira,F,11,181,444,M,,822783,EUR,887328000,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,away,Botafogo,Lucas Perri,lucas-perri,L. Perri,G,1,196,3423,M,,871290,EUR,881712000,G,12,12,False,23.0,14.0,13.0,5.0,12.0,16.0,2.0,7.0,,3.0,,2.0,90.0,27.0,6.5,9.0,0.00056834,0,0.2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,away,Botafogo,Leonel Di Plácido,leonel-di-placido,L. Di Plácido,D,24,173,273,M,,546338,EUR,759715200,D,24,24,False,39.0,34.0,5.0,4.0,12.0,16.0,24.0,27.0,2.0,5.0,,,86.0,72.0,7.5,12.0,0.128969,0,,4.0,1.0,2.0,3.0,9.0,,,,1.0,3.0,2.0,3.0,1.0,,,,,,,3.0,,1.0,2.0,,4.0,,,3.0,
11067399,away,Botafogo,Philipe Sampaio,philipe-sampaio,P. Sampaio,D,,191,349,M,,588996,EUR,784512000,D,94,94,False,67.0,56.0,5.0,1.0,36.0,38.0,20.0,29.0,4.0,10.0,,,90.0,82.0,6.9,13.0,0.0127891,0,,,4.0,7.0,8.0,11.0,,,,1.0,4.0,4.0,,,2.0,1.0,,,,,1.0,,1.0,,,1.0,,,,
11067399,away,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,,215956,EUR,670032000,D,23,23,False,36.0,34.0,2.0,2.0,26.0,28.0,8.0,8.0,2.0,1.0,,,59.0,41.0,6.6,2.0,0.00336397,1,,,,2.0,2.0,3.0,,,,,,,,1.0,2.0,,0.0449,,,,,,,,,,,,,1.0
11067399,away,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,,143593,EUR,603849600,D,21,21,False,24.0,19.0,4.0,3.0,6.0,9.0,15.0,22.0,3.0,1.0,,,58.0,47.0,7.1,13.0,0.0956384,0,,7.0,3.0,5.0,3.0,7.0,,,,3.0,,,,1.0,1.0,,,,,,,True,,2.0,,1.0,,,1.0,
11067399,away,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,,330063,EUR,825465600,M,5,5,False,52.0,40.0,5.0,2.0,15.0,16.0,25.0,37.0,6.0,17.0,,,90.0,76.0,6.4,19.0,0.0640814,0,,1.0,,2.0,10.0,10.0,,,,,2.0,1.0,1.0,5.0,3.0,,,,,1.0,1.0,,2.0,,3.0,3.0,,,1.0,
11067399,away,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,,840398,EUR,715132800,M,6,6,False,59.0,51.0,3.0,,17.0,17.0,35.0,44.0,,9.0,,,90.0,83.0,6.9,17.0,0.0847835,4,,2.0,,,5.0,8.0,,1.0,,,2.0,2.0,4.0,3.0,1.0,,0.0733,0.0187,,,1.0,,,1.0,3.0,4.0,,,3.0,3.0
11067399,away,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,,922559,EUR,781833600,M,37,37,False,20.0,11.0,,,1.0,4.0,10.0,18.0,1.0,5.0,,,66.0,38.0,6.5,17.0,0.0192439,2,,2.0,1.0,,3.0,3.0,1.0,,,,1.0,1.0,4.0,,,1.0,0.0753,,,,,,1.0,,1.0,2.0,,,2.0,1.0
11067399,away,Botafogo,Eduardo,eduardo,Eduardo,M,21,184,1737,M,,76507,EUR,624585600,M,33,33,False,49.0,46.0,3.0,1.0,16.0,17.0,31.0,34.0,1.0,3.0,,,90.0,56.0,6.5,5.0,0.0323673,0,,2.0,1.0,,4.0,2.0,,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,2.0,,,1.0,
11067399,away,Botafogo,Victor Sá,victor-sa,Victor Sá,M,7,178,521,M,,799634,EUR,764726400,M,7,7,False,28.0,21.0,3.0,,,2.0,21.0,26.0,,3.0,,,86.0,48.0,7.1,11.0,0.102367,3,,,4.0,2.0,4.0,7.0,,1.0,,1.0,,,4.0,4.0,,,0.2024,0.6688,,,3.0,,,,,1.0,,,1.0,2.0
11067399,away,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,tiquinho_soares_29,789100,EUR,664070400,F,9,9,False,14.0,9.0,1.0,,1.0,2.0,8.0,12.0,3.0,1.0,,,90.0,30.0,6.9,11.0,0.0158117,1,,,3.0,3.0,5.0,8.0,1.0,,,,1.0,1.0,5.0,4.0,1.0,,0.0262,,,,,,,,1.0,,,,,
11067399,away,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,,1018915,EUR,1000944000,D,16,16,True,16.0,15.0,1.0,,3.0,3.0,13.0,16.0,,1.0,,,32.0,27.0,6.7,3.0,0.0496683,0,,3.0,,1.0,3.0,4.0,,,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,
11067399,away,Botafogo,Diego Costa,diego-costa,Diego Costa,F,,187,4454,,diego.costa,21212,EUR,592185600,F,19,19,True,12.0,7.0,1.0,,,,7.0,13.0,,,,,31.0,15.0,6.4,8.0,0.0592695,0,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
11067399,away,Botafogo,Matías Segovia,matias-segovia,Matías Segovia,M,77,165,1705,M,,988622,EUR,1041638400,M,10,10,True,14.0,11.0,1.0,1.0,2.0,2.0,9.0,13.0,,,,,24.0,20.0,6.2,7.0,0.00613351,1,,1.0,1.0,,3.0,,,,,,,,3.0,,,,0.0355,,,,,,2.0,,,,,,,1.0
11067399,away,Botafogo,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179,526,M,,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,11.0,2.0,6.5,,2.019e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,away,Botafogo,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6186,M,,977679,EUR,1008288000,F,11,11,True,4.0,2.0,1.0,,2.0,3.0,,2.0,,1.0,,,11.0,7.0,6.5,3.0,0.00022008,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,away,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,away,Botafogo,David Sousa,david-sousa,David Sousa,D,43,190,147,M,,1015932,EUR,994204800,D,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,away,Botafogo,Gabriel Pires,gabriel-pires,G. Pires,M,10,186,398,M,,178407,EUR,748310400,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,away,Botafogo,Newton,newton,Newton,M,28,188,888,M,,1463909,EUR,952819200,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Newton,,,
11067399,away,Botafogo,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,,837871,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,away,Botafogo,João Pedro Galvão,joao-pedro,J. P. Galvão,M,,184,122,M,,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067399,away,Botafogo,Janderson,janderson,Janderson,F,39,189,658,M,,1462989,EUR,925948800,F,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Janderson,,,
