match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_wasFouled,stat_unsuccessfulTouch,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
10583945,home,Al-Nassr,David Ospina,,,david-ospina,D. Ospina,G,1,183.0,5027,M,D_Ospina1,33596,EUR,588988800,G,25,25,False,27.0,20.0,10.0,3.0,20.0,22.0,5.0,9.0,1.0,90.0,31.0,7.2,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583945,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,,881831,EUR,853286400,D,5,5,False,49.0,35.0,8.0,2.0,13.0,17.0,35.0,8.0,,90.0,73.0,7.8,16.0,1,True,1.0,23.0,3.0,1.0,2.0,1.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,,,,,,,,,,
10583945,home,Al-Nassr,Álvaro González,,,alvaro-gonzalez,Á. González,D,,183.0,313,M,,150212,EUR,631756800,D,21,21,False,68.0,62.0,12.0,7.0,42.0,44.0,24.0,6.0,,90.0,77.0,7.6,6.0,1,,,20.0,,,,3.0,,4.0,,,,,1.0,3.0,3.0,,,,1.0,1.0,,,,,,,,,
10583945,home,Al-Nassr,Abdullah Madu,,,abdullah-madu,A. Madu,D,3,186.0,189,M,,794347,EUR,742694400,D,3,3,False,56.0,54.0,4.0,2.0,45.0,46.0,10.0,,,89.0,63.0,6.8,3.0,0,,,9.0,,,,3.0,,4.0,,,,,,4.0,,,,,,1.0,1.0,,,,,,,,
10583945,home,Al-Nassr,Ghislain Konan,Ghislain,Konan,ghislain-konan,G. Konan,D,3,176.0,2811,M,,831781,EUR,820022400,D,13,13,False,59.0,53.0,4.0,2.0,31.0,31.0,31.0,8.0,,90.0,84.0,7.6,11.0,1,,,24.0,3.0,2.0,,,2.0,2.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,
10583945,home,Al-Nassr,Luiz Gustavo,,,luiz-gustavo,L. Gustavo,M,14,187.0,2128,M,,29735,EUR,553996800,M,18,18,False,66.0,58.0,8.0,4.0,23.0,24.0,42.0,7.0,,90.0,79.0,9.5,10.0,2,,1.0,35.0,,,,,5.0,8.0,2.0,3.0,2.0,,,,1.0,4.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,,,,,
10583945,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,,867179,EUR,840153600,M,17,17,False,69.0,64.0,2.0,,29.0,30.0,39.0,9.0,,90.0,78.0,7.1,8.0,1,,,35.0,,,2.0,2.0,5.0,7.0,,1.0,,,1.0,,,5.0,5.0,2.0,,,,,,,,,,,
10583945,home,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,,1130539,EUR,989798400,M,23,23,False,35.0,30.0,2.0,,10.0,10.0,30.0,11.0,,79.0,56.0,7.4,12.0,0,,,21.0,5.0,1.0,,1.0,2.0,5.0,,1.0,,,,,3.0,2.0,1.0,,2.0,2.0,1.0,,,,1.0,2.0,,,
10583945,home,Al-Nassr,Anderson Talisca,,,anderson-talisca,A. Talisca,M,94,191.0,20484,M,AndersonTalisca,329245,EUR,760060800,M,94,94,False,25.0,21.0,1.0,1.0,4.0,4.0,22.0,3.0,,89.0,38.0,8.2,9.0,6,,,17.0,1.0,,,2.0,3.0,4.0,,2.0,,,2.0,,,,,,,2.0,,,2.0,2.0,1.0,,2.0,,
10583945,home,Al-Nassr,Sami Al-Najei,,,sami-al-najei,S. Al-Najei,M,14,181.0,886,M,,832312,EUR,855273600,M,14,14,False,20.0,16.0,1.0,,7.0,7.0,15.0,6.0,,68.0,43.0,6.7,13.0,1,,,9.0,2.0,,,,6.0,8.0,1.0,5.0,1.0,,1.0,,1.0,3.0,2.0,1.0,,4.0,3.0,,,,,,,,
