match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_wonContest,stat_wonTackle,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
10382094,home,FC Groningen,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,20,20,False,46.0,34.0,20.0,9.0,30.0,34.0,4.0,12.0,1.0,8.0,1.0,2.0,3.0,90.0,56.0,5.8,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382094,home,FC Groningen,Liam van Gelderen,,,liam-van-gelderen,L. v. Gelderen,D,4,178,172,M,910049,EUR,985305600,D,19,19,False,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,12.0,8.0,6.3,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382094,home,FC Groningen,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,416,M,961678,EUR,1013990400,D,21,21,False,80.0,68.0,14.0,5.0,52.0,54.0,16.0,27.0,,3.0,,,,90.0,86.0,6.4,13.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10382094,home,FC Groningen,Radinio Balker,,,balker-radinio,R. Balker,D,12,190,152,M,947049,EUR,904780800,D,12,12,False,88.0,81.0,19.0,17.0,59.0,61.0,22.0,27.0,,11.0,,,,90.0,104.0,6.9,10.0,0,,,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10382094,home,FC Groningen,Isak Dybvik Määttä,,,isak-dybvik-maatta,I. D. Määttä,F,25,188,289,M,980915,EUR,1000857600,D,18,18,False,39.0,32.0,3.0,1.0,13.0,16.0,19.0,25.0,,8.0,,,,82.0,62.0,6.6,15.0,0,,2.0,1.0,4.0,,,1.0,1.0,2.0,1.0,,2.0,4.0,,1.0,1.0,2.0,,,,,,,,,,,,
10382094,home,FC Groningen,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,10,175,1255,M,964154,EUR,1023408000,M,7,7,False,12.0,10.0,2.0,2.0,4.0,4.0,9.0,13.0,,2.0,,,,90.0,35.0,6.6,12.0,3,,5.0,,5.0,,3.0,1.0,,7.0,4.0,,1.0,4.0,1.0,,1.0,1.0,3.0,3.0,1.0,1.0,2.0,,,,,,,
10382094,home,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,False,46.0,41.0,,,21.0,22.0,20.0,24.0,,7.0,,,,90.0,58.0,6.8,6.0,0,,,3.0,9.0,,,,1.0,5.0,1.0,,5.0,,2.0,1.0,1.0,4.0,,1.0,,,,True,,,,,,
10382094,home,FC Groningen,Laros Duarte,,,laros-duarte,L. M. D. Duarte,M,6,180,315,M,798177,EUR,857088000,M,6,6,False,39.0,32.0,4.0,3.0,9.0,10.0,23.0,29.0,1.0,6.0,,,,82.0,57.0,6.7,10.0,2,,,1.0,7.0,,2.0,1.0,,5.0,3.0,,3.0,,,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,
10382094,home,FC Groningen,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,M,34,34,False,23.0,19.0,2.0,1.0,4.0,5.0,15.0,20.0,,5.0,,,,63.0,44.0,6.8,10.0,4,,2.0,,7.0,,1.0,,,4.0,5.0,,2.0,1.0,1.0,2.0,4.0,2.0,,,,2.0,1.0,,0ratmangoen,1.0,,,,
10382094,home,FC Groningen,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,9,9,False,20.0,17.0,,,6.0,6.0,11.0,14.0,2.0,,,,,81.0,28.0,7.2,5.0,1,,,1.0,2.0,,,1.0,1.0,3.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,
