match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_goals,player_sofascoreId,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated
11067492,home,Atlético Mineiro,Patrick,patrick,Patrick,M,8,176,632,M,594428,EUR,712368000,M,49,49,True,19.0,16.0,1.0,1.0,11.0,14.0,5.0,6.0,,1.0,,,,,,21.0,26.0,6.6,7.0,0.0,0.0,0.00124729,0,,1.0,2.0,1.0,,,,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
11067492,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,7.0,7.0,1.0,1.0,4.0,4.0,3.0,4.0,,,,,,,,13.0,17.0,6.6,4.0,0.0719,0.0,0.00667595,1,,5.0,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,
11067492,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,True,9.0,8.0,,,4.0,4.0,4.0,5.0,,,,,,,,8.0,9.0,6.5,1.0,0.0,0.0,0.0022456,0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11067492,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,home,Atlético Mineiro,Dodô,dodo,Dodô,D,,177,222,M,108481,EUR,697334400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,home,Atlético Mineiro,Réver,rever,Réver,D,4,192,176,,39421,EUR,473644800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,home,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,home,Atlético Mineiro,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,home,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,home,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,home,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,37006,EUR,627523200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,28.0,19.0,15.0,6.0,15.0,15.0,4.0,13.0,2.0,9.0,,2.0,3.0,1.0,1.0,90.0,43.0,6.9,9.0,0.0,0.0,0.00065319,0,-0.7288,,1.0,,,,,,,,,,,,,,,,,,,,,,Weverton,,,,,,,
11067492,away,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,2,2,False,71.0,57.0,11.0,4.0,36.0,38.0,21.0,35.0,2.0,6.0,,,,,,80.0,96.0,7.3,21.0,0.0,0.0,0.0454727,0,,1.0,5.0,2.0,2.0,1.0,,1.0,,2.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,
11067492,away,Palmeiras,Luan Garcia,luan,L. Garcia,D,13,186,749,M,250351,EUR,736992000,D,13,13,False,34.0,29.0,9.0,6.0,25.0,26.0,4.0,8.0,2.0,1.0,,,,,,90.0,41.0,6.8,5.0,0.167,0.0,0.00365509,1,,2.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,
11067492,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,False,40.0,31.0,8.0,7.0,22.0,28.0,9.0,12.0,6.0,11.0,,,,,,90.0,56.0,6.4,10.0,0.3567,0.7289,0.00676776,1,,5.0,6.0,,,,1.0,3.0,,,2.0,,,,3.0,1.0,,,,2.0,1.0,,,,gustavogomez,True,,1.0,1.0,1.0,,
11067492,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,1067640,EUR,1031356800,D,6,6,False,16.0,9.0,5.0,1.0,4.0,8.0,5.0,9.0,4.0,6.0,,,,,,90.0,47.0,6.8,15.0,0.0512,0.0,0.0127824,2,,7.0,6.0,2.0,,,3.0,5.0,3.0,1.0,3.0,,Vanderlan,,,,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,,
11067492,away,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,8,8,False,29.0,26.0,3.0,1.0,20.0,20.0,6.0,9.0,,9.0,,,,,,90.0,43.0,6.4,6.0,0.0674,0.0,0.00813796,1,,9.0,6.0,4.0,3.0,,2.0,1.0,,2.0,2.0,1.0,,,,,2.0,,,5.0,1.0,,,,,,1.0,,,,,
11067492,away,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,M,25,25,False,27.0,23.0,6.0,6.0,11.0,12.0,12.0,15.0,2.0,2.0,,,,,,64.0,44.0,6.7,5.0,0.1234,0.0,0.011284,3,,3.0,4.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,3.0,,,,,
11067492,away,Palmeiras,Artur,artur,Artur,M,7,168,3069,M,841128,EUR,887500800,M,14,14,False,26.0,22.0,2.0,2.0,11.0,11.0,12.0,19.0,1.0,3.0,,,,,,90.0,55.0,7.0,20.0,0.0,0.0,0.381964,0,,10.0,9.0,8.0,4.0,,,1.0,,4.0,1.0,3.0,,,,,4.0,4.0,1.0,1.0,,4.0,,,,,,,,,1.0,1.0
11067492,away,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,M,23,23,False,21.0,18.0,,,6.0,7.0,15.0,18.0,,1.0,,,,,,77.0,36.0,6.9,9.0,0.0,0.0,0.388733,0,,5.0,5.0,3.0,1.0,,1.0,,,4.0,1.0,2.0,,,,,2.0,4.0,3.0,,1.0,1.0,,,raphaelveiga,,,,,,,1.0
11067492,away,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,M,7,7,False,17.0,16.0,4.0,4.0,9.0,9.0,7.0,9.0,,3.0,,,,,,64.0,27.0,7.5,3.0,0.2655,0.4415,0.0593719,1,,1.0,4.0,,,,1.0,,,4.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,7_dudu,,,,,,,
11067492,away,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,10,10,False,12.0,8.0,,,3.0,4.0,5.0,9.0,,2.0,,,,,,81.0,22.0,6.6,9.0,0.0276,0.0,0.0125314,1,,4.0,4.0,,,,,,,4.0,2.0,,,,,,4.0,1.0,,1.0,1.0,,,,Rony,,1.0,,,2.0,,
11067492,away,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,1015292,EUR,959904000,M,27,27,True,10.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,1.0,4.0,,,,,,26.0,21.0,6.6,5.0,0.0,0.0,0.00132619,0,,4.0,4.0,3.0,1.0,,1.0,3.0,2.0,,1.0,,,,,,,,,,,1.0,,,richardrios,,,,,,,
11067492,away,Palmeiras,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,19,19,True,6.0,5.0,1.0,1.0,,1.0,5.0,5.0,,2.0,,,,,,26.0,9.0,6.7,2.0,0.0,0.0,0.00935952,0,,,3.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11067492,away,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,40,40,True,5.0,3.0,,,2.0,2.0,1.0,3.0,,1.0,,,,,,13.0,8.0,6.7,2.0,0.0,0.0,0.00033663,0,,1.0,2.0,,,,,1.0,1.0,1.0,,,Jhon Jhon,,,,,,,,1.0,,,,,,,,,,,
11067492,away,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,D,12,12,True,5.0,2.0,1.0,,,,2.0,5.0,,,,,,,,10.0,9.0,6.4,4.0,0.0,0.0,0.00062233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,away,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,1174937,EUR,1153440000,F,9,9,True,,,,,,,,,1.0,,,,,,,9.0,4.0,6.5,2.0,0.027,0.0,0.0,1,,2.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,Endrick,,,,,,,
11067492,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,away,Palmeiras,Jailson,jailson,Jailson,D,,187,385,M,794861,EUR,810432000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,away,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,1167068,EUR,1020816000,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Kaiky Naves,,,,,,,,,,,,,,,,,,,
11067492,away,Palmeiras,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,845433,EUR,859680000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,away,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,away,Palmeiras,Rafael Navarro,rafael-navarro,R. Navarro,F,9,183,1148,M,985427,EUR,955670400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067492,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,José López,,,,,,,,,,,,,,,,,,,
