match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_accurateKeeperSweeper,stat_lastManTackle
12421176,home,Royale Union Saint-Gilloise,Mohammed Fuseini,mohammed-fuseini,M. Fuseini,F,7,169.0,1062,M,1212237,EUR,1021507200,F,77,77,False,,6.0,4.0,,,0.0,2.0,2.0,3.0,5.0,7.0,,,5.0,,,,,,74.0,27.0,7.0,10.0,0.177828,3,,Mohammed Fuseini,,2.0,,6.0,2.0,,2.0,,,,2.0,1.0,3.0,1.0,,0.2569,,3.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,,,
12421176,home,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196.0,4992,M,1119328,EUR,994118400,F,12,12,True,,6.0,4.0,,,0.0,1.0,1.0,4.0,6.0,5.0,,1.0,,,,,,,45.0,13.0,6.4,5.0,0.0106663,1,,Promise David,,1.0,2.0,2.0,,1.0,,,,,,,1.0,2.0,,0.1075,0.1368,,1.0,1.0,,2.0,,,,,1.0,,
12421176,home,Royale Union Saint-Gilloise,Anan Khalaili,khalaili-anan,A. Khalaili,M,25,183.0,2317,M,1403362,EUR,1094169600,F,25,25,True,,14.0,11.0,1.0,,1.0,4.0,5.0,9.0,12.0,5.0,2.0,4.0,1.0,,,,,,38.0,34.0,8.0,5.0,0.301224,2,,,,1.0,5.0,9.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,1.0,,0.0265,0.1265,,3.0,2.0,4.0,2.0,2.0,,,1.0,,,
12421176,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190.0,3056,M,1431770,EUR,952128000,F,13,13,True,,4.0,4.0,,,0.0,,,4.0,4.0,6.0,,,,,,,,,16.0,12.0,6.4,4.0,0.00322828,1,,Kevin Rodríguez,,2.0,,1.0,2.0,,,,,,1.0,,,1.0,,0.1685,,,,,,1.0,,1.0,,,,,
12421176,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191.0,390,M,1088899,EUR,1057708800,D,48,48,True,,,,,,0.0,,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,0,,Fedde Leysen,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421176,home,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190.0,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421176,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168.0,3149,M,880780,EUR,1002844800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421176,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180.0,239,M,834244,EUR,880416000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421176,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172.0,4079,M,845136,EUR,889228800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Jean Thierry Lazare,Amani,,,,,,,,,,,,,,,,,,,,,,,,jtl_amani_8,,,,
12421176,home,Royale Union Saint-Gilloise,Elton Kabangu,elton-kabangu,E. Kabangu,F,7,178.0,243,M,844745,EUR,886896000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421176,away,Royal Antwerp FC,Senne Lammens,senne-lammens,S. Lammens,G,31,193.0,27447,M,964753,EUR,1026000000,G,91,91,False,,39.0,23.0,17.0,2.0,0.0,22.0,26.0,1.0,13.0,1.0,1.0,1.0,10.0,,1.0,3.0,4.0,2.0,90.0,52.0,7.1,16.0,0.00048704,0,-0.4174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12421176,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175.0,224,M,889387,EUR,927158400,D,25,25,False,,86.0,67.0,15.0,6.0,0.0,25.0,29.0,43.0,63.0,6.0,1.0,,11.0,,,,,,90.0,113.0,7.1,27.0,0.204058,0,,,,1.0,,4.0,,,,,1.0,2.0,1.0,,,3.0,,,,3.0,6.0,1.0,1.0,1.0,,,,,,,
12421176,away,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186.0,1445,M,44575,EUR,604800000,D,23,23,False,True,64.0,53.0,16.0,8.0,0.0,35.0,40.0,18.0,24.0,2.0,,4.0,3.0,,,,,,90.0,75.0,6.9,11.0,0.0131764,0,,,,1.0,2.0,5.0,,,,,2.0,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,
12421176,away,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,,79.0,72.0,9.0,5.0,0.0,47.0,49.0,25.0,30.0,1.0,,6.0,5.0,,,,,,90.0,92.0,7.5,7.0,0.0210331,0,,,,1.0,2.0,6.0,,,,,1.0,2.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,
12421176,away,Royal Antwerp FC,Ayrton Costa,ayrton-costa,A. Costa,D,32,179.0,1038,M,976485,EUR,931824000,D,5,5,False,,24.0,23.0,2.0,1.0,0.0,14.0,14.0,9.0,11.0,8.0,1.0,2.0,6.0,,,,,,76.0,42.0,6.4,6.0,0.00321718,0,,,,3.0,1.0,4.0,1.0,,,,,2.0,1.0,,,2.0,,,,2.0,1.0,,,1.0,,,,,,,
12421176,away,Royal Antwerp FC,Denis Odoi,denis-odoi,D. Odoi,M,3,177.0,876,M,58994,EUR,580694400,M,6,6,False,,56.0,48.0,6.0,3.0,0.0,29.0,33.0,19.0,23.0,3.0,,2.0,4.0,,,,,,90.0,68.0,6.9,9.0,0.0108348,3,,Denis,Odoi,2.0,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,0.1457,0.0204,2.0,,,,,,1.0,,,,,
12421176,away,Royal Antwerp FC,Dennis Praet,dennis-praet,D. Praet,M,8,181.0,724,M,135647,EUR,768873600,M,8,8,False,,31.0,27.0,2.0,2.0,0.0,14.0,15.0,13.0,16.0,2.0,,2.0,5.0,,,,,,76.0,48.0,6.9,8.0,0.0212105,2,,,,1.0,1.0,5.0,1.0,,2.0,,1.0,,2.0,1.0,3.0,1.0,,0.0894,,1.0,,,,1.0,1.0,,,,,,
12421176,away,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,M,7,7,False,,18.0,9.0,2.0,,0.0,1.0,6.0,9.0,15.0,21.0,3.0,,5.0,,,,,,89.0,47.0,6.0,24.0,0.0794894,2,,,,7.0,1.0,9.0,7.0,,,,,1.0,5.0,5.0,3.0,2.0,1.0,0.3136,,1.0,3.0,1.0,1.0,5.0,3.0,2.0,,,2.0,,
12421176,away,Royal Antwerp FC,Tjaronn Chery,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,M,9,9,False,,24.0,21.0,4.0,4.0,0.0,6.0,7.0,17.0,21.0,2.0,,,1.0,,,,,,89.0,37.0,6.9,9.0,0.0577486,1,,,,,,3.0,1.0,,,,,,1.0,1.0,2.0,,,0.0628,,2.0,4.0,2.0,2.0,1.0,,1.0,,1.0,,,
12421176,away,Royal Antwerp FC,Jacob Ondrejka,ondrejka-jacob,J. Ondrejka,M,17,180.0,1006,M,1004790,EUR,1030924800,M,11,11,False,,19.0,11.0,2.0,1.0,0.0,5.0,6.0,6.0,14.0,5.0,,1.0,3.0,,,,,,68.0,35.0,6.8,15.0,0.0246988,1,,,,2.0,,4.0,2.0,,,,2.0,,1.0,1.0,3.0,,,0.0351,,1.0,1.0,,,3.0,2.0,1.0,,,,,1.0
12421176,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,,15.0,11.0,,,0.0,6.0,8.0,5.0,8.0,2.0,,,,,,,,,90.0,24.0,7.7,5.0,0.0224559,3,,,,1.0,2.0,5.0,,2.0,,1.0,,,,,,1.0,,0.2635,0.6062,4.0,1.0,,1.0,,,1.0,,,,,
12421176,away,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,F,14,14,True,,16.0,14.0,2.0,2.0,0.0,5.0,5.0,10.0,13.0,7.0,1.0,,2.0,,,,,,22.0,33.0,7.1,8.0,0.164532,1,,,,2.0,,5.0,2.0,1.0,,,,,2.0,1.0,1.0,1.0,,0.0445,0.1527,,2.0,1.0,2.0,4.0,3.0,,,,,,
12421176,away,Royal Antwerp FC,Kobe Corbanie,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,2,2,True,,17.0,15.0,,,0.0,3.0,3.0,12.0,17.0,3.0,,1.0,2.0,,,,,,14.0,29.0,6.7,7.0,0.00827652,0,,Kobe Corbanie,,,,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,1.0,3.0,,,,,,,,,,
12421176,away,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,M,30,30,True,,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,2.0,,,1.0,,,,,,14.0,15.0,6.6,4.0,0.0443357,1,,,,,1.0,2.0,,,1.0,,,,1.0,1.0,,,,0.0209,,,,,1.0,2.0,,,,,,,
12421176,away,Royal Antwerp FC,Gerard Vandeplas,vandeplas-gerard,G. Vandeplas,F,79,,85,M,1426634,EUR,1140825600,F,79,79,True,,,,,,0.0,,,,,,,,,,,,,,8.0,,6.4,,,0,,Gerard,Vandeplas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421176,away,Royal Antwerp FC,Victor Udoh,udoh-victor,V. Udoh,F,,172.0,129,M,1512489,EUR,1098057600,F,19,19,True,,1.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,,8.0,3.0,6.5,1.0,0.00120529,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12421176,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188.0,1350,M,599114,EUR,802569600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421176,away,Royal Antwerp FC,Semm Renders,semm-renders,S. Renders,D,17,180.0,243,M,1546054,EUR,1197849600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421176,away,Royal Antwerp FC,Rosen Bozhinov,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Rosen Bozhinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421176,away,Royal Antwerp FC,Andreas Verstraeten,andreas-verstraeten,A. Verstraeten,M,21,178.0,127,M,1465835,EUR,1136851200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Andreas,Verstraeten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
