match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_fouls,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_lastManTackle,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,player_sofascoreId
14053646,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185.0,164,M,367118,EUR,845596800,G,1,1,False,49.0,20.0,47.0,18.0,0.0,4.0,7.0,16.0,42.0,1.0,2.0,6.0,1.0,4.0,8.0,2.0,1.0,1.0,90.0,63.0,10.0,29.0,0.00375765,1.3791,0,1.6623,0.11,0.0,0.19,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053646,home,Excelsior,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185.0,69,M,899644,EUR,863222400,D,2,2,False,28.0,16.0,4.0,1.0,0.0,5.0,7.0,11.0,21.0,8.0,3.0,2.0,3.0,,,,,,78.0,57.0,7.4,22.0,0.0363686,,0,,0.2,0.01,0.18,,2.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14053646,home,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192.0,137,M,1031721,EUR,1052092800,D,4,4,False,23.0,18.0,4.0,2.0,0.0,14.0,14.0,4.0,9.0,1.0,13.0,2.0,,,,,,,90.0,40.0,7.5,5.0,0.00123307,,0,,0.06,0.01,0.91,,,,2.0,1.0,2.0,,2.0,,,True,,,,,,,,,,,,,,,,,,,,
14053646,home,Excelsior,Stan Henderikx,Stan Hendrikx,,henderikx-stan,S. Henderikx,D,5,187.0,51,M,1133679,EUR,1057622400,D,5,5,False,7.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,1.0,,1.0,,,,,,,21.0,10.0,4.2,2.0,0.00512643,,1,,0.07,0.01,-0.03,,,,,1.0,1.0,,,,1.0,,1.0,1.0,0.0044,0.063,0.0,,,,,,,,,,,,,,,
14053646,home,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168.0,406,M,910053,EUR,1002153600,D,12,12,False,24.0,15.0,9.0,1.0,0.0,8.0,15.0,7.0,9.0,7.0,2.0,7.0,2.0,,,,,,90.0,48.0,7.6,11.0,0.0504509,,0,,0.2,0.26,0.7,,,,1.0,,6.0,1.0,2.0,5.0,3.0,,,,,,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,
14053646,home,Excelsior,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,M,3,3,False,16.0,9.0,4.0,1.0,0.0,4.0,4.0,5.0,12.0,4.0,6.0,1.0,,,,,,,90.0,31.0,7.5,8.0,0.00255866,,1,,-0.05,0.01,1.0,,,,,1.0,,,2.0,3.0,,,,,0.0519,,-0.17,,,,3.0,1.0,,1.0,1.0,1.0,,,,,,
14053646,home,Excelsior,Adam Carlén,,,adam-carlen,A. Carlén,M,6,193.0,65,M,991039,EUR,962064000,M,6,6,False,15.0,14.0,,,0.0,8.0,8.0,6.0,7.0,5.0,4.0,5.0,1.0,,,,,,89.0,27.0,7.1,3.0,0.012064,,0,,0.1,0.03,0.43,,,,1.0,1.0,3.0,,1.0,3.0,1.0,,,,,,,,,,3.0,1.0,1.0,,,,1.0,,,,,
14053646,home,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176.0,134,M,1046142,EUR,991008000,M,30,30,False,20.0,14.0,,,0.0,3.0,5.0,11.0,15.0,6.0,2.0,1.0,1.0,,,,,,90.0,45.0,6.3,18.0,0.0296488,,1,,-0.27,0.3,0.0,,2.0,,1.0,2.0,11.0,1.0,,1.0,2.0,,1.0,,0.0619,0.265,0.02,7.0,,,,3.0,,,,,2.0,2.0,,,,
14053646,home,Excelsior,Irakli Yegoian,Irakli Yegoian,,yegoian-irakli,I. Yegoian,M,23,168.0,310,M,1384483,EUR,1079654400,M,23,23,False,19.0,14.0,4.0,1.0,0.0,6.0,8.0,8.0,11.0,9.0,3.0,7.0,1.0,,,,,,90.0,44.0,7.3,10.0,0.0138328,,1,,0.05,0.08,0.3,,,,,1.0,5.0,2.0,1.0,6.0,,,,,0.0058,,-0.04,2.0,,2.0,4.0,2.0,1.0,,1.0,,2.0,1.0,,,,
14053646,home,Excelsior,Gyan de Regt,,,gyan-de-regt,G. d. Regt,M,11,176.0,358,M,1126966,EUR,1061164800,M,11,11,False,15.0,12.0,1.0,,0.0,5.0,5.0,7.0,10.0,,,2.0,,,,,,,65.0,25.0,6.2,11.0,0.0622768,,0,,0.13,0.09,-0.01,,3.0,1.0,1.0,,7.0,,,,2.0,,,,,,,1.0,,,,2.0,1.0,,,,3.0,,1.0,,,
14053646,home,Excelsior,Szymon Włodarczyk,,,szymon-wlodarczyk,S. Włodarczyk,F,9,189.0,1149,M,1009285,EUR,1041724800,F,9,9,False,10.0,8.0,,,0.0,5.0,6.0,3.0,4.0,4.0,1.0,1.0,,,,,,,45.0,19.0,6.5,7.0,0.00800639,,0,,0.05,0.02,0.17,,,,4.0,4.0,7.0,,,,,,,,,,,2.0,,,,2.0,,,,,1.0,,,,,
14053646,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183.0,40,M,150494,EUR,689385600,F,29,29,True,9.0,4.0,2.0,,0.0,1.0,2.0,3.0,7.0,9.0,1.0,3.0,2.0,,,,,,45.0,24.0,8.1,5.0,0.0045638,,3,,0.08,0.16,-0.04,,,,2.0,4.0,4.0,1.0,,2.0,2.0,,1.0,,0.2055,0.3642,0.51,1.0,,,2.0,,,,1.0,,,1.0,,1.0,1.0,
14053646,home,Excelsior,Jerolldino Bergraaf,Jerolldino,Bergraaf,jerolldino-armantrading,J. Bergraaf,F,33,190.0,97,M,1893852,EUR,1152057600,F,33,33,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,25.0,10.0,6.2,6.0,0.00116489,,1,,-0.03,0.15,-0.02,,,,2.0,,3.0,,,,1.0,,,,0.0371,,-0.23,,,,,5.0,,,,,,,,1.0,,
14053646,home,Excelsior,Nolan Martens,,,nolan-martens,N. Martens,M,2,180.0,81,M,1153163,EUR,1089158400,D,17,17,True,4.0,,3.0,,1.0,,1.0,,3.0,,,2.0,,,,,,,12.0,9.0,6.6,6.0,0.00010035,,0,,-0.17,0.01,0.17,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
14053646,home,Excelsior,Stijn Middendorp,Stijn,Middendorp,stijn-middendorp,S. Middendorp,M,36,186.0,59,M,1891895,EUR,1076544000,M,25,25,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,,,,8.0,5.0,6.6,,0.00336165,,0,,0.04,,0.2,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14053646,home,Excelsior,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188.0,83,M,961616,EUR,1013212800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053646,home,Excelsior,Giuliano Cairo,Giuliano,Cairo,cairo-giuliano,G. Cairo,D,24,,10,M,1923374,EUR,1142640000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053646,home,Excelsior,Zach Booth,Zach Booth,,booth-zach,Z. Booth,M,21,184.0,133,M,1138450,EUR,1076976000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053646,home,Excelsior,Yoon Do-young,Do-young Yun,,do-young-yun,D. Yun,M,20,172.0,652,M,1500752,EUR,1161993600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053646,away,FC Twente,Lars Unnerstall,,,lars-unnerstall,L. Unnerstall,G,1,198.0,262,M,94835,EUR,648432000,G,1,1,False,25.0,19.0,8.0,2.0,0.0,17.0,19.0,2.0,6.0,,,9.0,,,2.0,,,,90.0,34.0,6.3,6.0,0.00082897,0.1082,0,-0.3079,0.05,0.0,-0.02,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053646,away,FC Twente,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174.0,341,M,946506,EUR,990835200,D,28,28,False,48.0,42.0,3.0,1.0,0.0,14.0,17.0,28.0,31.0,5.0,2.0,2.0,2.0,,,,,,74.0,71.0,7.1,13.0,0.0560185,,0,,-0.02,0.19,0.16,,4.0,,,1.0,2.0,,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
14053646,away,FC Twente,Max Bruns,Max Bruns,,max-bruns,M. Bruns,D,38,186.0,105,M,1091627,EUR,1036540800,D,38,38,False,70.0,64.0,13.0,8.0,0.0,17.0,19.0,47.0,51.0,4.0,4.0,4.0,,,,,,,90.0,85.0,7.5,8.0,0.0927999,,0,,0.34,0.14,0.24,,2.0,,1.0,1.0,1.0,,2.0,2.0,,,,,,,,1.0,,1.0,2.0,,,,,,,1.0,,,,
14053646,away,FC Twente,Robin Pröpper,,,robin-propper,R. Pröpper,D,3,190.0,266,M,196082,EUR,748742400,D,3,3,False,85.0,78.0,10.0,8.0,0.0,27.0,34.0,51.0,51.0,8.0,8.0,4.0,,,,,,,90.0,104.0,7.4,10.0,0.166193,,3,,0.39,0.3,-0.16,,2.0,,5.0,6.0,8.0,2.0,,2.0,1.0,True,,,0.2432,,-0.52,,,,1.0,,,,2.0,,,,,1.0,,
14053646,away,FC Twente,Mats Rots,,,mats-rots,M. Rots,D,39,185.0,360,M,1387012,EUR,1142035200,D,39,39,False,37.0,32.0,5.0,4.0,0.0,10.0,12.0,22.0,25.0,6.0,2.0,4.0,2.0,,,,,,59.0,71.0,6.8,17.0,0.162686,,0,,0.17,-0.21,0.16,,4.0,1.0,1.0,,9.0,1.0,,4.0,1.0,,,,,,,4.0,,2.0,3.0,3.0,1.0,,,,2.0,,,,,
14053646,away,FC Twente,Thomas Van den Belt,,,thomas-van-den-belt,T. V. d. Belt,M,20,181.0,293,M,945233,EUR,992822400,M,20,20,False,20.0,19.0,1.0,1.0,0.0,9.0,9.0,10.0,11.0,1.0,,,,,,,,,40.0,26.0,6.9,3.0,0.111926,,2,,0.12,0.18,0.13,,1.0,,,,,,,1.0,,,1.0,,0.0923,0.3354,-0.12,,,,,,1.0,1.0,,,,,,1.0,,
14053646,away,FC Twente,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183.0,8118,M,989882,EUR,896140800,M,6,6,False,64.0,57.0,7.0,4.0,0.0,12.0,13.0,45.0,51.0,5.0,,6.0,1.0,,,,,,90.0,79.0,6.9,11.0,0.134677,,1,,0.3,0.19,-0.04,,,,7.0,2.0,9.0,,,3.0,2.0,,1.0,,0.0393,0.1282,-0.06,,,2.0,1.0,3.0,1.0,,,,,,,,,rramizz_
14053646,away,FC Twente,Daan Rots,,,daan-rots,D. Rots,M,11,179.0,506,M,1048430,EUR,996019200,M,11,11,False,26.0,23.0,5.0,5.0,0.0,1.0,2.0,22.0,24.0,7.0,1.0,2.0,5.0,,,,,,75.0,44.0,7.1,12.0,0.451099,,1,,0.34,0.05,0.14,,1.0,,1.0,1.0,8.0,,,1.0,1.0,,,,0.1895,,-0.27,2.0,,,,2.0,2.0,1.0,1.0,,4.0,,,,,
14053646,away,FC Twente,Kristian Hlynsson,,,hlynsson-kristian,K. Hlynsson,M,14,176.0,1003,M,1160026,EUR,1074816000,M,14,14,False,34.0,29.0,5.0,3.0,0.0,9.0,12.0,20.0,22.0,2.0,1.0,3.0,2.0,,,,,,90.0,51.0,7.0,11.0,0.367304,,4,,0.25,0.11,-0.03,,4.0,1.0,1.0,,2.0,,,,,,3.0,,0.2555,0.4087,0.1,,1.0,,,1.0,2.0,,1.0,,1.0,,,,,
14053646,away,FC Twente,Taylor Booth,,,taylor-booth,T. Booth,M,8,173.0,528,M,906024,EUR,991267200,M,8,8,False,37.0,34.0,3.0,2.0,0.0,6.0,7.0,28.0,30.0,4.0,,4.0,,,,,,,59.0,57.0,7.1,8.0,0.196283,,2,,0.31,0.12,0.13,,5.0,2.0,1.0,1.0,4.0,,,2.0,3.0,,,,0.0718,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,2.0,,
