match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_lastManTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_goalAssist
11067533,home,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,26.0,16.0,13.0,3.0,13.0,17.0,3.0,9.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,90.0,33.0,6.6,10.0,0.0,0.0,0.00042197,1.0,0,0.1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067533,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,False,31.0,25.0,6.0,3.0,10.0,15.0,17.0,20.0,2.0,7.0,,,,,,45.0,52.0,6.4,9.0,0.0,0.0,0.056763,2.0,0,,True,4.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11067533,home,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,28,28,False,53.0,41.0,14.0,8.0,23.0,27.0,18.0,26.0,3.0,4.0,,,,,,90.0,68.0,6.8,14.0,0.0545,0.0,0.00706324,,1,,,,,2.0,4.0,4.0,3.0,1.0,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11067533,home,Atlético Mineiro,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,34,34,False,50.0,46.0,2.0,,33.0,36.0,13.0,14.0,1.0,8.0,,,,,,90.0,67.0,6.8,7.0,0.0436,0.0,0.00533003,,1,,,,,2.0,7.0,6.0,6.0,2.0,2.0,,,3.0,3.0,1.0,,1.0,,2.0,,,2.0,1.0,,,,,,,,,
11067533,home,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,D,13,13,False,46.0,40.0,2.0,1.0,18.0,19.0,22.0,30.0,,6.0,,,,,,45.0,54.0,6.6,11.0,0.0,0.0,0.0166691,1.0,0,,,3.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,2.0,,,,,guiarana,,,,,,,,
11067533,home,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,M,21,21,False,58.0,55.0,3.0,2.0,12.0,13.0,43.0,45.0,,5.0,,,,,,90.0,70.0,6.6,5.0,0.0551,0.1409,0.0455219,,2,,,,,1.0,6.0,,2.0,,,,,1.0,,2.0,1.0,,,,,,1.0,,,1.0,1.0,2.0,,,,,
11067533,home,Atlético Mineiro,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,False,53.0,49.0,1.0,1.0,23.0,24.0,26.0,29.0,,6.0,,,,,,74.0,59.0,6.8,5.0,0.1015,0.0,0.173512,2.0,1,,,,,2.0,3.0,2.0,,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
11067533,home,Atlético Mineiro,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,M,9,9,False,47.0,42.0,1.0,1.0,10.0,10.0,33.0,46.0,,5.0,,,,,,90.0,75.0,7.5,19.0,0.2269,0.8757,0.146349,5.0,4,,,9.0,1.0,,4.0,4.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,3.0,,,3.0,2.0,,2.0,1.0,,,,,,
11067533,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,False,52.0,46.0,3.0,2.0,9.0,9.0,40.0,53.0,,4.0,,,,,,76.0,77.0,7.7,20.0,0.1478,0.0184,0.233775,7.0,4,,,10.0,3.0,1.0,2.0,2.0,,,,,,1.0,1.0,,,1.0,,7.0,,,1.0,1.0,,1.0,2.0,1.0,,,,,
11067533,home,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175,11050,M,885179,EUR,963619200,M,10,10,False,34.0,27.0,1.0,1.0,7.0,9.0,20.0,26.0,,4.0,,,,,,90.0,51.0,7.1,10.0,0.5393,0.1859,0.0273681,1.0,7,,,1.0,,1.0,4.0,6.0,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,paulinho10,1.0,5.0,,,,,,
