match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_fouls,player_lastName,stat_interceptionWon,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_aerialWon,stat_errorLeadToAShot,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_lastManTackle,stat_goodHighClaim,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_bigChanceMissed
14167876,home,Metz,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7542,M,802159,EUR,803433600,F,30,30,False,8.0,5.0,,,0.0,3.0,4.0,2.0,4.0,3.0,,,,,,,79.0,24.0,6.1,9.0,0.0267378,,1,,-0.14,0.05,0.21,,,9.0,2.0,,,,1.0,1.0,4.0,1.0,,,1.0,3.0,1.0,,1.0,,,,0.0431,-0.13,,,,2.0,,,habibdiallo28,1.0,,,,,,
14167876,home,Metz,Maxime Colin,maxime-colin,M. Colin,D,2,179.0,51,M,128285,EUR,690163200,D,2,2,True,30.0,24.0,4.0,,0.0,20.0,23.0,4.0,7.0,,2.0,,,,,,69.0,43.0,5.6,9.0,0.0011603,,0,,0.05,-0.03,-0.58,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14167876,home,Metz,Georgiy Tsitaishvili,giorgi-tsitaishvili,G. Tsitaishvili,M,7,171.0,1454,M,875677,EUR,974505600,F,7,7,True,6.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,,,,,,11.0,9.0,6.6,1.0,0.00298459,,1,,-0.04,0.02,0.17,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,0.0421,-0.08,,,,,,,,,,,,,,
14167876,home,Metz,Alpha Touré,alpha-toure,A. Touré,M,12,180.0,636,M,1597191,EUR,1138147200,M,12,12,True,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,,1.0,,,,,,11.0,10.0,6.6,1.0,0.00185507,,0,,-0.04,0.03,-0.02,,Alpha,1.0,1.0,,,,,,,1.0,Touré,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14167876,home,Metz,Brian Madjo,brian-madjo,B. Madjo,F,24,193.0,1107,M,2070311,EUR,1231718400,F,24,24,True,,,,,0.0,,,,,1.0,,,,,,,11.0,2.0,6.6,1.0,,,0,,,0.01,0.15,,Brian Madjo,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
14167876,home,Metz,Pape Sy,pape-sy,P. Sy,G,61,195.0,585,M,1463509,EUR,862531200,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Pape Sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167876,home,Metz,Giorgi Abuashvili,giorgi-abuashvili,G. Abuashvili,M,9,175.0,496,M,985199,EUR,1044662400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167876,home,Metz,Ismaël Guerti,ismael-guerti,I. Guerti,M,29,,222,,1928232,EUR,1091059200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ismaël,,,,,,,,,,Guerti,,,,,,,,,,,,,,,,,,,,,,,,,
14167876,home,Metz,Ibou Sane,sane-ibou,I. Sane,F,29,180.0,636,M,1470032,EUR,1111968000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ibou,,,,,,,,,,Sane,,,,,,,,,,,,,,,,,,,,,,,,,
14167876,home,Metz,Morgan Bokele Mputu,morgan-bokele-mputu,M. B. Mputu,F,69,175.0,160,M,1394735,EUR,1079136000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Morgan Bokele Mputu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167876,away,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189.0,13363,M,128383,EUR,706320000,G,1,1,False,19.0,18.0,1.0,,0.0,18.0,18.0,,1.0,,10.0,,1.0,,,,90.0,27.0,7.2,1.0,6.465e-05,0.018,0,0.1374,0.06,0.01,0.61,0.02,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,gerorulli,,1.0,1.0,,,,
14167876,away,Olympique de Marseille,Timothy Weah,weah-timothy,T. Weah,M,22,185.0,11671,M,855810,EUR,951177600,D,22,22,False,49.0,42.0,2.0,,0.0,17.0,19.0,25.0,30.0,,4.0,,,,,,79.0,65.0,6.2,11.0,0.054612,,1,,-0.81,-0.55,0.19,,,4.0,5.0,,4.0,3.0,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,,1.0,0.09,-0.51,,,,2.0,,,timothyweah,,,,,,,
14167876,away,Olympique de Marseille,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186.0,10877,M,787505,EUR,827971200,D,28,28,False,69.0,66.0,4.0,2.0,0.0,39.0,39.0,27.0,30.0,3.0,3.0,,,,,,90.0,81.0,7.4,4.0,0.0366236,,1,,0.28,0.09,0.2,,,1.0,4.0,,1.0,,,1.0,1.0,,,4.0,1.0,,,,2.0,,,1.0,0.1161,-0.24,,,,1.0,,1.0,benpavard21,,,,,,,
14167876,away,Olympique de Marseille,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,21,188.0,25735,M,877102,EUR,828144000,D,21,21,False,91.0,86.0,5.0,2.0,0.0,52.0,54.0,34.0,37.0,4.0,,,,,,,90.0,98.0,7.3,5.0,0.0140305,,0,,0.3,0.14,0.23,,,2.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,nayefaguard,,,,,,,
14167876,away,Olympique de Marseille,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176.0,2398,M,155997,EUR,775872000,D,33,33,False,75.0,70.0,6.0,2.0,0.0,34.0,37.0,36.0,38.0,2.0,2.0,,,,,,90.0,89.0,7.2,8.0,0.168049,,2,,0.27,0.09,0.22,,,2.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,4.0,,,,1.0,,1.0,2.0,0.0588,-0.23,,,,1.0,1.0,,,,,,,,,
14167876,away,Olympique de Marseille,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187.0,5045,M,891829,EUR,974764800,M,17,17,False,64.0,60.0,3.0,1.0,1.0,25.0,25.0,35.0,39.0,1.0,8.0,,,,,,85.0,76.0,8.6,7.0,1.01235,,3,,0.59,-0.37,0.28,,,2.0,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,1.0,0.1902,0.5,,2.0,0.4872,3.0,,,,,,,2.0,1.0,,
14167876,away,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185.0,4495,M,149593,EUR,807580800,M,23,23,False,83.0,80.0,5.0,4.0,0.0,32.0,33.0,48.0,50.0,1.0,6.0,,,,,,90.0,89.0,7.5,4.0,0.212786,,0,,0.39,0.07,0.19,,,1.0,3.0,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,True,,,3.0,,,hojbjerg23,,,,,,,
14167876,away,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,942116,EUR,1001894400,M,10,10,False,57.0,44.0,4.0,3.0,0.0,11.0,12.0,33.0,45.0,,3.0,,,,,,90.0,75.0,6.9,19.0,0.188951,,5,,0.08,0.52,-0.03,,,1.0,2.0,,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,3.0,0.3451,-0.56,,2.0,0.0963,2.0,,,MGreenwood,,,,,,2.0,
14167876,away,Olympique de Marseille,Angel Gomes,angel-gomes,A. Gomes,M,47,168.0,3430,M,867441,EUR,967680000,M,8,8,False,30.0,27.0,,,0.0,9.0,9.0,18.0,21.0,,4.0,,,,,,64.0,37.0,6.7,3.0,0.0783905,,2,,-0.1,0.14,0.14,,,1.0,3.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,2.0,0.2952,-0.52,,,,1.0,,,,,,,,,,1.0
14167876,away,Olympique de Marseille,Igor Paixão,igor-paixao,I. Paixão,F,14,168.0,12542,M,981815,EUR,962150400,M,14,14,False,33.0,28.0,1.0,1.0,0.0,4.0,5.0,24.0,28.0,2.0,4.0,,,,,,80.0,52.0,8.2,11.0,0.0492249,,3,,0.35,0.05,-0.03,,,5.0,6.0,2.0,2.0,1.0,2.0,1.0,,,,,1.0,1.0,4.0,2.0,1.0,,,,0.279,0.5,,2.0,0.454,,,1.0,,1.0,,,,1.0,,
14167876,away,Olympique de Marseille,Robinio Vaz,robinio-vaz,R. Vaz,F,78,185.0,6871,M,1514800,EUR,1171670400,F,34,34,False,6.0,6.0,,,1.0,1.0,1.0,5.0,5.0,1.0,1.0,,,,,,64.0,21.0,6.3,5.0,0.207668,,1,,0.04,0.16,0.16,,,3.0,3.0,,1.0,1.0,3.0,2.0,,2.0,,,1.0,1.0,,,,,,,0.5988,-0.77,,1.0,0.1932,2.0,,,,,,,1.0,,,1.0
14167876,away,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188.0,7165,M,928236,EUR,917308800,D,5,5,True,29.0,29.0,,,0.0,25.0,25.0,4.0,4.0,3.0,1.0,,,,,,26.0,35.0,7.0,,0.00104221,,0,,0.05,0.01,0.2,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,leobalerdi5,,,,,,,
14167876,away,Olympique de Marseille,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180.0,26883,M,859026,EUR,950659200,F,9,9,True,5.0,5.0,,,1.0,2.0,2.0,3.0,3.0,,1.0,,,,,,26.0,10.0,8.3,1.0,0.0349168,,1,,0.04,0.39,0.13,,,1.0,2.0,,,,,,,,,,,,3.0,2.0,,,,,0.4982,0.5,,1.0,0.8177,1.0,,,amine_gouiri,,,,,1.0,,
14167876,away,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183.0,3561,M,839493,EUR,823996800,D,62,62,True,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,1.0,1.0,,,,,,11.0,11.0,6.5,3.0,0.00498128,,1,,-0.44,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,0.0369,0.01,,,,,,,,1.0,,,,,,
14167876,away,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178.0,4739,M,1129527,EUR,1069891200,M,26,26,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,,,,,,,10.0,9.0,6.5,1.0,0.0402862,,1,,-0.06,0.4,-0.09,,Bilal,3.0,,2.0,,,,,,1.0,Nadir,,,,,,,,,,0.2065,-0.54,,1.0,0.492,1.0,,,,,,,,,,
14167876,away,Olympique de Marseille,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180.0,4706,M,1149127,EUR,1107734400,M,18,18,True,13.0,13.0,,,0.0,11.0,11.0,2.0,2.0,,,,,,,,12.0,13.0,6.6,,0.00181163,,0,,-0.03,-0.03,0.13,,Arthur Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,arthurvermeeren,,,,,,,
14167876,away,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188.0,614,M,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167876,away,Olympique de Marseille,Ulisses Garcia,ulisses-garcia,U. Garcia,D,23,185.0,742,M,558320,EUR,821318400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167876,away,Olympique de Marseille,Conrad Jaden Egan-Riley,cj-egan-riley,C. Egan-Riley,D,4,183.0,1100,M,1131448,EUR,1041465600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167876,away,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49773,M,51498,EUR,614131200,F,97,97,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auba,,,,,,,
