match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_wasFouled,stat_keyPass,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_challengeLost,stat_wonTackle,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,captain,stat_bigChanceMissed,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
11406847,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,26.0,13.0,15.0,2.0,0.0,12.0,15.0,1.0,11.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,90.0,35.0,6.2,13.0,0.00034745,0,-0.0871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406847,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,34.0,32.0,2.0,1.0,0.0,19.0,19.0,15.0,18.0,,1.0,3.0,1.0,3.0,,,,90.0,48.0,6.6,3.0,0.0822836,0,,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11406847,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,47.0,41.0,6.0,4.0,0.0,34.0,36.0,7.0,11.0,1.0,2.0,6.0,1.0,1.0,,,,90.0,59.0,6.2,7.0,0.00444158,0,,,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11406847,home,Lecce,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4985,M,856216,EUR,889747200,D,59,59,False,25.0,21.0,3.0,2.0,0.0,20.0,22.0,1.0,3.0,2.0,4.0,5.0,3.0,2.0,,,,57.0,36.0,6.4,4.0,0.00030568,0,,,,1.0,3.0,,,2.0,,1.0,Toubaahmed59,1.0,1.0,,,,,,,,,,,,,,,,
11406847,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,42.0,35.0,6.0,2.0,0.0,23.0,23.0,13.0,26.0,,2.0,1.0,,4.0,,,,90.0,63.0,6.4,14.0,0.0398237,1,,7.0,1.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.0,0.0355,,,,,,,,,,,,,
11406847,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,39.0,37.0,2.0,2.0,0.0,26.0,26.0,11.0,13.0,3.0,3.0,4.0,1.0,4.0,,,,90.0,50.0,6.6,2.0,0.00694473,2,,,,,2.0,,1.0,,,2.0,,,,,2.0,0.365,True,1.0,,,,,,,,,,,
11406847,home,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,28.0,23.0,2.0,,0.0,13.0,15.0,10.0,13.0,1.0,2.0,2.0,,5.0,,,,79.0,36.0,6.4,6.0,0.0108454,0,,,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
11406847,home,Lecce,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,M,7,7,False,19.0,17.0,,,0.0,7.0,7.0,11.0,13.0,,3.0,,,3.0,,,,77.0,30.0,6.8,6.0,0.0924048,1,,1.0,1.0,1.0,3.0,,4.0,2.0,2.0,,,,1.0,,1.0,0.046,,,1.0,2.0,1.0,,,,,,,,
11406847,home,Lecce,Hamza Rafia,,,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,False,16.0,11.0,1.0,,0.0,5.0,5.0,7.0,12.0,1.0,3.0,,,4.0,,,,57.0,26.0,6.6,9.0,0.219694,3,,1.0,1.0,,2.0,2.0,1.0,,2.0,1.0,,,,,2.0,0.1891,,,1.0,,,1.0,,,,,,,
11406847,home,Lecce,Nicola Sansone,Nicola,Sansone,nicola-sansone,N. Sansone,F,,175,193,M,100580,EUR,684460800,M,11,11,False,15.0,12.0,1.0,1.0,0.0,3.0,3.0,10.0,15.0,,2.0,1.0,,5.0,,,,57.0,29.0,6.6,8.0,0.089047,3,,3.0,1.0,1.0,7.0,1.0,2.0,1.0,,3.0,,,1.0,,1.0,0.2079,,,1.0,2.0,,2.0,,,,,,,
11406847,home,Lecce,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,16.0,12.0,2.0,1.0,0.0,6.0,6.0,6.0,11.0,2.0,4.0,2.0,,,,,,90.0,30.0,6.7,10.0,0.00769081,3,,1.0,,2.0,8.0,,,,,1.0,,1.0,,,1.0,0.1235,,,2.0,4.0,2.0,,2.0,2.0,0.1221,,,,
11406847,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,True,7.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,,,,1.0,,,,33.0,15.0,6.3,6.0,0.00179522,1,,2.0,,,4.0,,,,1.0,1.0,lameckbanda.10,,,,1.0,0.0182,,,2.0,1.0,,,,1.0,,,,,
11406847,home,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,True,17.0,14.0,1.0,,0.0,4.0,4.0,10.0,13.0,,2.0,,1.0,2.0,,,,33.0,23.0,6.8,4.0,0.00568417,0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,2.0,1.0,,,,,1.0,,,
11406847,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,True,6.0,5.0,2.0,2.0,0.0,,,5.0,6.0,1.0,1.0,,,,,,,33.0,6.0,6.5,1.0,0.00229416,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406847,home,Lecce,Rémi Oudin,,,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,10,10,True,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,,,,,,,,,13.0,10.0,6.5,3.0,0.00401278,0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
