match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_fouls,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,player_sofascoreId,stat_punches,stat_goalAssist,stat_bigChanceCreated
10913394,home,Al Adalah,Milan Mijatović,,,milan-mijatovic,M. Mijatović,G,1,192.0,102,M,55655,EUR,554256000,G,1,1,False,True,40.0,24.0,30.0,14.0,12.0,12.0,12.0,28.0,1.0,1.0,1.0,1.0,2.0,12.0,3.0,1.0,3.0,2.0,2.0,90.0,56.0,6.7,16.0,0,,,,,,,,,,,,,,,,,,,,,,,
10913394,home,Al Adalah,Abdulaziz Aljamman,Abdulaziz,Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176.0,2,M,880822,EUR,823132800,D,11,11,False,,32.0,25.0,4.0,2.0,14.0,15.0,12.0,19.0,2.0,,8.0,6.0,3.0,10.0,,,,,,90.0,51.0,6.1,12.0,0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,
10913394,home,Al Adalah,Boris Godál,,,boris-godal,B. Godál,D,,188.0,10,M,63215,EUR,549072000,D,33,33,False,,30.0,25.0,4.0,2.0,19.0,22.0,6.0,8.0,1.0,1.0,6.0,2.0,2.0,5.0,,,,,,80.0,40.0,7.3,5.0,3,,,2.0,,,3.0,,,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,
10913394,home,Al Adalah,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,False,,32.0,25.0,3.0,,17.0,19.0,8.0,13.0,,2.0,3.0,2.0,6.0,1.0,,,,,,90.0,45.0,6.3,9.0,2,,,2.0,,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,
10913394,home,Al Adalah,Mohammed Al Oufi,Mohammed Al Oufi,,mohammed-al-oufi,M. A. Oufi,D,23,168.0,14,M,1050350,EUR,1028764800,D,23,23,False,,28.0,20.0,3.0,1.0,10.0,12.0,11.0,19.0,2.0,,6.0,6.0,2.0,5.0,,,,,,90.0,50.0,6.4,13.0,1,3.0,1.0,2.0,2.0,,2.0,2.0,1.0,,4.0,1.0,,,,1.0,,1.0,,,,,,
10913394,home,Al Adalah,Khaled Al-Hamdhi,Khaled Al-Hamdhi,,khaled-al-hamdhi,K. Al-Hamdhi,M,16,173.0,3,M,1914878,EUR,682387200,M,16,16,False,,33.0,27.0,,,21.0,22.0,6.0,11.0,,,5.0,,,2.0,,,,,,67.0,37.0,6.0,7.0,0,,,3.0,,,1.0,,,1.0,,,,,,2.0,,,,,,,,
10913394,home,Al Adalah,Reinaldo Lenis,,,reinaldo-lenis,R. Lenis,F,,180.0,49,,325679,EUR,711590400,M,10,10,False,,14.0,8.0,,,3.0,5.0,5.0,11.0,2.0,1.0,7.0,5.0,1.0,3.0,,,,,,90.0,38.0,6.1,15.0,1,2.0,,,3.0,1.0,,,,2.0,3.0,,1.0,,,2.0,,1.0,1.0,1.0,,,,
10913394,home,Al Adalah,David Tijanič,,,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200,M,43,43,False,,41.0,35.0,4.0,2.0,13.0,15.0,22.0,26.0,3.0,1.0,5.0,8.0,,6.0,,,,,,90.0,54.0,7.2,8.0,2,,,,2.0,1.0,,3.0,2.0,1.0,3.0,,2.0,,,1.0,,,,,,,,
10913394,home,Al Adalah,Christofer Gonzáles,,,christofer-gonzales,C. Gonzáles,M,10,176.0,434,M,345779,EUR,718848000,M,17,17,False,,32.0,28.0,1.0,,11.0,13.0,17.0,23.0,1.0,,6.0,2.0,,4.0,,,,,,90.0,46.0,6.2,13.0,0,4.0,,,1.0,,1.0,,,1.0,2.0,,,,,2.0,,1.0,2.0,,,,,
10913394,home,Al Adalah,Pedro Eugénio,,,pedro-eugenio,P. Eugénio,M,,172.0,27,,252373,EUR,646358400,M,90,90,False,,15.0,13.0,1.0,,2.0,2.0,11.0,16.0,,,2.0,3.0,,3.0,,,,,,89.0,25.0,6.6,7.0,1,3.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,
