match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_challengeLost,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_shotValueNormalized,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
14073459,home,Portsmouth,Ben Killip,Ben,Killip,ben-killip,B. Killip,G,30,188.0,31,M,788264,EUR,817171200.0,G,30,30,False,55.0,34.0,40.0,19.0,0.0,28.0,33.0,6.0,22.0,1.0,10.0,4.0,4.0,90.0,65.0,7.4,24.0,144.51501708914,25.0,68.237920229387,0.5907,0,0.12,0.03,-0.06,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073459,home,Portsmouth,Zak Swanson,,,zak-swanson,Z. Swanson,D,22,189.0,96,M,993445,EUR,970099200.0,D,22,22,False,46.0,36.0,4.0,1.0,0.0,17.0,18.0,19.0,28.0,3.0,2.0,,,90.0,73.0,6.5,20.0,146.26171172063,16.0,69.605527002691,,0,0.21,0.14,-0.27,,5.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14073459,home,Portsmouth,Hayden Matthews,,,hayden-matthews,H. Matthews,D,14,196.0,180,M,1434770,EUR,1087603200.0,D,14,14,False,45.0,39.0,3.0,,0.0,24.0,24.0,15.0,21.0,10.0,4.0,,,90.0,60.0,6.4,6.0,107.66548840056,15.0,39.892022771458,,0,0.16,0.07,-0.3,,,2.0,3.0,3.0,1.0,1.0,1.0,,,,,2.0,1.0,25.288391320857,26.781993372413,1.0,,,,,,,,,,,,,,,,,,
14073459,home,Portsmouth,Ibane Bowat,Ibane Bowat,,bowat-ibane,I. Bowat,D,17,190.0,90,M,1083366,EUR,1032048000.0,D,17,17,False,45.0,38.0,5.0,,0.0,29.0,34.0,9.0,11.0,5.0,1.0,,,61.0,53.0,6.4,7.0,98.312604662932,13.0,-26.929815940811,,0,0.09,0.02,-0.23,,,1.0,1.0,4.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14073459,home,Portsmouth,Jacob Farrell,Jacob Farrell,,jacob-farrell,J. Farrell,D,18,180.0,169,M,1154000,EUR,1037664000.0,D,19,19,False,53.0,44.0,4.0,2.0,0.0,28.0,30.0,16.0,23.0,11.0,5.0,,,90.0,101.0,7.4,16.0,131.65415017726,20.0,41.278445776581,,1,0.16,0.1,0.22,,1.0,1.0,4.0,13.0,3.0,2.0,3.0,,,4.0,1.0,10.0,1.0,,,,1.0,1.0,1.0,1.0,-0.33,,,,,,,,,,,,,
14073459,home,Portsmouth,John Swift,John,Swift,john-swift,J. Swift,M,8,182.0,189,M,190863,EUR,803865600.0,M,8,8,False,36.0,34.0,2.0,2.0,0.0,23.0,24.0,11.0,12.0,1.0,2.0,,,45.0,45.0,6.6,9.0,77.842072501252,13.0,39.305316753501,,0,-0.28,0.18,-0.08,,4.0,,,2.0,,,,,,2.0,1.0,1.0,,14.708938196758,15.319615693613,1.0,,,,1.0,,True,,,,,,,,,,,,
14073459,home,Portsmouth,Luke Le Roux,Luke,Le Roux,le-roux-luke,L. L. Roux,M,16,180.0,299,M,931035,EUR,952646400.0,M,16,16,False,49.0,45.0,7.0,6.0,0.0,25.0,25.0,20.0,24.0,2.0,5.0,,,70.0,58.0,6.9,5.0,83.762733232604,16.0,18.429072441975,,1,0.2,0.05,-0.02,,,,2.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,2.0,1.0,0.0,,1.0,,,,,,,,,,,
14073459,home,Portsmouth,Terry Devlin,,,terry-devlin,T. Devlin,M,24,180.0,119,M,1198145,EUR,1068076800.0,M,24,24,False,38.0,27.0,4.0,1.0,0.0,10.0,12.0,17.0,26.0,4.0,3.0,,,90.0,61.0,6.9,18.0,115.80991517473,17.0,34.91800332053,,2,0.35,0.11,-0.05,,5.0,1.0,4.0,5.0,,,,,,3.0,3.0,3.0,,,,,1.0,,3.0,,-0.21,,1.0,1.0,1.0,,,,,,,,,
14073459,home,Portsmouth,Márk Kosznovszky,Márk,Kosznovszky,mark-kosznovszky,M. Kosznovszky,M,18,177.0,271,M,982559,EUR,1019001600.0,M,18,18,False,21.0,18.0,1.0,1.0,0.0,8.0,8.0,10.0,13.0,,2.0,,,70.0,35.0,6.2,10.0,92.974851487063,9.0,15.246960987812,,1,-0.01,0.16,-0.05,,1.0,2.0,6.0,3.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,-0.1,,,,1.0,1.0,1.0,,,,,,,
14073459,home,Portsmouth,Yang Min-hyeok,Min-hyuk Yang,,min-hyuk-yang,Y. Min-hyeok,M,47,176.0,4299,M,1500794,EUR,1145145600.0,M,47,47,False,26.0,23.0,2.0,1.0,0.0,5.0,7.0,18.0,19.0,2.0,5.0,,,90.0,53.0,5.9,17.0,183.84228682777,21.0,98.433752124765,,2,-0.15,0.29,-0.19,,1.0,2.0,13.0,4.0,3.0,,1.0,2.0,2.0,5.0,2.0,,2.0,20.612333507782,39.571094942837,2.0,,,2.0,,-0.22,,2.0,,1.0,4.0,,,,,,,,
14073459,home,Portsmouth,Thomas Waddingham,Thomas Waddingham,,waddingham-thomas,T. Waddingham,F,20,185.0,202,M,1462283,EUR,1112659200.0,F,20,20,False,7.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,1.0,2.0,,,61.0,15.0,6.4,7.0,36.265508886409,2.0,31.688365738585,,1,-0.05,0.06,0.18,,,6.0,8.0,1.0,1.0,,,1.0,1.0,3.0,,,,26.274529614896,30.838034243447,1.0,,,,,0.25,,,,1.0,1.0,1.0,1.0,,,,,,
14073459,home,Portsmouth,Andre Dozzell,Andre,Dozzell,andre-dozzell,A. Dozzell,M,21,178.0,129,M,826133,EUR,925603200.0,M,21,21,True,25.0,19.0,5.0,3.0,0.0,5.0,6.0,14.0,19.0,,,,,45.0,33.0,7.4,9.0,48.544839191121,6.0,20.095941191769,,0,0.35,0.05,0.25,,4.0,,2.0,4.0,1.0,,,2.0,1.0,,,2.0,,10.429560465958,10.434114049597,1.0,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,
14073459,home,Portsmouth,Regan Poole,Regan,Poole,regan-poole,R. Poole,D,5,180.0,110,M,605062,EUR,898128000.0,D,5,5,True,26.0,23.0,,,0.0,16.0,16.0,7.0,10.0,1.0,1.0,,,29.0,29.0,6.8,4.0,64.334003286701,8.0,29.501120759101,,0,0.07,0.0,0.13,,,1.0,2.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
14073459,home,Portsmouth,Florian Bianchini,Florian,Bianchini,florian-bianchini,F. Bianchini,F,11,182.0,148,M,1006005,EUR,993427200.0,F,11,11,True,8.0,6.0,2.0,2.0,0.0,1.0,1.0,5.0,7.0,,1.0,,,29.0,18.0,6.5,9.0,44.826801734854,8.0,9.3984873789756,,0,-0.04,0.0,-0.02,,1.0,2.0,4.0,2.0,1.0,,1.0,,,4.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,
14073459,home,Portsmouth,Adrian Segecic,Adrian Segecic,,adrian-segecic,A. Segecic,M,10,173.0,680,M,1125954,EUR,1086048000.0,M,10,10,True,7.0,5.0,1.0,,1.0,2.0,2.0,3.0,5.0,,4.0,,,20.0,16.0,7.2,5.0,78.078289762827,10.0,32.270009867525,,2,0.3,0.25,0.13,,1.0,,1.0,3.0,2.0,1.0,,,,2.0,2.0,,,25.257806230247,25.423098866975,1.0,,,,1.0,-0.16,,2.0,1.0,,,,,1.0,,,,,
14073459,home,Portsmouth,Olutayo Singerr,Olutayo Singerr,,olutayo-singerr,O. Singerr,F,46,,18,M,2029231,EUR,,F,46,46,True,2.0,,,,0.0,,,,2.0,,,,,20.0,8.0,7.4,4.0,,,,,1,-0.12,,0.13,,,5.0,7.0,2.0,,,,,,,1.0,1.0,,,,,,,,,0.6,,,,,2.0,1.0,,,1.0,,,,
14073459,home,Portsmouth,Jordan Archer,,,jordan-archer,J. Archer,G,31,186.0,38,M,181583,EUR,734572800.0,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073459,home,Portsmouth,Michael Ani,Michael Ani,,michael-ani,M. Ani,D,42,,6,M,2020671,EUR,,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073459,home,Portsmouth,Fraser Thomas,Fraser,Thomas,fraser-thomas,F. Thomas,M,43,,3,M,2206096,EUR,,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
