match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_goals,stat_errorLeadToAShot,stat_dispossessed,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal,stat_clearanceOffLine
11451136,home,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184.0,11201,M,116869,EUR,696038400,F,10,10,False,20.0,16.0,1.0,1.0,4.0,4.0,12.0,16.0,7.0,,,,,,75.0,33.0,7.5,9.0,0.0832,0.0,0.0914293,2,,,,3.0,7.0,3.0,3.0,,,,2.0,,1.0,,4.0,,,,,1.0,,,,,3.0,,1.0,1.0,,aboubakarvincent,2.0,,,,,
11451136,home,Beşiktaş JK,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194.0,2288,M,1142613,EUR,1092700800,M,21,21,True,21.0,20.0,,,11.0,11.0,9.0,10.0,,4.0,,,,,27.0,25.0,6.9,2.0,0.0,0.0,0.0118809,0,,,,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11451136,home,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183.0,3645,M,887382,EUR,891475200,M,22,22,True,12.0,10.0,1.0,,6.0,7.0,4.0,5.0,3.0,,,,,,27.0,20.0,7.0,4.0,0.1224,0.0213,0.0151177,2,,,,2.0,4.0,,,,1.0,,,2.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,
11451136,home,Beşiktaş JK,Ante Rebić,ante-rebic,A. Rebić,F,9,185.0,4196,M,152769,EUR,748569600,F,7,7,True,9.0,5.0,,,,,6.0,12.0,2.0,,,,,,15.0,20.0,7.6,8.0,0.0901,0.6776,0.477903,2,,3.0,1.0,,5.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,1.0,,_anterebic,,,,,,
11451136,home,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183.0,2904,M,72127,EUR,676252800,F,9,9,True,7.0,5.0,,,,,5.0,8.0,2.0,2.0,,,,,15.0,11.0,6.8,3.0,0.2228,0.0,0.0138098,1,,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,
11451136,home,Beşiktaş JK,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182.0,3146,M,123228,EUR,705369600,M,18,18,True,9.0,7.0,1.0,1.0,2.0,2.0,5.0,7.0,,2.0,,,,,2.0,11.0,,2.0,0.0,0.0,0.0066231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451136,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195.0,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451136,home,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,77,178.0,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451136,home,Beşiktaş JK,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177.0,1057,M,966811,EUR,973296000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451136,home,Beşiktaş JK,Jean Onana,jean-onana,J. Onana,M,14,189.0,1392,M,978301,EUR,947289600,M,71,71,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451136,home,Beşiktaş JK,Oğuzhan Akgün,oguzhan-akgun,O. Akgün,F,11,178.0,85,M,902034,EUR,994982400,F,41,41,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451136,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187.0,62,M,94540,EUR,647568000,G,35,35,False,35.0,21.0,22.0,10.0,17.0,23.0,4.0,12.0,2.0,17.0,4.0,5.0,1.0,1.0,90.0,55.0,7.8,14.0,0.0,0.0,0.00158692,0,0.2196,,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,2.0,,
11451136,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175.0,36,M,893014,EUR,776390400,D,99,99,False,28.0,16.0,2.0,1.0,10.0,19.0,6.0,10.0,10.0,6.0,,,,,90.0,55.0,6.3,18.0,0.0,0.0,0.00744981,0,,1.0,,3.0,6.0,,,,,4.0,,1.0,,,3.0,,,6.0,3.0,3.0,,,,,2.0,,,,,,,,,,1.0,
11451136,away,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,2,185.0,334,M,785850,EUR,698544000,D,4,4,False,22.0,18.0,3.0,,14.0,15.0,4.0,7.0,,3.0,,,,,90.0,32.0,6.7,5.0,0.0,0.0,0.00085398,0,,,,,6.0,,,1.0,,,1.0,,,,4.0,2.0,,7.0,,,,,,,,,,,,,,,,,,1.0
11451136,away,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,20,182.0,35,M,135941,EUR,569203200,D,88,88,False,34.0,30.0,4.0,1.0,25.0,25.0,5.0,9.0,6.0,5.0,,,,,90.0,54.0,6.8,7.0,0.0,0.0,0.00209895,0,,,,2.0,6.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,,,3.0,,,5.0,2.0,,,,,,1.0,,,,,,,,,,,
11451136,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180.0,65,M,142850,EUR,704937600,D,3,3,False,21.0,16.0,2.0,2.0,10.0,11.0,6.0,11.0,5.0,3.0,,,,,90.0,38.0,6.4,10.0,0.0,0.0,0.00268086,0,,1.0,,1.0,3.0,2.0,,,,2.0,1.0,,,True,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,
11451136,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177.0,130,M,317297,EUR,789868800,M,8,8,False,15.0,11.0,4.0,3.0,1.0,3.0,11.0,13.0,11.0,4.0,,,,,90.0,34.0,7.1,8.0,0.0,0.0,0.0297218,0,,1.0,1.0,,7.0,1.0,1.0,,,6.0,1.0,3.0,1.0,,,2.0,,,4.0,4.0,,,,,2.0,,,,,,,,,,,
11451136,away,Sivasspor,Yunus Konak,yunus-konak,Y. Konak,M,5,181.0,1116,M,1518589,EUR,1136851200,M,72,72,False,24.0,19.0,2.0,1.0,13.0,14.0,6.0,10.0,7.0,5.0,,,,,72.0,38.0,6.2,7.0,0.0,0.0,0.0015493,0,,,,2.0,12.0,,,,1.0,3.0,1.0,3.0,,,,8.0,,3.0,1.0,2.0,Yunus Konak,,,,1.0,,,,,,,,,,,
11451136,away,Sivasspor,Samu Sáiz,samu-saiz,S. Sáiz,M,,174.0,123,M,99527,EUR,664502400,M,24,24,False,40.0,30.0,7.0,4.0,12.0,15.0,18.0,26.0,4.0,6.0,,,,,90.0,49.0,6.5,14.0,0.0295,0.0,0.0819277,1,,1.0,,,2.0,1.0,,,,1.0,1.0,,2.0,,1.0,,,,,3.0,,,,,,,,,,,1.0,,,,,
11451136,away,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,9,182.0,2059,M,587882,EUR,856742400,F,9,9,False,11.0,10.0,,,5.0,5.0,5.0,6.0,4.0,,,,,,90.0,18.0,6.7,4.0,0.0288,0.0,0.0407191,1,,,,1.0,7.0,1.0,1.0,,,,1.0,3.0,,,2.0,1.0,,,,2.0,,,,,2.0,,,,1.0,,,2.0,,,,
11451136,away,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,,175.0,913,M,291665,EUR,745372800,F,10,10,False,22.0,15.0,2.0,1.0,6.0,8.0,10.0,15.0,3.0,9.0,,,,,86.0,40.0,6.4,20.0,0.0,0.0,0.0424092,0,,1.0,1.0,,13.0,2.0,1.0,,,2.0,6.0,3.0,1.0,,1.0,2.0,,,2.0,,,,,,6.0,,,,,,,,,,,
11451136,away,Sivasspor,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,9,188.0,560,M,842565,EUR,803606400,F,11,11,False,2.0,2.0,,,2.0,2.0,,,1.0,1.0,,,,,14.0,8.0,6.5,4.0,0.0,0.0,1.77e-06,0,,,,,3.0,1.0,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11451136,away,Sivasspor,Roman Kvet,roman-kvet,R. Kvet,M,16,187.0,93,M,858926,EUR,882316800,M,19,19,True,16.0,15.0,1.0,1.0,6.0,7.0,9.0,10.0,5.0,2.0,,,,,76.0,38.0,6.8,7.0,0.0524,0.1563,0.00920224,2,,1.0,,,5.0,3.0,2.0,,1.0,2.0,3.0,1.0,,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,
11451136,away,Sivasspor,Modou Barrow,modou-barrow,M. Barrow,M,,176.0,244,M,209098,EUR,718934400,M,77,77,True,3.0,1.0,,,1.0,2.0,,1.0,1.0,,,,,,18.0,6.0,6.6,3.0,0.0656,0.0,5.336e-05,2,,,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,
11451136,away,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,19,181.0,137,M,1393928,EUR,1140220800,M,21,21,True,1.0,1.0,,,1.0,1.0,,,,,,,,,9.0,2.0,6.4,1.0,0.0,0.0,2.03e-06,0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,Emre Gökay,,,,,,,,,,,,,,,
11451136,away,Sivasspor,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190.0,42,M,997705,EUR,801792000,G,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451136,away,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,15,187.0,79,M,783466,EUR,818812800,D,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Achilleas,Poungouras,,,,,,,,,,,,,,
11451136,away,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,4,189.0,18,M,1141652,EUR,1073260800,D,69,69,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Mehmet Albayrak,,,,,,,,,,,,,,,
11451136,away,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,,182.0,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451136,away,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,,186.0,42,M,60646,EUR,585187200,M,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451136,away,Sivasspor,Kader Keïta,kader-keita,K. Keïta,M,18,178.0,285,M,991653,EUR,973468800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451136,away,Sivasspor,Muhammed Mert Dursun,dursun-muhammed-mert,M. M. Dursun,F,7,,3,M,1465320,EUR,1101772800,F,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
